,Unnamed: 0,address,latitude,longitude,nbed,nbath,ncar,price,historical_dates,suburb,weekly_rent
656,0,"4703/560 LONSDALE STREET, MELBOURNE",-37.81373001,144.95558001,1,1,0,$500,2022-08-01,MELBOURNE,500
657,0,"4703/560 LONSDALE STREET, MELBOURNE",-37.81373001,144.95558001,1,1,0,$500,2022-08-01,MELBOURNE,500
658,0,"4703/560 LONSDALE STREET, MELBOURNE",-37.81373001,144.95558001,1,1,0,$420_per_week,2021-09-01,MELBOURNE,420
659,0,"3202/618 LONSDALE STREET, MELBOURNE",-37.81421001,144.95388001,2,2,1,$630,2022-08-01,MELBOURNE,630
660,0,"3202/618 LONSDALE STREET, MELBOURNE",-37.81421001,144.95388001,2,2,1,$630,2022-08-01,MELBOURNE,630
661,0,"3202/618 LONSDALE STREET, MELBOURNE",-37.81421001,144.95388001,2,2,1,$570_per_week,2020-09-01,MELBOURNE,570
662,0,"3202/618 LONSDALE STREET, MELBOURNE",-37.81421001,144.95388001,2,2,1,$570,2020-09-01,MELBOURNE,570
663,0,"3202/618 LONSDALE STREET, MELBOURNE",-37.81421001,144.95388001,2,2,1,$570_pw,2020-09-01,MELBOURNE,570
664,0,"4407/618 LONSDALE STREET, MELBOURNE",-37.81421001,144.95388001,2,2,1,$620,2022-08-01,MELBOURNE,620
665,0,"4407/618 LONSDALE STREET, MELBOURNE",-37.81421001,144.95388001,2,2,1,$620,2022-08-01,MELBOURNE,620
667,0,"4407/618 LONSDALE STREET, MELBOURNE",-37.81421001,144.95388001,2,2,1,$500_per_week,2020-07-01,MELBOURNE,500
668,0,"4407/618 LONSDALE STREET, MELBOURNE",-37.81421001,144.95388001,2,2,1,$500,2020-07-01,MELBOURNE,500
669,0,"4407/618 LONSDALE STREET, MELBOURNE",-37.81421001,144.95388001,2,2,1,$500_pw,2020-07-01,MELBOURNE,500
670,0,"4407/618 LONSDALE STREET, MELBOURNE",-37.81421001,144.95388001,2,2,1,$650_per_week,2020-05-01,MELBOURNE,650
671,0,"4407/618 LONSDALE STREET, MELBOURNE",-37.81421001,144.95388001,2,2,1,$650,2020-05-01,MELBOURNE,650
672,0,"4407/618 LONSDALE STREET, MELBOURNE",-37.81421001,144.95388001,2,2,1,$650_pw,2020-04-01,MELBOURNE,650
673,0,"121/33 LA TROBE STREET, MELBOURNE",-37.80778001,144.9701001,3,2,1,$750_p.w.,2022-08-01,MELBOURNE,750
674,0,"121/33 LA TROBE STREET, MELBOURNE",-37.80778001,144.9701001,3,2,1,$750_p.w.,2022-08-01,MELBOURNE,750
675,0,"121/33 LA TROBE STREET, MELBOURNE",-37.80778001,144.9701001,3,2,1,$750,2022-06-01,MELBOURNE,750
676,0,"121/33 LA TROBE STREET, MELBOURNE",-37.80778001,144.9701001,3,2,1,$750_per_week,2022-06-01,MELBOURNE,750
677,0,"727/118 FRANKLIN STREET, MELBOURNE",-37.808357,144.959008,1,1,0,$330_per_week,2022-08-01,MELBOURNE,330
678,0,"727/118 FRANKLIN STREET, MELBOURNE",-37.808357,144.959008,1,1,0,$330_per_week,2022-08-01,MELBOURNE,330
679,0,"727/118 FRANKLIN STREET, MELBOURNE",-37.808357,144.959008,1,1,0,$215_per_week,2020-09-01,MELBOURNE,215
680,0,"04/263 FRANKLIN STREET, MELBOURNE",-37.80969001,144.95667001,1,1,0,$300,2022-08-01,MELBOURNE,300
681,0,"04/263 FRANKLIN STREET, MELBOURNE",-37.80969001,144.95667001,1,1,0,$300,2022-08-01,MELBOURNE,300
682,0,"04/263 FRANKLIN STREET, MELBOURNE",-37.80969001,144.95667001,1,1,0,$300_p.w.,2022-02-01,MELBOURNE,300
683,0,"7/9-13 ANTHONY STREET, MELBOURNE",-37.5704648002,144.7037999002,1,1,1,$282,2022-08-01,MELBOURNE,282
684,0,"7/9-13 ANTHONY STREET, MELBOURNE",-37.5704648002,144.7037999002,1,1,1,$282,2022-08-01,MELBOURNE,282
685,0,"1304/555 FLINDERS STREET, MELBOURNE",-37.8208706,144.9562331,1,1,1,$460,2022-08-01,MELBOURNE,460
686,0,"1304/555 FLINDERS STREET, MELBOURNE",-37.8208706,144.9562331,1,1,1,$460,2022-08-01,MELBOURNE,460
687,0,"1304/555 FLINDERS STREET, MELBOURNE",-37.8208706,144.9562331,1,1,1,$460_per_week,2022-08-01,MELBOURNE,460
688,0,"1304/555 FLINDERS STREET, MELBOURNE",-37.8208706,144.9562331,1,1,1,$320_per_week,2021-08-01,MELBOURNE,320
689,0,"1304/555 FLINDERS STREET, MELBOURNE",-37.8208706,144.9562331,1,1,1,$375_per_week,2020-06-01,MELBOURNE,375
690,0,"1304/555 FLINDERS STREET, MELBOURNE",-37.8208706,144.9562331,1,1,1,$380_Weekly,2014-02-01,MELBOURNE,380
691,0,"1304/555 FLINDERS STREET, MELBOURNE",-37.8208706,144.9562331,1,1,1,$400_pw,2012-09-01,MELBOURNE,400
692,0,"2109/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$370,2022-08-01,MELBOURNE,370
693,0,"2109/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$370,2022-08-01,MELBOURNE,370
694,0,"2109/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$370_per_week,2022-08-01,MELBOURNE,370
695,0,"2109/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$340,2020-07-01,MELBOURNE,340
696,0,"2109/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$340_pw,2020-07-01,MELBOURNE,340
697,0,"2109/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$340_per_week,2020-07-01,MELBOURNE,340
698,0,"3609/33 ROSE LANE, MELBOURNE",-37.8154272,144.9542392,2,1,1,$595,2022-08-01,MELBOURNE,595
699,0,"3609/33 ROSE LANE, MELBOURNE",-37.8154272,144.9542392,2,1,1,$595,2022-08-01,MELBOURNE,595
700,0,"3609/33 ROSE LANE, MELBOURNE",-37.8154272,144.9542392,2,1,1,$595_per_week,2022-08-01,MELBOURNE,595
701,0,"3609/33 ROSE LANE, MELBOURNE",-37.8154272,144.9542392,2,1,1,$510_per_week,2020-10-01,MELBOURNE,510
702,0,"3609/33 ROSE LANE, MELBOURNE",-37.8154272,144.9542392,2,1,1,$510,2020-10-01,MELBOURNE,510
703,0,"3609/33 ROSE LANE, MELBOURNE",-37.8154272,144.9542392,2,1,1,$510_pw,2020-08-01,MELBOURNE,510
704,0,"3609/33 ROSE LANE, MELBOURNE",-37.8154272,144.9542392,2,1,1,$570,2018-12-01,MELBOURNE,570
705,0,"3609/33 ROSE LANE, MELBOURNE",-37.8154272,144.9542392,2,1,1,$570_pw,2018-12-01,MELBOURNE,570
706,0,"3609/33 ROSE LANE, MELBOURNE",-37.8154272,144.9542392,2,1,1,$575_per_week,2016-09-01,MELBOURNE,575
708,0,"3406/279 LA TROBE STREET, MELBOURNE",-37.8106739,144.960936,2,2,0,$560,2022-08-01,MELBOURNE,560
709,0,"3406/279 LA TROBE STREET, MELBOURNE",-37.8106739,144.960936,2,2,0,$560,2022-08-01,MELBOURNE,560
710,0,"3406/279 LA TROBE STREET, MELBOURNE",-37.8106739,144.960936,2,2,0,$400_per_week,2021-05-01,MELBOURNE,400
711,0,"3406/279 LA TROBE STREET, MELBOURNE",-37.8106739,144.960936,2,2,0,$400_per_week,2021-01-01,MELBOURNE,400
712,0,"3406/279 LA TROBE STREET, MELBOURNE",-37.8106739,144.960936,2,2,0,$630_pw,2017-09-01,MELBOURNE,630
713,0,"1410/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$380,2022-08-01,MELBOURNE,380
714,0,"1410/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$380,2022-08-01,MELBOURNE,380
715,0,"1410/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$380_per_week,2022-08-01,MELBOURNE,380
716,0,"1410/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$300_per_week,2022-02-01,MELBOURNE,300
717,0,"1410/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$300,2022-02-01,MELBOURNE,300
718,0,"1410/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$260_per_week,2021-07-01,MELBOURNE,260
719,0,"1410/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$260,2021-07-01,MELBOURNE,260
720,0,"1410/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$380,2020-07-01,MELBOURNE,380
721,0,"1410/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$380_pw,2020-07-01,MELBOURNE,380
722,0,"1410/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$380_per_week,2020-07-01,MELBOURNE,380
723,0,"1003/5 SUTHERLAND STREET, MELBOURNE",-37.8113736,144.9609561,2,2,0,$550,2022-08-01,MELBOURNE,550
724,0,"1003/5 SUTHERLAND STREET, MELBOURNE",-37.8113736,144.9609561,2,2,0,$550,2022-08-01,MELBOURNE,550
725,0,"1003/5 SUTHERLAND STREET, MELBOURNE",-37.8113736,144.9609561,2,2,0,$620_per_week,2020-02-01,MELBOURNE,620
726,0,"1003/5 SUTHERLAND STREET, MELBOURNE",-37.8113736,144.9609561,2,2,0,$590_per_week,2018-02-01,MELBOURNE,590
727,0,"1003/5 SUTHERLAND STREET, MELBOURNE",-37.8113736,144.9609561,2,2,0,$590_per_week,2018-01-01,MELBOURNE,590
728,0,"1003/5 SUTHERLAND STREET, MELBOURNE",-37.8113736,144.9609561,2,2,0,$580_per_week,2016-04-01,MELBOURNE,580
729,0,"2211/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$380,2022-08-01,MELBOURNE,380
730,0,"2211/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$380,2022-08-01,MELBOURNE,380
731,0,"2211/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$380_per_week,2022-08-01,MELBOURNE,380
732,0,"2211/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$260_per_week,2021-12-01,MELBOURNE,260
733,0,"2211/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$300,2020-11-01,MELBOURNE,300
734,0,"2211/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$300_per_week,2020-11-01,MELBOURNE,300
735,0,"2211/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$300_pw,2020-09-01,MELBOURNE,300
736,0,"2211/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$410_per_week,2020-03-01,MELBOURNE,410
737,0,"2211/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$410,2020-03-01,MELBOURNE,410
738,0,"2211/181 ABECKETT STREET, MELBOURNE",-37.81018,144.95821,1,1,0,$410_pw,2020-03-01,MELBOURNE,410
739,0,"3308/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,1,1,0,$415,2022-08-01,MELBOURNE,415
740,0,"3308/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,1,1,0,$415,2022-08-01,MELBOURNE,415
741,0,"3308/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,1,1,0,$415_per_week,2022-08-01,MELBOURNE,415
742,0,"3308/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,1,1,0,$320_per_week,2021-06-01,MELBOURNE,320
743,0,"3308/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,1,1,0,$325_per_week,2020-11-01,MELBOURNE,325
744,0,"3308/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,1,1,0,$325_per_week,2020-10-01,MELBOURNE,325
745,0,"3308/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,1,1,0,$450_per_week,2018-08-01,MELBOURNE,450
746,0,"3308/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,1,1,0,$450_per_week,2018-07-01,MELBOURNE,450
747,0,"3308/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,1,1,0,$450_per_week,2018-06-01,MELBOURNE,450
748,0,"3308/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,1,1,0,$380_per_week,2016-05-01,MELBOURNE,380
749,0,"1013/25 THERRY STREET, MELBOURNE",-37.8068412,144.9608701,2,1,0,$525,2022-08-01,MELBOURNE,525
750,0,"1013/25 THERRY STREET, MELBOURNE",-37.8068412,144.9608701,2,1,0,$525,2022-08-01,MELBOURNE,525
751,0,"1013/25 THERRY STREET, MELBOURNE",-37.8068412,144.9608701,2,1,0,$520,2018-05-01,MELBOURNE,520
752,0,"1013/25 THERRY STREET, MELBOURNE",-37.8068412,144.9608701,2,1,0,$510_per_week,2016-11-01,MELBOURNE,510
753,0,"1013/25 THERRY STREET, MELBOURNE",-37.8068412,144.9608701,2,1,0,$510,2016-11-01,MELBOURNE,510
754,0,"1013/25 THERRY STREET, MELBOURNE",-37.8068412,144.9608701,2,1,0,$510_per_week,2015-09-01,MELBOURNE,510
755,0,"1013/25 THERRY STREET, MELBOURNE",-37.8068412,144.9608701,2,1,0,$510_p.w.,2013-08-01,MELBOURNE,510
756,0,"1013/25 THERRY STREET, MELBOURNE",-37.8068412,144.9608701,2,1,0,$500_pw,2012-11-01,MELBOURNE,500
757,0,"1013/25 THERRY STREET, MELBOURNE",-37.8068412,144.9608701,2,1,0,$500_pw,2012-02-01,MELBOURNE,500
758,0,"1013/25 THERRY STREET, MELBOURNE",-37.8068412,144.9608701,2,1,0,$515_pw,2011-12-01,MELBOURNE,515
759,0,"4811/135 A'BECKETT STREET, MELBOURNE",-28.02475001,153.42959001,2,2,1,$725,2022-08-01,MELBOURNE,725
760,0,"4811/135 A'BECKETT STREET, MELBOURNE",-28.02475001,153.42959001,2,2,1,$725,2022-08-01,MELBOURNE,725
761,0,"4101/135 ABECKETT STREET, MELBOURNE",-37.80989001,144.95976001,1,1,0,$550,2022-08-01,MELBOURNE,550
762,0,"4101/135 ABECKETT STREET, MELBOURNE",-37.80989001,144.95976001,1,1,0,$550,2022-08-01,MELBOURNE,550
763,0,"3507/60 A'BECKETT STREET, MELBOURNE",-31.8926181002,115.8391934002,2,1,0,$600_pw,2022-08-01,MELBOURNE,600
764,0,"3507/60 A'BECKETT STREET, MELBOURNE",-31.8926181002,115.8391934002,2,1,0,$600_pw,2022-08-01,MELBOURNE,600
765,0,"407/20-26 COROMANDEL PLACE, MELBOURNE",-37.813029,144.969255,2,1,1,$475_per_week,2022-08-01,MELBOURNE,475
766,0,"407/20-26 COROMANDEL PLACE, MELBOURNE",-37.813029,144.969255,2,1,1,$475_per_week,2022-08-01,MELBOURNE,475
767,0,"407/20-26 COROMANDEL PLACE, MELBOURNE",-37.813029,144.969255,2,1,1,$475,2022-03-01,MELBOURNE,475
768,0,"407/20-26 COROMANDEL PLACE, MELBOURNE",-37.813029,144.969255,2,1,1,$475_per_week,2022-03-01,MELBOURNE,475
769,0,"407/20-26 COROMANDEL PLACE, MELBOURNE",-37.813029,144.969255,2,1,1,$350_per_week,2021-01-01,MELBOURNE,350
770,0,"407/20-26 COROMANDEL PLACE, MELBOURNE",-37.813029,144.969255,2,1,1,$550_per_week,2017-04-01,MELBOURNE,550
771,0,"407/20-26 COROMANDEL PLACE, MELBOURNE",-37.813029,144.969255,2,1,1,$550_per_week,2017-03-01,MELBOURNE,550
772,0,"407/20-26 COROMANDEL PLACE, MELBOURNE",-37.813029,144.969255,2,1,1,$520_per_week,2016-02-01,MELBOURNE,520
773,0,"304/225 ELIZABETH STREET, MELBOURNE",-37.813149,144.9624752,2,1,0,$400_per_week,2022-08-01,MELBOURNE,400
774,0,"304/225 ELIZABETH STREET, MELBOURNE",-37.813149,144.9624752,2,1,0,$400_per_week,2022-08-01,MELBOURNE,400
775,0,"304/225 ELIZABETH STREET, MELBOURNE",-37.813149,144.9624752,2,1,0,$400,2022-03-01,MELBOURNE,400
776,0,"304/225 ELIZABETH STREET, MELBOURNE",-37.813149,144.9624752,2,1,0,$400_per_week,2022-03-01,MELBOURNE,400
777,0,"304/225 ELIZABETH STREET, MELBOURNE",-37.813149,144.9624752,2,1,0,$430_per_week,2021-01-01,MELBOURNE,430
778,0,"304/225 ELIZABETH STREET, MELBOURNE",-37.813149,144.9624752,2,1,0,$510_per_week,2019-11-01,MELBOURNE,510
779,0,"304/225 ELIZABETH STREET, MELBOURNE",-37.813149,144.9624752,2,1,0,$510_per_week,2019-07-01,MELBOURNE,510
780,0,"304/225 ELIZABETH STREET, MELBOURNE",-37.813149,144.9624752,2,1,0,$510,2019-07-01,MELBOURNE,510
781,0,"304/225 ELIZABETH STREET, MELBOURNE",-37.813149,144.9624752,2,1,0,$470_per_week,2017-01-01,MELBOURNE,470
782,0,"304/225 ELIZABETH STREET, MELBOURNE",-37.813149,144.9624752,2,1,0,$460_per_week,2015-10-01,MELBOURNE,460
783,0,"304/225 ELIZABETH STREET, MELBOURNE",-37.813149,144.9624752,2,1,0,$450_per_week,2013-10-01,MELBOURNE,450
784,0,"304/225 ELIZABETH STREET, MELBOURNE",-37.813149,144.9624752,2,1,0,$485_per_week,2013-09-01,MELBOURNE,485
785,0,"304/225 ELIZABETH STREET, MELBOURNE",-37.813149,144.9624752,2,1,0,$460_per_week,2011-02-01,MELBOURNE,460
786,0,"304/225 ELIZABETH STREET, MELBOURNE",-37.813149,144.9624752,2,1,0,$450_per_week,2011-01-01,MELBOURNE,450
787,0,"115/57 SPENCER STREET, MELBOURNE",-37.8186306,144.9540958,1,1,1,$420_per_week,2022-08-01,MELBOURNE,420
788,0,"115/57 SPENCER STREET, MELBOURNE",-37.8186306,144.9540958,1,1,1,$420_per_week,2022-08-01,MELBOURNE,420
789,0,"115/57 SPENCER STREET, MELBOURNE",-37.8186306,144.9540958,1,1,1,$420_per_week,2022-03-01,MELBOURNE,420
790,0,"115/57 SPENCER STREET, MELBOURNE",-37.8186306,144.9540958,1,1,1,$420,2022-03-01,MELBOURNE,420
791,0,"115/57 SPENCER STREET, MELBOURNE",-37.8186306,144.9540958,1,1,1,$400_per_week,2021-01-01,MELBOURNE,400
792,0,"115/57 SPENCER STREET, MELBOURNE",-37.8186306,144.9540958,1,1,1,$450_per_week,2017-11-01,MELBOURNE,450
793,0,"115/57 SPENCER STREET, MELBOURNE",-37.8186306,144.9540958,1,1,1,$460_per_week,2017-01-01,MELBOURNE,460
794,0,"115/57 SPENCER STREET, MELBOURNE",-37.8186306,144.9540958,1,1,1,$460_per_week,2015-08-01,MELBOURNE,460
795,0,"115/57 SPENCER STREET, MELBOURNE",-37.8186306,144.9540958,1,1,1,$450_per_week,2014-09-01,MELBOURNE,450
796,0,"115/57 SPENCER STREET, MELBOURNE",-37.8186306,144.9540958,1,1,1,$550,2008-06-01,MELBOURNE,550
797,0,"2601/8 DOWNIE STREET, MELBOURNE",-37.820134,144.955819,2,2,1,$450_per_week,2022-08-01,MELBOURNE,450
798,0,"2601/8 DOWNIE STREET, MELBOURNE",-37.820134,144.955819,2,2,1,$450_per_week,2022-08-01,MELBOURNE,450
799,0,"2601/8 DOWNIE STREET, MELBOURNE",-37.820134,144.955819,2,2,1,$450_per_week,2022-03-01,MELBOURNE,450
800,0,"2601/8 DOWNIE STREET, MELBOURNE",-37.820134,144.955819,2,2,1,$450,2022-03-01,MELBOURNE,450
801,0,"2601/8 DOWNIE STREET, MELBOURNE",-37.820134,144.955819,2,2,1,$510_per_week,2013-06-01,MELBOURNE,510
802,0,"4309/81 A'BECKETT STREET, MELBOURNE",-37.80937001,144.96121001,1,1,0,$350_per_week,2022-08-01,MELBOURNE,350
803,0,"4309/81 A'BECKETT STREET, MELBOURNE",-37.80937001,144.96121001,1,1,0,$350_per_week,2021-08-01,MELBOURNE,350
804,0,"4309/81 A'BECKETT STREET, MELBOURNE",-37.80937001,144.96121001,1,1,0,$400_per_week,2020-08-01,MELBOURNE,400
805,0,"205/416 ST KILDA ROAD, MELBOURNE",-37.8181405,144.967764,1,1,1,$380_per_week,2022-08-01,MELBOURNE,380
806,0,"205/416 ST KILDA ROAD, MELBOURNE",-37.8181405,144.967764,1,1,1,$380_per_week,2022-08-01,MELBOURNE,380
808,0,"205/416 ST KILDA ROAD, MELBOURNE",-37.8181405,144.967764,1,1,1,$380_p.w.,2022-08-01,MELBOURNE,380
809,0,"205/416 ST KILDA ROAD, MELBOURNE",-37.8181405,144.967764,1,1,1,$295,2021-07-01,MELBOURNE,295
810,0,"205/416 ST KILDA ROAD, MELBOURNE",-37.8181405,144.967764,1,1,1,$295_p.w.,2021-07-01,MELBOURNE,295
812,0,"205/416 ST KILDA ROAD, MELBOURNE",-37.8181405,144.967764,1,1,1,$295_per_week,2021-07-01,MELBOURNE,295
813,0,"205/416 ST KILDA ROAD, MELBOURNE",-37.8181405,144.967764,1,1,1,$335_p.w.,2020-06-01,MELBOURNE,335
814,0,"205/416 ST KILDA ROAD, MELBOURNE",-37.8181405,144.967764,1,1,1,$335_per_week,2020-06-01,MELBOURNE,335
815,0,"205/416 ST KILDA ROAD, MELBOURNE",-37.8181405,144.967764,1,1,1,$335,2020-06-01,MELBOURNE,335
816,0,"205/416 ST KILDA ROAD, MELBOURNE",-37.8181405,144.967764,1,1,1,$370,2018-11-01,MELBOURNE,370
817,0,"205/416 ST KILDA ROAD, MELBOURNE",-37.8181405,144.967764,1,1,1,$370_p.w.,2018-11-01,MELBOURNE,370
818,0,"205/416 ST KILDA ROAD, MELBOURNE",-37.8181405,144.967764,1,1,1,$380_per_week,2013-11-01,MELBOURNE,380
819,0,"205/416 ST KILDA ROAD, MELBOURNE",-37.8181405,144.967764,1,1,1,$380_per_week,2013-10-01,MELBOURNE,380
820,0,"205/416 ST KILDA ROAD, MELBOURNE",-37.8181405,144.967764,1,1,1,$410_per_week,2012-05-01,MELBOURNE,410
821,0,"4413/560 LONSDALE STREET, MELBOURNE",-37.81373001,144.95558001,3,2,0,$850_per_week,2022-08-01,MELBOURNE,850
822,0,"4413/560 LONSDALE STREET, MELBOURNE",-37.81373001,144.95558001,3,2,0,$850_per_week,2022-08-01,MELBOURNE,850
823,0,"4413/560 LONSDALE STREET, MELBOURNE",-37.81373001,144.95558001,3,2,0,$850,2022-08-01,MELBOURNE,850
824,0,"G20/539 ST KILDA ROAD, MELBOURNE",-37.8455284,144.9794483,1,1,1,$465_per_week,2022-08-01,MELBOURNE,465
825,0,"G20/539 ST KILDA ROAD, MELBOURNE",-37.8455284,144.9794483,1,1,1,$465_per_week,2022-08-01,MELBOURNE,465
826,0,"G20/539 ST KILDA ROAD, MELBOURNE",-37.8455284,144.9794483,1,1,1,$440_per_week,2019-11-01,MELBOURNE,440
827,0,"G20/539 ST KILDA ROAD, MELBOURNE",-37.8455284,144.9794483,1,1,1,$440_per_week,2019-10-01,MELBOURNE,440
828,0,"G20/539 ST KILDA ROAD, MELBOURNE",-37.8455284,144.9794483,1,1,1,$430_per_week,2015-08-01,MELBOURNE,430
829,0,"908/31 SPRING STREET, MELBOURNE",-37.814523,144.974164,1,1,0,$500_per_week,2022-08-01,MELBOURNE,500
830,0,"908/31 SPRING STREET, MELBOURNE",-37.814523,144.974164,1,1,0,$500_per_week,2022-08-01,MELBOURNE,500
831,0,"908/31 SPRING STREET, MELBOURNE",-37.814523,144.974164,1,1,0,$500,2022-08-01,MELBOURNE,500
832,0,"908/31 SPRING STREET, MELBOURNE",-37.814523,144.974164,1,1,0,$495_per_week,2019-10-01,MELBOURNE,495
833,0,"908/31 SPRING STREET, MELBOURNE",-37.814523,144.974164,1,1,0,$495_per_week,2017-10-01,MELBOURNE,495
834,0,"3509/135 ABECKETT STREET, MELBOURNE",-37.80989001,144.95976001,2,1,1,$550_pw,2022-08-01,MELBOURNE,550
835,0,"3509/135 ABECKETT STREET, MELBOURNE",-37.80989001,144.95976001,2,1,1,$550_pw,2022-08-01,MELBOURNE,550
836,0,"3509/135 ABECKETT STREET, MELBOURNE",-37.80989001,144.95976001,2,1,1,$550,2022-08-01,MELBOURNE,550
837,0,"3509/135 ABECKETT STREET, MELBOURNE",-37.80989001,144.95976001,2,1,1,$550_pw,2022-07-01,MELBOURNE,550
838,0,"3509/135 ABECKETT STREET, MELBOURNE",-37.80989001,144.95976001,2,1,1,$600_pw,2022-07-01,MELBOURNE,600
839,0,"3509/135 ABECKETT STREET, MELBOURNE",-37.80989001,144.95976001,2,1,1,$600,2022-07-01,MELBOURNE,600
840,0,"3509/135 ABECKETT STREET, MELBOURNE",-37.80989001,144.95976001,2,1,1,$600_pw,2022-05-01,MELBOURNE,600
841,0,"3509/135 ABECKETT STREET, MELBOURNE",-37.80989001,144.95976001,2,1,1,$420_Week,2021-05-01,MELBOURNE,420
842,0,"3509/135 ABECKETT STREET, MELBOURNE",-37.80989001,144.95976001,2,1,1,$420_Week,2021-02-01,MELBOURNE,420
843,0,"438/139 LONSDALE STREET, MELBOURNE",-37.81075,144.968256,2,1,0,$250_pw,2022-08-01,MELBOURNE,250
844,0,"438/139 LONSDALE STREET, MELBOURNE",-37.81075,144.968256,2,1,0,$250_pw,2022-08-01,MELBOURNE,250
845,0,"438/139 LONSDALE STREET, MELBOURNE",-37.81075,144.968256,2,1,0,$350,2022-08-01,MELBOURNE,350
846,0,"438/139 LONSDALE STREET, MELBOURNE",-37.81075,144.968256,2,1,0,$250_pw,2021-12-01,MELBOURNE,250
847,0,"438/139 LONSDALE STREET, MELBOURNE",-37.81075,144.968256,2,1,0,$400_pw,2020-09-01,MELBOURNE,400
848,0,"438/139 LONSDALE STREET, MELBOURNE",-37.81075,144.968256,2,1,0,$430_pw,2019-01-01,MELBOURNE,430
849,0,"438/139 LONSDALE STREET, MELBOURNE",-37.81075,144.968256,2,1,0,$410_-_$1782_pw,2012-01-01,MELBOURNE,1782
850,0,"438/139 LONSDALE STREET, MELBOURNE",-37.81075,144.968256,2,1,0,$410_-_$1782_pw,2011-09-01,MELBOURNE,1782
851,0,"438/139 LONSDALE STREET, MELBOURNE",-37.81075,144.968256,2,1,0,$400_Weekly,2010-07-01,MELBOURNE,400
852,0,"378, 139 LONSDALE ST, MELBOURNE, MELBOURNE",-37.81075001,144.96826001,2,1,0,$350_per_week,2022-08-01,MELBOURNE,350
853,0,"378, 139 LONSDALE ST, MELBOURNE, MELBOURNE",-37.81075001,144.96826001,2,1,0,$350_per_week,2022-08-01,MELBOURNE,350
854,0,"83/604 ST KILDA ROAD, MELBOURNE",-37.851134,144.980522,2,2,1,$540,2022-08-01,MELBOURNE,540
855,0,"83/604 ST KILDA ROAD, MELBOURNE",-37.851134,144.980522,2,2,1,$540,2022-08-01,MELBOURNE,540
856,0,"83/604 ST KILDA ROAD, MELBOURNE",-37.851134,144.980522,2,2,1,$495_per_week,2011-10-01,MELBOURNE,495
857,0,"83/604 ST KILDA ROAD, MELBOURNE",-37.851134,144.980522,2,2,1,$650_p.w.,2009-12-01,MELBOURNE,650
858,0,"702/582 ST KILDA ROAD, MELBOURNE",-37.84921001,144.97982001,2,2,2,$750_per_week,2022-08-01,MELBOURNE,750
859,0,"702/582 ST KILDA ROAD, MELBOURNE",-37.84921001,144.97982001,2,2,2,$750_per_week,2022-08-01,MELBOURNE,750
860,0,"2002/500 ELIZABETH STREET, MELBOURNE",-37.807359,144.960425,2,1,0,$510_per_week,2022-08-01,MELBOURNE,510
