,bedrooms,bathrooms,carspaces,building_area,street_address,latitude,longitude,price,distance_to_city,postcode,weekly_rent
1318,4.0,2.0,2.0,,4 West Street Ascot Vale VIC 3032,-37.777302899999995,144.9240858,$900_per_week,5.8928,3032,900
1319,2.0,2.0,1.0,,6/140 Mt Alexander Road Travancore VIC 3032,-37.7830854,144.935272,$550_per_week,4.7821,3032,550
1320,3.0,2.0,2.0,,1/36 Sandown Road Ascot Vale VIC 3032,-37.782894,144.91804399999998,$555.00,5.8084,3032,555
1321,4.0,2.0,2.0,,1/1 River Avenue Ascot Vale VIC 3032,-37.7800091,144.9014122,$799_Per_Week,7.1447,3032,799
1322,2.0,2.0,1.0,,3/18 Rothwell Street Ascot Vale VIC 3032,-37.775895,144.9196146,$600.00,6.2676,3032,600
1323,2.0,2.0,1.0,,103/246 Union Road Ascot Vale VIC 3032,-37.772209600000004,144.9163063,$420pw/$1825pcm,6.768,3032,420
1324,2.0,2.0,1.0,,G06/20 Leonard Crescent Ascot Vale VIC 3032,-37.784592100000005,144.9066716,$440pw/$1912pcm,6.471,3032,440
1325,5.0,3.0,2.0,,107 Raleigh Road Maribyrnong VIC 3032,-37.769058799999996,144.89035719999998,$725.00,8.6605,3032,725
1326,4.0,2.0,2.0,,5 Forge Close Maribyrnong VIC 3032,-37.773036600000005,144.8776561,$560pw_/_$2433pcm,9.3081,3032,560
1327,3.0,2.0,2.0,,18 Kynoch Lane Maribyrnong VIC 3032,-37.774272100000005,144.879891,$495,9.0683,3032,495
1328,4.0,2.0,2.0,,6/1A Sandown Road Ascot Vale VIC 3032,-37.7830729,144.92111069999999,$690pw/$2998pcm,5.5983,3032,690
1329,3.0,2.0,2.0,,44 Dale Street Maribyrnong VIC 3032,-37.7628335,144.8870259,$500_Per_Week,9.3316,3032,500
1330,3.0,2.0,1.0,,7 Hurtle Street Ascot Vale VIC 3032,-37.7711374,144.9032752,$540.00,7.651,3032,540
1331,6.0,3.0,4.0,,33 Kallara Grove Maribyrnong VIC 3032,-37.785802399999994,144.8874987,$820_Per_Week,7.8467,3032,820
1332,2.0,2.0,1.0,,801/68 Wests rd Maribyrnong VIC 3032,-37.7700925,144.8825128,$470_Per_Week,9.1388,3032,470
1333,4.0,2.0,2.0,,7 Londrew Court Maribyrnong VIC 3032,-37.7630967,144.8875847,$700pw/$3042pcm,9.2753,3032,700
1334,2.0,2.0,1.0,,25/2 HORIZON DRIVE Maribyrnong VIC 3032,-37.775921800000006,144.8916948,$450,8.1041,3032,450
1335,4.0,2.0,4.0,,29 Birdwood Street Maribyrnong VIC 3032,-37.7853723,144.8880575,$630,7.8252,3032,630
1336,3.0,2.0,1.0,,7 Rimfire Walk Maribyrnong VIC 3032,-37.771946,144.88101799999998,$460,9.1281,3032,460
1337,3.0,2.0,1.0,,61 Parkside Avenue Keilor East VIC 3033,-37.7410301,144.8546227,$430.00,13.0762,3033,430
1338,3.0,3.0,2.0,,1/14 Ellen Avenue Keilor East VIC 3033,-37.7490083,144.8700062,$550,11.4737,3033,550
1339,3.0,2.0,1.0,,63A Dinah Parade Keilor East VIC 3033,-37.743503600000004,144.86525769999997,$630.00,12.1959,3033,630
1340,2.0,2.0,2.0,,5 Mainridge Vista Keilor East VIC 3033,-37.7385738,144.8766746,$430.00_per_week,11.8835,3033,430
1341,3.0,2.0,2.0,,200 Milleara Rd Keilor East VIC 3033,-37.745827,144.862994,$450_weekly,12.17,3033,450
1342,4.0,2.0,2.0,,76 Prospect Drive Keilor East VIC 3033,-37.7473222,144.85445090000002,$620_Per_Week,12.6393,3033,620
1343,4.0,2.0,4.0,,11 Lauricella Avenue Keilor East VIC 3033,-37.7458178,144.86128280000003,$440,12.2841,3033,440
1344,3.0,2.0,2.0,,13 Jeffrey Street Keilor East VIC 3033,-37.7438474,144.86192739999998,$490_Per_Week,12.3866,3033,490
1345,3.0,2.0,1.0,,49 West Gateway Keilor East VIC 3033,-37.7453872,144.8538064,$520_Per_Week,12.8187,3033,520
1346,3.0,2.0,2.0,,1/17 Nyah Street Keilor East VIC 3033,-37.7351497,144.8676856,$580.00_Per_Week,12.6997,3033,580
1347,3.0,2.0,2.0,,3/3 Rickard Street Avondale Heights VIC 3034,-37.7686321,144.8533767,$560_per_week,11.3957,3034,560
1348,4.0,3.0,1.0,,43A Riverside Avenue Avondale Heights VIC 3034,-37.769031700000006,144.85818899999998,$720_per_week,11.0047,3034,720
1350,3.0,2.0,2.0,,1/11 Sydney Street Avondale Heights VIC 3034,-37.769077100000004,144.859607,$580pw/$2520pcm,10.8941,3034,580
1351,4.0,2.0,1.0,,23 Sydney Street Avondale Heights VIC 3034,-37.768125,144.8597574,$580.00_per_week,10.9362,3034,580
1352,5.0,2.0,2.0,,47 Orleans Rd Avondale Heights VIC 3034,-37.7535885,144.8616481,$670_Per_Week,11.7101,3034,670
1353,3.0,2.0,1.0,,11A Wood St Avondale Heights VIC 3034,-37.76861029999999,144.8631091,$520_weekly,10.6553,3034,520
1354,4.0,3.0,2.0,,141 Riviera Road Avondale Heights VIC 3034,-37.753495,144.8710161,$700.00_per_week,11.0773,3034,700
1355,3.0,2.0,2.0,,3 Buninyong Way Delahey VIC 3037,-37.7140252,144.7682186,$440_per_Week,20.9657,3037,440
1356,2.0,2.0,1.0,,7/520 Melton Highway Sydenham VIC 3037,-37.694226,144.765846,$400,22.4254,3037,400
1357,4.0,2.0,1.0,,1/6 Catherine Drive Hillside VIC 3037,-37.695581700000005,144.7554141,$390_Per_Week,23.0668,3037,390
1358,3.0,2.0,2.0,,2 Avenham Court Hillside VIC 3037,-37.688926200000004,144.75607250000002,$400_Per_Week,23.4672,3037,400
1359,4.0,2.0,6.0,,8 Park Road Hillside VIC 3037,-37.684747200000004,144.7411821,$570_pw,24.7922,3037,570
1360,4.0,2.0,2.0,,2 Oakwood Court Hillside VIC 3037,-37.6894935,144.7383073,$500_Per_Week,24.6848,3037,500
1361,4.0,2.0,2.0,,79 The Esplanade Taylors Hill VIC 3037,-37.7201536,144.7407959,$540_per_week,22.6794,3037,540
1362,3.0,2.0,,,10 Manchester Drive Sydenham VIC 3037,-37.686456299999996,144.7589909,$360_per_week_/_$1560_per_month,23.4358,3037,360
1363,4.0,2.0,2.0,640.0,15 Conrad Terrace Taylors Hill VIC 3037,-37.7223732,144.74877719999998,$580_per_week_pw,21.9449,3037,580
1364,3.0,2.0,2.0,,11 Hulme Court Hillside VIC 3037,-37.691516799999995,144.75564340000003,$460_per_week,23.3214,3037,460
1365,3.0,2.0,2.0,,2/19 Jade Way Hillside VIC 3037,-37.7046256,144.7475017,$380_pw,23.0648,3037,380
1366,3.0,2.0,2.0,,17 Penzance Place Sydenham VIC 3037,-37.68626939999999,144.75849730000002,$420_per_week,23.4828,3037,420
1367,3.0,2.0,2.0,,9 Michael Court Hillside VIC 3037,-37.6943023,144.7518884,$400.00,23.4015,3037,400
1368,3.0,2.0,2.0,,16 The Glades Taylors Hill VIC 3037,-37.71241,144.764852,$450_per_week,21.3122,3037,450
1369,3.0,2.0,4.0,,12 Leslie Court Hillside VIC 3037,-37.69359229999999,144.75285390000002,$380_per_week,23.3797,3037,380
1370,4.0,2.0,3.0,,6 Plath Close Delahey VIC 3037,-37.71805870000001,144.780023,$400,19.8525,3037,400
1371,6.0,2.0,3.0,,12 BROGIL WALK Sydenham VIC 3037,-37.704143200000004,144.7616732,$580,22.0627,3037,580
1372,4.0,2.0,2.0,,38 Eloura Circuit Taylors Hill VIC 3037,-37.712630299999994,144.7514378,$430_pw,22.2931,3037,430
1374,3.0,2.0,2.0,,1/7 Lorraine Court Hillside VIC 3037,-37.703185,144.7440899,$390.00,23.404,3037,390
1375,4.0,2.0,2.0,,16 Balmain Circuit Taylors Hill VIC 3037,-37.7164875,144.7462883,$430_per_week,22.4599,3037,430
1376,3.0,2.0,2.0,,6B Sica Court Sydenham VIC 3037,-37.70561989999999,144.76092219999998,$460_per_week,22.0228,3037,460
1377,2.0,2.0,1.0,,28/358 Sydenham Road Sydenham VIC 3037,-37.7024529,144.7725112,$370,21.4021,3037,370
1378,3.0,2.0,1.0,,44/358 Sydenham Road Sydenham VIC 3037,-37.7021815,144.7721636,$375,21.4447,3037,375
1379,4.0,2.0,,,17 Pastoral Place Sydenham VIC 3037,-37.7026269,144.7648707,$460_pw,21.9316,3037,460
1380,3.0,2.0,2.0,,45 Durack Circuit Taylors Hill VIC 3037,-37.7151542,144.7554312,$420_Per_Week,21.8462,3037,420
1381,3.0,2.0,2.0,,4/42 Buckingham Street Sydenham VIC 3037,-37.689083399999994,144.76293940000002,$425_pw,22.9815,3037,425
1382,3.0,2.0,1.0,,45 Boberrit Wynd Sydenham VIC 3037,-37.7037863,144.7599351,$400,22.2108,3037,400
1383,3.0,2.0,5.0,,37 Stagecoach Crescent Sydenham VIC 3037,-37.7013088,144.76667340000003,$430,21.8902,3037,430
1384,3.0,2.0,2.0,,16 Penzance Place Sydenham VIC 3037,-37.68579829999999,144.75834709999998,$380,23.5259,3037,380
1385,3.0,2.0,1.0,,32 Bungarim Wynd Sydenham VIC 3037,-37.7057914,144.75886210000002,$380_pw,22.1614,3037,380
1387,3.0,2.0,2.0,239.8,26 The Glades Taylors Hill VIC 3037,-37.712841,144.764943,$400,21.279,3037,400
1388,5.0,2.0,2.0,,3 Argyle Way Taylors Hill VIC 3037,-37.714255,144.7445076,$530,22.7211,3037,530
1389,2.0,2.0,1.0,,2C Argyle Street Moonee Ponds VIC 3039,-37.77013970000001,144.90710159999998,$565pw/$2455pcm,7.4875,3039,565
1390,2.0,2.0,1.0,,2/38 Evans Street Moonee Ponds VIC 3039,-37.7612953,144.9361516,$470_Per_Week,6.8722,3039,470
1391,4.0,2.0,2.0,,723 Mt Alexander Road Moonee Ponds VIC 3039,-37.7629044,144.9218927,$850pw/$3693pcm,7.303,3039,850
1392,3.0,2.0,2.0,,4/23 Maple Walk Moonee Ponds VIC 3039,-37.767536299999996,144.9198932,$850_per_week,6.9776,3039,850
1393,2.0,2.0,1.0,,26/15 Moore Street Moonee Ponds VIC 3039,-37.767489000000005,144.9201297,$440_per_week,6.9695,3039,440
1394,2.0,2.0,1.0,,410/333 Ascot Vale Road Moonee Ponds VIC 3039,-37.7682478,144.9244497,$450_pw_$480_pw,6.6823,3039,450
1395,2.0,2.0,,,3 Albert Street Moonee Ponds VIC 3039,-37.7632256,144.9215487,$570.00,7.2895,3039,570
1396,3.0,3.0,2.0,,4/243 Union Road Moonee Ponds VIC 3039,-37.771158500000006,144.91587859999998,$780,6.8812,3039,780
1397,2.0,2.0,1.0,,508/36 Margaret Street Moonee Ponds VIC 3039,-37.7652783,144.9197379,$520_per_week,7.1897,3039,520
1398,2.0,2.0,1.0,,910/331-333 Ascot Vale Road Moonee Ponds VIC 3039,-37.768347,144.924443,$500,6.6735,3039,500
1399,3.0,2.0,2.0,,802/701 Mt Alexander Road Moonee Ponds VIC 3039,-37.7644929,144.9228602,$825,7.1083,3039,825
1400,4.0,2.0,1.0,,50 Darling Moonee Ponds VIC 3039,-37.7665284,144.911401,$560_per_week,7.529,3039,560
1401,2.0,2.0,1.0,,1320/40 Hall Street Moonee Ponds VIC 3039,-37.7658285,144.9210764,$500_per_week,7.0721,3039,500
1402,2.0,2.0,,,201/525 Mount Alexander Road Moonee Ponds VIC 3039,-37.770551899999994,144.9256435,$480_per_week,6.4111,3039,480
1403,3.0,2.0,,,22 Clarinda Rd Moonee Ponds VIC 3039,-37.7627448,144.9080044,$560_weekly,8.0437,3039,560
1404,4.0,2.0,3.0,490.0,20 Vine Street Moonee Ponds VIC 3039,-37.7687882,144.9286227,$650_per_week,6.4334,3039,650
1405,3.0,2.0,1.0,,110 Park Street Moonee Ponds VIC 3039,-37.7607599,144.9098962,$850pw_-_$3693pcm,8.1104,3039,850
1406,3.0,3.0,2.0,,1/45 Salisbury Street Moonee Ponds VIC 3039,-37.7605753,144.9331052,$610,7.0544,3039,610
1407,2.0,2.0,1.0,,305/9 Shuter Street Moonee Ponds VIC 3039,-37.767679,144.9204737,$500.00,6.9346,3039,500
1408,3.0,2.0,2.0,,3/63 Buckley Street Moonee Ponds VIC 3039,-37.7578054,144.9223107,$820_per_week,7.7679,3039,820
1409,4.0,2.0,2.0,,149 Park Street Moonee Ponds VIC 3039,-37.7608459,144.9067146,$875pw/$3802pcm,8.2787,3039,875
1410,2.0,2.0,1.0,,2/23A Mantell Street Moonee Ponds VIC 3039,-37.7639674,144.9154754,$615pw/$2665pcm,7.5282,3039,615
1411,3.0,2.0,1.0,,2/32 Caroline Street Aberfeldie VIC 3040,-37.758942600000005,144.8921626,$520,9.2982,3040,520
1412,2.0,2.0,1.0,,2/250 Pascoe Vale Road Essendon VIC 3040,-37.7512344,144.92570769999998,$490,8.2729,3040,490
1413,2.0,2.0,1.0,,2/181-183 Buckley Street Essendon VIC 3040,-37.75655440000001,144.9099822,$470_weekly,8.4792,3040,470
1415,3.0,2.0,2.0,,2/9 Hampton Road Essendon West VIC 3040,-37.7512854,144.8884874,$650,10.1371,3040,650
1416,3.0,2.0,2.0,,2/132 Cooper St Essendon VIC 3040,-37.742157,144.89910509999999,$700_weekly,10.3396,3040,700
1417,2.0,2.0,1.0,,215/1050 Mt Alexander Road Essendon VIC 3040,-37.7485235,144.9136369,$470_Per_Week,9.0461,3040,470
1418,4.0,2.0,2.0,,20 Shaftesbury Street Essendon VIC 3040,-37.751914899999996,144.9227527,$750.00_per_week,8.3227,3040,750
1419,2.0,2.0,1.0,,501A/40 Collins Street Essendon VIC 3040,-37.7438294,144.9079399,$460.00_per_week,9.7539,3040,460
1420,2.0,2.0,1.0,,804/19 Russell Street Essendon VIC 3040,-37.7563126,144.91684019999997,$480,8.1608,3040,480
1421,4.0,2.0,,,15 Ruby Street Essendon West VIC 3040,-37.75310820000001,144.8875954,$720_Per_Week,10.0435,3040,720
1422,2.0,2.0,2.0,,257A Pascoe Vale Road Essendon VIC 3040,-37.7508491,144.92455880000003,$600.00,8.356,3040,600
1423,2.0,2.0,1.0,,6/181-183 Buckley Street Essendon VIC 3040,-37.75655440000001,144.9099822,$450/week,8.4792,3040,450
1424,3.0,2.0,2.0,,5/116 Glass Street Essendon VIC 3040,-37.7457662,144.9120245,$675.00,9.3823,3040,675
1425,2.0,2.0,1.0,,5/2 Clarinda Street Essendon VIC 3040,-37.7566197,144.90920830000002,$420_pw,8.5137,3040,420
1427,3.0,2.0,,,3/142 Cooper Street Essendon VIC 3040,-37.741547,144.899405,$510.00,10.3801,3040,510
1428,4.0,2.0,,,31 Hampton Road Essendon West VIC 3040,-37.75100629999999,144.88595130000002,$400pw/$1738pcm,10.3125,3040,400
1429,4.0,2.0,1.0,,2/2 Diamond Street Essendon West VIC 3040,-37.7506033,144.8893256,$750_Per_Week,10.1432,3040,750
1430,2.0,2.0,1.0,,2/33 Fletcher Street Essendon VIC 3040,-37.7556825,144.9211617,$550_Per_Week,8.0231,3040,550
1431,3.0,2.0,1.0,,125 Spencer Street Essendon VIC 3040,-37.7452636,144.8912814,$725_Per_Week,10.4812,3040,725
1432,4.0,2.0,1.0,,126 Roberts Street Essendon VIC 3040,-37.7436035,144.9003518,$730_Per_Week,10.1448,3040,730
1433,3.0,3.0,2.0,,91A Deakin Street Essendon VIC 3040,-37.7445849,144.89196909999998,$1000_per_week,10.5017,3040,1000
1434,3.0,3.0,2.0,,61 Glass Street Essendon VIC 3040,-37.746731700000005,144.9165822,$560,9.0887,3040,560
1435,2.0,2.0,1.0,,103/316 Pascoe Vale Road Essendon VIC 3040,-37.7462412,144.9263649,$400pw/$1738pcm,8.7526,3040,400
1436,4.0,3.0,,,59 Mary Street Essendon VIC 3040,-37.7487974,144.8911524,$730pw_/_$3172pcm,10.1873,3040,730
1437,2.0,2.0,1.0,,11/30-34 Napier Street Essendon VIC 3040,-37.75407,144.918202,$500PW_$2173PCM,8.3099,3040,500
1438,4.0,3.0,2.0,,81 Deakin Street Essendon VIC 3040,-37.7461693,144.89179719999998,$800.00,10.3744,3040,800
1439,3.0,2.0,1.0,,"9A Donald Avenue, Essendon VIC 3040",-37.7532171,144.9328157,$520_per_week,7.815,3040,520
1440,2.0,2.0,1.0,,2/4 Fitzgerald Road Essendon VIC 3040,-37.7578165,144.926795,$450_per_week,7.5757,3040,450
1441,3.0,2.0,1.0,,1/110 Hoffmans Road Essendon VIC 3040,-37.7438254,144.89166819999997,$700_per_week,10.5842,3040,700
1442,3.0,2.0,2.0,,117/87-89 Raleigh Street Essendon VIC 3040,-37.753319700000006,144.92217240000002,$490_Per_Week,8.2089,3040,490
1443,2.0,2.0,1.0,,6/85 Bulla Road Essendon North VIC 3041,-37.7374972,144.9049458,$450_Per_Week,10.4923,3041,450
1444,3.0,2.0,3.0,,47 Collegian Avenue Strathmore VIC 3041,-37.735153000000004,144.9223227,$780.00,10.0266,3041,780
1445,2.0,2.0,1.0,,309/64 Keilor Road Essendon North VIC 3041,-37.7427701,144.9066159,$400pw/$1738pcm,9.9158,3041,400
1446,3.0,2.0,3.0,,4A Dagonet Street Strathmore VIC 3041,-37.7287326,144.91395559999998,$480_per_week,10.9793,3041,480
1447,2.0,2.0,1.0,,1/110 Keilor Road Essendon North VIC 3041,-37.7417539,144.9039846,$380.00_per_week,10.136,3041,380
1448,3.0,2.0,,,22 Willonga Street Strathmore VIC 3041,-37.7272706,144.91793669999998,$570.00,10.9851,3041,570
1449,3.0,2.0,1.0,,9A Salisbury Street Essendon North VIC 3041,-37.7364949,144.9022307,$520_per_week,10.7126,3041,520
1450,4.0,3.0,2.0,,2/164 Lebanon Street Strathmore VIC 3041,-37.7233825,144.9077895,$650_weekly,11.7511,3041,650
1451,3.0,2.0,,,601A Keilor Road Niddrie VIC 3042,-37.7325769,144.8790187,$600_per_week,12.2579,3042,600
1452,3.0,2.0,1.0,,3/42 Carrington Road Niddrie VIC 3042,-37.7371636,144.88754169999999,$509.98,11.3917,3042,509
1453,3.0,2.0,2.0,,1/68 Bowes Avenue Airport West VIC 3042,-37.72861109999999,144.8854785,$580.00,12.2637,3042,580
1454,3.0,2.0,1.0,,4A Sexton St Airport West VIC 3042,-37.718089500000005,144.880979,$430_per_week,13.451,3042,430
1455,4.0,3.0,1.0,,30 Carrington Rd Niddrie VIC 3042,-37.737368599999996,144.8885733,$900_per_week,11.3182,3042,900
1456,3.0,2.0,2.0,,6/39 Hillside Grove Airport West VIC 3042,-37.727180600000004,144.8743038,$540pw/$2346pcm,12.986,3042,540
1457,3.0,2.0,2.0,,86A Victory Road Airport West VIC 3042,-37.7176917,144.8841891,$550pw/$2390pcm,13.3316,3042,550
1458,3.0,2.0,2.0,,3/79 Coghlan Street Niddrie VIC 3042,-37.7417321,144.8833724,$650pw/$2824pcm,11.2301,3042,650
1459,4.0,2.0,2.0,,15a Ida Street Niddrie VIC 3042,-37.746193299999995,144.8892396,$850.00,10.517,3042,850
1460,2.0,2.0,1.0,,2/6 Green Street Airport West VIC 3042,-37.728259,144.8897554,$450.00,12.0804,3042,450
1461,2.0,2.0,1.0,,25 Thomas Street Airport West VIC 3042,-37.71924,144.876775,$430pw/$1868pcm,13.558,3042,430
1462,3.0,2.0,2.0,,1 Irving Street Niddrie VIC 3042,-37.735368799999996,144.8906366,$710_per_week,11.388,3042,710
1463,3.0,2.0,1.0,,20 George Street Niddrie VIC 3042,-37.743230100000005,144.88530659999998,$650_Per_Week,10.9927,3042,650
1464,2.0,2.0,1.0,,1/22 Green Street Airport West VIC 3042,-37.72815610000001,144.88837990000002,$405_pw,12.1582,3042,405
1465,4.0,3.0,2.0,,47 Diamond Street Niddrie VIC 3042,-37.7463652,144.8896909,$725_Per_Week,10.4767,3042,725
1466,4.0,2.0,3.0,,5/62A Coghlan Street Niddrie VIC 3042,-37.741206899999995,144.8841891,$650pw/_$2824_pcm,11.2278,3042,650
1467,3.0,2.0,2.0,374.0,2 Michael Court Niddrie VIC 3042,-37.74433870000001,144.88341540000002,$635_per_week,11.0096,3042,635
1468,3.0,2.0,1.0,,1/46 Broadmeadows Rd Tullamarine VIC 3043,-37.7042092,144.8796116,$620.00_PW_/_$2694.00_PCM,14.8174,3043,620
1469,2.0,2.0,1.0,,2/46 Broadmeadows Rd Tullamarine VIC 3043,-37.7042092,144.8796116,$580.00_PW_/_$2521.00_PCM,14.8174,3043,580
1470,3.0,2.0,2.0,,3/46 Broadmeadows Rd Tullamarine VIC 3043,-37.7042092,144.8796116,$620.00_PW_/_$2694.00_PCM,14.8174,3043,620
1471,4.0,2.0,2.0,,86 Lackenheath Dr Tullamarine VIC 3043,-37.699436999999996,144.8853926,$480_PW_/_$2086_PCM,15.0253,3043,480
1472,3.0,2.0,1.0,,2/39 Banksia Grove Tullamarine VIC 3043,-37.7046251,144.8805403,$420.00_per_week_/_$1820.00_PCM,14.7356,3043,420
1473,4.0,2.0,2.0,,45 Churchill Avenue Tullamarine VIC 3043,-37.7024859,144.8726707,$475,15.3038,3043,475
1474,3.0,3.0,2.0,,1/125 Melrose Drive Tullamarine VIC 3043,-37.706488,144.884792,$600PW_|_$2607PCM,14.3666,3043,600
1476,3.0,2.0,1.0,,99 Marigold Crescent Gowanbrae VIC 3043,-37.6999024,144.89915219999997,$430_per_week,14.4398,3043,430
1477,3.0,2.0,3.0,,2A Grevillia Road Pascoe Vale VIC 3044,-37.7212149,144.92623590000002,$530,11.3582,3044,530
1478,3.0,2.0,2.0,,4/60 Park Street Pascoe Vale VIC 3044,-37.72354970000001,144.9240033,$480_per_week,11.1765,3044,480
1479,4.0,2.0,2.0,,607 Bell Street Pascoe Vale South VIC 3044,-37.73858389999999,144.93916230000002,$610.00,9.1773,3044,610
1480,2.0,2.0,3.0,,1/22 Park Street Pascoe Vale VIC 3044,-37.7269404,144.9247523,$450.00,10.7991,3044,450
1481,3.0,2.0,,,2/30 Pleasant Street Pascoe Vale VIC 3044,-37.7267198,144.93550369999997,$515,10.5362,3044,515
1482,3.0,2.0,6.0,407.0,9 McGregor Street Pascoe Vale VIC 3044,-37.72051769999999,144.9496761,$620_PW_/_$2694_PCM,10.9643,3044,620
1483,4.0,2.0,3.0,,34 Cumberland Road Pascoe Vale VIC 3044,-37.7352417,144.9380627,$550_pw_/_$2390_pcm,9.5617,3044,550
1484,3.0,2.0,1.0,,3/99 Northumberland Road Pascoe Vale VIC 3044,-37.72126,144.9321614,$525_pw_/_$2281_pcm,11.2004,3044,525
1485,2.0,2.0,1.0,,110B/23 Cumberland Road Pascoe Vale South VIC 3044,-37.735468700000006,144.9370802,$430_Per_Week,9.5606,3044,430
1486,3.0,2.0,2.0,,34 Merbein Street Pascoe Vale VIC 3044,-37.71663579999999,144.9487564,$500_Per_Week,11.4035,3044,500
1487,3.0,2.0,2.0,,4/24 Kitchener St Pascoe Vale VIC 3044,-37.717655,144.938862,$520,11.4461,3044,520
1488,3.0,2.0,2.0,,5/30 Arndt Road Pascoe Vale VIC 3044,-37.720566,144.931586,$470,11.2886,3044,470
1489,3.0,2.0,4.0,,7 Purches Avenue Pascoe Vale South VIC 3044,-37.748112799999994,144.94240680000001,$700,8.0788,3044,700
1490,2.0,2.0,1.0,,5/16 Park Street Pascoe Vale VIC 3044,-37.728447499999994,144.9258059,$430_PER_WEEK,10.6097,3044,430
1491,3.0,3.0,2.0,,1/19 Arndt Road Pascoe Vale VIC 3044,-37.7209732,144.9326446,$540.00pw_/_$2346.00pcm,11.2197,3044,540
1492,2.0,2.0,1.0,,2/535-539 Pascoe Vale Road Pascoe Vale VIC 3044,-37.7344578,144.92461699999998,$400_pw,10.0213,3044,400
1493,3.0,2.0,2.0,,4/37 Sylvan Grove Pascoe Vale VIC 3044,-37.7273191,144.9413371,$560pw,10.3487,3044,560
1494,3.0,2.0,2.0,,1/32 Shanley St Pascoe Vale VIC 3044,-37.719299299999996,144.9412455,$540.00,11.2235,3044,540
1495,2.0,2.0,2.0,,12 Hatter Street Pascoe Vale South VIC 3044,-37.7378056,144.9446435,$450_per_week,9.146,3044,450
1496,3.0,2.0,2.0,,7/137 Northumberland Rd Pascoe Vale VIC 3044,-37.717798200000004,144.93241310000002,$530.00,11.5659,3044,530
1497,5.0,3.0,4.0,,3 Thistle Street Pascoe Vale South VIC 3044,-37.7405597,144.934579,$990pw_/_$4301pcm,9.0831,3044,990
1498,3.0,2.0,1.0,,13 Elgin Street Pascoe Vale South VIC 3044,-37.7474226,144.9467726,$400.00_Per_Week,8.0603,3044,400
1499,2.0,2.0,1.0,,4/7 Mccracken Avenue Pascoe Vale VIC 3044,-37.7292439,144.926752,$460.00pw_/_$1999.00pcm,10.4981,3044,460
1500,2.0,2.0,2.0,,6/14 McCracken Avenue Pascoe Vale VIC 3044,-37.728354100000004,144.9271852,$360_per_week,10.5789,3044,360
1501,2.0,2.0,1.0,,5/10 Park Street Pascoe Vale VIC 3044,-37.7292438,144.9263219,$420_Per_Week,10.5109,3044,420
1502,3.0,2.0,2.0,,35 Shanley Street Pascoe Vale VIC 3044,-37.719525899999994,144.9409444,$440_per_week,11.2041,3044,440
1503,2.0,2.0,1.0,,6/21-23 Westgate Street Pascoe Vale VIC 3044,-37.7377692,144.94206269999998,$420,9.2011,3044,420
1504,2.0,2.0,1.0,,1/430-432 Gaffney Street Pascoe Vale VIC 3044,-37.730106,144.9288593,$650.00,10.3465,3044,650
1505,4.0,3.0,2.0,,17 Sutherland Street Hadfield VIC 3046,-37.7084893,144.9478265,$600,12.313,3046,600
1506,3.0,2.0,2.0,,1/31-33 Davies Street Hadfield VIC 3046,-37.712290100000004,144.9465361,$550,11.9104,3046,550
1507,2.0,2.0,1.0,,3/75 Station Road Glenroy VIC 3046,-37.7085309,144.91793669999998,$480pw/_$2086pcm,12.9307,3046,480
1508,3.0,2.0,2.0,,1/47 Davies Street Hadfield VIC 3046,-37.711179200000004,144.9467081,$520_pw,12.0304,3046,520
1509,3.0,2.0,1.0,,1/101 Bindi Street Glenroy VIC 3046,-37.695255100000004,144.9269185,$460.00_pw,14.1159,3046,460
1510,3.0,2.0,2.0,219.0,2/44 Gladstone Parade Glenroy VIC 3046,-37.708265999999995,144.9101328,$500_per_week,13.2023,3046,500
1511,2.0,2.0,1.0,,8/6 Lytton Street Glenroy VIC 3046,-37.7048591,144.9146043,$425,13.4145,3046,425
1512,4.0,3.0,2.0,,1/27 Langton Street Glenroy VIC 3046,-37.692635700000004,144.9138029,$560_per_week,14.7226,3046,560
1513,3.0,2.0,1.0,,23 Harold Street Glenroy VIC 3046,-37.707083700000005,144.92593490000002,$500_PW_/_$2173_PCM,12.8685,3046,500
1514,2.0,2.0,1.0,,4/8 Murrell Street Glenroy VIC 3046,-37.7040954,144.9206887,$400.00pw/1738.00pcm,13.3216,3046,400
1515,3.0,2.0,1.0,,18 Coupling Way Glenroy VIC 3046,-37.696833399999996,144.91388999999998,$480_PW_/_$2086_PCM,14.2776,3046,480
1516,2.0,2.0,1.0,,2/14 York Street Glenroy VIC 3046,-37.7047603,144.9098532,$410_pw,13.5736,3046,410
1517,3.0,2.0,1.0,177.22,2/39 Beatty Avenue Glenroy VIC 3046,-37.702626,144.9257199,$470,13.3508,3046,470
1518,2.0,2.0,2.0,,7/9-11 Nerissa Grove Oak Park VIC 3046,-37.7202505,144.9236128,$400_pw,11.5342,3046,400
