,id,time,listing_type,price,property_type,area,building_area,land_area,bedrooms,bathrooms,carspaces,street_address,suburb,postcode,latitude,longitude,weekly_rent,SA2_CODE
14156,16021663,2022-08-03T17:20:28,Rent,$460_per_week/$1999_pcm,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"12 Copper Beech Road, Beaconsfield",BEACONSFIELD,3807,-38.0622864,145.38797,460,212011546.0
14157,16001726,2022-07-25T08:40:45,Rent,$550_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"3 Gardenia Drive, Beaconsfield",BEACONSFIELD,3807,-38.0627823,145.38736,550,212011546.0
14158,11785900,2022-08-29T15:02:37,Rent,$570_wk,House,Cardinia Shire - Greater Area,0.0,0.0,5.0,2.0,2,"21 Double Delight Drive, Beaconsfield",BEACONSFIELD,3807,-38.0638771,145.385757,570,212011546.0
14159,16038362,2022-08-15T11:48:51,Rent,$400_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,1,"17 Souter Street, Beaconsfield",BEACONSFIELD,3807,-38.04889,145.3692,400,212011546.0
14160,16019815,2022-08-03T12:20:43,Rent,Under_Application_RARE_LOCATION!!_$500.00_PER_WEEK,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"2/6 Souter Street, Beaconsfield",BEACONSFIELD,3807,-38.0487976,145.369766,500,212011546.0
14161,16051941,2022-08-23T08:16:29,Rent,$1000,AcreageSemiRural,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"82 Downey Road, Dewhurst",DEWHURST,3808,-37.9804955,145.472824,1000,212011289.0
14162,16066150,2022-08-31T13:46:32,Rent,$520_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"19 Rix Road, Officer",OFFICER,3809,-38.06883,145.404068,520,212011546.0
14163,16064056,2022-08-30T14:04:19,Rent,$500.00_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"10 Kallista Circuit, Officer",OFFICER,3809,-38.0706978,145.400665,500,212011546.0
14164,16063925,2022-08-30T13:36:51,Rent,$450_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"20 Beatrix Circuit, Officer",OFFICER,3809,-38.0729065,145.408478,450,212011546.0
14165,16061686,2022-08-29T13:24:42,Rent,$440_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"6 Bolton Grove, Officer",OFFICER,3809,-38.076107,145.421432,440,212011546.0
14166,16055124,2022-08-24T12:19:39,Rent,$570_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"2 Ryeburn Street, Officer",OFFICER,3809,-38.05535,145.43866,570,212011550.0
14167,16054111,2022-08-23T17:04:18,Rent,$440_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,1,"60 Heathcote Grove, Officer",OFFICER,3809,-38.06263,145.403366,440,212011546.0
14168,13891642,2022-08-22T10:39:03,Rent,$410_pw,ApartmentUnitFlat,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"8 Jade Walk, Officer",OFFICER,3809,-38.0719032,145.430374,410,212011546.0
14169,16055237,2022-08-24T12:57:19,Rent,$430_per_week,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"6 Topal Drive, Officer",OFFICER,3809,-38.0742531,145.434662,430,212011546.0
14170,16051425,2022-08-22T16:18:31,Rent,$520_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"10 Finnegan Way, Officer",OFFICER,3809,-38.065502200000005,145.398254,520,212011546.0
14171,16018346,2022-08-02T16:08:52,Rent,$420_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"13 Turnbridge Road, Officer",OFFICER,3809,-38.0722,145.432739,420,212011546.0
14172,16065043,2022-08-30T20:46:07,Rent,$450,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"20 Millicent Parade, Officer",OFFICER,3809,-38.0649071,145.388367,450,212011546.0
14173,16064451,2022-08-30T15:38:33,Rent,$460_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"20 Shakespeare Grove, Officer",OFFICER,3809,-38.06364,145.42983999999998,460,212011550.0
14174,16062647,2022-08-29T17:16:39,Rent,$450_pw,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"44 Cherrington Avenue, Officer",OFFICER,3809,-38.06217,145.397964,450,212011546.0
14175,15840116,2022-08-29T14:26:59,Rent,$455,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"21 Peridot Avenue, Officer",OFFICER,3809,-38.072834,145.43042,455,212011546.0
14176,16049075,2022-08-19T17:02:42,Rent,$440_pw,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"5 Fadden Mews, Officer",OFFICER,3809,-38.0741463,145.429077,440,212011546.0
14177,13412640,2022-08-17T16:53:33,Rent,$480.00_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"15 Beatrix Circuit, Officer",OFFICER,3809,-38.07293,145.40866100000002,480,212011546.0
14178,16028710,2022-08-09T08:09:11,Rent,$475,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"96 Lincoln Avenue, Officer",OFFICER,3809,-38.0672646,145.387039,475,212011546.0
14179,16049424,2022-08-20T14:34:36,Rent,$510,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"43 Melodie Drive, Officer",OFFICER,3809,-38.0656624,145.399078,510,212011546.0
14180,16039885,2022-08-15T17:26:54,Rent,$450_per_week,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"5 Calico Walk, Officer",OFFICER,3809,-38.068222,145.41433700000002,450,212011546.0
14181,16039129,2022-08-15T14:42:30,Rent,$480_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"13 Tryfan Street, Officer",OFFICER,3809,-38.0549431,145.40863000000002,480,212011546.0
14182,16038091,2022-08-15T10:44:02,Rent,$460_per_week,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"2 Milne Walk, Officer",OFFICER,3809,-38.0732956,145.4004,460,212011546.0
14183,16037510,2022-08-13T11:58:26,Rent,$460,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"14 Verve Drive, Officer",OFFICER,3809,-38.07544,145.428238,460,212011546.0
14184,16010642,2022-07-28T13:19:17,Rent,$460_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"89 Everfair Crescent, Officer",OFFICER,3809,-38.060112,145.410049,460,212011546.0
14185,15996837,2022-07-20T16:33:15,Rent,$450_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"3 Hughes Lane, Officer",OFFICER,3809,-38.0760422,145.42742900000002,450,212011546.0
14186,15730017,2022-02-17T09:48:58,Rent,$450_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,1,"5 5 Gleeson Way, Officer",OFFICER,3809,-38.06261,145.397568,450,212011546.0
14187,16066531,2022-08-31T15:24:43,Rent,$500_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"7 Winnows Street, Officer",OFFICER,3809,-38.060112,145.410049,500,212011546.0
14188,16066518,2022-08-31T15:22:59,Rent,$380pw_|_$1651pcm,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,1,"6 Cerulean Drive, Officer",OFFICER,3809,-38.07550429999999,145.42918400000002,380,212011546.0
14189,16063861,2022-08-30T13:21:16,Rent,$425,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"3 Fairweather Parade, Officer",OFFICER,3809,-38.0586,145.397644,425,212011546.0
14190,16061022,2022-08-29T10:36:52,Rent,$365_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,2.0,1.0,1,"4 Etonian Street, Officer",OFFICER,3809,-38.0762634,145.42211899999998,365,212011546.0
14191,16059043,2022-08-26T11:16:38,Rent,$420_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"10 Jade Walk, Officer",OFFICER,3809,-38.07189,145.4303,420,212011546.0
14192,16054702,2022-08-24T10:26:53,Rent,$480_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"22 Ridgewell Crescent, Officer",OFFICER,3809,-38.060112,145.410049,480,212011546.0
14193,16040278,2022-08-16T09:44:28,Rent,$420pw_|_$1825pcm,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"9 Peppermint Row, Officer",OFFICER,3809,-38.06885,145.43180800000002,420,212011546.0
14194,16039646,2022-08-15T16:28:19,Rent,$500_pw,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,3.0,2,"110 Primrose Avenue, Officer",OFFICER,3809,-38.06437,145.403381,500,212011546.0
14195,16037698,2022-08-15T06:46:46,Rent,$660,House,Cardinia Shire - Greater Area,0.0,0.0,5.0,3.0,4,"3 Babar Drive, Officer",OFFICER,3809,-38.0722427,145.405777,660,212011546.0
14196,16035291,2022-08-11T21:42:33,Rent,$440_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,1,"38 Gulliver Drive, Officer",OFFICER,3809,-38.07021,145.409,440,212011546.0
14197,16049040,2022-08-19T16:56:14,Rent,$530pw_|_$2303pcm,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"4 Yering Place, Officer",OFFICER,3809,-38.0527153,145.43895,530,212011550.0
14198,16033349,2022-08-11T09:46:25,Rent,$420_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"20 Mortlake Drive, Officer South",OFFICER SOUTH,3809,-38.0849,145.428436,420,212011548.0
14199,15668093,2022-01-20T19:56:07,Rent,$440_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,0,"17 Celestine Drive , Officer",OFFICER,3809,-38.0542259,145.412491,440,212011546.0
14201,16047301,2022-08-19T09:18:02,Rent,$450_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"104 Park Orchard Drive, Pakenham",PAKENHAM,3810,-38.07669,145.44714399999998,450,212011552.0
14202,16063755,2022-08-30T12:56:34,Rent,$480_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"9 Niseko Crescent, Pakenham",PAKENHAM,3810,-38.0523224,145.459381,480,212011550.0
14203,16063692,2022-08-30T12:38:46,Rent,$455_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"34 Ashford Drive, Pakenham",PAKENHAM,3810,-38.07623,145.44073500000002,455,212011552.0
14204,16063456,2022-08-30T11:40:45,Rent,$370_Per_Week,ApartmentUnitFlat,Cardinia Shire - Greater Area,0.0,0.0,3.0,1.0,1,"6/40 Army Road, Pakenham",PAKENHAM,3810,-38.06517410000001,145.496689,370,212011549.0
14205,16063357,2022-08-30T11:18:26,Rent,$400_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,1,"1/30 Silver Gum Drive, Pakenham",PAKENHAM,3810,-38.0564766,145.495743,400,212011549.0
14206,16063098,2022-08-30T10:08:08,Rent,$380_per_week,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,2.0,1.0,1,"14/1 Village Way, Pakenham",PAKENHAM,3810,-38.0746155,145.437332,380,212011552.0
14207,15297639,2022-08-30T09:11:20,Rent,$480_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"15 Wendy Way, Pakenham",PAKENHAM,3810,-38.078990000000005,145.440048,480,212011552.0
14208,16062396,2022-08-29T16:24:46,Rent,$410_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"39 Rockford Street, Pakenham",PAKENHAM,3810,-38.0645027,145.49534599999998,410,212011549.0
14209,16061625,2022-08-29T13:07:47,Rent,$400_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"17 Torre Road, Pakenham",PAKENHAM,3810,-38.05651470000001,145.488388,400,212011549.0
14210,16061403,2022-08-29T12:14:35,Rent,$330_Per_Week,ApartmentUnitFlat,Cardinia Shire - Greater Area,0.0,0.0,2.0,1.0,1,"8/107 Army Road, Pakenham",PAKENHAM,3810,-38.05886,145.4951,330,212011549.0
14211,16057665,2022-08-25T14:30:32,Rent,$410_Per_Week,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"5/16 James Street, Pakenham",PAKENHAM,3810,-38.07402,145.480118,410,212011551.0
14212,16056306,2022-08-24T17:36:36,Rent,$460_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"10 Shirley Street, Pakenham",PAKENHAM,3810,-38.07849,145.438873,460,212011552.0
14213,16051368,2022-08-22T16:08:38,Rent,$525_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"14 Grattan Way, Pakenham",PAKENHAM,3810,-38.05802,145.442871,525,212011550.0
14214,16050863,2022-08-22T14:28:45,Rent,$450_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,1,"164 Racecourse North Road, Pakenham",PAKENHAM,3810,-38.06837,145.497864,450,212011551.0
14215,16050340,2022-08-22T12:06:16,Rent,$650_PER_WEEK,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,8,"1 Leigh Drive, Pakenham",PAKENHAM,3810,-38.06027,145.4975,650,212011549.0
14216,16047518,2022-08-19T10:26:31,Rent,$450_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"9 Quirk Road, Pakenham",PAKENHAM,3810,-38.0594139,145.4458,450,212011550.0
14217,16043177,2022-08-17T12:24:04,Rent,$370_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,1.0,1,"4 Matthews Court, Pakenham",PAKENHAM,3810,-38.067688,145.4641,370,212011552.0
14218,15790883,2022-08-25T14:56:36,Rent,$550_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"29 Stable Street, Pakenham",PAKENHAM,3810,-38.0745926,145.442444,550,212011552.0
14219,15222935,2022-08-24T13:14:28,Rent,$480_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"24 Studd Road, Pakenham",PAKENHAM,3810,-38.05676,145.461349,480,212011550.0
14220,16053744,2022-08-23T15:37:42,Rent,$460_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,1,"8 Aberdeen Heights, Pakenham",PAKENHAM,3810,-38.06263,145.480118,460,212011549.0
14221,15566716,2022-08-23T13:34:16,Rent,$450_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,3.0,1,"65 Lakeside Blvd, Pakenham",PAKENHAM,3810,-38.06678,145.454208,450,212011552.0
14222,16046408,2022-08-18T15:18:36,Rent,$500_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"13 Page Close, Pakenham",PAKENHAM,3810,-38.06623,145.438,500,212011552.0
14223,16045033,2022-08-18T09:18:36,Rent,$440_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"5 Cuttler Street, Pakenham",PAKENHAM,3810,-38.0576973,145.444366,440,212011550.0
14224,16045026,2022-08-18T09:16:17,Rent,$400.00_per_week,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"82 Henry Street, Pakenham",PAKENHAM,3810,-38.078804,145.490051,400,212011551.0
14225,16043840,2022-08-17T15:18:45,Rent,$430.00_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,1,"20 Bentley Court, Pakenham",PAKENHAM,3810,-38.06838,145.495041,430,212011549.0
14226,16041132,2022-08-16T13:16:48,Rent,$380_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"5 Loz Court, Pakenham",PAKENHAM,3810,-38.05972,145.473145,380,212011550.0
14227,16040372,2022-08-16T10:08:56,Rent,$650_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"10 Hull Cresent, Pakenham",PAKENHAM,3810,-38.0826874,145.454208,650,212011552.0
14228,16037012,2022-08-12T16:30:38,Rent,$370_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,1.0,1,"7 Deveney Street, Pakenham",PAKENHAM,3810,-38.07052,145.4809,370,212011549.0
14229,16026762,2022-08-08T10:46:48,Rent,$460_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,1,"3 Fairywren Street, Pakenham",PAKENHAM,3810,-38.07803,145.446671,460,212011552.0
14230,16025794,2022-08-05T16:34:38,Rent,$400_pw,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"4 Mikasa Place, Pakenham",PAKENHAM,3810,-38.0687256,145.493073,400,212011549.0
14231,16066368,2022-08-31T14:42:01,Rent,$500,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"36 Beartooth Court, Pakenham",PAKENHAM,3810,-38.0574646,145.4641,500,212011550.0
14232,16065668,2022-08-31T11:30:48,Rent,$370,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,1.0,3,"94 Duncan Drive, Pakenham",PAKENHAM,3810,-38.0752029,145.4677,370,212011552.0
14233,16063273,2022-08-30T10:55:00,Rent,$410,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,1,"6 The Oaks Avenue, Pakenham",PAKENHAM,3810,-38.0767365,145.48803700000002,410,212011551.0
14234,16062397,2022-08-29T16:25:02,Rent,$380,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"9 Kristina Crt, Pakenham",PAKENHAM,3810,-38.0632133,145.476181,380,212011549.0
14235,16062121,2022-08-29T15:28:45,Rent,$400,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"13 Stanhope Place, Pakenham",PAKENHAM,3810,-38.0703163,145.4911,400,212011549.0
14236,15579103,2022-08-25T10:54:33,Rent,$370,House,Cardinia Shire - Greater Area,0.0,0.0,2.0,1.0,1,"4/23 Princes Highway, Pakenham",PAKENHAM,3810,-38.0726242,145.4843,370,212011551.0
14237,16030375,2022-08-09T15:36:26,Rent,$350,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,1.0,2,"20 James Street, Pakenham",PAKENHAM,3810,-38.0743675,145.4805,350,212011551.0
14238,15945572,2022-06-21T12:31:21,Rent,$769_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,7,"60 Main Street, Pakenham",PAKENHAM,3810,-38.0760574,145.480377,769,212011551.0
14239,16055776,2022-08-24T15:23:28,Rent,$475,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"50 Tipperary Circuit, Pakenham",PAKENHAM,3810,-38.0646439,145.49176,475,212011549.0
14240,16053969,2022-08-23T16:30:42,Rent,$550_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"12 Buchan Green, Pakenham",PAKENHAM,3810,-38.0733643,145.453018,550,212011552.0
14241,16046814,2022-08-18T16:50:38,Rent,$425_weekly,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"56 Blue Horizons Way, Pakenham",PAKENHAM,3810,-38.087986,145.4603,425,212011552.0
14242,15309893,2021-08-06T14:52:32,Rent,$650_PER_WEEK_-_HOUSE_&_SHOP,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,9,"1 Leigh Drive, Pakenham",PAKENHAM,3810,-38.06031420000001,145.497467,650,212011549.0
14243,16064098,2022-08-30T14:16:37,Rent,$450.00_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"177 Ahern Road, Pakenham",PAKENHAM,3810,-38.0541954,145.48819,450,212011549.0
14244,16063985,2022-08-30T13:54:17,Rent,$420.00_per_week,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"5/7 Highview Court, Pakenham",PAKENHAM,3810,-38.0701,145.48494,420,212011549.0
14245,16063830,2022-08-30T13:13:30,Rent,$400_Per_Week,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,1,"6 Debra Avenue, Pakenham",PAKENHAM,3810,-38.07882,145.450348,400,212011552.0
14246,16063222,2022-08-30T10:38:49,Rent,$400_pw,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"20 Luella Lane, Pakenham",PAKENHAM,3810,-38.0741234,145.43837,400,212011552.0
14247,16063219,2022-08-30T10:38:39,Rent,$400_pw,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"30 Luella Lane, Pakenham",PAKENHAM,3810,-38.0741234,145.43837,400,212011552.0
14248,16061158,2022-08-29T11:14:48,Rent,$430,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,1,"19 Maywood street, Pakenham",PAKENHAM,3810,-38.07801,145.490753,430,212011551.0
14249,15214573,2022-08-26T16:02:11,Rent,$370,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"9 Roller Walk, Pakenham",PAKENHAM,3810,-38.0735664,145.48513799999998,370,212011551.0
14251,13396656,2022-08-25T12:26:41,Rent,$400.00_per_week,ApartmentUnitFlat,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"3/12 John Street, Pakenham",PAKENHAM,3810,-38.07311,145.485489,400,212011551.0
14252,16049845,2022-08-22T10:12:29,Rent,$450,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"5 Romina Street, Pakenham",PAKENHAM,3810,-38.0754623,145.45198100000002,450,212011552.0
14253,16027719,2022-08-08T14:33:48,Rent,$430,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"15 Celebration Circuit, Pakenham",PAKENHAM,3810,-38.07894,145.45311,430,212011552.0
14254,16055538,2022-08-24T14:23:13,Rent,$530per_week,House,Cardinia Shire - Greater Area,0.0,0.0,4.0,2.0,2,"48 Ebony Drive, Pakenham",PAKENHAM,3810,-38.06316,145.504852,530,212011549.0
14255,16015674,2022-08-01T15:26:45,Rent,$390_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,1.0,2,"22 Henry Street, Pakenham",PAKENHAM,3810,-38.0776558,145.486084,390,212011551.0
14256,14752929,2022-08-24T16:10:26,Rent,$420,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,4,"20 Bridle Place, Pakenham",PAKENHAM,3810,-38.0756569,145.498962,420,212011551.0
14257,16054182,2022-08-23T17:28:29,Rent,$420,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"1/13 Diston Court, Pakenham",PAKENHAM,3810,-38.05748,145.487778,420,212011549.0
14258,16053171,2022-08-23T13:16:20,Rent,$370.00,Townhouse,Cardinia Shire - Greater Area,0.0,0.0,2.0,2.0,1,"1/3 Hartland Circuit, Pakenham",PAKENHAM,3810,-38.06883,145.456741,370,212011552.0
14259,16047315,2022-08-19T09:24:42,Rent,$268_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,2.0,1.0,1,"37/23 Atlantic Drive, Pakenham",PAKENHAM,3810,-38.0630646,145.511429,268,212011549.0
14260,16047106,2022-08-19T02:08:43,Rent,$430_pw,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,1,"25 Pinnacle Drive, Pakenham",PAKENHAM,3810,-38.08478,145.451248,430,212011552.0
14261,16009034,2022-07-27T15:37:58,Rent,$330.00,ApartmentUnitFlat,Cardinia Shire - Greater Area,0.0,0.0,2.0,1.0,2,"2/3 Dobson Court, Pakenham",PAKENHAM,3810,-38.0699844,145.466324,330,212011552.0
14262,16006430,2022-07-26T14:46:56,Rent,$400_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"13 Newbury Street, Pakenham",PAKENHAM,3810,-38.0778847,145.49025,400,212011551.0
14263,16003779,2022-07-25T16:10:36,Rent,$350pw_|_$1521pcm,ApartmentUnitFlat,Cardinia Shire - Greater Area,0.0,0.0,2.0,1.0,1,"25/11 Hawk Avenue, Pakenham",PAKENHAM,3810,-38.06454,145.4817,350,212011549.0
14264,15984019,2022-07-13T12:56:34,Rent,$410_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,1,"138 Duncan Drive, Pakenham",PAKENHAM,3810,-38.07585,145.4715,410,212011552.0
14265,15976921,2022-07-08T14:56:46,Rent,$440_Per_Week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"29 Barrington Drive, Pakenham",PAKENHAM,3810,-38.0741,145.498734,440,212011551.0
14267,16060253,2022-08-26T17:02:43,Rent,$380_Per_Week,ApartmentUnitFlat,Cardinia Shire - Greater Area,0.0,0.0,2.0,1.0,1,"36/27 Jefferson Road, Garfield",GARFIELD,3814,-38.0906143,145.681686,380,212011547.0
14268,16057789,2022-08-25T15:04:38,Rent,$460.00_per_week,House,Cardinia Shire - Greater Area,0.0,0.0,3.0,2.0,2,"17 Abeckett Road, Bunyip",BUNYIP,3815,-38.0960464,145.723984,460,212011547.0
14269,16050928,2022-08-22T14:45:55,Rent,$375,House,Cardinia Shire - Greater Area,0.0,0.0,2.0,1.0,1,"4/12 High Street, Bunyip",BUNYIP,3815,-38.09682,145.720245,375,212011547.0
14270,15876956,2022-08-11T11:15:23,Rent,$415.00_per_week,House,Warragul & Baw Baw - Greater Area,0.0,0.0,3.0,2.0,2,"41 Manchester Circuit, Longwarry",LONGWARRY,3816,-38.1073532,145.769379,415,205011076.0
14271,16054512,2022-08-24T09:30:46,Rent,$450_pw,House,Warragul & Baw Baw - Greater Area,0.0,0.0,4.0,2.0,2,"33 Proctor Road, Longwarry",LONGWARRY,3816,-38.1136246,145.76376299999998,450,205011076.0
14272,16041536,2022-08-16T14:56:41,Rent,$380,House,Warragul & Baw Baw - Greater Area,0.0,0.0,3.0,1.0,2,"295 Labertouche Road, Labertouche",LABERTOUCHE,3816,-38.0625038,145.802475,380,205011076.0
14273,15954703,2022-06-27T11:33:08,Rent,$430_p.w.,House,Warragul & Baw Baw - Greater Area,0.0,0.0,3.0,2.0,2,"34 Manchester Circuit, Longwarry",LONGWARRY,3816,-38.1073532,145.769379,430,205011076.0
14274,16053530,2022-08-23T14:52:38,Rent,$315_per_week,House,Warragul & Baw Baw - Greater Area,0.0,0.0,1.0,1.0,1,"4D Longwarry Road, Drouin",DROUIN,3818,-38.12912,145.847565,315,205011076.0
14275,16046660,2022-08-18T16:12:49,Rent,$550_P/W_FULLY_FURNISHED,House,Warragul & Baw Baw - Greater Area,0.0,0.0,3.0,2.0,3,"106 Longwarry Road, Drouin",DROUIN,3818,-38.1253929,145.837036,550,205011076.0
14276,16060556,2022-08-27T13:32:26,Rent,$420_PER_WEEK,House,Warragul & Baw Baw - Greater Area,0.0,0.0,3.0,2.0,1,"32 Horsetail Way, Drouin",DROUIN,3818,-38.1508064,145.857071,420,205011076.0
14277,16047958,2022-08-19T12:20:31,Rent,$420_per_week,House,Warragul & Baw Baw - Greater Area,0.0,0.0,3.0,2.0,4,"1 James Court, Drouin",DROUIN,3818,-38.14057,145.8723,420,205011076.0
14278,16016716,2022-08-02T10:00:30,Rent,$465.00_per_week,House,Warragul & Baw Baw - Greater Area,0.0,0.0,4.0,2.0,2,"4 Eucalypt Court, Drouin",DROUIN,3818,-38.1228752,145.843,465,205011076.0
14279,16065874,2022-08-31T12:21:21,Rent,$455,House,Warragul & Baw Baw - Greater Area,0.0,0.0,4.0,3.0,2,"62 Manikato Drive, Drouin",DROUIN,3818,-38.1274529,145.865875,455,205011076.0
