,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE
4171,"12/6 ARNOTT STREET, CLAYTON",-37.916706,145.135221,1.0,1.0,1,$360_pw,Unit/apmt,December 2014,3168,2014,12,CLAYTON,360,216021413
4172,"12/6 ARNOTT STREET, CLAYTON",-37.916706,145.135221,1.0,1.0,1,$360_Weekly,Unit/apmt,December 2014,3168,2014,12,CLAYTON,360,216021413
4173,"12/6 ARNOTT STREET, CLAYTON",-37.916706,145.135221,1.0,1.0,1,$360,Unit/apmt,December 2014,3168,2014,12,CLAYTON,360,216021413
4174,"12/6 ARNOTT STREET, CLAYTON",-37.916706,145.135221,1.0,1.0,1,$360_pw,Unit/apmt,February 2014,3168,2014,2,CLAYTON,360,216021413
4175,"12/6 ARNOTT STREET, CLAYTON",-37.916706,145.135221,1.0,1.0,1,$360_Weekly,Unit/apmt,February 2014,3168,2014,2,CLAYTON,360,216021413
4176,"12/6 ARNOTT STREET, CLAYTON",-37.916706,145.135221,1.0,1.0,1,$360,Unit/apmt,February 2014,3168,2014,2,CLAYTON,360,216021413
4185,"6 BANKSIA STREET, CLAYTON",-37.914523,145.119282,3.0,1.0,2,$385_per_week,none,February 2014,3168,2014,2,CLAYTON,385,217011422
4186,"6 BANKSIA STREET, CLAYTON",-37.914523,145.119282,3.0,1.0,2,$385_per_week,none,January 2014,3168,2014,1,CLAYTON,385,217011422
4229,"59 MARSHALL AVENUE, CLAYTON",-37.91192,145.126379,4.0,1.0,4,$360_Weekly,House,July 2014,3168,2014,7,CLAYTON,360,210051250
4230,"59 MARSHALL AVENUE, CLAYTON",-37.91192,145.126379,4.0,1.0,4,$360_Weekly,House,April 2014,3168,2014,4,CLAYTON,360,210051250
4231,"59 MARSHALL AVENUE, CLAYTON",-37.91192,145.126379,4.0,1.0,4,$360_Weekly,House,March 2014,3168,2014,3,CLAYTON,360,203011036
4295,"5/1 GREENFIELD DRIVE, CLAYTON",-37.923144,145.128169,1.0,1.0,1,$320_Weekly,Unit/apmt,June 2014,3168,2014,6,CLAYTON,320,207031163
4296,"5/1 GREENFIELD DRIVE, CLAYTON",-37.923144,145.128169,1.0,1.0,1,$320,Unit/apmt,June 2014,3168,2014,6,CLAYTON,320,207031163
4297,"5/1 GREENFIELD DRIVE, CLAYTON",-37.923144,145.128169,1.0,1.0,1,$320_p.w.,Unit/apmt,June 2014,3168,2014,6,CLAYTON,320,207031163
4298,"5/1 GREENFIELD DRIVE, CLAYTON",-37.923144,145.128169,1.0,1.0,1,$320_Weekly,Unit/apmt,May 2014,3168,2014,5,CLAYTON,320,210031439
4299,"5/1 GREENFIELD DRIVE, CLAYTON",-37.923144,145.128169,1.0,1.0,1,$320,Unit/apmt,May 2014,3168,2014,5,CLAYTON,320,217011422
4300,"5/1 GREENFIELD DRIVE, CLAYTON",-37.923144,145.128169,1.0,1.0,1,$330_pw,Unit/apmt,May 2014,3168,2014,5,CLAYTON,330,210011534
4429,"2/24 WRIGHT STREET, CLAYTON",-37.92224,145.124932,2.0,1.0,1,$360_pw,Unit/apmt,February 2014,3168,2014,2,CLAYTON,360,206051514
4438,"1/16 DONALD STREET, CLAYTON",-37.924194,145.124296,3.0,1.0,2,$470_pw,Unit/apmt,January 2014,3168,2014,1,CLAYTON,470,213031348
4448,"16 BRUSHBOX COURT, CLAYTON",-37.92314,145.129478,2.0,1.0,2,$375_per_week,Townhouse,December 2014,3168,2014,12,CLAYTON,375,213041462
4449,"16 BRUSHBOX COURT, CLAYTON",-37.92314,145.129478,2.0,1.0,2,$375_pw,Townhouse,December 2014,3168,2014,12,CLAYTON,375,216021413
4464,"APARTMENT 5/20 MYRIONG STREET, CLAYTON",-37.915713,145.125156,1.0,1.0,1,$285_Weekly,Unit/apmt,March 2014,3168,2014,3,CLAYTON,285,207011155
4522,"2/53 ALICE STREET, CLAYTON",-37.917891,145.117465,3.0,2.0,2,$400_per_week,Townhouse,September 2014,3168,2014,9,CLAYTON,400,206071518
4558,"UNIT 1/62 MADELEINE ROAD, CLAYTON",-37.919559,145.119888,2.0,1.0,3,$385_Weekly,Townhouse,February 2014,3168,2014,2,CLAYTON,385,213031350
4593,"UNIT 3/1784 DANDENONG ROAD, CLAYTON",-37.923115,145.141245,2.0,1.0,1,$330_Weekly,Unit/apmt,March 2014,3168,2014,3,CLAYTON,330,205021082
4645,"1/25 HOURIGAN AVENUE, CLAYTON",-37.917441,145.12482,3.0,2.0,1,$400_Weekly,Townhouse,January 2014,3168,2014,1,CLAYTON,400,212051568
4750,"2 BRUSHBOX COURT, CLAYTON",-37.925488,145.119662,3.0,1.0,2,$430_Weekly,Townhouse,June 2014,3168,2014,6,CLAYTON,430,208021178
4909,"4/1 YARRAM CRESCENT, CLAYTON",-37.925098,145.115273,2.0,1.0,1,$360_Weekly,Unit/apmt,May 2014,3168,2014,5,CLAYTON,360,205051101
4956,"23 BAYVIEW AVENUE, CLAYTON",-37.906772,145.126106,4.0,2.0,1,$560_Weekly,House,March 2014,3168,2014,3,CLAYTON,560,204011057
4971,"1/17 BEDDOE AVENUE, CLAYTON",-37.90863,145.128127,3.0,2.0,1,$530,Townhouse,March 2014,3168,2014,3,CLAYTON,530,210051544
5019,"1/12 MADELEINE ROAD, CLAYTON",-37.915266,145.120158,3.0,1.0,1,$435_Weekly,Available Now,February 2014,3168,2014,2,CLAYTON,435,211041269
5020,"1/12 MADELEINE ROAD, CLAYTON",-37.915266,145.120158,3.0,1.0,1,$435_p.w.,Available Now,February 2014,3168,2014,2,CLAYTON,435,201011483
5021,"1/12 MADELEINE ROAD, CLAYTON",-37.915266,145.120158,3.0,1.0,1,$435_pw,Available Now,February 2014,3168,2014,2,CLAYTON,435,210051544
5056,"2/61 JAGUAR DRIVE, CLAYTON",-37.92792,145.131273,3.0,2.0,2,$410_Weekly,House,June 2014,3168,2014,6,CLAYTON,410,201011482
5139,"13 PARADISE AVE, CLEMATIS",-37.934453,145.420268,4.0,2.0,0,$340,House,March 2014,3782,2014,3,CLEMATIS,340,207031163
5140,"13 PARADISE AVE, CLEMATIS",-37.934453,145.420268,4.0,2.0,0,$320_per_week,House,January 2014,3782,2014,1,CLEMATIS,320,206051512
5208,"29 FENWICK STREET, CLIFTON HILL",-37.789226,144.999862,2.0,1.0,0,$490_per_week,none,September 2014,3068,2014,9,HILL,490,207031163
5216,"10/57 CAROLINE ST, CLIFTON HILL",-37.7902856,145.0009989,2.0,1.0,1,$310_pw,Unit/apmt,November 2014,3068,2014,11,HILL,310,206031116
5256,"143 SPENSLEY STREET, CLIFTON HILL",-37.787679,145.001432,3.0,1.0,1,$695_per_week,Rental_residential,July 2014,3068,2014,7,HILL,695,202021026
5268,"6/32 THE ESPLANADE, CLIFTON HILL",-37.787185,145.005992,2.0,1.0,1,$310_per_week,Rental_residential,September 2014,3068,2014,9,HILL,310,211041269
5290,"12/82 ROSENEATH STREET, CLIFTON HILL",-37.793089,144.99717,3.0,2.0,1,$700_pw,none,July 2014,3068,2014,7,HILL,700,212021293
5322,"6/2 GROOM STREET, CLIFTON HILL",-37.794845,144.997723,3.0,2.0,2,$750_per_week,Rental_residential,April 2014,3068,2014,4,HILL,750,204011059
5323,"6/2 GROOM STREET, CLIFTON HILL",-37.794845,144.997723,3.0,2.0,2,$750,Rental_residential,April 2014,3068,2014,4,HILL,750,204011059
5390,"2/30 EDMUND ST, CLIFTON HILL",-37.787664,145.004331,2.0,1.0,1,$340,Unit/apmt,August 2014,3068,2014,8,HILL,340,213021344
5391,"2/30 EDMUND ST, CLIFTON HILL",-37.787664,145.004331,2.0,1.0,1,$340_per_week,Unit/apmt,July 2014,3068,2014,7,HILL,340,213021344
5423,"650 SMITH STREET, CLIFTON HILL",-37.79212,144.985634,3.0,2.0,1,$770_per_week,Rental_residential,November 2014,3068,2014,11,HILL,770,207011519
5424,"650 SMITH STREET, CLIFTON HILL",-37.79212,144.985634,3.0,2.0,1,$795_per_week,Rental_residential,September 2014,3068,2014,9,HILL,795,206021110
5425,"650 SMITH STREET, CLIFTON HILL",-37.79212,144.985634,3.0,2.0,1,$770_per_week,Rental_residential,May 2014,3068,2014,5,HILL,770,208021182
5465,"205 SPENSLEY STREET, CLIFTON HILL",-37.786573,145.004419,2.0,1.0,1,$490_pw,House,May 2014,3068,2014,5,HILL,490,203021037
5478,"5/200 NOONE STREET, CLIFTON HILL",-37.793351,144.98911,2.0,2.0,1,$595_pw,none,May 2014,3068,2014,5,HILL,595,210051542
5487,"68 ROSENEATH STREET, CLIFTON HILL",-37.792821,144.996608,3.0,2.0,1,$790_per_week,House,May 2014,3068,2014,5,HILL,790,206061136
5490,"1 WALKER STREET, CLIFTON HILL",-37.788326,145.0004676,3.0,2.0,1,$810_pw,House,September 2014,3068,2014,9,HILL,810,207031167
5573,"11 DALLY STREET, CLIFTON HILL",-37.792519,144.999611,2.0,1.0,0,$500_per_week,none,June 2014,3068,2014,6,HILL,500,210051443
5627,"3/109 SPENSLEY STREET, CLIFTON HILL",-37.788022,145.000043,2.0,1.0,1,$370_pw,none,January 2014,3068,2014,1,HILL,370,205011076
5640,"53 GRANT STREET, CLIFTON HILL",-37.787446,144.996319,2.0,1.0,0,$510_pw,House,November 2014,3068,2014,11,HILL,510,214011372
5666,"6/37 YAMBLA STREET, CLIFTON HILL",-37.791488,145.000891,2.0,1.0,1,$360_per_week,Unit/apmt,July 2014,3068,2014,7,HILL,360,208021178
5688,"10/9 SOUTH TERRACE, CLIFTON HILL",-37.79235,144.99226,1.0,1.0,1,$295_p.w.,Flat,March 2014,3068,2014,3,HILL,295,206021110
5689,"10/9 SOUTH TERRACE, CLIFTON HILL",-37.79235,144.99226,1.0,1.0,1,$295_per_week,Flat,March 2014,3068,2014,3,HILL,295,207031167
5690,"10/9 SOUTH TERRACE, CLIFTON HILL",-37.79235,144.99226,1.0,1.0,1,$295_pw,Flat,March 2014,3068,2014,3,HILL,295,206071145
5715,"23 JOHN STREET, CLIFTON HILL",-37.788283,144.995987,3.0,1.0,0,$730_pw,House,February 2014,3068,2014,2,HILL,730,206071145
5735,"1 CLIFTON STREET, CLIFTON HILL",-37.787337,145.00483,2.0,1.0,0,$590_per_week,Rental_residential,October 2014,3068,2014,10,HILL,590,206071145
5784,"4/15 ANDERSON STREET, CLIFTON HILL",-37.792677,144.99261,2.0,1.0,1,$370_pw,Rental_residential,February 2014,3068,2014,2,HILL,370,212051325
5863,"57 CLIFFORD PLACE, CLIFTON HILL",-37.791503,145.001466,3.0,2.0,1,$640_pw,Townhouse,July 2014,3068,2014,7,HILL,640,214011372
5872,"152 GOLD STREET, CLIFTON HILL",-37.792994,144.990414,2.0,1.0,1,$580_pw,Rental_residential,July 2014,3068,2014,7,HILL,580,216031594
5896,"6 BARRIES PLACE, CLIFTON HILL",-37.7949562,144.9986966,3.0,3.0,1,$680_pw,Rental_residential,January 2014,3068,2014,1,HILL,680,201011002
5912,"135A NOONE STREET, CLIFTON HILL",-37.7942689,144.9984992,1.0,1.0,0,$300_per_week,House,August 2014,3068,2014,8,HILL,300,207031163
5946,"35 FENWICK STREET, CLIFTON HILL",-37.789087,144.999835,2.0,1.0,0,$520_pw,none,June 2014,3068,2014,6,HILL,520,210051242
5948,"18A NOONE STREET, CLIFTON HILL",-37.792999,144.989419,2.0,1.0,0,$500_pw,none,May 2014,3068,2014,5,HILL,500,214021383
5968,"30 WRIGHT STREET, CLIFTON HILL",-37.78906,145.00174,2.0,1.0,1,$550_pw,Rental_residential,October 2014,3068,2014,10,HILL,550,207011522
6009,"6/57 CAROLINE STREET, CLIFTON HILL",-37.7902856,145.0009989,2.0,1.0,1,$340_per_week,Unit/apmt,August 2014,3068,2014,8,HILL,340,204021063
6010,"6/57 CAROLINE STREET, CLIFTON HILL",-37.7902856,145.0009989,2.0,1.0,1,$350_per_week,Unit/apmt,February 2014,3068,2014,2,HILL,350,206071518
6011,"6/57 CAROLINE STREET, CLIFTON HILL",-37.7902856,145.0009989,2.0,1.0,1,$350_per_week,Unit/apmt,January 2014,3068,2014,1,HILL,350,206071140
6019,"8/56 JOHN STREET, CLIFTON HILL",-37.787359,144.995813,2.0,1.0,1,$420_per_week,none,February 2014,3068,2014,2,HILL,420,206071145
6070,"4/41 FENWICK STREET, CLIFTON HILL",-37.788821,144.999765,2.0,1.0,1,$385_per_week,none,November 2014,3068,2014,11,HILL,385,205031089
6071,"4/41 FENWICK STREET, CLIFTON HILL",-37.788821,144.999765,2.0,1.0,1,$385_per_week,none,October 2014,3068,2014,10,HILL,385,215031404
6083,"53 ROSENEATH STREET, CLIFTON HILL",-37.792369,144.996191,4.0,2.0,1,$730_pw,none,February 2014,3068,2014,2,HILL,730,206031113
6121,"23 AITKEN STREET, CLIFTON HILL",-37.791383,145.000129,2.0,1.0,0,$440_per_week,Rental_residential,February 2014,3068,2014,2,HILL,440,206061138
6129,"5/56 JOHN STREET, CLIFTON HILL",-37.78723145,144.99583435,1.0,1.0,1,$360_per_week,none,February 2014,3068,2014,2,HILL,360,201011484
6144,"2/14-16 RAMSDEN STREET, CLIFTON HILL",-37.790195,144.995884,3.0,2.0,2,$650_pw,Rental_residential,July 2014,3068,2014,7,HILL,650,214011372
6150,"14 KIEWA STREET, CLIFTON HILL",-37.79235,145.000221,2.0,1.0,0,$550_per_week,Rental_residential,December 2014,3068,2014,12,HILL,550,208021181
6151,"14 KIEWA STREET, CLIFTON HILL",-37.79235,145.000221,2.0,1.0,0,$530_per_week,Rental_residential,January 2014,3068,2014,1,HILL,530,212021293
6237,"3/268 ALEXANDRA PARADE EAST, CLIFTON HILL",-37.7951063,144.9997451,1.0,1.0,1,$335_pw,none,February 2014,3068,2014,2,HILL,335,210051247
6256,"2/15 SOUTH TERRACE, CLIFTON HILL",-37.792417,144.992996,2.0,1.0,1,$420_p.w.,Unit/apmt,March 2014,3068,2014,3,HILL,420,206071145
6307,"1/23 COUNTRY CLUB DRIVE, CLIFTON SPRINGS",-38.146674,144.574985,2.0,1.0,1,$275,House,October 2014,3222,2014,10,SPRINGS,275,209031209
6308,"1/23 COUNTRY CLUB DRIVE, CLIFTON SPRINGS",-38.146674,144.574985,2.0,1.0,1,$275_Weekly,House,June 2014,3222,2014,6,SPRINGS,275,203031048
6414,"41 THAMBALLINA ROAD, CLIFTON SPRINGS",-38.150847,144.579873,3.0,1.0,2,$300_per_week,House,October 2014,3222,2014,10,SPRINGS,300,217041480
6429,"31 CENTRAL ROAD, CLIFTON SPRINGS",-38.16107328,144.56106495,3.0,1.0,2,$300_Weekly,House,May 2014,3222,2014,5,SPRINGS,300,211031267
6470,"505 MCDONALDS ROAD, CLONBINANE",-37.279427,145.061835,2.0,1.0,1,$270_per_week,House,February 2014,3658,2014,2,CLONBINANE,270,206061138
6480,"1081 DARNUM ALLAMBEE, CLOVERLEA",-38.25367,146.007306,3.0,2.0,2,$410_pw,House,March 2014,3822,2014,3,CLOVERLEA,410,212041565
6506,"6 HANNAH STREET, CLUNES",-37.295479,143.78396,2.0,1.0,0,$230,Rental_residential,November 2014,3370,2014,11,CLUNES,230,208021182
6519,"19 SMEATON ROAD, CLUNES",-37.291657,143.803475,3.0,1.0,2,$240,House,November 2014,3370,2014,11,CLUNES,240,206071140
6529,"27A BECKWITH STREET, CLUNES",-37.299866,143.781619,3.0,1.0,1,$250_pw,House,June 2014,3370,2014,6,CLUNES,250,216031594
6530,"27A BECKWITH STREET, CLUNES",-37.299866,143.781619,3.0,1.0,1,$250_pw,House,May 2014,3370,2014,5,CLUNES,250,214021377
6557,"14 CANTERBURY STREET, CLUNES",-37.292971,143.792966,3.0,2.0,2,$260_per_week,Rental_residential,February 2014,3370,2014,2,CLUNES,260,214021377
6566,"41 ALLIANCE STREET, CLUNES",-37.295995,143.783581,3.0,1.0,1,$230,House,August 2014,3370,2014,8,CLUNES,230,211031267
6621,"45 THORNTON STREET, CLUNES",-37.300119,143.782084,3.0,1.0,1,$240,none,December 2014,3370,2014,12,CLUNES,240,216031416
6642,"15 BECKWITH STREET, CLUNES",-37.298842,143.78253,3.0,1.0,2,$190,House,October 2014,3370,2014,10,CLUNES,190,204031491
6708,"40 KARABAIR STREET, CLYDE NORTH",-38.1184629,145.3273726,4.0,2.0,2,$390_Weekly,House,August 2014,3978,2014,8,NORTH,390,208041195
6709,"40 KARABAIR STREET, CLYDE NORTH",-38.1184629,145.3273726,4.0,2.0,2,$390_p.w.,House,August 2014,3978,2014,8,NORTH,390,212031556
6710,"40 KARABAIR STREET, CLYDE NORTH",-38.1184629,145.3273726,4.0,2.0,2,$390_pw,House,August 2014,3978,2014,8,NORTH,390,206041506
6711,"40 KARABAIR STREET, CLYDE NORTH",-38.1184629,145.3273726,4.0,2.0,2,$390,House,August 2014,3978,2014,8,NORTH,390,212031556
7016,"2110 BALLARTO ROAD, CLYDE",-38.1434798,145.4038337,3.0,1.0,4,$300_pw,House,October 2014,3978,2014,10,CLYDE,300,214011373
7017,"2110 BALLARTO ROAD, CLYDE",-38.1434798,145.4038337,3.0,1.0,4,$300_per_week,House,June 2014,3978,2014,6,CLYDE,300,214011373
7081,"235 CLYDE-FIVE WAYS ROAD, CLYDE",-38.13985,145.319078,4.0,3.0,2,$580,none,May 2014,3978,2014,5,CLYDE,580,213021342
7278,"1655 HEPBURN ROAD, CLYDESDALE",-37.164071,144.085918,3.0,1.0,0,$250_per_week,none,September 2014,3461,2014,9,CLYDESDALE,250,205031093
7282,"55 MILLS ROAD, COALVILLE",-38.235485,146.268459,3.0,1.0,2,$290,House,July 2014,3824,2014,7,COALVILLE,290,206051513
7283,"55 MILLS ROAD, COALVILLE",-38.235485,146.268459,3.0,1.0,2,$290_per_week,House,June 2014,3824,2014,6,COALVILLE,290,206051513
7332,"2/86 CURDIE STREET, COBDEN",-38.327394,143.071066,2.0,1.0,1,$200_per_week,House,December 2014,3266,2014,12,COBDEN,200,201021010
7364,"55 WALKER STREET, COBDEN",-38.328331,143.079519,2.0,1.0,1,$200_per_week,Rental_residential,January 2014,3266,2014,1,COBDEN,200,206061136
7473,"1/84 PARROTT STREET, COBDEN",-38.328608,143.068643,3.0,1.0,1,$210_per_week,House,March 2014,3266,2014,3,COBDEN,210,202011020
7492,"397 STONEYFORD ROAD, COBDEN",-38.332701,143.126845,3.0,1.0,1,$240,none,May 2014,3266,2014,5,COBDEN,240,217041478
7521,"1/9 LAWSON DRIVE, COBRAM",-35.929376,145.655264,2.0,1.0,1,$240,Townhouse,April 2014,3644,2014,4,COBRAM,240,202011018
7600,"18 STOKES AVENUE, COBRAM",-35.912355,145.648346,3.0,1.0,2,$240,House,August 2014,3644,2014,8,COBRAM,240,216021411
7637,"1/15 QUEEN STREET, COBRAM",-35.92183,145.647508,3.0,1.0,1,$260,Townhouse,September 2014,3644,2014,9,COBRAM,260,216021411
7638,"1/15 QUEEN STREET, COBRAM",-35.92183,145.647508,3.0,1.0,1,$230,Townhouse,May 2014,3644,2014,5,COBRAM,230,216021411
7679,"674 COBDEN-TERANG ROAD, COBRICO",-38.3003,143.019079,4.0,2.0,3,$280_per_week,House,March 2014,3266,2014,3,COBRICO,280,216031594
7680,"674 COBDEN-TERANG ROAD, COBRICO",-38.3003,143.019079,4.0,2.0,3,$280,House,March 2014,3266,2014,3,COBRICO,280,208021181
7683,"674 COBDEN TERANG ROAD, COBRICO",-38.2917782,143.0200972,4.0,2.0,3,$280_per_week,none,March 2014,3266,2014,3,COBRICO,280,202011025
7690,"245 TOLANDS VIA OMEO ROAD, COBUNGRA",-37.0962184,147.4220706,3.0,1.0,1,$200_pw,none,April 2014,3898,2014,4,COBUNGRA,200,205021082
7930,"54 LIVINGSTONE STREET, COBURG NORTH",-37.7243911,144.9808818,2.0,1.0,2,$300_pw,Available Now,October 2014,3058,2014,10,NORTH,300,210031236
7950,"7/807 SYDNEY ROAD, COBURG NORTH",-37.731185,144.963781,1.0,1.0,1,$255_pw,Unit/apmt,July 2014,3058,2014,7,NORTH,255,209011199
7955,"23 TILLEY STREET, COBURG NORTH",-37.726566,144.981887,4.0,2.0,2,$550_per_week,House,June 2014,3058,2014,6,NORTH,550,206061136
8119,"11 RED BOX STREET, COBURG NORTH",-37.7279113,144.9824989,4.0,3.0,2,$550_pw,House,November 2014,3058,2014,11,NORTH,550,205051103
8136,"11/136 BELL STREET, COBURG",-37.742666,144.97691,2.0,1.0,1,$350_pw,none,May 2014,3058,2014,5,COBURG,350,203021046
8239,"104A/1 MANNA GUM COURT, COBURG",-37.737353,144.976093,1.0,1.0,1,$330,Rental_residential,July 2014,3058,2014,7,COBURG,330,216021413
8279,"19 SAUNDERS STREET, COBURG",-37.752043,144.950572,3.0,1.0,1,$485_pw,House,November 2014,3058,2014,11,COBURG,485,206011498
8343,"13 PARK STREET, COBURG",-37.745682,144.96768,2.0,1.0,2,$380_per_week,House,August 2014,3058,2014,8,COBURG,380,213021343
8344,"13 PARK STREET, COBURG",-37.745682,144.96768,2.0,1.0,2,$330_per_week,House,May 2014,3058,2014,5,COBURG,330,206011497
8345,"13 PARK STREET, COBURG",-37.745682,144.96768,2.0,1.0,2,$330,House,May 2014,3058,2014,5,COBURG,330,206061136
8374,"30 VICTORIA STREET, COBURG",-37.7429133,144.9637724,2.0,1.0,1,$360_per_week,none,September 2014,3058,2014,9,COBURG,360,206011497
8394,"2/34 DONNE ST, COBURG",-37.750804,144.949373,2.0,1.0,1,$300_p.w.,Unit/apmt,May 2014,3058,2014,5,COBURG,300,207011146
8466,"27 KELSON STREET, COBURG",-37.741122,144.955288,2.0,1.0,0,$330_pw,Rental_residential,April 2014,3058,2014,4,COBURG,330,205031091
8499,"6/1 THE GROVE, COBURG",-37.750961,144.965767,2.0,1.0,1,$330_pw,Townhouse,May 2014,3058,2014,5,COBURG,330,206011497
8510,"31 FOWLER STREET, COBURG",-37.7471566,144.969696,2.0,1.0,1,$430_per_week,House,September 2014,3058,2014,9,COBURG,430,215021395
8523,"56 ROSE STREET, COBURG",-37.743155,144.947356,3.0,1.0,2,$440_pw,Rental_residential,February 2014,3058,2014,2,COBURG,440,206011498
8549,"2/7-9 BELL STREET, COBURG",-37.742764,144.977229,2.0,2.0,1,$380_per_week,Rental_residential,February 2014,3058,2014,2,COBURG,380,206011497
8550,"2/7-9 BELL STREET, COBURG",-37.742764,144.977229,2.0,2.0,1,$380_p.w.,Rental_residential,February 2014,3058,2014,2,COBURG,380,202011018
8551,"2/7-9 BELL STREET, COBURG",-37.742764,144.977229,2.0,2.0,1,$380_pw,Rental_residential,February 2014,3058,2014,2,COBURG,380,217031475
8586,"53 NICHOLSON STREET, COBURG",-37.753605,144.975761,2.0,1.0,1,$375_pw,none,August 2014,3058,2014,8,COBURG,375,206011497
8652,"47 MOORE STREET, COBURG",-37.7542503,144.9695382,2.0,1.0,1,$450_per_week,Townhouse,November 2014,3058,2014,11,COBURG,450,212051319
8653,"47 MOORE STREET, COBURG",-37.7542503,144.9695382,2.0,1.0,1,$21,Townhouse,September 2014,3058,2014,9,COBURG,21,212051319
8707,"1/626 SYDNEY ROAD, COBURG",-37.735539,144.96646,2.0,1.0,1,$300_per_week,none,January 2014,3058,2014,1,COBURG,300,205021082
8720,"14A HARDWICK STREET, COBURG",-37.749445,144.968678,2.0,1.0,0,$430_per_week,House,January 2014,3058,2014,1,COBURG,430,209031211
8738,"10 QUEEN STREET, COBURG",-37.752913,144.949833,2.0,1.0,1,$400_p.w.,House,August 2014,3058,2014,8,COBURG,400,212051319
8749,"237A BELL STREET, COBURG",-37.740342,144.953851,3.0,1.0,1,$395_pw,Rental_residential,September 2014,3058,2014,9,COBURG,395,206011498
8755,"4/9 ROSS STREET, COBURG",-37.738825,144.965837,2.0,1.0,1,$310_pw,Rental_residential,June 2014,3058,2014,6,COBURG,310,206011497
8787,"7/144 NICHOLSON STREET, COBURG",-37.745665,144.978198,2.0,1.0,1,$360_pw,Unit/apmt,February 2014,3058,2014,2,COBURG,360,207011147
8854,"2/17-18 CHAMP STREET, COBURG",-37.735876,144.967325,2.0,1.0,2,$340_per_week,Rental_residential,September 2014,3058,2014,9,COBURG,340,209031211
8919,"156 GORDON STREET, COBURG",-37.7430127,144.9495076,3.0,2.0,2,$515_per_week,House,March 2014,3058,2014,3,COBURG,515,214011371
8926,"11/1 INDUSTRY LANE, COBURG",-37.7369072,144.9695792,1.0,1.0,1,$330_p.w.,Unit/apmt,February 2014,3058,2014,2,COBURG,330,212051319
8927,"11/1 INDUSTRY LANE, COBURG",-37.7369072,144.9695792,1.0,1.0,1,$330_pw,Unit/apmt,February 2014,3058,2014,2,COBURG,330,212051319
8976,"13 COLLINS STREET, COBURG",-37.737022,144.954334,3.0,1.0,2,$420_per_week,Rental_residential,June 2014,3058,2014,6,COBURG,420,208031187
8981,"2/20 HUDSON STREET, COBURG",-37.743232,144.962514,2.0,2.0,2,$500_per_week,Rental_residential,January 2014,3058,2014,1,COBURG,500,206011498
8982,"2/20 HUDSON STREET, COBURG",-37.743232,144.962514,2.0,2.0,2,$500_p.w.,Rental_residential,January 2014,3058,2014,1,COBURG,500,209021428
9014,"32A LOCH STREET, COBURG",-37.74664,144.962241,4.0,2.0,2,$580_per_week,none,September 2014,3058,2014,9,COBURG,580,206011498
9015,"32A LOCH STREET, COBURG",-37.74664,144.962241,4.0,2.0,2,$580_p.w.,none,September 2014,3058,2014,9,COBURG,580,206011498
9016,"32A LOCH STREET, COBURG",-37.74664,144.962241,4.0,2.0,2,$580_pw,none,September 2014,3058,2014,9,COBURG,580,209021428
9017,"32A LOCH STREET, COBURG",-37.74664,144.962241,4.0,2.0,2,$580,none,September 2014,3058,2014,9,COBURG,580,209021428
9225,"11/40-50 STOCKADE AVENUE, COBURG",-37.737521,144.970247,2.0,1.0,1,$400_pw,Townhouse,February 2014,3058,2014,2,COBURG,400,206011497
9262,"28/4 WOIWURUNG CRESCENT, COBURG",-37.736462,144.974045,2.0,2.0,1,$350_pw,Unit/apmt,October 2014,3058,2014,10,COBURG,350,206051129
9287,"2/1 CARR STREET, COBURG",-37.731194,144.970438,2.0,1.0,1,$350_per_week,House,August 2014,3058,2014,8,COBURG,350,206051129
9392,"237/14-20 NICHOLSON STREET, COBURG",-37.755441,144.975716,1.0,1.0,0,$250_pw,Available Now,November 2014,3058,2014,11,COBURG,250,209021428
9393,"237/14-20 NICHOLSON STREET, COBURG",-37.755441,144.975716,1.0,1.0,0,$250_pw,Available Now,May 2014,3058,2014,5,COBURG,250,209021428
9397,"42 PATTERSON STREET, COBURG",-37.748713,144.972564,3.0,2.0,2,$520_Weekly,none,July 2014,3058,2014,7,COBURG,520,208031183
9398,"42 PATTERSON STREET, COBURG",-37.748713,144.972564,3.0,2.0,2,$520_per_week,none,June 2014,3058,2014,6,COBURG,520,208031183
9441,"2/33 SHAFTSBURY STREET, COBURG",-37.751325,144.953636,3.0,1.0,1,$350_per_week,none,November 2014,3058,2014,11,COBURG,350,207011147
9442,"2/33 SHAFTSBURY STREET, COBURG",-37.751325,144.953636,3.0,1.0,1,$370_per_week,none,October 2014,3058,2014,10,COBURG,370,206011498
9443,"2/33 SHAFTSBURY STREET, COBURG",-37.751325,144.953636,3.0,1.0,1,$370_p.w.,none,October 2014,3058,2014,10,COBURG,370,206011498
9472,"20 SHACKELL STREET, COBURG",-37.742317,144.952214,3.0,1.0,2,$450_per_week,House,October 2014,3058,2014,10,COBURG,450,208031186
9500,"2/185 MORELAND ROAD, COBURG",-37.755137,144.964836,3.0,1.0,1,$480_per_week,Townhouse,January 2014,3058,2014,1,COBURG,480,206011497
9501,"2/185 MORELAND ROAD, COBURG",-37.755137,144.964836,3.0,1.0,1,$480_p.w.,Townhouse,January 2014,3058,2014,1,COBURG,480,206011497
