,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE
4138,"13 OLD MARLO ROAD, MARLO",-37.794857,148.530402,2.0,1.0,1,$1400,House,November 2016,3888,2016,11,MARLO,1400,211051278
4139,"13 OLD MARLO ROAD, MARLO",-37.794857,148.530402,2.0,1.0,1,$1400,House,June 2016,3888,2016,6,MARLO,1400,207011520
4148,"CNR HEALEYS AND MARLO ROAD, MARLO",-37.7875869,148.5369901,3.0,1.0,0,$1750,none,August 2016,3888,2016,8,MARLO,1750,213031348
4149,"CNR HEALEYS AND MARLO ROAD, MARLO",-37.7875869,148.5369901,3.0,1.0,0,$1750,none,April 2016,3888,2016,4,MARLO,1750,213031348
4234,"3 ORMOND, MARONG",-36.7362212,144.1294689,4.0,2.0,2,$325_per_week,House,July 2016,3515,2016,7,MARONG,325,205031093
4252,"12 ERINDALE WAY, MARONG",-36.7358702,144.1336282,4.0,2.0,2,$340_per_week,House,May 2016,3515,2016,5,MARONG,340,213041574
4267,"13 ALANA COURT, MARONG",-36.728982,144.133184,4.0,2.0,2,$330_per_week,House,May 2016,3515,2016,5,MARONG,330,213011332
4278,"6 GUMMIN COURT, MARONG",-36.7331234,144.1368699,4.0,2.0,2,$370_per_week,House,January 2016,3515,2016,1,MARONG,370,202021026
4315,"43 TORRENS STREET, MARONG",-36.733626,144.13473,3.0,1.0,2,$300_per_week,House,November 2016,3515,2016,11,MARONG,300,206021112
4316,"43 TORRENS STREET, MARONG",-36.733626,144.13473,3.0,1.0,2,$300_per_week,House,May 2016,3515,2016,5,MARONG,300,207031163
4379,"2/3 INALA COURT, MARSHALL",-38.195971,144.356891,2.0,1.0,1,$260_pw,Rental_residential,May 2016,3216,2016,5,MARSHALL,260,207031163
4401,"12 SPERANZA COURT, MARSHALL",-38.192345,144.357086,4.0,2.0,2,$375_per_week,House,April 2016,3216,2016,4,MARSHALL,375,207011522
4422,"10/64-68 STATION ROAD, MARSHALL",-38.195889,144.355641,3.0,1.0,1,$300_per_week,House,March 2016,3216,2016,3,MARSHALL,300,213051466
4433,"2/6 NIKOLA COURT, MARSHALL",-38.197738,144.355132,2.0,1.0,1,$320_Weekly,Rental_residential,August 2016,3216,2016,8,MARSHALL,320,207031163
4434,"2/6 NIKOLA COURT, MARSHALL",-38.197738,144.355132,2.0,1.0,1,$320,Rental_residential,August 2016,3216,2016,8,MARSHALL,320,210051250
4435,"2/6 NIKOLA COURT, MARSHALL",-38.197738,144.355132,2.0,1.0,1,$320_pw,Rental_residential,August 2016,3216,2016,8,MARSHALL,320,210031439
4500,"13 WERNER AVENUE, MARSHALL",-38.191192,144.355608,4.0,2.0,2,$400_per_week,none,January 2016,3216,2016,1,MARSHALL,400,205051101
4531,"2/8 NIKOLA COURT, MARSHALL",-38.198119,144.354895,3.0,2.0,2,$330,Rental_residential,April 2016,3216,2016,4,MARSHALL,330,207031163
4532,"2/8 NIKOLA COURT, MARSHALL",-38.198119,144.354895,3.0,2.0,2,$330_pw,Rental_residential,April 2016,3216,2016,4,MARSHALL,330,207031163
4552,"36 MARSHALLTOWN ROAD, MARSHALL",-38.1976405,144.3585915,4.0,2.0,2,$440_pw,House,July 2016,3216,2016,7,MARSHALL,440,204011054
4560,"32 WERNER AVENUE, MARSHALL",-38.1910136,144.3560561,3.0,2.0,2,$380_pw,House,September 2016,3216,2016,9,MARSHALL,380,214021591
4561,"32 WERNER AVENUE, MARSHALL",-38.1910136,144.3560561,3.0,2.0,2,$380_per_week,House,February 2016,3216,2016,2,MARSHALL,380,203021485
4562,"32 WERNER AVENUE, MARSHALL",-38.1910136,144.3560561,3.0,2.0,2,$380_pw,House,February 2016,3216,2016,2,MARSHALL,380,206051512
4578,"28 WERNER AVENUE, MARSHALL",-38.1911852,144.3557078,3.0,2.0,2,$400_pw,House,August 2016,3216,2016,8,MARSHALL,400,210051544
4579,"28 WERNER AVENUE, MARSHALL",-38.1911852,144.3557078,3.0,2.0,2,$370_pw,House,July 2016,3216,2016,7,MARSHALL,370,210051445
4626,"14 GOLDEN WATTLE DRIVE, MARYBOROUGH",-37.04676526,143.7463046,3.0,1.0,2,$210_pw,none,November 2016,3465,2016,11,MARYBOROUGH,210,201031016
4643,"6/11-15 MIMOSA COURT, MARYBOROUGH",-37.052157,143.723257,2.0,1.0,1,$150_pw,Unit/apmt,March 2016,3465,2016,3,MARYBOROUGH,150,201011005
4649,"38 LAIDMAN STREET, MARYBOROUGH",-37.035664,143.731833,3.0,1.0,1,$250_per_week,House,January 2016,3465,2016,1,MARYBOROUGH,250,205011078
4654,"2/283 GLADSTONE STREET, MARYBOROUGH",-37.0350502,143.7381319,1.0,1.0,1,$170,Unit/apmt,August 2016,3465,2016,8,MARYBOROUGH,170,205011078
4655,"2/283 GLADSTONE STREET, MARYBOROUGH",-37.0350502,143.7381319,1.0,1.0,1,$170,Unit/apmt,July 2016,3465,2016,7,MARYBOROUGH,170,205011078
4685,"6 JEAN STREET, MARYBOROUGH",-37.035746,143.744277,3.0,1.0,1,$260_per_week,House,August 2016,3465,2016,8,MARYBOROUGH,260,206071518
4686,"6 JEAN STREET, MARYBOROUGH",-37.035746,143.744277,3.0,1.0,1,$260_per_week,House,July 2016,3465,2016,7,MARYBOROUGH,260,207011520
4696,"49 RAGLAN STREET, MARYBOROUGH",-37.043601,143.734939,3.0,1.0,1,$245_per_week,House,June 2016,3465,2016,6,MARYBOROUGH,245,201031016
4740,"2/10 PEKIN ROAD, MARYBOROUGH",-37.040034,143.728905,2.0,1.0,1,$205_pw,Unit/apmt,September 2016,3465,2016,9,MARYBOROUGH,205,217011422
4786,"256 GLADSTONE STREET, MARYBOROUGH",-37.038461,143.734295,3.0,1.0,2,$230_pw,House,June 2016,3465,2016,6,MARYBOROUGH,230,217011422
4859,"4 TURRAMURRA ROAD, MARYKNOLL",-38.032468,145.600444,3.0,2.0,2,$330_per_week,House,June 2016,3812,2016,6,MARYKNOLL,330,205021082
4860,"4 TURRAMURRA ROAD, MARYKNOLL",-38.032468,145.600444,3.0,2.0,2,$330_Weekly,House,June 2016,3812,2016,6,MARYKNOLL,330,201011481
4866,"4 TURRAMURRA RD, MARYKNOLL",-38.032595,145.600695,3.0,2.0,2,$330_Weekly,House,June 2016,3812,2016,6,MARYKNOLL,330,207031167
4876,"9 KOOLBIRRA ROAD, MARYKNOLL",-38.032214,145.601262,3.0,1.0,1,$300_pw,none,March 2016,3812,2016,3,MARYKNOLL,300,217011422
4882,"4 MURRAWONG ROAD, MARYKNOLL",-38.03851,145.599985,3.0,2.0,2,$400_pw,none,February 2016,3812,2016,2,MARYKNOLL,400,212011547
4903,"3/30 LYELL STREET, MARYSVILLE",-37.512389,145.743407,2.0,1.0,1,$350_pw,House,October 2016,3779,2016,10,MARYSVILLE,350,206071517
4962,"34 MARTIN ROAD, MARYSVILLE",-37.519425,145.751372,3.0,2.0,2,$340_pw,House,November 2016,3779,2016,11,MARYSVILLE,340,210051544
4970,"23 ALLISON CRESCENT, MARYSVILLE",-37.51715,145.750264,2.0,1.0,1,$290_per_week,House,December 2016,3779,2016,12,MARYSVILLE,290,211041269
5007,"3A CHARLES STREET, MCCRAE",-38.349104,144.932029,3.0,1.0,1,$290_per_week,none,April 2016,3938,2016,4,MCCRAE,290,207031167
5021,"26 RILEY STREET, MCCRAE",-38.361915,144.925256,5.0,2.0,2,$550,House,August 2016,3938,2016,8,MCCRAE,550,211051274
5040,"3 FOOTHILLS AVENUE, MCCRAE",-38.352458,144.925701,3.0,1.0,2,$380_pw,House,November 2016,3938,2016,11,MCCRAE,380,210011228
5093,"113 FLINDERS STREET, MCCRAE",-38.360357,144.927844,3.0,2.0,1,$350_per_week,House,September 2016,3938,2016,9,MCCRAE,350,207031163
5111,"39 RILEY STREET, MCCRAE",-38.362442,144.925481,4.0,1.0,1,$400,House,April 2016,3938,2016,4,MCCRAE,400,207011521
5112,"39 RILEY STREET, MCCRAE",-38.362442,144.925481,4.0,1.0,1,$400_per_week,House,April 2016,3938,2016,4,MCCRAE,400,205041098
5113,"39 RILEY STREET, MCCRAE",-38.362442,144.925481,4.0,1.0,1,$400_pw,House,April 2016,3938,2016,4,MCCRAE,400,203031489
5128,"8 FOOTHILLS AVENUE, MCCRAE",-38.353272,144.925932,3.0,1.0,2,$340_p.w.,House,May 2016,3938,2016,5,MCCRAE,340,207031163
5129,"8 FOOTHILLS AVENUE, MCCRAE",-38.353272,144.925932,3.0,1.0,2,$340_pw,House,May 2016,3938,2016,5,MCCRAE,340,207031167
5130,"8 FOOTHILLS AVENUE, MCCRAE",-38.353272,144.925932,3.0,1.0,2,$340,House,May 2016,3938,2016,5,MCCRAE,340,212011548
5235,"UNIT 5/37 MALDON ROAD, MCKENZIE HILL",-37.069756,144.191654,2.0,1.0,0,$250,Unit/apmt,July 2016,3451,2016,7,HILL,250,202021027
5246,"318 MCKINNON ROAD, MCKINNON",-37.912441,145.047943,3.0,2.0,1,$480_pw,House,April 2016,3204,2016,4,MCKINNON,480,205041096
5247,"318 MCKINNON ROAD, MCKINNON",-37.912441,145.047943,3.0,2.0,1,$480_pw,House,March 2016,3204,2016,3,MCKINNON,480,205041096
5551,"1/226 JASPER ROAD, MCKINNON",-37.912816,145.042989,2.0,1.0,1,$310_pw,Rental_residential,April 2016,3204,2016,4,MCKINNON,310,208021174
5571,"2/42 MURRAY ROAD, MCKINNON",-37.9074,145.035136,3.0,2.0,2,$590_per_week,none,April 2016,3204,2016,4,MCKINNON,590,205041094
5572,"2/42 MURRAY ROAD, MCKINNON",-37.9074,145.035136,3.0,2.0,2,$590_pw,none,April 2016,3204,2016,4,MCKINNON,590,205041096
5629,"1 / 142 MCKINNON ROAD, MCKINNON",-37.9110175,145.0371915,2.0,1.0,1,$410_per_week,none,March 2016,3204,2016,3,MCKINNON,410,204021065
5630,"1 / 142 MCKINNON ROAD, MCKINNON",-37.9110175,145.0371915,2.0,1.0,1,$410_pw,none,March 2016,3204,2016,3,MCKINNON,410,214011371
5634,"26B OSBORNE AVENUE, MCKINNON",-37.913826,145.049813,3.0,2.0,2,$850_pw,Rental_residential,June 2016,3204,2016,6,MCKINNON,850,214011371
5635,"26B OSBORNE AVENUE, MCKINNON",-37.913826,145.049813,3.0,2.0,2,$875_pw,Rental_residential,April 2016,3204,2016,4,MCKINNON,875,208011169
5676,"203/61 LEES STREET, MCKINNON",-37.9115931,145.0376034,1.0,1.0,1,$345_pw,Rental_residential,August 2016,3204,2016,8,MCKINNON,345,204011059
5685,"1/10 WATTLE GROVE, MCKINNON",-37.909477,145.035892,2.0,1.0,1,$395_per_week,Rental_residential,November 2016,3204,2016,11,MCKINNON,395,206061136
5686,"1/10 WATTLE GROVE, MCKINNON",-37.909477,145.035892,2.0,1.0,1,$395_per_week,Rental_residential,October 2016,3204,2016,10,MCKINNON,395,208021174
5691,"3/1 MCKINNON ROAD, MCKINNON",-37.909163,145.025523,2.0,1.0,2,$455_pw,Rental_residential,September 2016,3204,2016,9,MCKINNON,455,206031116
5703,"202/144 MCKINNON ROAD, MCKINNON",-37.911197,145.037228,1.0,1.0,1,$375_per_week,Rental_residential,April 2016,3204,2016,4,MCKINNON,375,213051580
5704,"202/144 MCKINNON ROAD, MCKINNON",-37.911197,145.037228,1.0,1.0,1,$375_pw,Rental_residential,April 2016,3204,2016,4,MCKINNON,375,213051580
5739,"5/10 WATTLE GROVE, MCKINNON",-37.909403,145.035939,1.0,1.0,1,$300_per_week,none,December 2016,3204,2016,12,MCKINNON,300,207031163
5740,"5/10 WATTLE GROVE, MCKINNON",-37.909403,145.035939,1.0,1.0,1,$300_pw,none,August 2016,3204,2016,8,MCKINNON,300,208021174
5797,"7 ELLINDALE AVENUE, MCKINNON",-37.91018,145.044316,4.0,3.0,2,$750_per_week,Rental_residential,July 2016,3204,2016,7,MCKINNON,750,205041096
5837,"24 JANETTE STREET, MCLOUGHLINS BEACH",-38.604322,146.891513,3.0,1.0,1,$180_p.w.,House,April 2016,3874,2016,4,BEACH,180,205051101
5850,"1895 WOODS POINT ROAD, MCMAHONS CREEK",-37.681361,145.848465,4.0,1.0,0,$260_per_week,House,December 2016,3799,2016,12,CREEK,260,206071517
5851,"1895 WOODS POINT ROAD, MCMAHONS CREEK",-37.681361,145.848465,4.0,1.0,0,$260_per_week,House,May 2016,3799,2016,5,CREEK,260,215011386
5852,"18-20 LEITH ROAD, MCMAHONS CREEK",-37.68749,145.851459,2.0,1.0,1,$250,none,November 2016,3799,2016,11,CREEK,250,216031594
5853,"18-20 LEITH ROAD, MCMAHONS CREEK",-37.68749,145.851459,2.0,1.0,1,$250_pw,none,November 2016,3799,2016,11,CREEK,250,211051276
5959,"29 HIBISCUS PLACE, MEADOW HEIGHTS",-37.639518,144.91297,3.0,1.0,4,$350,House,May 2016,3048,2016,5,HEIGHTS,350,210051247
5960,"29 HIBISCUS PLACE, MEADOW HEIGHTS",-37.639518,144.91297,3.0,1.0,4,$350_per_week,House,May 2016,3048,2016,5,HEIGHTS,350,207031163
5961,"29 HIBISCUS PLACE, MEADOW HEIGHTS",-37.639518,144.91297,3.0,1.0,4,$350_pw,House,May 2016,3048,2016,5,HEIGHTS,350,210051247
5976,"1 YARTO COURT, MEADOW HEIGHTS",-37.6515648,144.923005,3.0,2.0,2,$330_Weekly,none,January 2016,3048,2016,1,HEIGHTS,330,210051247
5998,"9/32 PAPWORTH PLACE, MEADOW HEIGHTS",-37.6506223,144.9182311,3.0,1.0,1,$330,Rental_residential,December 2016,3048,2016,12,HEIGHTS,330,209031209
6094,"21 GUNBOWER CRESCENT, MEADOW HEIGHTS",-37.641608,144.927426,3.0,1.0,2,$330_Weekly,House,April 2016,3048,2016,4,HEIGHTS,330,216031594
6095,"21 GUNBOWER CRESCENT, MEADOW HEIGHTS",-37.641608,144.927426,3.0,1.0,2,$330,House,April 2016,3048,2016,4,HEIGHTS,330,216031594
6096,"21 GUNBOWER CRESCENT, MEADOW HEIGHTS",-37.641608,144.927426,3.0,1.0,2,$330_per_week,House,April 2016,3048,2016,4,HEIGHTS,330,207031163
6097,"21 GUNBOWER CRESCENT, MEADOW HEIGHTS",-37.641608,144.927426,3.0,1.0,2,$330_pw,House,April 2016,3048,2016,4,HEIGHTS,330,207031163
6174,"2/1455 PASCOE VALE ROAD, MEADOW HEIGHTS",-37.654602,144.928216,2.0,1.0,1,$350_Weekly,Unit/apmt,November 2016,3048,2016,11,HEIGHTS,350,206061138
6175,"2/1455 PASCOE VALE ROAD, MEADOW HEIGHTS",-37.654602,144.928216,2.0,1.0,1,$350_Weekly,Unit/apmt,October 2016,3048,2016,10,HEIGHTS,350,210051242
6197,"13 COLIGNAN COURT, MEADOW HEIGHTS",-37.654558,144.926211,3.0,2.0,2,$340_Weekly,Rental_residential,January 2016,3048,2016,1,HEIGHTS,340,210051247
6258,"2/2 LEATHERWOOD GROVE, MEADOW HEIGHTS",-37.641261,144.915254,3.0,1.0,2,$320_pw,Townhouse,January 2016,3048,2016,1,HEIGHTS,320,216031416
6317,"2/13 MELALEUCA DRIVE, MEADOW HEIGHTS",-37.646936,144.914557,3.0,1.0,1,$320_Weekly,none,August 2016,3048,2016,8,HEIGHTS,320,208011172
6318,"2/13 MELALEUCA DRIVE, MEADOW HEIGHTS",-37.646936,144.914557,3.0,1.0,1,$320_Weekly,none,July 2016,3048,2016,7,HEIGHTS,320,209011200
6342,"2 ROCKLANDS RISE, MEADOW HEIGHTS",-37.647683,144.920983,3.0,1.0,2,$340_Weekly,House,June 2016,3048,2016,6,HEIGHTS,340,216031594
6392,"MEIKLE STREET, MEENIYAN",-38.5760378,146.0188773,2.0,1.0,1,$260_pw,Unit/apmt,July 2016,3956,2016,7,MEENIYAN,260,205031087
6393,"MEIKLE STREET, MEENIYAN",-38.5760378,146.0188773,2.0,1.0,1,$275_pw,Unit/apmt,May 2016,3956,2016,5,MEENIYAN,275,205031087
6405,"115 A BROWNES ROAD, MEENIYAN",-38.5264314,146.0468462,4.0,2.0,3,$230_per_week,House,December 2016,3956,2016,12,MEENIYAN,230,208041195
6407,"68-70 WHITELAW STREET, MEENIYAN",-38.576933,146.016057,3.0,1.0,4,$280_p.w.,House,October 2016,3956,2016,10,MEENIYAN,280,201011481
6408,"68-70 WHITELAW STREET, MEENIYAN",-38.576933,146.016057,3.0,1.0,4,$280_p.w.,House,March 2016,3956,2016,3,MEENIYAN,280,208021178
6409,"69 MCKITTERICK STREET, MEENIYAN",-38.582841,146.009007,2.0,1.0,2,$240_p.w.,House,September 2016,3956,2016,9,MEENIYAN,240,207011522
6410,"69 MCKITTERICK STREET, MEENIYAN",-38.582841,146.009007,2.0,1.0,2,$240_pw,House,July 2016,3956,2016,7,MEENIYAN,240,206021110
6411,"69 MCKITTERICK STREET, MEENIYAN",-38.582841,146.009007,2.0,1.0,2,$250_p.w.,House,May 2016,3956,2016,5,MEENIYAN,250,208021181
6412,"12A MEIKLE STREET, MEENIYAN",-38.576212,146.018386,3.0,1.0,1,$255_p.w.,House,July 2016,3956,2016,7,MEENIYAN,255,205031087
6413,"12A MEIKLE STREET, MEENIYAN",-38.576212,146.018386,3.0,1.0,1,$255_pw,House,July 2016,3956,2016,7,MEENIYAN,255,214011371
6414,"12A MEIKLE STREET, MEENIYAN",-38.576212,146.018386,3.0,1.0,1,$255_p.w.,House,May 2016,3956,2016,5,MEENIYAN,255,206071140
6417,"GEALE STREET, MEENIYAN",-38.5815677,146.0176308,3.0,1.0,5,$240_pw,none,June 2016,3956,2016,6,MEENIYAN,240,206061136
6418,"GEALE STREET, MEENIYAN",-38.5815677,146.0176308,3.0,1.0,5,$270_pw,none,January 2016,3956,2016,1,MEENIYAN,270,201011481
6419,"4 CARTWRIGHT COURT, MEENIYAN",-38.582194,146.008789,3.0,1.0,1,$240_p.w.,none,May 2016,3956,2016,5,MEENIYAN,240,206061138
6420,"4 CARTWRIGHT COURT, MEENIYAN",-38.582194,146.008789,3.0,1.0,1,$240_pw,none,May 2016,3956,2016,5,MEENIYAN,240,205031087
6421,"WHITELAW STREET, MEENIYAN",-38.5784932,146.0129593,2.0,1.0,1,$205_pw,none,May 2016,3956,2016,5,MEENIYAN,205,205031087
6429,"CARTWRIGHT COURT, MEENIYAN",-38.5820001,146.0089167,3.0,1.0,1,$240_pw,none,April 2016,3956,2016,4,MEENIYAN,240,216011410
6430,"CARTWRIGHT COURT, MEENIYAN",-38.5820001,146.0089167,3.0,1.0,1,$230_pw,none,March 2016,3956,2016,3,MEENIYAN,230,205031087
6462,"333 ROSENEATH ROAD, MEERLIEU",-38.013852,147.366395,3.0,2.0,2,$350_per_week,House,October 2016,3862,2016,10,MEERLIEU,350,214011373
6470,"305/238 FLINDERS LANE, MELBOURNE",-37.817468,144.964009,1.0,1.0,0,$350,Available Now,August 2016,3000,2016,8,MELBOURNE,350,206041505
6483,"505/70 QUEENS ROAD, MELBOURNE",-37.851156,144.979165,1.0,1.0,1,$420_per_week,Available Now,January 2016,3000,2016,1,MELBOURNE,420,203021043
6587,"904/33 ROSE LANE, MELBOURNE",-37.8154272,144.9542392,1.0,1.0,0,$380_pw,Available Now,August 2016,3000,2016,8,MELBOURNE,380,212041565
6605,"807/200 SPENCER STREET, MELBOURNE",-37.816248,144.953146,1.0,1.0,1,$500_Week,Available Now,November 2016,3000,2016,11,MELBOURNE,500,206041506
6606,"807/200 SPENCER STREET, MELBOURNE",-37.816248,144.953146,1.0,1.0,1,$500_per_week,Available Now,October 2016,3000,2016,10,MELBOURNE,500,206041505
6661,"2402/5 SUTHERLAND STREET, MELBOURNE",-37.8113736,144.9609561,1.0,1.0,0,$420_per_week,Available Now,February 2016,3000,2016,2,MELBOURNE,420,206071140
6662,"2402/5 SUTHERLAND STREET, MELBOURNE",-37.8113736,144.9609561,1.0,1.0,0,$420_pw,Available Now,February 2016,3000,2016,2,MELBOURNE,420,206071140
6679,"903/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2.0,1.0,0,$500_pw,Available Now,March 2016,3000,2016,3,MELBOURNE,500,213021344
6680,"903/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2.0,1.0,0,$500_per_week,Available Now,February 2016,3000,2016,2,MELBOURNE,500,206041504
6734,"2809/220 SPENCER STREET, MELBOURNE",-37.8157326,144.9529058,1.0,1.0,0,$450_pw,Available Now,July 2016,3000,2016,7,MELBOURNE,450,208011172
6761,"3201/5 SUTHERLAND STREET, MELBOURNE",-37.8113736,144.9609561,2.0,1.0,0,$530_per_week,Available Now,March 2016,3000,2016,3,MELBOURNE,530,206041504
6773,"1505/280 SPENCER STREET, MELBOURNE",-37.8140201,144.9518364,1.0,1.0,0,$370_per_week,Available Now,August 2016,3000,2016,8,MELBOURNE,370,211031267
6814,"2105/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2.0,1.0,0,$470_pw,Available Now,July 2016,3000,2016,7,MELBOURNE,470,206041503
6815,"2105/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2.0,1.0,0,$470_per_week,Available Now,June 2016,3000,2016,6,MELBOURNE,470,211031267
6886,"504/270 KING STREET, MELBOURNE",-37.813784,144.954809,3.0,2.0,1,$800_per_week,Available Now,January 2016,3000,2016,1,MELBOURNE,800,206061138
7,"177 WATSONIA ROAD, WATSONIA",-37.703539,145.083657,2.0,1.0,1,$370_per_week,Townhouse,September 2016,3087,2016,9,WATSONIA,370,209041223
16,"11 ECLIPSE CRESCENT, WATSONIA",-37.715684,145.088695,4.0,2.0,4,$480_-_$500_pw,none,August 2016,3087,2016,8,WATSONIA,500,213041575
29,"28 LONGMUIR ROAD, WATSONIA",-37.711453,145.089093,3.0,1.0,2,$400_Week,Rental_residential,August 2016,3087,2016,8,WATSONIA,400,203021043
30,"28 LONGMUIR ROAD, WATSONIA",-37.711453,145.089093,3.0,1.0,2,$400_pw,Rental_residential,August 2016,3087,2016,8,WATSONIA,400,203021043
75,"1 YERRAWA DRIVE, WATSONIA",-37.712247,145.092157,3.0,1.0,3,$430_-_$460_pw,Rental_residential,May 2016,3087,2016,5,WATSONIA,460,216031419
137,"15 POWLEY PARADE, WATSONIA",-37.715588,145.079349,2.0,1.0,2,$350_Weekly,House,November 2016,3087,2016,11,WATSONIA,350,214011374
138,"15 POWLEY PARADE, WATSONIA",-37.715588,145.079349,2.0,1.0,2,$350,House,October 2016,3087,2016,10,WATSONIA,350,205011076
139,"15 POWLEY PARADE, WATSONIA",-37.715588,145.079349,2.0,1.0,2,$350_pw,House,October 2016,3087,2016,10,WATSONIA,350,205041098
161,"15 POWLEY PDE, WATSONIA",-37.715588,145.079349,2.0,1.0,2,$350_Weekly,House,October 2016,3087,2016,10,WATSONIA,350,205031093
189,"32 GRESSWELL PARK DRIVE, WATSONIA",-37.710506,145.075021,3.0,2.0,2,$450_per_week,none,September 2016,3087,2016,9,WATSONIA,450,201021011
235,"16 KARDINIA STREET, WATSONIA",-37.710226,145.093684,3.0,1.0,2,$410_pw,none,January 2016,3087,2016,1,WATSONIA,410,216011409
250,"4/285 GREENSBOROUGH ROAD, WATSONIA",-37.716595,145.08146,2.0,1.0,1,$295_Weekly,Unit/apmt,July 2016,3087,2016,7,WATSONIA,295,216011409
251,"4/285 GREENSBOROUGH ROAD, WATSONIA",-37.716595,145.08146,2.0,1.0,1,$295_pw,Unit/apmt,July 2016,3087,2016,7,WATSONIA,295,207011149
267,"1 KENMARE STREET, WATSONIA",-37.713596,145.077016,2.0,1.0,1,$365_Week,Rental_residential,September 2016,3087,2016,9,WATSONIA,365,216011409
268,"1 KENMARE STREET, WATSONIA",-37.713596,145.077016,2.0,1.0,1,$365_pw,Rental_residential,September 2016,3087,2016,9,WATSONIA,365,202011020
271,"765A ELTHAM YARRA GLEN RD., WATSONS CREEK",-37.670102,145.254333,2.0,1.0,0,$450_per_week,none,September 2016,3775,2016,9,CREEK,450,212031308
275,"55 DESMOND ROAD, WATTLE BANK",-38.570382,145.702812,4.0,2.0,6,$330_pw,none,June 2016,3995,2016,6,BANK,330,212031308
276,"CONTACT AGENT, WATTLE BANK",-38.5648589,145.6973496,4.0,2.0,0,$400_per_week,House,February 2016,3995,2016,2,BANK,400,212031308
303,"46A KANGAROO GROUND-WATTLE GLEN ROAD, WATTLE GLEN",-37.6686458,145.1853554,3.0,1.0,0,$360_-_$390_pw,House,December 2016,3096,2016,12,GLEN,390,202011019
345,"35 VALLEY ROAD, WATTLE GLEN",-37.665311,145.193553,4.0,2.0,2,$600_per_week,none,October 2016,3096,2016,10,GLEN,600,203031049
346,"8 SCOTTS ANGLE, WATTLE GLEN",-37.659329,145.187236,4.0,2.0,3,$720_Weekly,none,October 2016,3096,2016,10,GLEN,720,215011393
347,"8 SCOTTS ANGLE, WATTLE GLEN",-37.659329,145.187236,4.0,2.0,3,$720_pw,none,October 2016,3096,2016,10,GLEN,720,215011393
348,"16 WARRINGTON CRESCENT, WATTLE GLEN",-37.667088,145.1813,3.0,2.0,2,$410_per_week,none,August 2016,3096,2016,8,GLEN,410,209041223
349,"4 KAMAROOKA DRIVE, WATTLE GLEN",-37.6691771,145.1762925,4.0,2.0,2,$450_pw,House,April 2016,3096,2016,4,GLEN,450,209041223
351,"35 MANNISH ROAD, WATTLE GLEN",-37.662919,145.187466,4.0,2.0,1,$550_per_week,House,March 2016,3096,2016,3,GLEN,550,217031474
355,"1 KAMAROOKA DRIVE, WATTLE GLEN",-37.668972,145.176541,3.0,1.0,3,$450_per_week,House,February 2016,3096,2016,2,GLEN,450,217031474
401,"14 CROMPTON DRIVE, WATTLE PARK",-34.926817,138.681387,5.0,2.0,2,$650_p.w.,House,February 2016,3128,2016,2,PARK,650,205021081
404,"458 KENSINGTON ROAD, WATTLE PARK",-34.924714,138.675045,4.0,1.0,2,$430_p.w.,House,May 2016,3128,2016,5,PARK,430,210021232
405,"458 KENSINGTON ROAD, WATTLE PARK",-34.924714,138.675045,4.0,1.0,2,$450_p.w.,House,April 2016,3128,2016,4,PARK,450,204021067
406,"503 KENSINGTON RD, WATTLE PARK",-34.925474,138.683141,3.0,2.0,1,$550_p.w.,House,May 2016,3128,2016,5,PARK,550,209041223
456,"6 KATELYN COURT, WAURN PONDS",-38.2073067,144.3044286,2.0,2.0,2,$750_pw,House,March 2016,3216,2016,3,PONDS,750,204021067
473,"150-152 ROSSACK DRIVE, WAURN PONDS",-38.2145796,144.3103036,5.0,3.0,2,$530,House,August 2016,3216,2016,8,PONDS,530,202011020
474,"150-152 ROSSACK DRIVE, WAURN PONDS",-38.2145796,144.3103036,5.0,3.0,2,$530_pw,House,August 2016,3216,2016,8,PONDS,530,203031053
475,"150-152 ROSSACK DRIVE, WAURN PONDS",-38.2145796,144.3103036,5.0,3.0,2,$530_Weekly,House,August 2016,3216,2016,8,PONDS,530,203021487
482,"150-152 ROSSACK DR, WAURN PONDS",-38.2145796,144.3103036,5.0,3.0,2,$530_Weekly,House,August 2016,3216,2016,8,PONDS,530,207021156
497,"1 HOOP COURT, WAURN PONDS",-38.21066,144.308838,3.0,2.0,2,$355_per_week,none,August 2016,3216,2016,8,PONDS,355,201011005
535,"8/14 SEMILLION PLACE, WAURN PONDS",-38.2106646,144.3026523,1.0,2.0,1,$165_pw,House,May 2016,3216,2016,5,PONDS,165,214011374
588,"16 TANNIN WAY, WAURN PONDS",-38.2142703,144.3059663,2.0,2.0,2,$750_pw,House,March 2016,3216,2016,3,PONDS,750,203021487
691,"1/18 SUGARGUM DRIVE, WAURN PONDS",-38.215192,144.303701,1.0,1.0,2,$185,Unit/apmt,October 2016,3216,2016,10,PONDS,185,203021487
