,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,suburb,weekly_rent
971,"422/601 VICTORIA STREET, ABBOTSFORD",-37.810814,145.0067125,2,1,1,$480_per_week,Unit/apmt,2020-05-01,3067,ABBOTSFORD,480
972,"422/601 VICTORIA STREET, ABBOTSFORD",-37.810814,145.0067125,2,1,1,$480_per_week,Unit/apmt,2018-05-01,3067,ABBOTSFORD,480
973,"EG03/11 FLOCKHART STREET, ABBOTSFORD",-37.809914,145.006884,2,2,1,$520,Unit/apmt,2022-07-01,3067,ABBOTSFORD,520
974,"EG03/11 FLOCKHART STREET, ABBOTSFORD",-37.809914,145.006884,2,2,1,$520,Unit/apmt,2022-07-01,3067,ABBOTSFORD,520
975,"EG03/11 FLOCKHART STREET, ABBOTSFORD",-37.809914,145.006884,2,2,1,$520_Weekly,Unit/apmt,2018-08-01,3067,ABBOTSFORD,520
976,"EG03/11 FLOCKHART STREET, ABBOTSFORD",-37.809914,145.006884,2,2,1,$520,Unit/apmt,2018-08-01,3067,ABBOTSFORD,520
977,"EG03/11 FLOCKHART STREET, ABBOTSFORD",-37.809914,145.006884,2,2,1,$520_pw,Unit/apmt,2018-08-01,3067,ABBOTSFORD,520
978,"EG03/11 FLOCKHART STREET, ABBOTSFORD",-37.809914,145.006884,2,2,1,$530,Unit/apmt,2018-08-01,3067,ABBOTSFORD,530
979,"EG03/11 FLOCKHART STREET, ABBOTSFORD",-37.809914,145.006884,2,2,1,$495_Weekly,Unit/apmt,2014-08-01,3067,ABBOTSFORD,495
980,"EG03/11 FLOCKHART STREET, ABBOTSFORD",-37.809914,145.006884,2,2,1,$495_p.w.,Unit/apmt,2014-08-01,3067,ABBOTSFORD,495
981,"EG03/11 FLOCKHART STREET, ABBOTSFORD",-37.809914,145.006884,2,2,1,$495_pw,Unit/apmt,2014-08-01,3067,ABBOTSFORD,495
982,"A302/8 GROSVENOR STREET, ABBOTSFORD",-37.811006,145.006729,2,1,1,$470,Unit/apmt,2022-07-01,3067,ABBOTSFORD,470
983,"A302/8 GROSVENOR STREET, ABBOTSFORD",-37.811006,145.006729,2,1,1,$470,Unit/apmt,2022-07-01,3067,ABBOTSFORD,470
984,"A302/8 GROSVENOR STREET, ABBOTSFORD",-37.811006,145.006729,2,1,1,$350_per_week,Unit/apmt,2021-07-01,3067,ABBOTSFORD,350
985,"A302/8 GROSVENOR STREET, ABBOTSFORD",-37.811006,145.006729,2,1,1,$350,Unit/apmt,2021-07-01,3067,ABBOTSFORD,350
986,"A302/8 GROSVENOR STREET, ABBOTSFORD",-37.811006,145.006729,2,1,1,$350_per_week,Unit/apmt,2021-06-01,3067,ABBOTSFORD,350
987,"A302/8 GROSVENOR STREET, ABBOTSFORD",-37.811006,145.006729,2,1,1,$470,Unit/apmt,2018-08-01,3067,ABBOTSFORD,470
988,"A302/8 GROSVENOR STREET, ABBOTSFORD",-37.811006,145.006729,2,1,1,$470_pw,Unit/apmt,2018-08-01,3067,ABBOTSFORD,470
989,"A302/8 GROSVENOR STREET, ABBOTSFORD",-37.811006,145.006729,2,1,1,$470_Weekly,Unit/apmt,2018-08-01,3067,ABBOTSFORD,470
990,"3/37 ST KINNORD ST, ABERFELDIE",-37.75877001,144.90293001,1,1,1,$255_Weekly,Rental_residential,2022-08-01,3040,ABERFELDIE,255
991,"3/37 ST KINNORD ST, ABERFELDIE",-37.75877001,144.90293001,1,1,1,$255_Weekly,Rental_residential,2022-08-01,3040,ABERFELDIE,255
992,"3/37 ST KINNORD ST, ABERFELDIE",-37.75877001,144.90293001,1,1,1,$260_Weekly,Rental_residential,2022-04-01,3040,ABERFELDIE,260
993,"3/37 ST KINNORD ST, ABERFELDIE",-37.75877001,144.90293001,1,1,1,$280_Weekly,Rental_residential,2021-01-01,3040,ABERFELDIE,280
994,"5/37 KINNORD STREET, ABERFELDIE",-37.75877001,144.90293001,1,1,1,$250_per_week,Rental_residential,2022-08-01,3040,ABERFELDIE,250
995,"5/37 KINNORD STREET, ABERFELDIE",-37.75877001,144.90293001,1,1,1,$250_per_week,Rental_residential,2022-08-01,3040,ABERFELDIE,250
996,"5/37 KINNORD STREET, ABERFELDIE",-37.75877001,144.90293001,1,1,1,$250,Rental_residential,2022-08-01,3040,ABERFELDIE,250
997,"3/37 ST KINNORD STREET, ABERFELDIE",-37.758775,144.902931,1,1,1,$255,Available Now,2022-08-01,3040,ABERFELDIE,255
998,"3/37 ST KINNORD STREET, ABERFELDIE",-37.758775,144.902931,1,1,1,$255,Available Now,2022-08-01,3040,ABERFELDIE,255
999,"3/37 ST KINNORD STREET, ABERFELDIE",-37.758775,144.902931,1,1,1,$260,Available Now,2022-04-01,3040,ABERFELDIE,260
1000,"3/37 ST KINNORD STREET, ABERFELDIE",-37.758775,144.902931,1,1,1,$280_per_week,Available Now,2021-01-01,3040,ABERFELDIE,280
1001,"3/37 ST KINNORD STREET, ABERFELDIE",-37.758775,144.902931,1,1,1,$280,Available Now,2021-01-01,3040,ABERFELDIE,280
1002,"3/37 ST KINNORD STREET, ABERFELDIE",-37.758775,144.902931,1,1,1,$220_per_week,Available Now,2014-11-01,3040,ABERFELDIE,220
1003,"5/37 KINNORD STREET, ABERFELDIE",-37.75877001,144.90293001,1,1,1,$250_per_week,Unit/apmt,2022-08-01,3040,ABERFELDIE,250
1004,"5/37 KINNORD STREET, ABERFELDIE",-37.75877001,144.90293001,1,1,1,$250_per_week,Unit/apmt,2022-08-01,3040,ABERFELDIE,250
1005,"108/305 BUCKLEY STREET, ABERFELDIE",-37.7554561,144.9012977,2,1,1,$480_-_$2086_pw,none,2022-08-01,3040,ABERFELDIE,2086
1006,"108/305 BUCKLEY STREET, ABERFELDIE",-37.7554561,144.9012977,2,1,1,$480_-_$2086_pw,none,2022-08-01,3040,ABERFELDIE,2086
1007,"20 COMBERMERE ST, ABERFELDIE",-37.75746001,144.90396001,3,1,2,$450_per_week,House,2022-08-01,3040,ABERFELDIE,450
1008,"20 COMBERMERE ST, ABERFELDIE",-37.75746001,144.90396001,3,1,2,$450_per_week,House,2022-08-01,3040,ABERFELDIE,450
1009,"20 COMBERMERE STREET, ABERFELDIE",-37.75747,144.904089,3,1,2,$470,Rental_residential,2022-08-01,3040,ABERFELDIE,470
1010,"20 COMBERMERE STREET, ABERFELDIE",-37.75747,144.904089,3,1,2,$470,Rental_residential,2022-08-01,3040,ABERFELDIE,470
1011,"20 COMBERMERE STREET, ABERFELDIE",-37.75747,144.904089,3,1,2,$470_per_week,Rental_residential,2022-08-01,3040,ABERFELDIE,470
1012,"20 COMBERMERE STREET, ABERFELDIE",-37.75747,144.904089,3,1,2,$425,Rental_residential,2018-07-01,3040,ABERFELDIE,425
1013,"20 COMBERMERE STREET, ABERFELDIE",-37.75747,144.904089,3,1,2,$425_pw,Rental_residential,2018-03-01,3040,ABERFELDIE,425
1014,"20 COMBERMERE STREET, ABERFELDIE",-37.75747,144.904089,3,1,2,$425_Week,Rental_residential,2018-02-01,3040,ABERFELDIE,425
1015,"24 CLIFTON STREET, ABERFELDIE",-37.75912001,144.89118001,3,2,5,$750_per_week,none,2022-08-01,3040,ABERFELDIE,750
1016,"24 CLIFTON STREET, ABERFELDIE",-37.75912001,144.89118001,3,2,5,$750_per_week,none,2022-08-01,3040,ABERFELDIE,750
1017,"24 CLIFTON STREET, ABERFELDIE",-37.75912001,144.89118001,3,2,5,$750,none,2022-08-01,3040,ABERFELDIE,750
1018,"2/105 FAWKNER STREET, ABERFELDIE",-37.762296,144.895269,3,1,1,$310_per_week,Unit/apmt,2022-07-01,3040,ABERFELDIE,310
1019,"2/105 FAWKNER STREET, ABERFELDIE",-37.762296,144.895269,3,1,1,$310_per_week,Unit/apmt,2022-07-01,3040,ABERFELDIE,310
1020,"2/105 FAWKNER STREET, ABERFELDIE",-37.762296,144.895269,3,1,1,$310_per_week,Unit/apmt,2022-01-01,3040,ABERFELDIE,310
1021,"2/105 FAWKNER STREET, ABERFELDIE",-37.762296,144.895269,3,1,1,$310,Unit/apmt,2022-01-01,3040,ABERFELDIE,310
1022,"2/105 FAWKNER STREET, ABERFELDIE",-37.762296,144.895269,3,1,1,$310_per_week,Unit/apmt,2020-07-01,3040,ABERFELDIE,310
1023,"2/105 FAWKNER STREET, ABERFELDIE",-37.762296,144.895269,3,1,1,$295_per_week,Unit/apmt,2018-03-01,3040,ABERFELDIE,295
1024,"2/105 FAWKNER STREET, ABERFELDIE",-37.762296,144.895269,3,1,1,$295,Unit/apmt,2018-03-01,3040,ABERFELDIE,295
1025,"2/105 FAWKNER STREET, ABERFELDIE",-37.762296,144.895269,3,1,1,$300_per_week,Unit/apmt,2016-09-01,3040,ABERFELDIE,300
1026,"2/105 FAWKNER STREET, ABERFELDIE",-37.762296,144.895269,3,1,1,$290_per_week,Unit/apmt,2015-09-01,3040,ABERFELDIE,290
1027,"2/105 FAWKNER STREET, ABERFELDIE",-37.762296,144.895269,3,1,1,$290_per_week,Unit/apmt,2014-05-01,3040,ABERFELDIE,290
1028,"2/105 FAWKNER STREET, ABERFELDIE",-37.762296,144.895269,3,1,1,$290,Unit/apmt,2014-05-01,3040,ABERFELDIE,290
1029,"2/241 BUCKLEY STREET, ABERFELDIE",-37.75608001,144.90551001,2,2,1,$675_per_week,Townhouse,2022-07-01,3040,ABERFELDIE,675
1030,"2/241 BUCKLEY STREET, ABERFELDIE",-37.75608001,144.90551001,2,2,1,$675_per_week,Townhouse,2022-07-01,3040,ABERFELDIE,675
1031,"2/241 BUCKLEY STREET, ABERFELDIE",-37.75608001,144.90551001,2,2,1,$675_per_week,Townhouse,2022-01-01,3040,ABERFELDIE,675
1032,"2/241 BUCKLEY STREET, ABERFELDIE",-37.75608001,144.90551001,2,2,1,$675,Townhouse,2022-01-01,3040,ABERFELDIE,675
1033,"3/241 BUCKLEY STREET, ABERFELDIE",-37.75608001,144.90551001,3,2,1,$725_per_week,Townhouse,2022-07-01,3040,ABERFELDIE,725
1034,"3/241 BUCKLEY STREET, ABERFELDIE",-37.75608001,144.90551001,3,2,1,$725_per_week,Townhouse,2022-07-01,3040,ABERFELDIE,725
1035,"3/241 BUCKLEY STREET, ABERFELDIE",-37.75608001,144.90551001,3,2,1,$725_per_week,Townhouse,2022-04-01,3040,ABERFELDIE,725
1036,"3/241 BUCKLEY STREET, ABERFELDIE",-37.75608001,144.90551001,3,2,1,$725,Townhouse,2022-04-01,3040,ABERFELDIE,725
1037,"1/39 ST KINNORD STREET, ABERFELDIE",-37.7588986,144.9029071,1,1,1,$300_per_week,Unit/apmt,2022-07-01,3040,ABERFELDIE,300
1038,"1/39 ST KINNORD STREET, ABERFELDIE",-37.7588986,144.9029071,1,1,1,$300_per_week,Unit/apmt,2022-07-01,3040,ABERFELDIE,300
1039,"1/39 ST KINNORD STREET, ABERFELDIE",-37.7588986,144.9029071,1,1,1,$300_per_week,Unit/apmt,2022-05-01,3040,ABERFELDIE,300
1040,"1/39 ST KINNORD STREET, ABERFELDIE",-37.7588986,144.9029071,1,1,1,$300,Unit/apmt,2022-05-01,3040,ABERFELDIE,300
1041,"1/39 ST KINNORD STREET, ABERFELDIE",-37.7588986,144.9029071,1,1,1,$270_per_week,Unit/apmt,2013-09-01,3040,ABERFELDIE,270
1042,"2/51 AFTON STREET, ABERFELDIE",-37.7607001,144.88961001,2,1,1,$430_pw,none,2022-07-01,3040,ABERFELDIE,430
1043,"2/51 AFTON STREET, ABERFELDIE",-37.7607001,144.88961001,2,1,1,$430_pw,none,2022-07-01,3040,ABERFELDIE,430
1044,"5/13 BATMAN ST, ABERFELDIE",-37.7548001,144.89133001,2,2,1,$545_Weekly,Rental_residential,2022-07-01,3040,ABERFELDIE,545
1045,"5/13 BATMAN ST, ABERFELDIE",-37.7548001,144.89133001,2,2,1,$545_Weekly,Rental_residential,2022-07-01,3040,ABERFELDIE,545
1046,"5/13 BATMAN ST, ABERFELDIE",-37.7548001,144.89133001,2,2,1,$545_per_week,Rental_residential,2022-07-01,3040,ABERFELDIE,545
1047,"5/13 BATMAN ST, ABERFELDIE",-37.7548001,144.89133001,2,2,1,$545_Weekly,Rental_residential,2020-10-01,3040,ABERFELDIE,545
1048,"5/13 BATMAN STREET, ABERFELDIE",-37.754839,144.891519,2,2,1,$545,none,2022-07-01,3040,ABERFELDIE,545
1049,"5/13 BATMAN STREET, ABERFELDIE",-37.754839,144.891519,2,2,1,$545,none,2022-07-01,3040,ABERFELDIE,545
1050,"5/13 BATMAN STREET, ABERFELDIE",-37.754839,144.891519,2,2,1,$545_per_week,none,2019-07-01,3040,ABERFELDIE,545
1051,"5/13 BATMAN STREET, ABERFELDIE",-37.754839,144.891519,2,2,1,$545,none,2019-06-01,3040,ABERFELDIE,545
1052,"5/13 BATMAN STREET, ABERFELDIE",-37.754839,144.891519,2,2,1,$560_per_week,none,2018-07-01,3040,ABERFELDIE,560
1053,"5/13 BATMAN STREET, ABERFELDIE",-37.754839,144.891519,2,2,1,$560,none,2018-06-01,3040,ABERFELDIE,560
1054,"5/13 BATMAN STREET, ABERFELDIE",-37.754839,144.891519,2,2,1,$630_p.w.,none,2017-11-01,3040,ABERFELDIE,630
1055,"2/7 FAWKNER STREET, ABERFELDIE",-37.755652,144.896638,2,1,1,$315_per_week,Unit/apmt,2022-07-01,3040,ABERFELDIE,315
1056,"2/7 FAWKNER STREET, ABERFELDIE",-37.755652,144.896638,2,1,1,$315_per_week,Unit/apmt,2022-07-01,3040,ABERFELDIE,315
1057,"2/7 FAWKNER STREET, ABERFELDIE",-37.755652,144.896638,2,1,1,$340,Unit/apmt,2021-08-01,3040,ABERFELDIE,340
1058,"2/7 FAWKNER STREET, ABERFELDIE",-37.755652,144.896638,2,1,1,$340_per_week,Unit/apmt,2021-08-01,3040,ABERFELDIE,340
1059,"2/7 FAWKNER STREET, ABERFELDIE",-37.755652,144.896638,2,1,1,$350_per_week,Unit/apmt,2020-01-01,3040,ABERFELDIE,350
1060,"2/7 FAWKNER STREET, ABERFELDIE",-37.755652,144.896638,2,1,1,$350_per_week,Unit/apmt,2019-01-01,3040,ABERFELDIE,350
1061,"2/7 FAWKNER STREET, ABERFELDIE",-37.755652,144.896638,2,1,1,$330_pw,Unit/apmt,2017-06-01,3040,ABERFELDIE,330
1062,"48 ALLAN STREET, ABERFELDIE",-37.760072,144.891436,2,1,1,$425_per_week,none,2022-07-01,3040,ABERFELDIE,425
1063,"48 ALLAN STREET, ABERFELDIE",-37.760072,144.891436,2,1,1,$425_per_week,none,2022-07-01,3040,ABERFELDIE,425
1064,"48 ALLAN STREET, ABERFELDIE",-37.760072,144.891436,2,1,1,$425,none,2022-07-01,3040,ABERFELDIE,425
1065,"48 ALLAN STREET, ABERFELDIE",-37.760072,144.891436,2,1,1,$375_pw,none,2016-12-01,3040,ABERFELDIE,375
1066,"48 ALLAN STREET, ABERFELDIE",-37.760072,144.891436,2,1,1,$375_pw,none,2015-11-01,3040,ABERFELDIE,375
1067,"48 ALLAN STREET, ABERFELDIE",-37.760072,144.891436,2,1,1,$390_per_week,none,2015-09-01,3040,ABERFELDIE,390
1068,"2/2 ST KINNORD STREET, ABERFELDIE",-37.7561387,144.9030098,1,1,0,$330_per_week,none,2022-07-01,3040,ABERFELDIE,330
1069,"2/2 ST KINNORD STREET, ABERFELDIE",-37.7561387,144.9030098,1,1,0,$330_per_week,none,2022-07-01,3040,ABERFELDIE,330
1070,"2/2 ST KINNORD STREET, ABERFELDIE",-37.7561387,144.9030098,1,1,0,$320_per_week,none,2018-01-01,3040,ABERFELDIE,320
1071,"19A TILBA STREET, ABERFELDIE",-37.7622432,144.8965645,3,3,2,$920,House,2022-07-01,3040,ABERFELDIE,920
1072,"19A TILBA STREET, ABERFELDIE",-37.7622432,144.8965645,3,3,2,$920,House,2022-07-01,3040,ABERFELDIE,920
1073,"19A TILBA STREET, ABERFELDIE",-37.7622432,144.8965645,3,3,2,$920_p.w.,House,2022-07-01,3040,ABERFELDIE,920
1074,"19A TILBA STREET, ABERFELDIE",-37.7622432,144.8965645,3,3,2,$920_per_week,House,2022-07-01,3040,ABERFELDIE,920
1075,"19A TILBA STREET, ABERFELDIE",-37.7622432,144.8965645,3,3,2,$780,House,2020-02-01,3040,ABERFELDIE,780
1076,"19A TILBA STREET, ABERFELDIE",-37.7622432,144.8965645,3,3,2,$780_per_week,House,2020-02-01,3040,ABERFELDIE,780
1077,"19A TILBA STREET, ABERFELDIE",-37.7622432,144.8965645,3,3,2,$780_per_week,House,2019-02-01,3040,ABERFELDIE,780
1078,"19A TILBA STREET, ABERFELDIE",-37.7622432,144.8965645,3,3,2,$850,House,2018-12-01,3040,ABERFELDIE,850
1079,"17 ALLAN STREET, ABERFELDIE",-37.760729,144.893815,4,3,3,$830_-_$3607_pw,Rental_residential,2022-06-01,3040,ABERFELDIE,3607
1080,"17 ALLAN STREET, ABERFELDIE",-37.760729,144.893815,4,3,3,$830_-_$3607_pw,Rental_residential,2022-06-01,3040,ABERFELDIE,3607
1081,"17 ALLAN STREET, ABERFELDIE",-37.760729,144.893815,4,3,3,$400_Week,Rental_residential,2018-03-01,3040,ABERFELDIE,400
1082,"17 ALLAN STREET, ABERFELDIE",-37.760729,144.893815,4,3,3,$400_pw,Rental_residential,2018-03-01,3040,ABERFELDIE,400
1083,"17 ALLAN STREET, ABERFELDIE",-37.760729,144.893815,4,3,3,$385_pw,Rental_residential,2016-09-01,3040,ABERFELDIE,385
1084,"17 ALLAN STREET, ABERFELDIE",-37.760729,144.893815,4,3,3,$400_Week,Rental_residential,2016-09-01,3040,ABERFELDIE,400
1085,"17 ALLAN STREET, ABERFELDIE",-37.760729,144.893815,4,3,3,$380_pw,Rental_residential,2013-08-01,3040,ABERFELDIE,380
1086,"17 ALLAN STREET, ABERFELDIE",-37.760729,144.893815,4,3,3,$400_pw,Rental_residential,2013-08-01,3040,ABERFELDIE,400
1087,"17 ALLAN STREET, ABERFELDIE",-37.760729,144.893815,4,3,3,$420_pw,Rental_residential,2008-04-01,3040,ABERFELDIE,420
1088,"17 ALLAN STREET, ABERFELDIE",-37.760729,144.893815,4,3,3,$420,Rental_residential,2008-04-01,3040,ABERFELDIE,420
1089,"17A ALLAN STREET, ABERFELDIE",-37.7605172002,144.8933365002,4,3,3,$830_-_$3607_pw,none,2022-06-01,3040,ABERFELDIE,3607
1090,"17A ALLAN STREET, ABERFELDIE",-37.7605172002,144.8933365002,4,3,3,$830_-_$3607_pw,none,2022-06-01,3040,ABERFELDIE,3607
1091,"2/39 ST KINNORD STREET, ABERFELDIE",-37.758825,144.902701,1,1,1,$295_per_week,none,2022-06-01,3040,ABERFELDIE,295
1092,"2/39 ST KINNORD STREET, ABERFELDIE",-37.758825,144.902701,1,1,1,$295_per_week,none,2022-06-01,3040,ABERFELDIE,295
1093,"2/39 ST KINNORD STREET, ABERFELDIE",-37.758825,144.902701,1,1,1,$295,none,2022-06-01,3040,ABERFELDIE,295
1094,"2/39 ST KINNORD STREET, ABERFELDIE",-37.758825,144.902701,1,1,1,$295_pw,none,2017-07-01,3040,ABERFELDIE,295
1095,"2/39 ST KINNORD STREET, ABERFELDIE",-37.758825,144.902701,1,1,1,$250_per_week,none,2011-03-01,3040,ABERFELDIE,250
1096,"2A ALMA STREET, ABERFELDIE",-37.757287,144.903672,2,1,1,$480_per_week,Rental_residential,2022-06-01,3040,ABERFELDIE,480
1097,"2A ALMA STREET, ABERFELDIE",-37.757287,144.903672,2,1,1,$480_per_week,Rental_residential,2022-06-01,3040,ABERFELDIE,480
1098,"2A ALMA STREET, ABERFELDIE",-37.757287,144.903672,2,1,1,$480,Rental_residential,2022-06-01,3040,ABERFELDIE,480
1099,"2A ALMA STREET, ABERFELDIE",-37.757287,144.903672,2,1,1,$430_pw,Rental_residential,2013-12-01,3040,ABERFELDIE,430
1100,"2A ALMA STREET, ABERFELDIE",-37.757287,144.903672,2,1,1,$430_p.w.,Rental_residential,2013-11-01,3040,ABERFELDIE,430
1101,"2A ALMA STREET, ABERFELDIE",-37.757287,144.903672,2,1,1,$430_per_week,Rental_residential,2013-11-01,3040,ABERFELDIE,430
1102,"2A ALMA STREET, ABERFELDIE",-37.757287,144.903672,2,1,1,$405_per_week,Rental_residential,2012-10-01,3040,ABERFELDIE,405
1103,"2A ALMA STREET, ABERFELDIE",-37.757287,144.903672,2,1,1,$405_p.w.,Rental_residential,2012-10-01,3040,ABERFELDIE,405
1104,"2A ALMA STREET, ABERFELDIE",-37.757287,144.903672,2,1,1,$380_p.w.,Rental_residential,2011-01-01,3040,ABERFELDIE,380
1105,"1A ST KINNORD STREET, ABERFELDIE",-37.756201,144.903436,3,2,2,$570_per_week,Townhouse,2022-06-01,3040,ABERFELDIE,570
1106,"1A ST KINNORD STREET, ABERFELDIE",-37.756201,144.903436,3,2,2,$570_per_week,Townhouse,2022-06-01,3040,ABERFELDIE,570
1107,"1A ST KINNORD STREET, ABERFELDIE",-37.756201,144.903436,3,2,2,$590_per_week,Townhouse,2020-12-01,3040,ABERFELDIE,590
1108,"1A ST KINNORD STREET, ABERFELDIE",-37.756201,144.903436,3,2,2,$560_pw,Townhouse,2016-09-01,3040,ABERFELDIE,560
1109,"1A ST KINNORD STREET, ABERFELDIE",-37.756201,144.903436,3,2,2,$550_pw,Townhouse,2015-09-01,3040,ABERFELDIE,550
1110,"1A ST KINNORD STREET, ABERFELDIE",-37.756201,144.903436,3,2,2,$570_pw,Townhouse,2014-06-01,3040,ABERFELDIE,570
1111,"1A ST KINNORD STREET, ABERFELDIE",-37.756201,144.903436,3,2,2,$540_pw,Townhouse,2013-08-01,3040,ABERFELDIE,540
1112,"1A ST KINNORD STREET, ABERFELDIE",-37.756201,144.903436,3,2,2,$570_p.w.,Townhouse,2013-02-01,3040,ABERFELDIE,570
1113,"22A CAROLINE ST, ABERFELDIE",-37.7594172002,144.8921619002,1,1,1,$350_per_week,none,2022-05-01,3040,ABERFELDIE,350
1114,"22A CAROLINE ST, ABERFELDIE",-37.7594172002,144.8921619002,1,1,1,$350_per_week,none,2022-05-01,3040,ABERFELDIE,350
1115,"22A CAROLINE ST, ABERFELDIE",-37.7594172002,144.8921619002,1,1,1,$350_Weekly,none,2022-05-01,3040,ABERFELDIE,350
1116,"1/44 ARTHUR STREET, ABERFELDIE",-37.75805001,144.89249001,4,3,2,$900,Rental_residential,2022-05-01,3040,ABERFELDIE,900
1117,"1/44 ARTHUR STREET, ABERFELDIE",-37.75805001,144.89249001,4,3,2,$900,Rental_residential,2022-05-01,3040,ABERFELDIE,900
1118,"1/44 ARTHUR STREET, ABERFELDIE",-37.75805001,144.89249001,4,3,2,$895,Rental_residential,2019-08-01,3040,ABERFELDIE,895
1119,"19 RAMSAY STREET, ABERFELDIE",-37.757571,144.893598,3,1,2,$470_-_$2042_pw,Rental_residential,2022-05-01,3040,ABERFELDIE,2042
1120,"19 RAMSAY STREET, ABERFELDIE",-37.757571,144.893598,3,1,2,$470_-_$2042_pw,Rental_residential,2022-05-01,3040,ABERFELDIE,2042
1121,"19 RAMSAY STREET, ABERFELDIE",-37.757571,144.893598,3,1,2,$470_-_$2042_pw,Rental_residential,2021-02-01,3040,ABERFELDIE,2042
1122,"19 RAMSAY STREET, ABERFELDIE",-37.757571,144.893598,3,1,2,$480_Week,Rental_residential,2020-05-01,3040,ABERFELDIE,480
1123,"19 RAMSAY STREET, ABERFELDIE",-37.757571,144.893598,3,1,2,$460_Week,Rental_residential,2019-03-01,3040,ABERFELDIE,460
1124,"19 RAMSAY STREET, ABERFELDIE",-37.757571,144.893598,3,1,2,$460_pw,Rental_residential,2019-03-01,3040,ABERFELDIE,460
1125,"22A CAROLINE STREET, ABERFELDIE",-37.759346,144.893221,1,1,1,$350,Available Now,2022-05-01,3040,ABERFELDIE,350
1126,"22A CAROLINE STREET, ABERFELDIE",-37.759346,144.893221,1,1,1,$350,Available Now,2022-05-01,3040,ABERFELDIE,350
1127,"22A CAROLINE STREET, ABERFELDIE",-37.759346,144.893221,1,1,1,$350_p.w.,Available Now,2020-08-01,3040,ABERFELDIE,350
1128,"22A CAROLINE STREET, ABERFELDIE",-37.759346,144.893221,1,1,1,$350_per_week,Available Now,2020-07-01,3040,ABERFELDIE,350
1129,"22A CAROLINE STREET, ABERFELDIE",-37.759346,144.893221,1,1,1,$350,Available Now,2020-07-01,3040,ABERFELDIE,350
1130,"22A CAROLINE STREET, ABERFELDIE",-37.759346,144.893221,1,1,1,$345_per_week,Available Now,2016-10-01,3040,ABERFELDIE,345
1131,"22A CAROLINE STREET, ABERFELDIE",-37.759346,144.893221,1,1,1,$340_per_week,Available Now,2015-09-01,3040,ABERFELDIE,340
1132,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$700_pw,House,2022-05-01,3040,ABERFELDIE,700
1133,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$700_pw,House,2022-05-01,3040,ABERFELDIE,700
1134,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$700,House,2022-05-01,3040,ABERFELDIE,700
1135,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$700_pw,House,2021-03-01,3040,ABERFELDIE,700
1136,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$720_-_$720,House,2021-03-01,3040,ABERFELDIE,720
1137,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$720,House,2021-03-01,3040,ABERFELDIE,720
1138,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$720,House,2020-01-01,3040,ABERFELDIE,720
1139,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$710_Weekly,House,2019-12-01,3040,ABERFELDIE,710
1140,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$710_per_week,House,2019-12-01,3040,ABERFELDIE,710
1141,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$710_p.w.,House,2019-12-01,3040,ABERFELDIE,710
1142,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$710_pw,House,2019-12-01,3040,ABERFELDIE,710
1143,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$720_per_week,House,2019-01-01,3040,ABERFELDIE,720
1144,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$720_Weekly,House,2018-12-01,3040,ABERFELDIE,720
1145,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$720,House,2018-12-01,3040,ABERFELDIE,720
1146,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$720_pw,House,2018-12-01,3040,ABERFELDIE,720
1147,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$720_per_week,House,2015-07-01,3040,ABERFELDIE,720
1148,"136 THE BOULEVARD, ABERFELDIE",-37.763388,144.892321,3,2,3,$550_per_week,House,2009-09-01,3040,ABERFELDIE,550
1149,"2/13 BATMAN STREET, ABERFELDIE",-37.754839,144.891519,2,2,1,$550,Rental_residential,2022-05-01,3040,ABERFELDIE,550
1150,"2/13 BATMAN STREET, ABERFELDIE",-37.754839,144.891519,2,2,1,$550,Rental_residential,2022-05-01,3040,ABERFELDIE,550
1151,"2/13 BATMAN STREET, ABERFELDIE",-37.754839,144.891519,2,2,1,$550,Rental_residential,2019-03-01,3040,ABERFELDIE,550
1152,"2/13 BATMAN STREET, ABERFELDIE",-37.754839,144.891519,2,2,1,$550_Week,Rental_residential,2019-03-01,3040,ABERFELDIE,550
