,park,longitude,latitude,postcode,suburb
1577,ERIC BELL RESERVE,145.147369983342,-38.1251299969995,3200,FRANKSTON NORTH
1578,ERN BARKER RESERVE,145.284859983777,-38.0035399967906,3803,HALLAM
1579,HOOPER RESERVE,144.960239977088,-37.77752999999,3056,BRUNSWICK
1580,FAIRVIEW PARK RESERVE,145.024030003297,-37.8301299956839,3121,BURNLEY
1581,Hubbard Reserve,145.224759990902,-37.7988599953423,3134,RINGWOOD NORTH
1582,B J Hubbard Reserve,145.224759990902,-37.7988599953423,3134,RINGWOOD NORTH
1583,W E HUBBLE RESERVE,144.783119996592,-37.8912599946542,3028,ALTONA MEADOWS
1584,HUDSON RESERVE,144.941439979321,-37.7685500006503,3055,BRUNSWICK WEST
1585,HUGH HODSON RESERVE,145.325809988247,-38.0248899997793,3806,BERWICK
1586,BRUSHY HILL PARK,145.299139983542,-37.7669999993191,3136,CROYDON NORTH
1587,HUGHES PARK,145.299139983542,-37.7669999993191,3136,CROYDON NORTH
1588,HUME RESERVE,144.341179998956,-38.1079099955038,3215,BELL PARK
1589,FAIRBAIRN PARK,144.900489986607,-37.7760800009052,3032,ASCOT VALE
1590,FAIRBAIRN PARK,145.010310000935,-38.2837799985385,3934,MOUNT MARTHA
1591,FAIRFIELD PARK,145.011529972308,-37.785679996551,3078,FAIRFIELD
1592,INVERGORDON RECREATION RESERVE,145.61098000993,-36.1492900169719,3636,INVERGORDON
1593,J A IRVINE RESERVE,146.072919936667,-36.3415099974216,3726,THOONA
1594,IRWIN RESERVE,144.853199978362,-37.8451300001175,3025,ALTONA NORTH
1595,W ISON RESERVE,144.657369972938,-37.8873499961599,3030,WERRIBEE
1596,IVANHOE RECREATION RESERVE,145.044099977277,-37.7708600006938,3079,IVANHOE
1597,IVENS RESERVE,145.315659977964,-37.9895199978519,3804,NARRE WARREN NORTH
1598,JACANA RESERVE,144.904399982956,-37.6832100005948,3047,JACANA
1599,JACK KIRKHAM RESERVE,145.357339979464,-38.0363099950541,3806,BERWICK
1600,JACK THOMAS RESERVE,145.306819978966,-37.994369997265,3804,NARRE WARREN NORTH
1601,JACK TRIPOVICH RESERVE,144.952979977526,-37.7666500014265,3056,BRUNSWICK
1602,FIRTH ENVIROMENTAL PARK,144.40958999655,-37.4342900048512,3458,TRENTHAM EAST
1603,J J JACKSON RESERVE,144.976809985148,-37.7320700018407,3058,COBURG NORTH
1604,TINTALDRA RECREATION RESERVE,147.92176033071,-36.047069891079,3708,TINTALDRA
1605,TINGARINGY NATIONAL PARK,148.676259975847,-37.0145700021503,3888,BONANG
1606,TOM O'BRIEN PARK,144.842089969836,-37.7937400000451,3020,SUNSHINE
1607,TONERS LANE RESERVE,146.385789972666,-38.2269899973589,3840,MORWELL
1608,TONGIO BUSHLAND RESERVE,147.69375996549,-37.1892899892867,3896,TONGIO
1609,TORRUMBARRY RECREATION RESERVE,144.515420522708,-36.0276309919351,3562,TORRUMBARRY
1610,TOWN HALL PLAZA,144.966529962066,-37.8137399976446,3000,MELBOURNE
1611,MEDWAY GOLF COURSE,144.866529982781,-37.7734599995789,3012,MAIDSTONE
1612,MEENIYAN RECREATION RESERVE,146.010699994426,-38.5756799999667,3956,MEENIYAN
1613,DEBNEYS PARK,144.935729944499,-37.7852799953644,3031,FLEMINGTON
1614,GOODS YARD PLACE,144.889869989109,-37.8162400004312,3013,YARRAVILLE
1615,H D GRAHAM RESERVE,144.796259971661,-37.8786399944651,3028,ALTONA MEADOWS
1616,GRANDFILL RESERVE,145.271439985317,-37.7943099975591,3136,CROYDON
1617,D K  GRANT RESERVE,144.807919982619,-37.878739993255,3018,ALTONA
1618,GREENSBOROUGH PARK,145.105909989316,-37.699970001506,3088,GREENSBOROUGH
1619,GREENVALE CATCHMENT RESERVE,144.91652998405,-37.6165100030061,3064,ROXBURGH PARK
1620,GREENWICH RESERVE,144.900079960393,-37.8526599993518,3016,WILLIAMSTOWN
1621,GREENWOOD PARK,145.231399988633,-37.8180599999227,3134,RINGWOOD
1622,GREG RIDSDALE MEMORIAL CAMPING PARK,147.834029964399,-37.711239995791,3885,BRUTHEN
1623,GREYS RESERVE,145.757919983459,-35.9798500293368,3644,COBRAM EAST
1624,GREYTHORN PARK,145.093009966851,-37.7978499902254,3104,BALWYN NORTH
1625,D GRIEVE RESERVE,144.780419987813,-37.8842899944286,3028,ALTONA MEADOWS
1626,ROBERT C GRIEVE RESERVE,144.993199995995,-37.9187399941194,3186,BRIGHTON
1627,GRIFF HUNT RESERVE,145.291629985015,-37.7654299987858,3136,CROYDON NORTH
1628,E E GUNN RESERVE,145.038860000291,-37.898139993123,3204,ORMOND
1629,BETTY CLIFT CONSERVATION RESERVE,144.905699985055,-38.3781799969657,3939,ROSEBUD
1630,LAVERTON LAKE RESERVE,144.757369985142,-37.8534599986809,3026,LAVERTON NORTH
1631,LAVERTON NORTH RECREATION RESERVE,144.756259986454,-37.852349998599,3026,LAVERTON NORTH
1632,R J HAMER ABORETUM,145.383759981941,-37.8565099967903,3788,OLINDA
1633,HAMILTON RESERVE,145.451350009186,-37.9994699964223,3808,BEACONSFIELD UPPER
1634,HANSEN RESERVE,144.876480032501,-37.7229600029419,3042,AIRPORT WEST
1635,HAROLD BOX RESERVE,145.158759982186,-37.9909599959594,3173,KEYSBOROUGH
1636,AVIAN PARK,146.307919976341,-36.3681799858213,3677,WANGARATTA
1637,HALL RESERVE,145.00263996294,-37.7848499969366,3068,CLIFTON HILL
1638,G  HALLAM RESERVE,144.939589997213,-37.7170700012044,3044,PASCOE VALE
1639,PETER CUNNINGHAM RESERVE,147.738759985504,-37.8148499928399,3882,NICHOLSON
1640,PETER FRANKE RESERVE,145.273799994183,-37.6195499966348,3760,SMITHS GULLY
1641,PETER SHELMERDINE RESERVE,144.72042997343,-38.3276399971035,3944,PORTSEA
1642,PETER VERGERS RESERVE,145.254509988077,-37.7958699983908,3134,RINGWOOD
1643,PETERSON STREET RESERVE,145.026029955294,-37.9459799915382,3190,HIGHETT
1644,PETRIE PARK,145.125759997001,-37.7172199989824,3094,MONTMORENCY
1645,PETTYS RESERVE,145.151889981696,-37.7609099870588,3106,TEMPLESTOWE
1646,R J PHELAN RESERVE,144.232380018619,-36.2108800064743,3573,MITIAMO
1647,PHILLIP STOKES PLANTATION,144.913199992359,-37.7487400016014,3040,ESSENDON
1648,PICNIC POINT,147.597640009855,-37.8128999896293,3875,BAIRNSDALE
1649,PICNIC POINT RESERVE,145.812089990833,-38.0823500015818,3816,LONGWARRY NORTH
1650,PIONEER MEMORIAL GARDEN,144.736259959238,-38.3403999962486,3943,SORRENTO
1651,PIONEER PARK,147.064850010414,-36.890039965212,3741,HARRIETVILLE
1652,PIONEER PARK RECREATION RESERVE,146.973029998589,-36.738229986193,3741,BRIGHT
1653,BRIGHT RECREATION RESERVE,146.973029998589,-36.738229986193,3741,BRIGHT
1654,PLENTY PARK,145.119030002369,-37.6695699992214,3090,PLENTY
1655,PINKS RESERVE,145.319139974978,-37.8130500010007,3137,KILSYTH
1656,R T POLLARD GARDENS,144.830899962283,-37.7890599992571,3020,SUNSHINE
1657,SNOWY RIVER WILDERNESS ZONE,148.375420040287,-37.171789990259,3888,DEDDICK VALLEY
1658,POWLETT RIVER RESERVE,145.505419956219,-38.5762399977767,3995,KILCUNDA
1659,POSSY NEWLAND PARK,144.499030000418,-37.9642899950608,3211,LITTLE RIVER
1660,PRAIRIE PARK,144.283479954135,-36.1817900276286,3573,MITIAMO
1661,PORTSEA GOLF COURSE,144.702089962526,-38.319849996821,3944,PORTSEA
1662,AYSONS RESERVE,144.669300005551,-36.459369996983,3558,BURNEWANG
1663,STANHOPE RECREATION RESERVE,144.990249991748,-36.4480599946533,3623,STANHOPE
1664,STANLEY HOMESTEAD PICNIC AREA,145.559589972368,-37.2843999995918,3717,LIMESTONE
1665,STANLEY PARK,144.580039967237,-37.4062699979962,3441,MOUNT MACEDON
1666,STANLEY STREET RESERVE,145.059309983162,-37.8667899933338,3145,MALVERN EAST
1667,STARLIGHT RESERVE,145.225959977525,-37.9361599992771,3178,ROWVILLE
1668,STEAD PARK,144.364259985533,-38.0828699948704,3214,CORIO
1669,STEELS CREEK PICNIC GROUND,145.372639992694,-37.5787400012805,3775,STEELS CREEK
1670,DUMBALK RECREATION RESERVE,146.101029971385,-38.5335099982884,3956,DUMBALK
1671,HARRIS RESERVE,144.890699990867,-37.8079000004361,3011,SEDDON
1672,HARRIS RESERVE,144.837089987454,-37.8331799999502,3025,ALTONA NORTH
1673,HARRY OAKES RESERVE,145.313059979913,-38.0119900008093,3805,NARRE WARREN
1674,HARTWELL SPORTS GROUND,145.087069995711,-37.854229987166,3146,GLEN IRIS
1675,HAVANA CRESCENT RESERVE,145.167369967891,-38.1426299954904,3199,FRANKSTON
1676,HEATHERTON PARK,145.129689991983,-37.957189996742,3169,CLAYTON SOUTH
1677,HEATHERTON RECREATION RESERVE,145.111529990094,-37.9667899955482,3172,DINGLEY VILLAGE
1678,HEATHMONT PARK,145.236479982037,-37.8335899943719,3135,HEATHMONT
1679,HEDGELEY DENE GARDENS,145.058009983321,-37.8673999932483,3145,MALVERN EAST
1680,EASTFIELD PARK,145.278429982517,-37.8086799981351,3136,CROYDON
1681,CROYDON TOWN PARK SOUTH,145.278429982517,-37.8086799981351,3136,CROYDON
1682,EAST RINGWOOD RESERVE,145.246079976185,-37.8081199988809,3135,RINGWOOD EAST
1683,HEIDELBERG GOLF CLUB,145.114029996466,-37.731509998262,3093,LOWER PLENTY
1684,HEIDELBERG PARK,145.07272997216,-37.7539700005568,3084,HEIDELBERG
1685,HENDY STREET RESERVE,144.365289954211,-38.0652399928301,3214,CORIO
1686,HENRY B DEMPSTER PARK,144.837089979679,-37.7754000005922,3020,SUNSHINE NORTH
1687,HENRY TURNER MEMORIAL RESERVE,144.89941000311,-37.7916599979283,3011,FOOTSCRAY
1688,EASTERN PARK,144.381279971064,-38.1535699954257,3219,EAST GEELONG
1689,HEATHCOTE RECREATION RESERVE,144.703759987829,-36.9034599961238,3523,HEATHCOTE
1690,HIGHFIELD PARK,145.085680000926,-37.8361999859585,3124,CAMBERWELL
1691,HIGHTON RECREATION RESERVE,144.320979990871,-38.1709600025611,3216,HIGHTON
1692,HIGHVIEW PARK,145.167689993621,-37.8640699907918,3150,GLEN WAVERLEY
1693,HILL 'N' DALE PARK,145.073479981853,-37.856239990243,3146,GLEN IRIS
1694,HILLSIDE PARK,145.249399976184,-37.9114199967525,3178,ROWVILLE
1695,HISLOP RESERVE,145.080959977696,-37.8000899914096,3104,BALWYN NORTH
1696,HISTORIC PINDI MILL SITE PICNIC AREA,145.555419904575,-37.4779000235143,3777,TOOLANGI
1697,A W HODGETTS RESERVE,144.663760002235,-38.2651299939099,3225,QUEENSCLIFF
1698,HOLBROOK RESERVE,144.936209984042,-37.770260001304,3055,BRUNSWICK WEST
1699,HOLEY PLAINS PARK,146.895139989603,-38.2198499886214,3851,LONGFORD
1700,HOLGATE MEMORIAL PARK,145.729589974805,-38.0948499997469,3815,BUNYIP
1701,BARRY SIMON RESERVE,145.264719982283,-37.9676199971661,3802,ENDEAVOUR HILLS
1702,MOSSGIEL PARK RESERVE,145.264719982283,-37.9676199971661,3802,ENDEAVOUR HILLS
1703,BARWIDGEE CREEK PUBLIC RECREATION RESERVE,146.718479981097,-36.5528999856548,3737,MYRTLEFORD
1704,HOSKEN RESERVE,144.957969996161,-37.7251300035096,3058,COBURG NORTH
1705,STEPHEN CALLEJA RESERVE,144.760699979299,-37.7440100022279,3021,ALBANVALE
1706,HOVELL FLORA AND FAUNA RESERVE,145.582919949978,-38.6581800027599,3995,HARMERS HAVEN
1707,BEAU MONDE RESERVE,144.979449999128,-37.7556900021679,3058,COBURG
1708,BECKETT PARK,145.092349972575,-37.8105599892588,3103,BALWYN
1709,BEDFORD PARK,145.237209984995,-37.8147100013054,3134,RINGWOOD
1710,BEN ALEXANDER PLAYGROUND,144.998199985994,-37.8190099958444,3121,RICHMOND
1711,BEN CAIRN RESERVE,145.616810013758,-37.7215099913909,3799,WESBURN
1712,BEN-KURNAI COASTAL RESERVE,148.750139998879,-37.7887399962782,3888,MARLO
1713,HURSTBRIDGE MEMORIAL PARK,145.189599986535,-37.6390899999097,3099,HURSTBRIDGE
1714,BENAMBRA RECREATION RESERVE,147.699559916937,-36.9434699291688,3900,BENAMBRA
1715,HUTCHISON PLACE RESERVE,144.978759983329,-37.7365100030016,3058,COBURG
1716,BENDIGO WHIPSTICK FOREST PARK,144.406809900142,-36.4970700057556,3570,KAMAROOKA
1717,IAN MUSGROVE RESERVE,144.879739984849,-37.6773499998801,3049,WESTMEADOWS
1718,IAN TATTERSON LEISURE PARK,145.155699982923,-37.9981799977924,3173,KEYSBOROUGH
1719,BERNIE LARSEN RESERVE,145.353199983202,-37.9017899969317,3160,BELGRAVE
1720,Brentwood Park Reserve,145.299669980926,-37.7898099964979,3136,CROYDON
1721,BERRYS GREEN,145.02458996463,-36.6423500042481,3612,WHROO
1722,Brentwood Park,145.299669980926,-37.7898099964979,3136,CROYDON
1723,JAMES BALFOUR OAK TREE PARK,146.155979984378,-38.214289998342,3824,TRAFALGAR
1724,BETULA RESERVE,145.230419981862,-37.9892899979155,3177,DOVETON
1725,BEVERLEY ANTON RESERVE,144.77318996559,-37.8515799947377,3028,LAVERTON
1726,BEWSELL RESERVE,145.23072998159,-37.8919199963343,3179,SCORESBY
1727,JAMES D BELLIN RESERVE,144.691259971679,-37.9745699989743,3030,WERRIBEE SOUTH
1728,BEREMBOKE RESERVE,144.237369975247,-37.7817899916894,3342,BEREMBOKE
1729,BOOTH RESERVE,145.229309978487,-37.9853999978144,3175,DANDENONG
1730,CRINIGAN ROAD PUBLIC RESERVE,146.422609974771,-38.2140599970127,3840,MORWELL
1731,CUMBERLAND MEMORIAL SCENIC RESERVE,145.873479873714,-37.5620700007555,3779,CAMBARVILLE
1732,GEORGE TINDALE GARDENS,145.365980008365,-37.8803999986932,3789,SHERBROOKE
1733,BOND RESERVE,144.842369975195,-37.8270700002706,3025,ALTONA NORTH
1734,NAGAMBIE SPORTS GROUND,145.155699989616,-36.7853999971839,3608,NAGAMBIE
1735,NAMBROK RECREATION RESERVE,146.853770004161,-38.0694299925353,3847,NAMBROK
1736,Maud Jan See Chin Reserve,144.571959971701,-37.6810299931673,3337,MELTON
1737,Thomas Maddock Reserve,145.86972996134,-38.1294299990203,3818,DROUIN
1738,LEMNOS SQUARE,144.946879971178,-37.8441399964903,3206,ALBERT PARK
1739,HARKNESS PARK,145.912399982094,-38.1535099972481,3820,WARRAGUL
1740,STRACHAN PARK,145.917339979238,-38.1534399976046,3820,WARRAGUL
1741,DAREBIN CREEK RESERVE,145.031259995232,-37.6445700020269,3076,EPPING
1742,DARGILE RESERVE,144.746810017879,-36.8528999947023,3523,MOUNT CAMEL
1743,DARNUM RECREATION GROUND,146.010699997253,-38.1848499975631,3822,DARNUM
1744,DAVID SPURLING RESERVE,144.887179990475,-37.7986800001394,3011,FOOTSCRAY
1745,JACK CANN RESERVE,144.292649981249,-37.4767900004185,3458,BLACKWOOD
1746,JACK O'TOOLE RESERVE,145.039589983777,-37.791789995514,3102,KEW EAST
1747,CLIFTON PARK,144.952979977526,-37.7666500014265,3056,BRUNSWICK
1748,JACOBS RESERVE,144.94602001377,-37.7570800048918,3055,BRUNSWICK WEST
1749,JAMES ALEXANDER RESERVE,145.258979969552,-37.9832199978632,3802,ENDEAVOUR HILLS
1750,BEZZANT RESERVE,144.615399968031,-38.2721799927109,3225,POINT LONSDALE
1751,TOM THUMB RESERVE,144.262650006405,-36.7120700026492,3556,EAGLEHAWK
1752,TARRAVILLE RECREATION RESERVE,146.717949965449,-38.6380900127558,3971,TARRAVILLE
1753,MCKECHNIE RESERVE,144.798089983544,-37.7465600027711,3021,ST ALBANS
1754,TARWIN RECREATION RESERVE,145.866529977805,-38.7056799963269,3956,TARWIN LOWER
1755,ROTARY PARK,144.734509969903,-36.1468500033587,3564,ECHUCA
1756,ROW RESERVE,145.226619979036,-37.921469996232,3178,ROWVILLE
1757,PENNYWEIGHT GULLY RESERVE,143.881919988222,-37.5739499974306,3350,CANADIAN
1758,LAKE LORNE RESERVE,144.55804998883,-38.182179996328,3222,DRYSDALE
1759,LARA SPORTS CLUB RESERVE,144.41390996539,-38.0205099967648,3212,LARA
1760,W H MYERS RESERVE,144.319549998963,-38.0965399990116,3215,BELL POST HILL
1761,ST LEONARDS & LAKE RESERVES,144.710600002784,-38.1742299925028,3223,SAINT LEONARDS
1762,WALLINGTON RESERVE,144.503139972583,-38.2284199969542,3222,WALLINGTON
1763,BAKERS OVAL,144.33844997747,-38.1360499964965,3218,GEELONG WEST
1764,FYANSFORD COMMON,144.311809984206,-38.1451799978008,3218,FYANSFORD
1765,FRANK MANN RESERVE,144.275310003819,-38.1720800115702,3221,CERES
1766,MOUNT DUNEED RESERVE,144.312590001999,-38.2406500324354,3217,MOUNT DUNEED
1767,ALKARA AVENUE RESERVE,144.413479968663,-38.0186399967249,3212,LARA
1768,A H FORD RESERVE,144.813489987576,-37.8608599935217,3018,ALTONA
1769,A W LANGSHAW RESERVE,144.851529976625,-37.8361200009483,3025,ALTONA NORTH
1770,ARMSTRONG RESERVE,144.888269971052,-37.8470699995133,3015,NEWPORT
1771,CHERRY LAKE RESERVE,144.832269982256,-37.8613299977974,3018,ALTONA
1772,COMMONWEALTH RESERVE,144.904029974664,-37.8622800006804,3016,WILLIAMSTOWN
1773,CORINATION RESERVE,144.890789964781,-37.8455299986753,3015,NEWPORT
1774,D GRLEVE RESERVE,144.78099998863,-37.8850499944726,3028,ALTONA MEADOWS
1775,DENNIS RESERVE,144.895529975422,-37.8597000010856,3016,WILLIAMSTOWN
1776,DUCROW RESERVE,144.876519989321,-37.8357400016439,3015,NEWPORT
1777,F RUSH RESERVE,144.81784999242,-37.8552599957824,3018,ALTONA
1778,FELL RESERVE,144.843399972424,-37.8603499995465,3018,SEAHOLME
1779,G DEN DULK RESERVE,144.808999978206,-37.8715499942837,3018,ALTONA
1780,G H RANSOM RESERVE,144.816869989667,-37.8731099938264,3018,ALTONA
1781,GRAY RESERVE,144.889459984519,-37.8593300006701,3016,WILLIAMSTOWN
1782,H C KIM RESERVE,144.843799978129,-37.8624399995865,3018,SEAHOLME
1783,J J GINIFER RESERVE,144.842789985788,-37.8394300013756,3025,ALTONA NORTH
1784,J K GRANT RESERVE,144.832389985036,-37.863169997817,3018,ALTONA
1785,JACKSON RESERVE,144.887769975781,-37.8503799994998,3016,WILLIAMSTOWN
1786,K C WHITE RESERVE,144.87720999624,-37.8538800008031,3016,WILLIAMSTOWN NORTH
1787,MACLEAN RESERVE,144.90179998192,-37.863500000536,3016,WILLIAMSTOWN
1788,MCCORMACK PARK,144.775019964563,-37.8581699949021,3028,LAVERTON
1789,QUARRY RESERVE,144.875149997819,-37.8518400006505,3016,WILLIAMSTOWN NORTH
1790,R FRAZER RESERVE,144.838429999141,-37.8709899962751,3018,SEAHOLME
1791,ROBERTSON RESERVE,144.901099986899,-37.8648100004965,3016,WILLIAMSTOWN
1792,S G MCINTOSH RESERVE,144.845159984615,-37.8650099986948,3018,SEAHOLME
1793,SADLER RESERVE,144.892839988117,-37.8668400009467,3016,WILLIAMSTOWN
1794,W J IRWIN RESERVE,144.850159980167,-37.8425700008952,3025,ALTONA NORTH
1795,ALMA AVENUE RESERVE,144.783149974934,-37.8694499945215,3028,ALTONA MEADOWS
1796,BROWN AVENUE RESERVE,144.777159986392,-37.8841899942076,3028,ALTONA MEADOWS
1797,CAMERON AVENUE RESERVE,144.772119975014,-37.8679699947668,3028,ALTONA MEADOWS
1798,ALTONA MEADOWS RESERVE,144.782829984988,-37.8787599935574,3028,ALTONA MEADOWS
1799,DUKE STREET RESERVE,144.846279977724,-37.8344000015813,3025,ALTONA NORTH
1800,WILLIAMSTOWN JUNCTION RESERVE,144.885389976456,-37.8479699993229,3015,NEWPORT
1801,HODDLE WAY RESERVE,144.784369994722,-37.8880299947188,3028,ALTONA MEADOWS
1802,PLATYPUS PARK,142.474649960795,-38.3602799853637,3280,WARRNAMBOOL
1803,BONFIELD RESERVE,144.837879978125,-37.7235100043239,3036,KEILOR
1804,VERONA DRIVE RESERVE ,144.797229979954,-37.6975000024084,3038,KEILOR LODGE
1805,DONATH PARK,145.014999986027,-37.6999500022563,3073,RESERVOIR
1806,GUMMS CORNER,144.840699973374,-37.7259600045304,3033,KEILOR EAST
1807,GUNBOWER RECREATION RESERVE,144.37447024617,-35.9521799491249,3566,GUNBOWER
1808,LEO HOFFMAN RESERVE,144.87806998653,-37.8405700007792,3015,NEWPORT
1809,LEOPOLD MEMORIAL PARK,144.457369969286,-38.185129996651,3224,LEOPOLD
1810,P A BURNS RESERVE,144.85263999351,-37.8631800001911,3018,ALTONA
1811,NAVARRE COMMUNITY PARK,143.113480005653,-36.8984599953547,3384,NAVARRE
1812,BOWMANS REDGUM RESERVE,145.158649979674,-38.0138799990934,3173,KEYSBOROUGH
1813,NORFOLK PINE PARK,145.082299998182,-37.9577999914786,3202,HEATHERTON
1814,LES ERDI PLAZA,144.963889963906,-37.8194299964993,3000,MELBOURNE
1815,PALAZZOLO PARK,144.956410006835,-37.7490900035518,3058,COBURG
1816,VILLAGE GREEN RESERVE,147.856229964167,-37.8877500006822,3904,METUNG
1817,DOLLYS GARDEN,148.959460076095,-37.7540800226672,3889,BEMM RIVER
1818,HEYWOOD RECREATION RESERVE,141.664879963887,-38.1280999872722,3304,HEYWOOD
1819,GRAHAM HUSSON FAUNA PARK,141.583910099635,-38.3421199901315,3305,PORTLAND
1820,DRUMBORG HALL RECREATION RESERVE,141.586160013467,-38.0763099956649,3304,DRUMBORG
1821,MYAMYN SPORTS & SHOWGROUND RESERVE,141.721250023531,-37.9949200035648,3304,MYAMYN
1822,MARKET SQUARE RESERVE,141.604490050769,-38.3439300142631,3305,PORTLAND
1823,BRIGHT STREET PARK,144.268210003339,-36.7233200040844,3556,CALIFORNIA GULLY
1824,EWING PARK,144.289349984627,-36.7645899997305,3550,BENDIGO
1825,PEPERCORN PARK,144.425509989146,-36.7810299997964,3551,LONGLEA
1826,QUARRY HILL RECREATION RESERVE,144.275969990877,-36.774389997916,3550,QUARRY HILL
1827,SPRING GULLY RECREATION RESERVE,144.286649980819,-36.7967799967573,3550,SPRING GULLY
1828,LONG GULLY RESERVE,144.255859992171,-36.7454500014166,3550,LONG GULLY
1829,GOLDEN SQUARE OVAL,144.259459986073,-36.7701500008085,3555,GOLDEN SQUARE
1830,STRATHFIELDSAYE RECREATION RESERVE,144.346989974913,-36.8045199977678,3551,STRATHFIELDSAYE
1831,LONDONDERRY RESERVE,144.272140003617,-36.7635300015964,3550,BENDIGO
1832,BREAKWATER RESERVE,144.369939987901,-38.1834799958608,3219,BREAKWATER
1833,COOLABAH PARK,144.321380004077,-38.206240015803,3216,GROVEDALE
1834,FREDERICK MORTON RESERVE,144.333389992192,-38.1660999993474,3216,BELMONT
1835,HERNE HILL RESERVE,144.325929980452,-38.138189997686,3218,HERNE HILL
1836,JOHNSTONE PARK,144.356739976161,-38.1463099977634,3220,GEELONG
1837,OCEAN GROVE PARK,144.523779972985,-38.2653200025528,3226,OCEAN GROVE
1838,RIPPLESIDE PARK,144.354889993519,-38.1270699935238,3215,RIPPLESIDE
1839,ANAKIE RESERVE,144.251969986815,-37.9152599944668,3213,ANAKIE
1840,SHOUBRA RESERVE,144.314709996422,-38.1762300051812,3216,HIGHTON
1841,ELINBANK RESERVE,144.337049970828,-38.2013000108033,3216,GROVEDALE
1842,JERRINGOT WETLAND RESERVE,144.352479972831,-38.1754799956613,3216,BELMONT
1843,ALLISTER RESERVE,144.387509985387,-38.0170599949999,3212,LARA
1844,BANK STREET PLAYGROUND,144.400069997408,-38.0243999968742,3212,LARA
1845,RICHARD DRIVE PLAYGROUND,144.393090004197,-38.0285399964387,3212,LARA
1846,MCSHANE COURT PLAYGROUND,144.376219949086,-38.0671599945625,3214,CORIO
1847,LINCOLN STREET PLAYGROUND,144.356459944455,-38.0681699932663,3214,CORIO
1848,MEATH COURT PLAYGROUND,144.355039940387,-38.0711799931912,3214,CORIO
1849,GOLDSWORTHY ROAD EASEMENT,144.339429981592,-38.076319996195,3214,CORIO
1850,WITHAM PARK,142.476999945881,-38.3548699854678,3280,WARRNAMBOOL
1851,WESTERN PARK,145.920419976665,-38.153739997829,3820,WARRAGUL
1852,WESTERN PORT STATE WILDLIFE RESERVE,145.290699979364,-38.2398499976541,3912,PEARCEDALE
1853,WESTGATE PARK,144.910419975856,-37.8317899999268,3207,PORT MELBOURNE
1854,MULLUM MULLUM RESERVE,145.238159987905,-37.804979998311,3134,RINGWOOD
1855,BOWER BEND,144.774029727109,-36.1209597688562,2731,MOAMA
1856,STEVE THOMPSON OVAL,145.187090019996,-38.0834599984913,3201,CARRUM DOWNS
1857,PAT WRIGHT SENIOR OVAL,145.170979981679,-37.9762399947138,3174,NOBLE PARK
1858,EILDON LIONS LEISURE PARK,145.909309952703,-37.2348499992775,3713,EILDON
1859,FERGUSONS PADDOCK,145.194439978077,-37.6356599992236,3099,HURSTBRIDGE
1860,ELDER PARK,143.726839986594,-37.9076999796255,3330,ROKEWOOD
1861,JIM HARDY PARK,145.222609980554,-37.9863199963548,3175,DANDENONG
1862,WILLIAM ROBERT LEES PARK,145.171169984186,-37.9532299965847,3174,NOBLE PARK
1863,IAN COWIE RECREATION RESERVE,144.660169997984,-37.7322599963882,3335,ROCKBANK
1864,PRITCHARD RESERVE,144.848539975893,-37.7921000004727,3019,BRAYBROOK
1865,STUART MILL RECREATION RESERVE,143.287599979024,-36.8053300044011,3477,STUART MILL
1866,TIMBEROO FOREST RESERVE,142.160149998586,-35.1881799765353,3490,OUYEN
1867,TOLMER REST AREA,140.967919968245,-36.3431799102467,3420,SERVICETON
1868,DINGLEY RESERVE,145.133979955517,-37.9818499961906,3172,DINGLEY VILLAGE
1869,DINSDALE PARK,145.257369979647,-37.8676299950353,3155,BORONIA
1870,GUNNS ROAD RESERVE,145.2635799791,-37.9980699972751,3803,HALLAM
1871,HALLIDAY PARK,145.191569989341,-37.8107899941146,3132,MITCHAM
1872,TYROL PARK,145.190189974003,-37.8614199973332,3133,VERMONT SOUTH
1873,DORSET PUBLIC GOLF COURSE,145.300129979119,-37.805409998627,3136,CROYDON
1874,PLUMRIDGE PARK,144.949589996829,-37.732350003982,3058,COBURG NORTH
1875,POINT COOK METROPOLITAN PARK,144.794590019367,-37.9026299945003,3030,POINT COOK
1876,DESTINATION PARK,144.889719970863,-37.6147400011694,3059,GREENVALE
1877,BARCLAY PARK ,145.102819975291,-37.7142400013817,3088,GREENSBOROUGH
1878,Melaleuca Reserve,144.321379995799,-38.3129000624537,3228,TORQUAY
1879,Garrong Park,144.9594900002,-37.7592500028254,3056,BRUNSWICK
1880,Bulleke-bek Park,144.960639991651,-37.762480002924,3056,BRUNSWICK
1881,Frontier Park,144.662889997645,-37.7216199965049,3336,AINTREE
1882,Wireless Park,144.667769994021,-37.7195299968194,3336,AINTREE
1883,Bullion Park,144.65824999671,-37.7191699961783,3336,AINTREE
1884,Arbourton Park,144.657089997544,-37.7226199961218,3336,AINTREE
1885,Madison Garden,144.555969999847,-37.696399996196,3338,BROOKFIELD
1886,Fieldstone Way Reserve,144.552739995012,-37.690659996945,3338,BROOKFIELD
1887,C. J. Melrose Memorial Reserve,144.558580010415,-37.7056699974275,3338,BROOKFIELD
1888,Montmarte Boulevard Reserve,144.752969980648,-37.7439300027056,3023,BURNSIDE
1889,Jai Court Reserve,144.747959981356,-37.7454300023768,3023,BURNSIDE
1890,Pilbara Avenue Reserve,144.752419980276,-37.7483000026956,3023,BURNSIDE
