,address,sa2_2021,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,population_density,crime_cases,weekly_rent,total_liveability_score
6301,"5 MONARCH RIDGE, LOWER PLENTY",209011202,0.18233784414372375,,,,0.2876808212785814,0.8614675688287448,0.2414839010732618,0.17731567895473638
5276,"37-39 ARDGOWER ROAD, NOBLE PARK",212041459,0.3117125524965002,,,,0.564162389174055,0.21453569762015864,0.605459636024265,0.17730984601026598
4714,"3/767 MALVERN ROAD, TOORAK",206061138,0.24247550163322446,,,,0.4741600559962669,0.559904339710686,0.22888474101726553,0.17722818478768082
4715,"3/767 MALVERN ROAD, TOORAK",206061138,0.24247550163322446,,,,0.4741600559962669,0.559904339710686,0.22888474101726553,0.17722818478768082
3669,"23 DALMUIR BOULEVARD, DEER PARK",213011569,0.3311945870275315,,,,0.2023448436770882,0.11613392440503967,0.48442603826411573,0.17721068595426973
8250,"9 NEWELL COURT, CAMPBELLS CREEK",202021027,0.10872608492767148,0.09647690153989734,0.12575828278114792,,0.6905622958469435,0.8800746616892208,0.2602659822678488,0.17716985534297713
35,"1 BEECH STREET, SURREY HILLS",207031167,0.20870275314979,,,,0.6833877741483901,0.7280097993467102,0.28143957069528697,0.177152356509566
6406,"5/25 FAIRWAY AVENUE, MOUNT BEAUTY",204031069,0.011665888940737284,0.19622025198320112,0.27298180121325244,,0.8213369108726085,0.9703686420905273,0.9958586094260382,0.17708819412039198
7604,"70 BUNTINES ROAD, LINDENOW",205021082,0.11969202053196454,0.0002333177788147457,0.08726084927671489,,0.8507349510032665,0.9973168455436304,0.7947386840877275,0.17705319645356976
5441,"4 COOLABAH WAY, CLIFTON SPRINGS",203031048,0.1233084461035931,,0.18117125524965003,,0.5716868875408306,0.7914139057396173,0.6455902939804014,0.1770298646756883
6579,"516 MORSES CREEK ROAD, WANDILIGONG",204031069,0.10125991600559962,0.020998600093327113,0.1258749416705553,,0.8213369108726085,0.9909589360709286,0.8271698553429772,0.17700069995333645
1148,"112 SIMPSON STREET, BUNINYONG",201011005,,,0.4499533364442371,,0.875758282781148,0.8696920205319645,0.7947386840877275,0.17695986934204389
4873,"30A MANNING ROAD, MALVERN EAST",208041195,0.29316378908072793,,,0.005949603359776015,0.040713952403173125,0.2967802146523565,0.17090527298180122,0.17685487634157723
7848,"8 FAIRWAY AVENUE, MOUNT BEAUTY",204031069,0.011549230051329911,0.195870275314979,0.2719318712085861,,0.8213369108726085,0.9703686420905273,0.8553429771348576,0.17678488100793283
4148,"28/1-9 VILLIERS STREET, NORTH MELBOURNE",206041506,0.26481567895473634,,,,0.4337960802613159,0.4430121325244984,0.11280914605692954,0.17670905272981802
4124,"28 MCCULLOCH AVENUE, SEAFORD",214011375,0.23646756882874476,,0.12914139057396173,,0.2539664022398507,0.32594493700419974,0.35598460102659824,0.1766565562295847
5274,"37 VERMONT STREET, GLEN WAVERLEY",212051322,0.28791413905739616,,,0.03884741017265515,0.127974801679888,0.2876808212785814,0.3703919738684088,0.17660989267382174
8323,"9/284-285 NEPEAN HIGHWAY, SEAFORD",214011375,0.23343443770415306,,0.13590760615958936,,0.2539664022398507,0.32594493700419974,0.3843910405972935,0.17649323378441437
6193,"494 NEWSTEAD-MALDON ROAD, WELSHMANS REEF",202021028,0.09472701819878675,0.08994400373308446,0.12984134391040597,,0.8157372841810546,0.9416122258516099,0.7278931404573028,0.17648740083994402
2348,"18 VALE STREET, NORTH MELBOURNE",206041506,0.26434904339710685,,,,0.4337960802613159,0.4430121325244984,0.006999533364442371,0.17647573495100327
6165,"49 DENT STREET, GLEN IRIS",207011150,0.2251516565562296,,,0.006999533364442371,0.24924171721885208,0.631882874475035,0.188987400839944,0.17646406906206252
4854,"308/33 WRECKYN STREET, NORTH MELBOURNE",206041506,0.2642323845076995,,,,0.4337960802613159,0.4430121325244984,0.188987400839944,0.17641740550629958
857,"102B WARRENHEIP STREET, BUNINYONG",201011005,,,0.44703686420905275,,0.875758282781148,0.8696920205319645,0.8271698553429772,0.17637657489500702
1122,"11/93-95 UNION ROAD, ASCOT VALE",206031113,0.3161455902939804,,,,0.40393140457302845,0.1825128324778348,0.28143957069528697,0.1763240783947737
7708,"752 YACKANDANDAH-WODONGA ROAD, YACKANDANDAH",204031075,0.018198786747550162,0.1812879141390574,0.2692487167522165,,0.9584111059262715,0.9505949603359776,0.763590760615959,0.1761374241717219
1528,"13 QUONOEY RD, KIEWA",204031075,0.08661922538497434,0.04905506299580028,0.2177438170788614,,0.9584111059262715,0.8427438170788614,0.7947386840877275,0.17603826411572562
1529,"13 QUONOEY ROAD, KIEWA",204031075,0.08661922538497434,0.04905506299580028,0.2177438170788614,,0.9584111059262715,0.8427438170788614,0.7947386840877275,0.17603826411572562
2313,"18 HYLAND STREET, TRARALGON",205041493,0.24335044330377975,,0.19680354643023798,,0.6089594027064862,0.14961502566495566,0.9508282781147923,0.17599743350443303
3218,"2/74 MATHOURA ROAD, TOORAK",206061138,0.23996733551096594,,,,0.4741600559962669,0.559904339710686,0.14920671955202985,0.17597410172655156
8253,"9 OWENS AVENUE, GLEN WAVERLEY",212051322,0.28663089127391506,,,0.03873075128324778,0.127974801679888,0.2876808212785814,0.3843910405972935,0.17595660289314044
247,"1/16 RAILWAY ROAD, BRIAR HILL",209011202,0.2653989734017732,,,,0.2876808212785814,0.4323378441437237,0.6455902939804014,0.17593327111525897
2492,"19/313 EIGHTH STREET, MILDURA",215021469,0.22480167988800748,0.15060662622491833,0.19178721418572095,,0.19902006532897806,0.10055996266915539,0.7947386840877275,0.1758749416705553
5335,"3898 GOULBURN VALLEY HIGHWAY, KATUNGA",216021413,0.09612692487167522,0.09414372375174988,0.1121091927204853,,0.5522048530097994,0.9592860475968269,0.8804246383574429,0.17582827811479235
2581,"2 / 17 UPPER GRIEVE ROAD, AVONSLEIGH",212011289,0.12377508166122259,,0.16530564629024733,,0.18735417638824078,0.8082711152589828,0.8446103593093793,0.17577578161455903
2999,"2/3 TANNER STREET, BREAKWATER",203021039,0.19657022865142323,0.12400839944003733,0.1335744283714419,,0.5272398506766216,0.38339944003733084,0.4007816145590294,0.17574078394773682
4614,"3/372 EASTBOURNE ROAD, ROSEBUD",214021384,,0.24941670555296314,0.5199486700886607,,0.07711152589827344,0.46803546430237986,0.6455902939804014,0.17573495100326644
2974,"2/28 GENT STREET, BALLARAT",201011481,0.34636024265049,,,,0.7707069528698087,0.025314979001399906,0.9207302846476901,0.17571161922538497
5051,"33 MEAKLIM STREET, SHEPPARTON",216031594,0.22235184321045265,,0.26014932337844143,,0.2949136724218385,0.12465002333177788,0.8271698553429772,0.1756707886140924
5412,"4 / 402 TOORAK ROAD, TOORAK",206061138,0.2393257116192254,,,,0.4741600559962669,0.559904339710686,0.28143957069528697,0.1756532897806813
6708,"55 WOODROWVALE ROAD, ELLIMINYT",217031472,0.148623425104993,0.11910872608492767,0.17510499300046664,,0.5764115725618292,0.5439220718618759,0.8553429771348576,0.1756357909472702
8543,"NO/LOT 3, 1 MITCHELL STREET, AXEDALE",202021029,,0.036047596826878206,0.5177321511899207,,0.9628441437237517,0.6846126924871675,0.17090527298180122,0.17561245916938872
5768,"4/93 MATHOURA ROAD, TOORAK",206061138,0.23915072328511433,,,,0.4741600559962669,0.559904339710686,0.21191087260849276,0.17556579561362576
896,"105 ORAMS ROAD, KATUNGA",216021413,0.11035930937937471,0.08107792813812413,0.081661222585161,,0.5522048530097994,0.9592860475968269,0.9357209519365376,0.17554829678021466
8183,"9 / 401 ALMA ROAD, CAULFIELD NORTH",208021177,0.19318712085860942,,,0.0842277181521232,0.050921605226318244,0.7049113392440504,0.3065795613625758,0.17550746616892207
5781,"40 CHATFIELD AVENUE, ROSEBUD WEST",214021384,,0.23786747550163323,0.3583761082594494,,0.07711152589827344,0.7994633691087261,0.3398856742883808,0.1754083061129258
8064,"81 LANSDOWNE STREET, SALE",205051103,0.20928604759682687,,0.21873541763882406,,0.3836910872608493,0.27000699953336443,0.3843910405972935,0.1753908072795147
5100,"34 PARMELIA DRIVE, TAYLORS LAKES",213011340,0.29958002799813344,,,,0.16174755016332246,0.25536630891273915,0.5666705552963136,0.17532664489034064
7918,"8 SYDNEY STREET, NELSON",217011420,0.006882874475034998,0.005249650023331778,0.3806579561362576,,0.7799813345776948,0.9522281847876808,0.9984834344377042,0.1753208119458703
2049,"16 OLD KENT ROAD, WHITTLESEA",209041225,0.02554829678021465,,0.42370508632757814,,0.836677554829678,0.7772398506766216,0.5666705552963136,0.1752391507232851
2484,"19 WINGROVE PLACE, RINGWOOD",211031266,0.21803546430237983,,0.2134857676154923,0.03838077461502566,0.23640923938404107,0.19662855809612692,0.2602659822678488,0.1752158189454036
5951,"423 PRINCES DRIVE, MORWELL",205041096,0.21885207652823147,0.13124125058329444,0.1950536630891274,,0.4239384041063929,0.13637424171721885,0.9508282781147923,0.17519832011199254
3390,"204/17 REX AVENUE, ALPHINGTON",206071145,0.1710219318712086,0.19423705086327578,,,0.7744983667755483,0.7021698553429772,0.301329911339244,0.1751516565562296
2298,"18 FAIRMONT STREET, BOOLARRA",205041094,,,0.4212552496500233,,0.6066262249183387,0.9088894073728419,0.9042230517965469,0.17513999066728886
6569,"51 THE CRESCENT, BELGRAVE HEIGHTS",211051274,0.13847410172655156,,0.15667288847410174,,0.6774381707886141,0.7456252916472235,0.22888474101726553,0.17513415772281848
2422,"19 ALDER STREET, CAULFIELD SOUTH",208021178,,0.23121791880541298,0.41425571628558094,,0.21710219318712085,0.6909706019598694,0.14920671955202985,0.17506999533364442
1150,"112 WILLIS STREET, PORTARLINGTON",203031051,,,0.46978534764349045,,0.8733667755482968,0.8110709286047597,0.6455902939804014,0.17506416238917405
2502,"190A DUNDAS STREET, THORNBURY",206021112,0.23681754549696687,,,,0.15696453569762017,0.5660872608492767,0.10592627158189453,0.1750174988334111
870,"103/704 VICTORIA STREET, NORTH MELBOURNE",206041506,0.26143257116192253,,,,0.4337960802613159,0.4430121325244984,0.3398856742883808,0.1750174988334111
2917,"2/21 REX AVENUE, ALPHINGTON",206071145,0.17078861409239385,0.19400373308446103,,,0.7744983667755483,0.7021698553429772,0.35598460102659824,0.17501166588894074
4713,"3/765 MALVERN ROAD, TOORAK",206061138,0.2379841343910406,,,,0.4741600559962669,0.559904339710686,0.14920671955202985,0.1749825011665889
6933,"6 REDGUM WAY, YALLAMBIE",209011203,0.19948670088660755,,,,0.15095660289314045,0.7520998600093327,0.26609892673821745,0.17495333644423705
1561,"13/25 MARNOO STREET, BRAYBROOK",213031347,0.1753383107792814,,0.1611059262715819,,0.21336910872608492,0.5505716285580962,0.605459636024265,0.17494750349976668
4505,"3/18 DOVER STREET, OAKLEIGH EAST",212051326,0.18630424638357443,0.11222585160989268,0.1511899206719552,,0.035580961269248715,0.4012482501166589,0.9207302846476901,0.17473751749883343
2294,"18 DUNSTAN ROAD, AVONSLEIGH",212011289,0.12237517498833411,,0.16355576294913673,,0.18735417638824078,0.8082711152589828,0.48442603826411573,0.17472585160989268
2027,"16 FREEMAN DRIVE, KANGAROO FLAT",202011022,0.25454969668688754,,,,0.14232384507699486,0.474335044330378,0.3843910405972935,0.17470835277648156
2391,"183A EMERALD MONBULK ROAD, THE PATCH",211051279,,,0.4364209052729818,,0.9265048996733551,0.8741250583294446,0.5418805412972468,0.1746966868875408
1965,"152 THOMPSON ROAD, NORTH GEELONG",203021047,0.26376574895007,,,,0.39885674288380774,0.42714652356509564,0.7075361642557163,0.17459752683154456
2557,"1A STEPHENS STREET, CAULFIELD NORTH",208021178,,0.20450303313112458,0.4182221185254316,,0.21710219318712085,0.7049113392440504,0.48442603826411573,0.1745858609426038
5386,"3911 BALLARAT ROAD, EGANSTOWN",201021011,0.0983434437704153,0.09939337377508166,0.1245916938870742,,0.7905972935137657,0.9044563695753617,0.8446103593093793,0.1744750349976668
64,"1 FRENCHAM STREET, GOLDEN GULLY",202011022,0.2539664022398507,,,,0.14232384507699486,0.474335044330378,0.3146290247316846,0.17441670555296312
1757,"14/93 HIGHETT ROAD, HAMPTON",208011172,0.20520298646756882,0.13089127391507233,,,0.1949953336444237,0.5870275314979001,0.4007816145590294,0.17439337377508166
5088,"34 GROSVENOR PARADE, BALWYN",207011147,,,0.4815678954736351,,0.2813812412505833,0.780506299580028,0.4400956602893141,0.17436420905272984
928,"106 STODDARTS ROAD, WARRAGUL",205011079,0.1515398973401773,0.10732617825478301,0.18478768082127858,,0.22054363042463837,0.5086910872608493,0.5082827811479235,0.17432921138590762
7324,"681 LANG LANG POOWONG ROAD, POOWONG",205031089,0.1056346243583761,0.04870508632757816,0.09431871208586094,,0.7667988800746617,0.9771348576761549,0.3146290247316846,0.17426504899673356
977,"1094 LANG LANG POOWONG ROAD, POOWONG",205031089,0.1056346243583761,0.04870508632757816,0.09431871208586094,,0.7667988800746617,0.9771348576761549,0.9565445636957536,0.17426504899673356
2896,"2/20 ANGLISS STREET, YARRAVILLE",213031352,0.1541063929071395,,0.18012132524498367,,0.35767615492300514,0.6105926271581894,0.5666705552963136,0.17413672421838544
1039,"11 MURRA COURT, KIEWA",204031075,0.08539430704619692,0.0485300979934671,0.21115258982734483,,0.9584111059262715,0.8427438170788614,0.3843910405972935,0.17405506299580029
690,"10 LORETTAS WAY, ANGLESEA",203031049,,0.030447970135324312,0.42067195520298645,,0.9466868875408306,0.8686420905272981,0.301329911339244,0.17404339710685954
2899,"2/20 INGLIS ROAD, BERWICK",212021293,0.1872375174988334,,0.2281847876808213,0.06824545030331311,0.006299580027998133,0.2784064395706953,0.5251399906672889,0.17392090527298182
7780,"79A CUTHBERT ROAD, RESERVOIR",209021523,0.3150956602893141,,,,0.4265048996733551,0.16343910405972936,0.3398856742883808,0.17389174055062998
8221,"9 GLENVIEW DRIVE, TRARALGON",205041493,0.22270181987867477,,0.2375174988334111,,0.6089594027064862,0.14961502566495566,0.5666705552963136,0.17381591227251517
1312,"12 SCOTT STREET, MITCHAM",211041270,0.2311012599160056,,,,0.29042230517965467,0.5812529164722352,0.4400956602893141,0.17367592160522632
6772,"580 LITTLE ROAD, IONA",212011547,0.1009099393373775,0.10032664489034064,0.12167522165188988,,0.8131124591693887,0.8884157722818479,0.28143957069528697,0.17366425571628558
3235,"2/82 WALSGOTT STREET, NORTH GEELONG",203021047,0.26178254783014465,,,,0.39885674288380774,0.42714652356509564,0.9042230517965469,0.1736059262715819
5156,"35 ROSENEATH ROAD, WARNCOORT",217031473,0.08562762482501167,0.09472701819878675,0.11234251049930005,,0.9386374241717219,0.988275781614559,0.6455902939804014,0.17358259449370042
7452,"7 TANNER STREET, BREAKWATER",203021039,0.19260382641157256,0.12307512832477835,0.1331077928138124,,0.5272398506766216,0.38339944003733084,0.7476084927671488,0.1735709286047597
5302,"38 COOLABAH DRIVE, CHURCHILL",205041094,,,0.5019832011199253,,0.6066262249183387,0.7312762482501166,0.9452869808679422,0.17352426504899673
4335,"3 HEGARTY PLACE, BACCHUS MARSH",213041353,0.17195520298646758,0.11444237050863276,0.15188987400839943,,0.14914839010732617,0.4566028931404573,0.6743467102193187,0.17346010265982267
6156,"487 GEELONG ROAD, YARRAVILLE",213031352,0.15270648623425104,,0.17977134857676155,,0.35767615492300514,0.6105926271581894,0.48442603826411573,0.17336677554829677
4430,"3/102 BROADWAY, ELWOOD",206051129,,,0.5372141857209519,,0.3015048996733551,0.6588894073728419,0.4657022865142324,0.17333177788147458
2444,"19 HAMILTON STREET, SEDDON",213031350,0.3153289780681288,,,,0.7624825011665889,0.15597293513765748,0.1426154923005133,0.17326178254783015
3904,"250 JEETHO ROAD, JEETHO",205031089,0.10755949603359775,0.0829444703686421,0.09297713485767616,,0.7667988800746617,0.9257466168922072,0.6455902939804014,0.17324428371441902
8302,"9/16 NEWLYN STREET, CAULFIELD",208021178,,0.2516332244517032,0.3947736817545497,,0.21710219318712085,0.6909706019598694,0.763590760615959,0.1732151189920672
1820,"149 WILLIAM STREET, ST ALBANS",213011334,0.2186187587494167,,0.2937470835277648,,0.10038497433504433,0.05144657022865142,0.7947386840877275,0.17320345310312646
4111,"28 DUNSTAN ROAD, AVONSLEIGH",212011289,0.12050863275781615,,0.16052263182454504,,0.18735417638824078,0.8082711152589828,0.6455902939804014,0.17318595426971536
3061,"2/4 MAXINE COURT, NOBLE PARK",212041459,0.30342977134857674,,,,0.564162389174055,0.21453569762015864,0.8271698553429772,0.17316845543630424
6989,"6/1080 SYDNEY ROAD, FAWKNER",210031237,0.23775081661222586,,,,0.4922421838544097,0.5427554829678022,0.4007816145590294,0.17315095660289315
838,"101A TREW ROAD, WOOLAMAI",205031093,0.0867942137190854,0.061012599160056,0.1233084461035931,,0.05996266915538964,0.9894423705086327,0.9452869808679422,0.1731042930471302
8469,"99 NEWRY STREET, FITZROY NORTH",206071143,0.25373308446103593,,,,0.5473635090993934,0.4622608492767149,0.07390340643957069,0.17309262715818946
1050,"11 PORTER STREET, ELTHAM",209031209,0.1585394307046197,,0.15702286514232386,,0.0008749416705552964,0.624066728884741,0.188987400839944,0.1730809612692487
1360,"12/380 HIGH STREET, KEW",207011521,,0.1787214185720952,0.5073495100326645,,0.5742533831077928,0.5368642090527298,0.188987400839944,0.1730284647690154
1346,"12/148 GLEN HUNTLY ROAD, ELWOOD",206051129,,,0.5346476901539897,,0.3015048996733551,0.6588894073728419,0.808971068595427,0.17281847876808215
6016,"44 MORRIE CRESCENT, BLACKBURN NORTH",207031161,0.2216518898740084,,,0.04934671021931871,0.05342977134857676,0.5705202986467569,0.2602659822678488,0.17281264582361178
4302,"3 CARRINGTON STREET, SYDENHAM",213011339,0.3014465702286514,,,,0.56993700419972,0.220426971535231,0.3146290247316846,0.1727659822678488
618,"1/95 HIGHETT ROAD, HAMPTON",208011172,0.20216985534297713,0.12960802613159123,,,0.1949953336444237,0.5870275314979001,0.4007816145590294,0.17274848343443772
1545,"13 TYSON STREET, FAWKNER",210031237,0.23693420438637425,,,,0.4922421838544097,0.5427554829678022,0.5666705552963136,0.17274265048996734
1155,"113 KILDARE STREET, NORTH GEELONG",203021047,0.2599160055996267,,,,0.39885674288380774,0.42714652356509564,0.5876691553896407,0.1726726551563229
7433,"7 ORMONDE COURT, DIAMOND CREEK",209031215,0.13684087727484834,,0.1528231451236584,,0.44225384974335047,0.7365842277181521,0.5450886607559496,0.17264349043397106
8439,"96 TASMAN CRESCENT, TAYLORS LAKES",213011340,0.2942137190853943,,,,0.16174755016332246,0.25536630891273915,0.3703919738684088,0.17264349043397106
5538,"4 WINDSOR AVENUE, MOE",205041095,0.2014699020065329,0.11024265048996734,0.20240317312179187,,0.2522165188987401,0.20199486700886607,0.9357209519365376,0.1724393373775082
494,"1/5 OCEAN REEF DRIVE, PATTERSON LAKES",208031185,0.20321978534764348,,,,0.5954853009799347,0.7082944470368642,0.48442603826411573,0.17243933737750816
8442,"96E CHEDDAR RD, RESERVOIR",209021523,0.31194587027531495,,,,0.4265048996733551,0.16343910405972936,0.3398856742883808,0.17231684554363041
3902,"250 BITCON ROAD, TOOLAMBA",216031419,0.1095426971535231,0.07034531031264582,0.06801213252449836,,0.6884624358376108,0.9685020998600093,0.9042230517965469,0.17225851609892676
7383,"7 CREFDEN STREET, MAIDSTONE",213031347,0.14850676621558562,,0.35767615492300514,,0.21336910872608492,0.2646406906206253,0.2414839010732618,0.17225268315445638
5728,"4/6 STEPHENS STREET, CAULFIELD",208021178,,0.202753149790014,0.4143723751749883,,0.21710219318712085,0.6909706019598694,0.11280914605692954,0.172246850209986
6121,"470 EASTBOURNE ROAD, ROSEBUD WEST",214021384,,0.23296780214652357,0.3449603359776015,,0.07711152589827344,0.7994633691087261,0.8804246383574429,0.17223518432104526
8120,"86 APPIN STREET, WANGARATTA",204021066,0.1620391973868409,0.19680354643023798,0.22013532431171257,,0.17714652356509566,0.27385674288380774,0.8271698553429772,0.17211269248716754
4695,"3/66 BALAKA COURT, ROSEBUD WEST",214021384,,0.19937004199720018,0.36105926271581895,,0.07711152589827344,0.7994633691087261,0.4400956602893141,0.17209519365375642
7571,"7/6 CREFDEN STREET, MAIDSTONE",213031347,0.14833177788147456,,0.35726784881007934,,0.21336910872608492,0.2646406906206253,0.5666705552963136,0.1720835277648157
7570,"7/6 CREFDEN STREET, MAIDSTONE",213031347,0.14833177788147456,,0.35726784881007934,,0.21336910872608492,0.2646406906206253,0.5666705552963136,0.1720835277648157
4606,"3/35 WEIR STREET, BALWYN",207011147,,,0.4700186654223052,,0.2813812412505833,0.780506299580028,0.3703919738684088,0.17205436304246385
6706,"55 ULEY STREET, BENDIGO",202011018,0.19213719085394307,0.27461502566495566,0.18677088194120392,0.04806346243583761,0.36572561829211386,0.06328744750349977,0.3882991133924405,0.1720193653756416
2594,"2 / 99 SPRAY STREET, ELWOOD",206051129,,,0.530506299580028,,0.3015048996733551,0.6588894073728419,0.4400956602893141,0.1719902006532898
8494,"CLOSE TO THE LAKE, EASY ACCESS TO THE CITY!, MENZIES CREEK",211051274,0.11420905272981802,,0.10860942603826411,,0.6774381707886141,0.9301213252449837,0.4007816145590294,0.1718385440970602
4514,"3/1B ORMSBY GROVE, TOORAK",206061138,0.23168455436304247,,,,0.4741600559962669,0.559904339710686,0.5666705552963136,0.17183271115258983
7457,"7 TOWNSEND STREET, PORT WELSHPOOL",205031087,0.1228418105459636,0.03371441903873075,0.051213252449836676,,0.8068712085860943,0.9672771815212319,0.4400956602893141,0.17176271581894542
8481,"A/2479 BALLAN DAYLESFORD ROAD, MUSK VALE",201021011,0.094493700419972,0.09776014932337844,0.12120858609426038,,0.7905972935137657,0.9044563695753617,0.9808096126924871,0.1717102193187121
3908,"2510 COBDEN PORT CAMPBELL ROAD, PORT CAMPBELL",217031475,0.040363975734951006,0.06532897806812879,0.25746616892207186,,0.8577928138124125,0.9349626691553896,0.8271698553429772,0.17170438637424174
2053,"16 PRIMULA STREET, BLACKBURN NORTH",207031161,0.21943537097526833,,,0.04876341577228185,0.05342977134857676,0.5705202986467569,0.2602659822678488,0.17164605692953805
7124,"6/9-11 ORCHARD STREET, GLEN WAVERLEY",212051322,0.2813812412505833,,,0.020648623425104994,0.127974801679888,0.2876808212785814,0.48442603826411573,0.17152356509566027
6087,"46 TOOLAMBA ROAD, TOOLAMBA",216031419,0.10020998600093327,0.0842277181521232,0.08061129258049464,,0.6884624358376108,0.9685020998600093,0.808971068595427,0.1715002333177788
8360,"9/95 SPRAY STREET, ELWOOD",206051129,,,0.5276481567895474,,0.3015048996733551,0.6588894073728419,0.188987400839944,0.17141857209519368
1339,"12/113 ADDISON STREET, ELWOOD",206051129,,,0.52753149790014,,0.3015048996733551,0.6588894073728419,0.4400956602893141,0.17139524031731218
633,"10 BANKSIA WAY, MALVERN",207031165,,0.23530097993467103,0.4008399440037331,,0.5882524498366776,0.6758632757816145,0.046021931871208586,0.17128441437237518
2036,"16 KANOOKA DRIVE, MAIDSTONE",213031347,0.14920671955202985,,0.350443303779748,,0.21336910872608492,0.2646406906206253,0.21978534764349045,0.17115608959402706
4252,"2B OCEAN DRIVE, PORT FAIRY",217041478,0.02998133457769482,0.19447036864209052,0.2534997666822212,,0.7538497433504433,0.8601843210452637,0.09904339710685954,0.17115608959402706
7320,"68 SANDON-CLYDESDALE ROAD, SANDON",202021028,0.11047596826878209,0.041997200186654225,0.08772748483434438,,0.8157372841810546,0.9416122258516099,0.8553429771348576,0.17114442370508634
5527,"4 STAGECOACH CRESCENT, SYDENHAM",213011339,0.29818012132524496,,,,0.56993700419972,0.220426971535231,0.5251399906672889,0.1711327578161456
262,"1/1751 DANDENONG ROAD, OAKLEIGH EAST",212051326,0.16122258516098928,0.1276248250116659,0.18805412972468502,,0.035580961269248715,0.4012482501166589,0.046021931871208586,0.17110942603826412
4125,"28 MERRETT ROAD, PETERBOROUGH",217041477,0.006532897806812879,0.005482967802146524,0.34612692487167523,,0.8861409239384042,0.9797013532431171,0.6455902939804014,0.17101026598226787
6795,"59 WELLINGTON STREET, KEW",207011521,,0.18443770415305646,0.49428371441903873,,0.5742533831077928,0.5368642090527298,0.03488100793280448,0.17098693420438638
2150,"17 CLANCEY CRT, WARRNAMBOOL",217041480,0.17277181521231919,0.14850676621558562,0.2320345310312646,,0.5025664955669622,0.23191787214185722,0.5666705552963136,0.17083527764815679
1,"- LOWER NEWRY ROAD, NEWRY",205051101,0.08714419038730752,0.09484367708819412,0.11467568828744751,,0.4828511432571162,0.9483784414372375,0.9141390573961736,0.17082944470368644
1687,"14 MARK STREET, NELSON",217011420,0.006766215585627624,0.005132991133924405,0.35849276714885675,,0.7799813345776948,0.9522281847876808,0.9871091927204853,0.1708177788147457
6180,"49 RICHARDSON ROAD, WOORINEN",215031405,0.12914139057396173,0.005716285580961269,0.03534764349043397,,0.8949486700886607,0.985475968268782,0.9357209519365376,0.170759449370042
7386,"7 DAWSON STREET, NEWRY",205051101,0.1077928138124125,0.07349510032664489,0.07326178254783014,,0.4828511432571162,0.9483784414372375,0.9042230517965469,0.17073611759216054
7855,"8 FREEMAN STREET, FITZROY NORTH",206071143,0.24883341110592627,,,,0.5473635090993934,0.4622608492767149,0.0790363975734951,0.17064279048063463
3877,"25 MOSQUITO GULLY ROAD, HARCOURT",202021028,0.13462435837610826,0.034764349043397105,0.02508166122258516,,0.8157372841810546,0.9483784414372375,0.8271698553429772,0.17064279048063463
5631,"4/253 MERRIANG HOMESTEAD ROAD, MERRIANG",204031071,0.10475968268782081,0.09799346710219319,0.122025198320112,,0.9554363042463836,0.839827344843677,0.9508282781147923,0.17056696220251982
315,"1/22 CHATSWORTH AVENUE, ARDEER",213011328,0.1718385440970602,0.12435837610825945,,,0.8422188520765282,0.7210685954269715,0.7075361642557163,0.1704619692020532
411,"1/348 WHITEHORSE ROAD, BALWYN",207011147,,,0.46196920205319647,,0.2813812412505833,0.780506299580028,0.6455902939804014,0.17044447036864213
7316,"68 HARCOURT STREET, NORTH MELBOURNE",206041506,0.2522165188987401,,,,0.4337960802613159,0.4430121325244984,0.05255482967802146,0.1704094727018199
5307,"38 HAMMOND STREET, THORNBURY",206021112,0.22760149323378442,,,,0.15696453569762017,0.5660872608492767,0.08306112925804947,0.1704094727018199
1441,"128 PALM BEACH DRIVE, PATTERSON LAKES",208031185,0.19902006532897806,,,,0.5954853009799347,0.7082944470368642,0.5251399906672889,0.17033947736817545
6456,"5/6 FRANCIS CRESCENT, GISBORNE",210021232,0.10359309379374708,,0.18350443303779748,,0.5804363042463836,0.8179538030797947,0.5666705552963136,0.1702928138124125
1247,"12 CYPRESS AVENUE, GLEN WAVERLEY",212051322,0.2788147456836211,,,0.02006532897806813,0.127974801679888,0.2876808212785814,0.2602659822678488,0.1701819878674755
3837,"2475 BALLAN DAYLESFORD ROAD, MUSK VALE",201021011,0.09239384041063929,0.0970601959869342,0.1189920671955203,,0.7905972935137657,0.9044563695753617,0.9141390573961736,0.1701469902006533
2964,"2/26A AUSTIN ROAD, SOMERVILLE",214021385,0.20065328978068128,,,,0.1817545496966869,0.6979701353243117,0.4400956602893141,0.17012365842277183
4489,"3/151 THOMPSON ROAD, NORTH GEELONG",203021047,0.2547830144657023,,,,0.39885674288380774,0.42714652356509564,0.8271698553429772,0.1701061595893607
7086,"6/500 DANDENONG ROAD, CAULFIELD NORTH",208021177,0.18362109192720485,,,0.07804479701353242,0.050921605226318244,0.7049113392440504,0.20689454036397573,0.1701061595893607
833,"101/35 ORMOND ROAD, ELWOOD",206051129,,,0.5198320111992534,,0.3015048996733551,0.6588894073728419,0.055704619692020535,0.16985534297713487
7262,"65 GOOCHS ROAD, JUMBUNNA",205031089,0.08212785814279049,0.09251049930004666,0.10487634157722818,,0.7667988800746617,0.985475968268782,0.28143957069528697,0.16983784414372377
