,address,latitude_ori,longitude_ori,year,month,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent,SA2_CODE_2016
11898,"961 TRENTHAM ROAD, BULLARTO",-37.3941911,144.2254769,2014,5,3.0,1.0,0,3461,201021011,House,102.73611,13.20583,1.59712,10.84968,0.41884,11.03704,10.91366,,245.0,201021011
11899,"967 CANTERBURY ROAD, BOX HILL",-37.829522,145.13004,2014,5,4.0,2.0,2,3128,207031163,House,21.534740000000003,0.35291,0.98223,1.39106,2.26759,2.73941,2.25129,2.24126,520.0,207031163
11900,"97 COPPIN STREET, RICHMOND",-37.821318,145.003597,2014,10,3.0,2.0,1,3121,206071517,House,4.67018,0.03849,1.23453,1.5272,1.18039,,,,625.0,206071144
11901,"97 FOUNTAIN DRIVE, NARRE WARREN",-38.014719,145.30255,2014,4,3.0,1.0,2,3805,212021456,House,42.26034,0.55008,1.2571199999999998,1.76491,2.52845,,,2.83869,330.0,212021456
11902,"97 SWANSTON STREET, GEELONG",-38.156511,144.365271,2014,1,3.0,1.0,1,3220,203021039,House,80.49652,1.22642,0.7146,1.19206,1.1118599999999998,0.6518999999999999,2.13113,,380.0,203021039
11903,"976 MOUNT DANDENONG TOURIST ROAD, MONTROSE",-37.813508,145.348945,2014,3,3.0,1.0,2,3765,211051280,House,39.51805,0.72985,1.06487,,,,,,340.0,211051280
11904,"97A EASTFIELD ROAD, CROYDON",-37.81112,145.274007,2014,5,3.0,2.0,2,3136,211031450,House,31.78142,1.14511,1.77305,2.55793,,,2.4316,,440.0,211031450
11905,"97A EASTFIELD ROAD, CROYDON",-37.81112,145.274007,2014,12,3.0,2.0,2,3136,211031450,House,31.78142,1.14511,1.77305,2.55793,,,2.4316,,440.0,211031450
11906,"98 BEMERSYDE DRIVE, BERWICK",-38.056489,145.34698,2014,3,4.0,2.0,2,3806,212021553,House,47.67933,0.87498,0.40738,0.31822,,,,,390.0,212021294
11907,"98 BEMERSYDE DRIVE, BERWICK",-38.056489,145.34698,2014,4,4.0,2.0,2,3806,212021553,House,47.67933,0.87498,0.40738,0.31822,,,,,380.0,212021294
11908,"98 GILLIES STREET, MARYBOROUGH",-37.049499,143.748942,2014,10,3.0,1.0,1,3465,201031016,House,185.86958,0.66414,1.72016,0.82482,0.99461,1.50524,1.66718,,265.0,201031016
11909,"98 MANNING CLARK ROAD, MILL PARK",-37.651055,145.0633233,2014,10,3.0,1.0,2,3082,209041220,House,24.0454,,2.18601,2.77987,,,,,315.0,209041220
11910,"98 MANNING CLARK ROAD, MILL PARK",-37.651055,145.0633233,2014,11,3.0,1.0,2,3082,209041220,House,24.0454,,2.18601,2.77987,,,,,315.0,209041220
11911,"98 RANGEVIEW DRIVE, SKYE",-38.094762,145.201453,2014,2,4.0,2.0,2,3977,214011376,House,47.83152,,3.51598,,,,,,360.0,214011376
11912,"98 ROBERTSON DRIVE, MORNINGTON",-38.2239543,145.0630315,2014,2,4.0,1.0,2,3931,214021591,House,70.20473,0.94171,0.4361,2.4812,0.5563899999999999,,,,330.0,214021380
11913,"98 ROBERTSON DRIVE, MORNINGTON",-38.2239543,145.0630315,2014,5,4.0,1.0,2,3931,214021591,House,70.20473,0.94171,0.4361,2.4812,0.5563899999999999,,,,320.0,214021380
11914,"985 KYABRAM-COOMA ROAD, COOMA",-36.4133913,145.0682397,2014,6,3.0,1.0,1,3616,216031419,House,191.00922,0.30785,4.31897,20.17014,11.91001,19.52748,19.89551,,200.0,216031419
11915,"99 ECHUCA NANNEELLA ROAD, NANNEELLA",-36.349084,144.769788,2014,11,4.0,2.0,0,3561,216011409,House,186.68433,7.84744,4.10317,8.735100000000001,8.26188,8.44776,8.325370000000001,,360.0,216011409
11916,"99 GINGELL STREET, CASTLEMAINE",-37.057264,144.213082,2014,9,2.0,1.0,1,3450,202021027,Apartment,128.35046,4.25413,0.91638,1.8722,1.81747,1.53026,1.69706,,320.0,202021027
11917,"99 GLADSTONE STREET, QUARRY HILL",-36.769749,144.279315,2014,9,3.0,2.0,2,3550,202011021,House,150.80331,,0.16818,2.5502,,,,,320.0,202011021
11918,"99 HAVERFIELD STREET, ECHUCA",-36.135348,144.745161,2014,4,4.0,1.0,1,3564,216011406,House,210.48367,2.33196,0.96123,2.32672,2.19315,0.40779,1.96974,,320.0,216011406
11919,"99 HAVERFIELD STREET, ECHUCA",-36.135348,144.745161,2014,5,4.0,1.0,1,3564,216011406,House,210.48367,2.33196,0.96123,2.32672,2.19315,0.40779,1.96974,,320.0,216011406
11920,"99 LEES ROAD, BET BET",-36.906829,143.762317,2014,9,2.0,1.0,1,3472,201031017,House,185.70763,6.46494,9.62322,,2.49077,8.84573,8.99288,,230.0,201031017
11921,"99 NARR MAEN DRIVE, CROYDON HILLS",-37.776488,145.258902,2014,6,3.0,2.0,3,3136,211031265,House,32.6477,0.57998,1.64667,2.25752,,,,,440.0,211031265
11922,"99 NEWRY STREET, FITZROY NORTH",-37.790603,144.981624,2014,12,2.0,1.0,0,3068,206071143,Apartment,3.86365,0.94044,0.2722,0.7588400000000001,2.16184,,,,580.0,206071143
11923,"99 NICHOLSON STREET, MCKINNON",-37.912735,145.037603,2014,4,2.0,1.0,2,3204,208021174,House,17.213810000000002,,1.85383,2.22365,0.21774,,0.46219,,380.0,208021174
11924,"99 RINGWOOD STREET, RINGWOOD",-37.806037,145.227059,2014,8,2.0,1.0,1,3134,211031266,House,27.54645,1.37875,1.59712,1.36157,1.41458,,0.99341,1.13445,330.0,211031266
11925,"99 SODEN ROAD BANGHOLME, BANGHOLME",-38.03460693,145.14749146,2014,9,5.0,3.0,5,3175,212041566,House,45.26813,4.67986,5.82362,4.53625,,,,,600.0,212041314
11926,"99 TERRYS AVENUE, TECOMA",-37.89804,145.350882,2014,12,3.0,1.0,3,3160,211051284,House,46.67057,3.24174,2.12856,3.71527,2.4346300000000003,,,,410.0,211051284
11927,"99 VINCENT DRIVE, SOUTH MORANG",-37.63992,145.085313,2014,9,4.0,2.0,2,3752,209041436,House,27.38574,,3.76545,1.06364,,,,,410.0,209041436
11928,"99 WOOD STREET, TEMPLESTOWE",-37.755425,145.128551,2014,9,4.0,2.0,2,3106,207021159,House,17.99672,1.18924,0.52561,,,,,,490.0,207021159
11929,"990 PAKENHAM RD, PAKENHAM UPPER",-37.995463,145.511465,2014,4,4.0,2.0,2,3810,212011289,House,68.2204,10.23584,8.554290000000002,14.16863,11.59259,,12.56133,,500.0,212011289
11930,"999 HEIDELBERG ROAD, IVANHOE",-37.776162,145.038171,2014,2,3.0,1.0,3,3079,209011200,House,10.27075,0.2460099999999999,0.66653,,0.47989,0.54732,,,495.0,209011200
11931,"99B LEE'S ROAD, BET BET",-36.906829,143.762317,2014,4,1.0,1.0,0,3472,201031017,House,185.70763,6.46494,9.62322,,2.49077,8.84573,8.99288,,140.0,201031017
11932,"9A ALEXANDER AVENUE, MORNINGTON",-38.22577,145.03695,2014,4,3.0,2.0,2,3931,214021592,House,74.47416,0.40391,1.2309,0.89407,,,1.52335,,460.0,214021380
11933,"9A ARMSTRONG STREET, MIDDLE PARK",-37.850402,144.964654,2014,9,2.0,1.0,0,3206,206051128,Apartment,5.98391,1.60323,1.32659,1.67374,0.49704,,3.98877,,450.0,206051128
11934,"9A ARMSTRONG STREET, MIDDLE PARK",-37.850402,144.964654,2014,11,2.0,1.0,0,3206,206051128,Apartment,5.98391,1.60323,1.32659,1.67374,0.49704,,3.98877,,410.0,206051128
11935,"9A BARTON PLACE, EASTWOOD",-37.6874281,147.5532762,2014,2,2.0,1.0,1,3875,205021082,House,299.43806,29.37179,9.09542,111.44796,29.49368,137.24669,30.42217,,285.0,205021082
11936,"9A COBDEN STREET, BENDIGO",-36.765913,144.286152,2014,2,1.0,1.0,1,3550,202011018,House,151.98994,2.65948,1.00898,1.03243,0.60224,2.61425,2.43363,1.08997,370.0,202011018
11937,"9A ST EDMONDS ROAD, PRAHRAN",-37.850682,144.991511,2014,3,1.0,1.0,1,3181,206061136,Apartment,6.48579,,0.59853,0.17674,0.37288,,1.16336,,395.0,206061136
11938,"9A WENTWORTH DRIVE, TAYLORS LAKES",-37.695388,144.781067,2014,1,3.0,2.0,2,3038,213011340,House,24.66925,0.9042,2.86345,1.0904,1.5249,,,,350.0,213011340
11939,"9B BARCE PLACE, HEIDELBERG WEST",-37.73777,145.037049,2014,6,3.0,2.0,2,3081,209011199,House,13.19958,1.5856199999999998,1.76951,1.74804,,,2.03403,,360.0,209011199
11940,"9B HOLT STREET, BENDIGO",-36.753956,144.287677,2014,2,2.0,2.0,1,3550,202011018,House,151.869,1.4846400000000002,0.55341,0.1999,2.17008,1.4394,2.45464,1.34434,500.0,202011018
11941,"9B HOWEY STREET, GISBORNE",-37.49317,144.597035,2014,3,2.0,1.0,2,3437,210021232,House,52.37014,2.0858000000000003,0.73434,1.59692,5.5981000000000005,,1.81521,,250.0,210021232
11942,"9B HOWEY STREET, GISBORNE",-37.49317,144.597035,2014,4,2.0,1.0,2,3437,210021232,House,52.37014,2.0858000000000003,0.73434,1.59692,5.5981000000000005,,1.81521,,250.0,210021232
11943,"A/44 OSBORNE AVENUE, NORTH GEELONG",-38.11779515,144.34341145,2014,12,3.0,2.0,2,3215,203021047,House,71.39074000000001,1.50441,1.48148,1.10294,1.892,,,,350.0,203021047
11944,"A12/335 ABBOTSFORD STREET, NORTH MELBOURNE",-37.799318,144.945801,2014,11,1.0,1.0,1,3051,206041506,Apartment,2.93008,,0.75609,0.8809600000000001,1.63384,,,,310.0,206041123
11945,"A12/335 ABBOTSFORD STREET, NORTH MELBOURNE",-37.799318,144.945801,2014,12,1.0,1.0,1,3051,206041506,Apartment,2.93008,,0.75609,0.8809600000000001,1.63384,,,,295.0,206041123
11946,"A521/609 VICTORIA STREET, ABBOTSFORD",-37.810996,145.007628,2014,6,2.0,1.0,1,3067,206071139,Apartment,4.0915300000000006,2.85687,0.96865,1.56321,1.98246,,1.96632,,570.0,206071139
11947,"APARTMENT 10/4 MANATUNGA STREET, CLAYTON",-37.916239,145.125979,2014,3,2.0,1.0,1,3168,212051568,Apartment,22.941740000000003,0.22525,1.38952,1.01177,1.40932,1.05477,0.8675700000000001,,280.0,212051320
11948,"APARTMENT 10/4 MANATUNGA STREET, CLAYTON",-37.916239,145.125979,2014,4,2.0,1.0,1,3168,212051568,Apartment,22.941740000000003,0.22525,1.38952,1.01177,1.40932,1.05477,0.8675700000000001,,290.0,212051320
11949,"ARDEN STREET, NORTH MELBOURNE",-37.800369,144.9444602,2014,12,1.0,1.0,1,3051,206041506,Apartment,2.66991,,0.97687,0.6214299999999999,1.7346,,,,420.0,206041123
11950,"B/1134 DANDENONG ROAD, CARNEGIE",-37.88499,145.062575,2014,12,1.0,1.0,0,3163,208021176,Apartment,15.2017,1.78999,1.47754,,0.57688,,,,195.0,208021176
11951,"B/21 ALBERT STREET, BARINGHUP",-36.979538,143.975504,2014,9,2.0,1.0,4,3463,202021028,House,151.88078,10.08627,0.95652,34.57329,10.84533,9.47333,10.21162,,240.0,202021028
11952,"B005/20 BURNLEY STREET, RICHMOND",-37.8131899,145.0094306,2014,10,1.0,1.0,1,3121,206071518,Apartment,4.473439999999999,0.94252,0.35018,1.03149,0.60991,,1.4456,,385.0,206071144
11953,"B202/19 PICKLES STREET, PORT MELBOURNE",-37.834305,144.94965,2014,6,2.0,1.0,1,3207,206051130,Apartment,4.239949999999999,0.96406,1.96582,,0.8901100000000001,,1.12386,,490.0,206051130
11954,"B202/19 PICKLES STREET, PORT MELBOURNE",-37.834305,144.94965,2014,7,2.0,1.0,1,3207,206051130,Apartment,4.239949999999999,0.96406,1.96582,,0.8901100000000001,,1.12386,,490.0,206051130
11955,"B305/460 VICTORIA STREET, BRUNSWICK",-37.765795,144.949829,2014,7,2.0,1.0,1,3056,206011496,Apartment,6.98567,0.10983,1.48978,0.5991799999999999,0.97013,,1.12915,,400.0,206011105
11956,"B305/460 VICTORIA STREET, BRUNSWICK",-37.765795,144.949829,2014,8,2.0,1.0,1,3056,206011496,Apartment,6.98567,0.10983,1.48978,0.5991799999999999,0.97013,,1.12915,,400.0,206011105
11957,"B503/291-311 BURWOOD ROAD, HAWTHORN",-37.822146,145.033329,2014,7,1.0,1.0,1,3122,207011520,Apartment,7.05368,1.86433,0.44888,0.4018,0.62315,,0.56055,,360.0,207011151
11958,"B801/10-16 TRENERRY CRESCENT, ABBOTSFORD",-37.799492,145.000992,2014,7,1.0,1.0,1,3067,206071139,Apartment,4.5618,0.53791,0.55338,1.4501,1.2678699999999998,,1.36438,,450.0,206071139
11959,"BAIRNSDALE DARGO ROAD, WALPA",-37.7936012,147.4072877,2014,10,3.0,1.0,2,3875,205021082,House,272.64606,7.00979,4.39596,116.1857,6.00266,141.98442,5.07433,,250.0,205021082
11960,"BUFFALO RIVE ROAD, BUFFALO RIVER",-36.6509137,146.6923002,2014,1,4.0,2.0,2,3737,204031071,House,297.07447,12.20717,13.20239,13.46443,12.7075,13.38178,12.70662,,450.0,204031071
11961,"BUFFALO RIVER ROAD, BUFFALO RIVER",-36.6509137,146.6923002,2014,1,4.0,2.0,2,3737,204031071,House,297.07447,12.20717,13.20239,13.46443,12.7075,13.38178,12.70662,,450.0,204031071
11962,"C/1480 DEANS MARSH ROAD, LORNE",-38.525761,143.980229,2014,12,2.0,1.0,2,3232,203031049,House,141.26926999999998,0.99858,29.54078,,,2.89333,2.2557600000000004,,300.0,203031049
11963,"C304/11 SHAMROCK STREET, ABBOTSFORD",-37.8103013,145.008443,2014,5,2.0,2.0,1,3067,206071139,Apartment,4.25503,3.0203800000000003,1.13215,1.72671,2.14597,,2.12982,,515.0,206071139
11964,"C304/11 SHAMROCK STREET, ABBOTSFORD",-37.8103013,145.008443,2014,7,2.0,2.0,1,3067,206071139,Apartment,4.25503,3.0203800000000003,1.13215,1.72671,2.14597,,2.12982,,495.0,206071139
11965,"C505/11 SHAMROCK STREET, ABBOTSFORD",-37.8103013,145.008443,2014,5,1.0,1.0,1,3067,206071139,Apartment,4.25503,3.0203800000000003,1.13215,1.72671,2.14597,,2.12982,,415.0,206071139
11966,"C505/11 SHAMROCK STREET, ABBOTSFORD",-37.8103013,145.008443,2014,6,1.0,1.0,1,3067,206071139,Apartment,4.25503,3.0203800000000003,1.13215,1.72671,2.14597,,2.12982,,415.0,206071139
11967,"C7/77-87 HAINES STREET, NORTH MELBOURNE",-37.798905,144.94524,2014,10,1.0,1.0,1,3051,206041506,Apartment,2.95153,,0.77754,0.90241,1.65529,,,,330.0,206041123
11968,"C7/77-87 HAINES STREET, NORTH MELBOURNE",-37.798905,144.94524,2014,12,1.0,1.0,1,3051,206041506,Apartment,2.95153,,0.77754,0.90241,1.65529,,,,330.0,206041123
11969,"CABIN 95/6 LEAKES ROAD, LAVERTON NORTH",-37.842359,144.780756,2014,4,2.0,1.0,0,3026,213051363,Apartment,19.45409,1.9825,2.2770300000000003,,4.07445,,3.70868,,280.0,213051363
11970,"CABIN95/6 LEAKES RD, LAVERTON NORTH",-37.842359,144.780756,2014,3,2.0,1.0,0,3026,213051363,Apartment,19.45409,1.9825,2.2770300000000003,,4.07445,,3.70868,,280.0,213051363
11971,"CAMPBELL STREET, MEENIYAN",-38.57561,146.017328,2014,3,2.0,1.0,1,3956,205031087,Apartment,151.41241,1.07313,0.6824600000000001,22.00773,0.82725,22.76268,0.91037,,215.0,205031087
11972,"CARTWRIGHT COURT, MEENIYAN",-38.5820001,146.0089167,2014,5,3.0,1.0,1,3956,205031087,House,150.44988,1.37595,0.68545,22.75405,1.13008,23.50899,0.34917,,230.0,205031087
11973,"CNR HIGH AND FRYERS ROAD, FRYERSTOWN",-37.12571,144.2184,2014,9,2.0,1.0,1,3451,202021027,House,125.32554,5.48316,4.06443,4.61166,8.106810000000001,9.58658,8.17758,,210.0,202021027
11974,"D2-1/130 ARDEN STREET, NORTH MELBOURNE",-37.800419,144.947195,2014,9,2.0,1.0,1,3051,206041506,Apartment,2.43164,,0.73975,0.3825199999999999,1.85157,,,,370.0,206041123
11975,"DINGLY DELL ROAD, THORPDALE SOUTH",-38.3362829,146.1464592,2014,2,2.0,1.0,1,3824,205011078,Apartment,144.29170000000002,18.97347,7.144640000000001,17.79561,19.8355,,18.98332,,200.0,205011078
11976,"E304/126 ROUSE STREET, PORT MELBOURNE",-37.841651,144.939847,2014,3,2.0,2.0,2,3207,206051130,House,5.6900900000000005,0.52677,1.05672,,0.77704,,0.25293,,635.0,206051130
11977,"EDWARDS STREET, MEENIYAN",-38.5817139,146.0093883,2014,4,3.0,1.0,4,3956,205031087,House,150.40217,1.32825,0.63527,22.70635,1.08238,23.46129,0.30146,,270.0,205031087
11978,"ELTHAM YARRA GLEN ROAD, WATSONS CREEK",-37.656875,145.279372,2014,2,2.0,1.0,2,3775,209031212,Apartment,40.13811,2.38223,2.47925,19.63133,,,,,450.0,209031212
11979,"EXELLS ROAD, BUNGALALLY",-36.811724,142.2121855,2014,2,3.0,1.0,1,3401,215011389,House,302.71378000000004,12.16396,12.24945,6.57901,20.06363,,32.900040000000004,,200.0,215011389
11980,"FF/546 QUEENSBERRY STREET, NORTH MELBOURNE",-37.8028289,144.9491335,2014,8,4.0,1.0,0,3051,206041506,Apartment,2.00644,,1.07105,0.40176,2.4118000000000004,,,,535.0,206041123
11981,"FF/546 QUEENSBERRY STREET, NORTH MELBOURNE",-37.8028289,144.9491335,2014,9,4.0,1.0,0,3051,206041506,Apartment,2.00644,,1.07105,0.40176,2.4118000000000004,,,,525.0,206041123
11982,"FF/546 QUEENSBERRY STREET, NORTH MELBOURNE",-37.8028289,144.9491335,2014,10,4.0,1.0,0,3051,206041506,Apartment,2.00644,,1.07105,0.40176,2.4118000000000004,,,,515.0,206041123
11983,"FOUNDRY STREET, MINYIP",-36.4593213,142.5899483,2014,5,3.0,1.0,2,3392,215011394,House,305.76809000000003,21.91918,0.63383,26.77666,0.8392000000000001,0.0871099999999999,0.17159,,160.0,215011394
11984,"G01/24 COBDEN STREET, NORTH MELBOURNE",-37.805002,144.957376,2014,3,1.0,1.0,1,3051,206041506,Apartment,1.22175,,1.56892,1.16285,2.807,,,,340.0,206041123
11985,"G01/32 ST EDMONDS ROAD, PRAHRAN",-37.8501773,144.9919075,2014,11,1.0,1.0,0,3181,206061136,Apartment,6.425890000000001,,0.5386299999999999,0.23664,0.31298,,1.10346,,220.0,206061136
11986,"G01/38-40 YARRA STREET, ABBOTSFORD",-37.80185,144.994536,2014,1,2.0,2.0,1,3067,206071139,House,3.83103,0.7106,0.69513,1.13912,0.6511,,0.65627,,535.0,206071139
11987,"G01/38-40 YARRA STREET, ABBOTSFORD",-37.80185,144.994536,2014,2,2.0,2.0,1,3067,206071139,House,3.83103,0.7106,0.69513,1.13912,0.6511,,0.65627,,535.0,206071139
11988,"G01/38-40 YARRA STREET, ABBOTSFORD",-37.80185,144.994536,2014,10,2.0,2.0,1,3067,206071139,House,3.83103,0.7106,0.69513,1.13912,0.6511,,0.65627,,535.0,206071139
11989,"G03/108 GLEN IRIS ROAD, GLEN IRIS",-37.853259,145.067101,2014,8,1.0,1.0,1,3146,207011150,Apartment,12.77068,0.18186,0.6843899999999999,,2.31101,,,3.04089,400.0,207011150
11990,"G03/2 ROUSE STREET, PORT MELBOURNE",-37.844389,144.943844,2014,2,2.0,1.0,1,3207,206051130,Apartment,5.87458,0.6498200000000001,1.65088,,1.20098,,0.80891,,475.0,206051130
11991,"G03/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,5,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
11992,"G03/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,7,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
11993,"G03/7 NEWRY STREET, RICHMOND",-37.8245291,145.0050894,2014,5,2.0,1.0,1,3121,206071517,Apartment,5.22046,0.58686,1.08782,1.51569,0.92492,,,,495.0,206071144
11994,"G06/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,5,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
11995,"G06/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,8,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
11996,"G07B/60 WAVERLEY ROAD, MALVERN EAST",-37.87592697,145.0464325,2014,1,3.0,2.0,0,3145,208041195,House,13.7947,0.86597,0.85226,2.9087,2.14147,,,4.37971,215.0,208041195
11997,"G07C/60 WAVERLEY ROAD, MALVERN EAST",-37.87592697,145.0464325,2014,1,3.0,2.0,0,3145,208041195,House,13.7947,0.86597,0.85226,2.9087,2.14147,,,4.37971,215.0,208041195
11998,"G08/68 LA TROBE STREET, MELBOURNE",-37.80838,144.966709,2014,6,2.0,1.0,1,3000,206041503,Apartment,0.88558,0.63642,,0.60011,0.89763,,0.29899,,580.0,206041122
11999,"G08/68 LA TROBE STREET, MELBOURNE",-37.80838,144.966709,2014,7,2.0,1.0,1,3000,206041503,Apartment,0.88558,0.63642,,0.60011,0.89763,,0.29899,,570.0,206041122
12000,"G08/68 LA TROBE STREET, MELBOURNE",-37.80838,144.966709,2014,11,2.0,1.0,1,3000,206041503,Apartment,0.88558,0.63642,,0.60011,0.89763,,0.29899,,570.0,206041122
12001,"G09/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,5,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12002,"G09/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,8,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12003,"G11/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,5,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12004,"G11/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,8,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12005,"G12/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,5,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12006,"G12/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,8,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12007,"G13/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,5,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12008,"G13/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,8,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12009,"G20/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,5,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12010,"G20/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,8,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12011,"G20/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,10,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12012,"G22/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,5,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12013,"G22/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,8,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12014,"G22/55 CUMBERLAND DRIVE, MARIBYRNONG",-37.7863538,144.8982816,2014,2,2.0,1.0,2,3032,213031349,House,9.17724,0.44817,2.80727,1.62382,,,,2.1323600000000003,360.0,213031349
12015,"G27/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,5,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12016,"G27/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,8,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12017,"G37/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,5,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12018,"G37/386 BURWOOD HIGHWAY, BURWOOD",-37.852243,145.130583,2014,8,1.0,1.0,0,3125,207031165,Apartment,17.602220000000003,1.70932,0.41577,1.69907,,3.72808,2.91047,,210.0,207031165
12019,"GARVIES ROAD, NERRENA",-38.503946,146.0784971,2014,1,3.0,2.0,4,3953,205031087,House,149.80285999999998,15.4264,15.66856,39.890260000000005,23.99907,40.6452,24.08219,,340.0,205031087
12020,"H403/12 TRENERRY CRESCENT, ABBOTSFORD",-37.7996721,144.9999799,2014,9,1.0,1.0,1,3067,206071139,Apartment,4.498,0.4256,0.44107,1.38631,1.20407,,1.3005799999999998,,360.0,206071139
12021,"H6/102 O'SHANASSY STREET, NORTH MELBOURNE",-37.799578,144.945089,2014,8,2.0,2.0,0,3051,206041506,House,2.72244,,0.8518300000000001,0.67396,1.72958,,,,480.0,206041123
12022,"HG04/12 TRENERRY CRESCENT, ABBOTSFORD",-37.7996721,144.9999799,2014,7,2.0,1.0,1,3067,206071139,Apartment,4.498,0.4256,0.44107,1.38631,1.20407,,1.3005799999999998,,376.0,206071139
12023,"HOLMES ROAD, MARDAN",-38.4447562,146.1143296,2014,11,3.0,1.0,2,3953,205031090,House,162.12197,15.77528,7.76282,9.20148,20.54745,21.24139,7.69415,,180.0,205031090
