address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,weekly_rent
"1/1 INDUSTRY LANE, COBURG",1.0,1.0,1,3058,206011497,Apartment,9.16043,0.32714,0.49449,0.63149,,330.0
"1/1 MABEL STREET, IVANHOE",2.0,1.0,1,3079,209011200,House,11.728879999999998,1.1906199999999998,0.5337999999999999,,2.42803,405.0
"1/1 MOORE STREET, WANGARATTA",2.0,1.0,1,3677,204021066,Apartment,241.5107,0.9672,0.96836,1.01589,1.41224,175.0
"1/1 NORELLE CRESCENT, GOLDEN SQUARE",2.0,1.0,1,3555,202011022,Apartment,148.25795000000002,,1.89103,1.83982,2.40082,240.0
"1/1 OLYMPIC STREET, BUNDOORA",3.0,2.0,1,3083,209011196,House,17.10068,0.7639,1.1203299999999998,1.02955,,424.3333333333333
"1/1 PEEL STREET, COLLINGWOOD",1.0,1.0,1,3066,206071141,Apartment,2.3790500000000003,,,0.55237,,410.0
"1/1 RIVER AVENUE, ASCOT VALE",4.0,2.0,2,3032,206031113,House,8.14273,0.72794,1.19791,,3.11525,660.0
"1/1 ST GEORGES ROAD, TOORAK",3.0,2.0,0,3142,206061138,House,7.99092,1.26993,1.14078,1.1316400000000002,1.07518,712.5
"1/1 SUNNINGDALE DRIVE, HILLSIDE",3.0,1.0,1,3875,213041575,House,28.96218,,1.41511,,,335.0
"1/1 THROUGH ROAD, RINGWOOD NORTH",3.0,1.0,1,3134,211031268,House,28.50495,0.50203,0.72476,2.60385,,335.0
"1/1 WILPENA COURT, ST ALBANS",3.0,1.0,1,3021,213011335,House,20.530330000000003,0.16713,2.3126100000000003,2.04827,2.88062,300.0
"1/10 ASHBY COURT, ALTONA MEADOWS",2.0,1.0,1,3028,213021342,Apartment,24.56155,1.39168,2.03861,,,285.0
"1/10 BAY STREET, PORT ALBERT",2.0,2.0,0,3971,205051104,House,222.43061,5.9832600000000005,0.3763,14.00322,8.30977,250.0
"1/10 EGAN CLOSE, WERRIBEE",3.0,2.0,1,3030,213051467,House,31.52837,2.37722,1.78014,2.22539,,300.0
"1/10 FAKENHAM ROAD, ASHBURTON",3.0,2.0,2,3147,207011146,House,14.480379999999998,0.61237,0.07745,,0.17769,490.0
"1/10 LLOYD STREET, DERRINALLUM",1.0,1.0,1,3325,217031474,Apartment,177.26092,39.61834,11.2197,0.3849599999999999,2.14503,120.0
"1/10 MATTHIESON STREET, HIGHETT",3.0,1.0,2,3190,208031188,House,26.65073,0.97031,2.51786,1.891,,425.0
"1/10 SEYMOUR GROVE, CAMBERWELL",2.0,1.0,1,3124,207011149,Apartment,10.27821,1.28072,0.61537,1.70502,1.22928,430.0
"1/10 STRADBROKE AVENUE, HEIDELBERG",2.0,1.0,1,3084,209011198,Apartment,14.96377,0.6918,0.71609,0.96091,0.32248,295.0
"1/10 TEKAPO CRESCENT, TAYLORS LAKES",3.0,2.0,1,3038,213011340,House,23.97905,1.36558,1.88588,1.73729,4.46957,410.0
"1/10 WILLIAM STREET, KEILOR PARK",2.0,1.0,1,3042,210011228,Apartment,18.02349,0.35599,0.44944,5.4182,,350.0
"1/100 STOKES STREET, PORT MELBOURNE",3.0,1.0,1,3207,206051130,House,5.82813,1.1615799999999998,0.93237,,0.30246,595.0
"1/103 LOWER DANDENONG ROAD, MENTONE",3.0,1.0,2,3194,208031190,House,33.19217,0.94825,0.49953,2.32248,1.83489,450.0
"1/103 SPRINGFIELD DRIVE, NARRE WARREN",3.0,2.0,2,3805,212021456,House,41.42821,0.31801,1.30422,1.91403,1.74002,340.0
"1/105 MERTON STREET, ALBERT PARK",2.0,1.0,1,3206,206051128,Apartment,5.35758,0.42836,0.4779,0.93806,1.49023,530.0
"1/105 PEARSON STREET, BRUNSWICK",2.0,1.0,2,3056,206011495,Apartment,7.68602,0.5565800000000001,0.00912,,1.3668,380.0
"1/107 FOX STREET, ST ALBANS",4.0,2.0,1,3021,213011334,House,23.16487,0.42172,0.33552,1.21557,2.10921,350.0
"1/107 IVANHOE PARADE, IVANHOE",3.0,2.0,1,3079,209011200,House,12.477709999999998,1.0600999999999998,0.85653,,1.42579,440.0
"1/1073 HEATHERTON ROAD, NOBLE PARK",3.0,1.0,2,3174,212041460,House,34.32015,0.41925,1.0608499999999998,,2.55096,320.0
"1/108 BLACKSHAWS ROAD, SOUTH KINGSVILLE",2.0,1.0,1,3015,213021344,Apartment,12.17306,1.14206,0.8952100000000001,2.7509200000000003,2.28688,370.0
"1/11 ANDREWS STREET, HEIDELBERG",2.0,1.0,1,3084,209011198,Apartment,15.15897,1.32284,0.60714,1.1911500000000002,1.12766,295.0
"1/11 CENTRAL AVENUE, THOMASTOWN",2.0,1.0,1,3074,209041223,Apartment,16.79072,,0.8090599999999999,1.17449,0.38083,320.0
"1/11 DEAN STREET, KEW",3.0,1.0,0,3101,207011521,House,8.69891,1.2158699999999998,0.64574,1.05482,,450.0
"1/11 ESTER STREET, GREENSBOROUGH",2.0,1.0,1,3088,209011197,House,21.38498,0.2379399999999999,0.43466,0.91766,1.68282,380.0
"1/11 HOTHAM STREET, WARRNAMBOOL",4.0,2.0,1,3280,217041480,House,257.59384,2.03369,0.89197,2.95217,1.88813,360.0
"1/11 KING GEORGE WAY, MITCHELL PARK",3.0,2.0,2,3355,201011008,House,122.37281,2.66249,2.75697,3.10761,,290.0
"1/11 LAKEVIEW AVENUE, ROWVILLE",2.0,1.0,1,3178,211011256,Apartment,34.51373,0.79322,1.11973,1.12281,,340.0
"1/11 LUSHER ROAD, CROYDON",2.0,1.0,0,3136,211031450,Apartment,32.32394,1.49402,1.85908,0.29747,,320.0
"1/11 MAY STREET, CANNONS CREEK",3.0,1.0,1,3977,212031308,House,68.15384,9.43893,8.839139999999999,,14.51385,307.5
"1/11 PALMERSTON STREET, MELTON",2.0,1.0,1,3337,213041577,House,46.5295,1.15175,1.04246,,,230.0
"1/11 PASSFIELD STREET, BRUNSWICK WEST",1.0,1.0,1,3055,206011107,Apartment,6.94428,0.12966,0.70699,1.4013699999999998,,235.0
"1/11-13 PALMER DRIVE, NARRE WARREN",3.0,2.0,1,3805,212021456,House,44.93327,1.72692,2.11898,5.65484,2.61681,320.0
"1/11-19 FERGUSON STREET, WILLIAMSTOWN",2.0,1.0,2,3016,213021346,Apartment,12.6757,1.20925,0.60902,1.39318,1.27449,530.0
"1/110 BRADSHAW STREET, ESSENDON",3.0,1.0,1,3040,206031501,House,11.02266,1.22841,0.8084199999999999,1.22948,,465.0
"1/114 COWPER STREET, FOOTSCRAY",2.0,1.0,1,3011,213031348,Apartment,6.32509,0.51581,0.35166,0.8102,0.88624,290.0
"1/114 KELVINSIDE ROAD, NOBLE PARK",2.0,1.0,1,3174,212041459,House,31.34859,0.67292,1.86542,1.8581,1.40276,260.0
"1/115 MELON STREET, BRAYBROOK",2.0,2.0,2,3019,213031347,House,11.8216,0.89628,0.67311,0.9147,3.01004,380.0
"1/117 PLENTY ROAD, BUNDOORA",2.0,1.0,4,3083,209041217,House,18.0646,0.63416,1.2571199999999998,1.29666,,320.0
"1/118 ROSE STREET, FITZROY",2.0,2.0,1,3065,206071142,House,3.01675,1.22905,0.5904299999999999,1.0108,1.84157,625.0
"1/1183 NEPEAN HIGHWAY, HIGHETT",3.0,2.0,2,3190,208031188,House,22.14198,0.89449,2.02132,2.14102,,400.0
"1/119 TENNYSON STREET, ESSENDON",2.0,1.0,1,3040,206031502,Apartment,9.15046,1.23284,1.0520999999999998,1.1216400000000002,1.53964,292.5
"1/12 BAY STREET, PORT ALBERT",1.0,1.0,1,3971,205051104,Apartment,222.66358,6.21622,0.60927,14.23618,8.542729999999999,200.0
"1/12 CHURCH STREET, NERRINA",3.0,1.0,1,3350,201011482,House,114.50497,1.89565,0.29492,1.80155,4.369350000000001,240.0
"1/12 CONISTON AVENUE, AIRPORT WEST",2.0,1.0,1,3042,210011226,Apartment,14.26833,1.90957,0.47389,0.53365,,350.0
"1/12 DARIAN ROAD, TORQUAY",3.0,2.0,1,3228,203031053,House,102.37641,0.91165,0.70411,1.32128,,430.0
"1/12 ESSEX STREET, PASCOE VALE",3.0,2.0,0,3044,210031538,House,11.34729,0.70275,0.93624,1.31721,,430.0
"1/12 EVANSDALE ROAD, HAWTHORN",2.0,1.0,1,3122,207011520,Apartment,6.471640000000001,2.89265,1.27547,1.4301199999999998,1.65147,390.0
"1/12 GOTHA STREET, HEIDELBERG HEIGHTS",3.0,1.0,1,3081,209011199,House,13.68389,1.38998,0.6369900000000001,1.04222,,360.0
"1/12 LILLIMUR ROAD, ORMOND",2.0,1.0,1,3204,208021182,House,16.28237,0.94899,1.21857,,0.4062099999999999,350.0
"1/12 MADELEINE ROAD, CLAYTON",3.0,1.0,1,3168,212051568,House,21.46116,1.15403,1.1786,0.80084,1.19839,435.0
"1/12 MARLO DRIVE, MELTON WEST",3.0,2.0,1,3337,213041358,Apartment,48.13038,,1.163,1.19326,,280.0
"1/12 NAVIGATOR STREET, MARIBYRNONG",1.0,1.0,1,3032,213031349,Apartment,8.51994,0.25122,0.94745,2.16416,,240.0
"1/12 PALL MALL, BENDIGO",1.0,1.0,0,3550,202011018,Apartment,150.81586,1.13499,0.22847,0.37041,1.11704,255.0
"1/12 STATION STREET, KEW",2.0,1.0,1,3101,206011106,Apartment,4.47585,0.8170499999999999,0.4685899999999999,,,380.0
"1/12 VICTORIA STREET, SEBASTOPOL",2.0,1.0,1,3356,201011484,Apartment,119.2617,0.92223,0.93474,1.09619,,220.0
"1/1206-1208 HEATHERTON ROAD, NOBLE PARK",3.0,2.0,2,3174,212041459,House,33.15685,0.49535,1.21552,0.78185,0.66172,380.0
"1/122 HIGH STREET, PRESTON",2.0,2.0,1,3072,209021428,House,9.50076,2.94129,0.47333,0.6309,0.7001000000000001,385.0
"1/122 INKERMAN STREET, ST KILDA",2.0,1.0,0,3182,206051513,Apartment,7.340199999999999,0.85502,0.82289,1.06427,,300.0
"1/122 SUTTON STREET, ECHUCA",1.0,1.0,1,3564,216011406,House,212.75194,3.49558,0.68762,2.33319,1.06295,180.0
"1/123 ORIEL ROAD, BELLFIELD",3.0,1.0,1,3081,209011199,House,13.14269,2.00835,1.33322,0.4666,,365.0
"1/124 MOUNTAINVIEW ROAD, BRIAR HILL",2.0,1.0,1,3088,209011202,House,22.88095,0.85575,0.6077,1.37532,1.5483399999999998,295.0
"1/126 WATTLE VALLEY ROAD, CAMBERWELL",2.0,1.0,1,3124,207011149,Apartment,12.04038,1.01055,0.49706,1.5359200000000002,1.17384,375.0
"1/1271 MALVERN ROAD, MALVERN",1.0,1.0,0,3144,208041194,Apartment,10.5677,0.52147,0.5154,1.34949,1.0755,313.5
"1/128 LUDSTONE STREET, HAMPTON",3.0,2.0,2,3188,208011172,House,16.10724,0.19979,0.08984,0.31721,1.07683,650.0
"1/1280 PRINCES HIGHWAY, KILLARNEY",1.0,1.0,1,3283,217041478,Apartment,278.37613,7.98788,9.27487,30.01208,8.55751,200.0
"1/1298 MAIN ROAD, ELTHAM",2.0,1.0,2,3095,209031209,Apartment,26.14735,1.97993,1.34326,2.35992,2.03695,320.0
"1/13 CRESWICK STREET, HAWTHORN",2.0,1.0,1,3122,207011519,Apartment,5.437939999999999,0.15662,0.83825,,1.61949,390.0
"1/13 DAVID STREET, ALTONA",3.0,2.0,2,3018,213021341,House,18.71704,0.6417999999999999,0.37098,1.55618,0.46208,530.0
"1/13 ELM STREET, BAYSWATER",3.0,3.0,2,3153,211011251,House,33.87345,1.28317,0.22222,0.6339199999999999,1.10507,450.0
"1/13 FERGUSON COURT, FERNTREE GULLY",3.0,1.0,1,3156,211011448,Apartment,37.42577,2.26567,0.97252,3.25316,4.2894,350.0
"1/13 FOX STREET, BENDIGO",3.0,1.0,1,3550,202011020,House,153.27628,,3.25418,2.3023200000000004,,340.0
"1/13 LATHAM STREET, BENTLEIGH EAST",3.0,1.0,2,3165,208021426,House,21.35923,2.48948,1.07476,1.33594,,420.0
"1/13 MELALEUCA DRIVE, GLEN WAVERLEY",4.0,2.0,2,3150,212051322,House,23.84268,0.60641,1.19711,2.61373,1.87465,520.0
"1/13 PEARSON STREET, BAIRNSDALE",2.0,2.0,1,3875,205021081,House,281.08909,3.41466,1.21154,0.7974600000000001,1.28715,225.0
"1/131 CHANDLER ROAD, NOBLE PARK",3.0,2.0,1,3174,212041460,House,33.7425,1.64398,1.80719,,0.83441,320.0
"1/133 DUNDAS STREET, THORNBURY",3.0,2.0,2,3071,209021428,House,9.81822,2.48858,1.65523,1.78118,2.14865,520.0
"1/135 MELVILLE ROAD, BRUNSWICK WEST",3.0,1.0,2,3055,206011107,House,7.57763,0.26249,0.37693,0.1346399999999999,,600.0
"1/138 WINDERMERE DRIVE, FERNTREE GULLY",3.0,1.0,2,3156,211011448,House,39.18736,0.23758,1.92703,3.88112,5.33896,380.0
"1/139 EAST STREET, HADFIELD",2.0,1.0,1,3046,210031440,Apartment,13.81808,0.3174599999999999,1.09741,,2.15476,300.0
"1/14 HUTCHINSON STREET, BENTLEIGH",3.0,2.0,2,3204,208021174,House,19.71937,,0.80276,0.8849199999999999,1.4307,665.0
"1/14 IRVING AVENUE, PRAHRAN EAST",2.0,1.0,1,3181,206061136,Apartment,9.23918,,0.98227,1.75419,1.7608,400.0
"1/14 NAPIER STREET, MORNINGTON",4.0,2.0,2,3931,214021592,House,74.87474,1.3368,2.02912,1.30582,,450.0
"1/14 STANFORD CLOSE, FAWKNER",2.0,1.0,1,3060,210031237,Apartment,14.75452,2.24549,0.48874,0.1798199999999999,2.3528,330.0
"1/14 STAWELL STREET, BALLARAT",2.0,1.0,1,3350,201011481,House,112.34353,0.49161,1.20279,1.05043,0.6163,220.0
"1/14 SYNNOTT STREET, HAMLYN HEIGHTS",3.0,1.0,1,3215,203021040,House,74.99251,2.16431,0.75781,0.36444,,300.0
"1/14 WARRIGAL ROAD, SURREY HILLS",2.0,1.0,1,3127,207011155,Apartment,13.27331,1.14076,1.12825,2.36066,0.5705800000000001,340.0
"1/14 YALLAMBEE DRIVE, KENNINGTON",2.0,1.0,1,3550,202011020,House,153.92901999999998,,1.1156700000000002,1.70975,,180.0
"1/145 ROSLYN ROAD, BELMONT",2.0,1.0,1,3216,203021037,House,84.85388,0.72225,0.48352,0.55936,,280.0
"1/145 SPLIT ROCK ROAD, BEACONSFIELD UPPER",4.0,3.0,2,3808,212011289,House,57.311150000000005,1.72103,5.45086,13.45359,10.87755,180.0
"1/147 MOUNT ELIZA WAY, MOUNT ELIZA",2.0,2.0,1,3930,214021381,House,62.34736,2.48403,0.8401000000000001,0.60857,5.97747,485.0
"1/148 CUTHBERT STREET, BROADMEADOWS",2.0,1.0,1,3047,210051242,House,16.32593,1.2842,0.482,1.1148,0.09663,345.0
"1/15 ABBOTT STREET, BENDIGO",3.0,2.0,1,3550,202011018,House,152.57366,2.4471100000000003,1.31778,1.11634,0.89378,450.0
"1/15 BEACH AVENUE, ELWOOD",2.0,1.0,1,3184,206051129,Apartment,10.03578,0.5318099999999999,0.71402,0.85164,,450.0
"1/15 DION ROAD, GLEN WAVERLEY",3.0,1.0,1,3150,212051321,House,24.51807,0.90914,0.7406900000000001,1.23063,,390.0
"1/15 HARTINGTON STREET, GLENROY",2.0,1.0,1,3046,210031535,House,14.08266,0.9879,1.26692,1.33849,,360.0
"1/15 HAYDEN STREET, HOPPERS CROSSING",2.0,1.0,1,3029,213051362,House,29.48063,0.79427,0.46301,1.84891,,245.0
"1/15 JURGA COURT, ALTONA",1.0,1.0,1,3018,213021341,Apartment,16.98649,0.38332,1.20399,3.51556,1.88039,200.0
"1/15 LEYDEN STREET, BRUNSWICK EAST",2.0,1.0,1,3057,206011106,House,4.53962,0.33759,0.53239,,,550.0
"1/15 MUNRO STREET, KEW EAST",2.0,2.0,1,3102,207011154,House,11.68342,0.97499,1.63708,0.59511,,530.0
"1/15 PINE AVENUE, NORTH SHORE",3.0,1.0,2,3214,203021488,House,68.35491999999999,2.18527,1.99209,4.76649,1.0766099999999998,300.0
"1/15 POWLETT STREET, HEIDELBERG",2.0,1.0,1,3084,209011198,Apartment,15.3557,1.08372,1.10802,1.35283,0.7143999999999999,380.0
"1/15 QUEEN STREET, COBRAM",3.0,1.0,1,3644,216021411,House,251.36658,2.5331,0.6259199999999999,1.58614,0.53314,245.0
"1/15 ROSS STREET, DONCASTER EAST",4.0,2.0,2,3109,207021425,House,19.79564,1.14364,0.2367,2.33936,,455.0
"1/15-17 ARLINGTON STREET, RINGWOOD",2.0,1.0,1,3134,211031266,Apartment,27.31177,1.07267,1.1164,1.29971,0.6963400000000001,315.0
"1/15-17 GREAT OCEAN ROAD, JAN JUC",2.0,2.0,2,3228,203031053,House,104.63293,1.25063,2.65423,3.0322,,300.0
"1/151 GRAND BOULEVARD, MONTMORENCY",1.0,1.0,1,3094,209011202,House,23.34333,1.70095,0.6702400000000001,3.84192,1.91576,265.0
"1/155 PHILLIPSON STREET, WANGARATTA",2.0,1.0,1,3677,204021066,Apartment,242.5058,2.1763000000000003,0.51054,0.15537,3.54284,190.0
"1/156 CASEY DRIVE, LALOR",3.0,1.0,1,3075,209041529,House,19.14,3.61161,1.8727,1.24875,,290.0
"1/156A NAPIER STREET, ESSENDON",1.0,1.0,1,3040,206031502,Apartment,9.87605,1.11725,0.83005,0.99046,0.5176799999999999,240.0
"1/158 BALCOMBE ROAD, MENTONE",3.0,2.0,2,3194,208031190,House,25.23598,0.78475,0.8534299999999999,0.69376,0.63786,550.0
"1/158 DERBY STREET, PASCOE VALE",2.0,1.0,1,3044,210031538,House,11.80317,0.84819,0.27435,0.65532,,280.0
"1/16 BRUSHY PARK ROAD, WONGA PARK",3.0,2.0,2,3115,211021262,House,36.83171,4.85642,4.636229999999999,1.35227,,440.0
"1/16 PLOVER STREET, LARA",3.0,1.0,1,3212,203021043,House,60.87583,3.83251,2.95643,2.71013,1.77465,360.0
"1/160 HIGH STREET, DONCASTER",2.0,1.0,1,3108,207021157,Apartment,16.707009999999997,3.48557,1.02091,0.2671,,330.0
"1/1618 HIGH STREET, GLEN IRIS",2.0,1.0,0,3146,208041194,Apartment,12.1082,1.3601500000000002,0.86421,2.31121,0.38377,340.0
"1/162 EXFORD ROAD, MELTON SOUTH",3.0,2.0,1,3338,213041578,House,49.47799,,1.0913199999999998,1.59225,1.9534,260.0
"1/163 BRIDGE STREET, PORT MELBOURNE",3.0,2.0,0,3207,206051130,House,4.95779,0.65783,1.03707,,0.5165299999999999,825.0
"1/164 KERR STREET, FITZROY",3.0,3.0,2,3065,206071142,House,2.92422,1.13652,0.38806,0.91828,1.74905,810.0
"1/166 CANADIAN BAY ROAD, MOUNT ELIZA",2.0,1.0,1,3930,214021381,House,61.524260000000005,2.31014,1.20244,0.34698,6.339810000000001,275.0
"1/167 BENTONS ROAD, MORNINGTON",2.0,1.0,2,3931,214021591,Apartment,72.86908,4.39984,4.18485,1.26718,2.8780300000000003,350.0
"1/17 BEDDOE AVENUE, CLAYTON",3.0,2.0,1,3168,212051567,House,21.75455,2.23382,1.02739,2.31098,,530.0
"1/17 BRAMWELL CLOSE, ENDEAVOUR HILLS",2.0,1.0,1,3802,212021454,Apartment,37.70939,0.22555,0.88736,5.128220000000001,,290.0
"1/17 CAREY STREET, HAMLYN HEIGHTS",1.0,1.0,1,3215,203021040,Apartment,74.94559,1.83105,1.1303599999999998,0.38005,,220.0
"1/17 KENT STREET, RICHMOND",2.0,2.0,1,3121,206071518,House,3.91068,1.98673,0.8556,0.46131,1.23148,620.0
"1/17 OAK GROVE, RIPPONLEA",2.0,1.0,1,3185,206051134,Apartment,9.87664,2.25452,2.40303,1.19818,0.1216899999999999,330.0
"1/17 PINE STREET, THOMASTOWN",3.0,1.0,1,3074,209041223,House,17.737779999999997,,0.60577,2.80159,1.73574,275.0
"1/17 PRINCE STREET, WURRUK",2.0,1.0,1,3850,205051103,Apartment,211.08311,1.83244,0.17462,3.15309,4.07544,260.0
"1/17 WOLSELEY CLOSE, MONT ALBERT",2.0,1.0,1,3127,207031167,Apartment,13.158,,0.89673,,0.46073,360.0
"1/172 QUEEN STREET, ALTONA",3.0,1.0,1,3018,213021341,House,19.07564,0.8263400000000001,0.36626,1.57369,0.8304199999999999,350.0
"1/174-178 RIVERSDALE ROAD, HAWTHORN",1.0,1.0,2,3122,207011520,Apartment,8.53816,1.1524,0.86363,1.21651,1.74107,403.3333333333333
"1/1751 DANDENONG ROAD, OAKLEIGH EAST",4.0,3.0,2,3166,212051326,House,20.35064,3.91331,0.6815399999999999,1.1733,3.2880700000000003,600.0
"1/18 DAREBIN STREET, HEIDELBERG",3.0,1.0,2,3084,209011198,House,14.67545,0.7778400000000001,0.08857,0.6725800000000001,0.92301,430.0
"1/18 FOREST LANE, BENDIGO",2.0,1.0,1,3550,202011018,Apartment,151.38657999999998,0.8059299999999999,0.92243,0.55284,2.08831,210.0
"1/18 HOPETOUN AVENUE, MORWELL",2.0,1.0,1,3840,205041096,Apartment,152.06798,0.98404,0.82311,0.73034,0.79269,140.0
"1/18 LEICESTER STREET, BALWYN NORTH",3.0,2.0,2,3104,207011148,House,15.47431,1.65295,1.04328,1.54918,,600.0
"1/181 MELROSE DRIVE, TULLAMARINE",3.0,2.0,1,3043,210051250,House,16.32646,0.57053,0.2202899999999999,,,400.0
"1/182 QUEEN STREET, ALTONA",3.0,2.0,1,3018,213021341,House,19.09067,0.84137,0.38129,1.58872,0.84546,270.0
"1/1834 GEELONG ROAD, MOUNT HELEN",3.0,1.0,2,3350,201011005,House,120.70041,3.32791,4.494770000000001,,,330.0
"1/19 ALVINA STREET, FERNTREE GULLY",3.0,2.0,2,3156,211011447,Apartment,38.08892,0.60777,1.08596,0.54615,1.5858,360.0
"1/19 CREEK STREET, BENDIGO",2.0,2.0,1,3550,202011018,House,150.54678,1.96031,0.82636,0.59269,2.10865,475.0
"1/19 HUNTER STREET, GLEN WAVERLEY",3.0,2.0,0,3150,212051322,House,23.92045,2.81068,0.42767,0.63791,0.8070900000000001,450.0
"1/19 LATIMER STREET, BENALLA",2.0,1.0,1,3672,204021063,House,200.00248,0.8627,1.25873,1.47983,3.10456,130.0
"1/19 PENDLE STREET, BOX HILL",3.0,2.0,2,3128,207031163,House,21.18809,0.47483,0.88463,0.79879,1.79707,505.0
"1/19 TIUNA GROVE, ELWOOD",2.0,1.0,1,3184,206051129,Apartment,9.79114,0.69652,0.5412100000000001,0.67884,,425.0
"1/19-21 JASPER TERRACE, FRANKSTON SOUTH",3.0,2.0,2,3199,214011373,House,56.09127,1.00783,2.4868200000000003,1.2386199999999998,,380.0
"1/191 COPPARDS ROAD, MOOLAP",2.0,1.0,1,3221,203021045,Apartment,83.55369999999999,,1.4149,2.35719,,280.0
"1/192-196 SHERBOURNE ROAD, MONTMORENCY",3.0,1.0,1,3094,209011202,House,23.421290000000003,1.99523,1.29999,3.0429,2.21004,390.0
"1/198 ABERDEEN STREET, GEELONG WEST",1.0,1.0,1,3218,203021040,Apartment,77.25836,4.43017,1.56155,2.47194,,180.0
"1/1A VILLAMANTA STREET, GEELONG WEST",1.0,1.0,1,3218,203021040,Apartment,78.60991,5.78172,1.46104,3.82034,,230.0
"1/2 ASCOT COURT, GLEN WAVERLEY",3.0,2.0,2,3150,212051322,House,21.88704,2.6677600000000004,2.72687,3.29988,2.24112,451.6666666666667
"1/2 AVOCA AVENUE, ELWOOD",2.0,1.0,1,3184,206051129,Apartment,8.37499,1.7313900000000002,1.09412,0.33493,,482.5
"1/2 COLES COURT, BEAUMARIS",2.0,1.0,1,3193,208011168,Apartment,23.51933,0.98502,0.94915,1.34548,,360.0
"1/2 EILEEN ST, GLENROY",2.0,1.0,1,3046,210031440,House,13.51602,1.59899,0.77687,,3.87089,315.0
"1/2 FINCH STREET, BURWOOD",3.0,2.0,2,3125,207031165,House,17.09132,1.19842,0.70393,1.1881700000000002,,500.0
"1/2 JASON STREET, OAKLEIGH SOUTH",3.0,2.0,1,3167,212051326,House,21.87428,0.71416,0.46273,2.75123,1.11792,395.0
"1/2 LORRAINE COURT, HILLSIDE",3.0,1.0,1,3875,213041575,House,29.08333,,0.9435,,,310.0
"1/2 MANNA GUM COURT, NARRE WARREN",2.0,1.0,2,3805,212021456,Apartment,45.1657,1.33898,0.58033,5.88727,2.84924,280.0
"1/2 MCDOWALL STREET, MITCHAM",2.0,1.0,1,3132,211041270,Apartment,24.49018,0.62874,0.50326,0.70592,0.82838,260.0
"1/2 MELALEUCA DRIVE, CARRUM",2.0,1.0,1,3197,208031185,Apartment,48.37418,1.84599,0.97277,,1.03395,310.0
"1/2 REEVE PLACE, ROWVILLE",3.0,2.0,2,3178,211011256,House,36.093,1.09043,1.0776400000000002,1.70013,,380.0
"1/2 SCOTT GROVE, SOMERVILLE",3.0,2.0,1,3912,214021385,House,63.40605,1.54892,0.73756,1.60192,1.25797,370.0
"1/20 DUNNE STREET, KINGSBURY",2.0,1.0,1,3083,209021205,House,13.79349,2.91136,1.2145899999999998,0.51539,3.00679,260.0
"1/20 NICKLESS STREET, CHILTERN",2.0,1.0,1,3683,204031070,House,281.53809,6.92868,1.15015,,0.93296,200.0
"1/20 NORFOLK STREET, MOONEE PONDS",3.0,1.0,1,3039,206031116,House,8.07375,0.7392799999999999,0.78126,,1.26768,395.0
"1/20 PALM AVENUE, FLORA HILL",1.0,1.0,1,3550,202011021,Apartment,152.38822,,1.57424,2.3698,,180.0
"1/20 RANDELL STREET, PARKDALE",2.0,1.0,2,3195,208031193,Apartment,27.85646,1.31349,1.29684,2.98575,0.94788,375.0
"1/20 TROOD STREET, SALE",2.0,1.0,1,3850,205051103,Apartment,218.38073,0.98112,1.29709,1.07004,3.16012,160.0
"1/200 WOODS POINT ROAD, EAST WARBURTON",2.0,1.0,0,3799,211051286,Apartment,78.18109,6.174600000000001,2.20754,7.6479,,230.0
"1/203 QUEEN STREET, BENDIGO",2.0,1.0,1,3550,202011018,House,149.98292,2.1945900000000003,1.1783800000000002,0.5847100000000001,2.12,290.0
"1/2072 FIFTEENTH STREET, IRYMPLE",2.0,1.0,1,3498,215021395,Apartment,536.67713,7.55703,0.8655900000000001,0.4842599999999999,2.00356,215.0
"1/209 CRAIGIEBURN ROAD, CRAIGIEBURN",3.0,1.0,1,3064,210051443,Apartment,26.81986,,0.73112,2.85187,3.57245,280.0
"1/21 BALLATER STREET, ESSENDON",2.0,1.0,1,3040,206031501,House,9.93804,1.37469,1.0019,0.73999,,375.0
"1/21 BIESKE ROAD, GROVEDALE",2.0,1.0,1,3216,203021487,House,87.35654,,0.72782,1.14517,,290.0
"1/21 CARDINIA WAY, ROWVILLE",3.0,1.0,2,3178,211011256,Apartment,35.286550000000005,1.01269,1.1396700000000002,1.90074,,340.0
"1/21 EGAN STREET, DIAMOND CREEK",2.0,1.0,1,3089,209031215,Apartment,29.30821,0.6833899999999999,0.80003,1.14557,0.84484,335.0
"1/21 FLORENCE STREET, MENTONE",2.0,1.0,1,3194,208031190,Apartment,25.29605,0.55288,1.04753,0.88786,0.83196,360.0
"1/21 HARTINGTON STREET, KEW",2.0,1.0,1,3101,207011522,Apartment,7.75992,0.40924,1.37034,2.82944,,420.0
"1/21 KOOYONGA GROVE, MORNINGTON",3.0,2.0,2,3931,214021592,House,74.56567999999999,3.05209,3.5069,2.74277,,380.0
"1/21 LATROBE STREET, FOOTSCRAY",2.0,1.0,1,3011,213031348,Apartment,8.14616,0.3323399999999999,0.41467,0.43811,0.8980199999999999,270.0
"1/21 NORWAY AVENUE, BLACKBURN",3.0,2.0,3,3130,207031161,House,20.4895,1.01642,1.3233199999999998,0.83272,1.79481,650.0
