address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
"1 HEATHWOOD WAY, OCEAN GROVE",3.0,2.0,2,3226,203031490,House,103.20063,0.31348,1.69016,1.58088,,,4.01613,,550.0
"1 HEDLINE PL, MACLEOD",3.0,2.0,2,3085,209011203,House,19.634400000000003,1.41527,1.34659,2.28032,3.01052,,,,480.0
"1 HEDLINE PLACE, MACLEOD",3.0,2.0,2,3085,209011203,House,19.634400000000003,1.41527,1.34659,2.28032,3.01052,,,,480.0
"1 HELENE STREET, ARDEER",3.0,1.0,1,3022,213011328,House,24.11069,0.30807,0.65587,,3.71474,2.6251,,,310.0
"1 HELPMANN CRES, EPPING",3.0,1.0,2,3076,209041431,House,20.73262,0.39809,2.7345300000000003,0.7190599999999999,,,,,390.0
"1 HELPMANN CRESCENT, EPPING",3.0,1.0,2,3076,209041431,House,20.86388,0.45135,2.86579,0.8503200000000001,,,,,390.0
"1 HICKS COURT, TRARALGON",3.0,1.0,2,3844,205041494,House,162.61382999999998,,0.7261299999999999,0.92897,,0.92872,,,335.0
"1 HIGH STREET, CHILTERN",3.0,2.0,2,3683,204031070,House,279.87009,5.8099,0.92125,,1.44747,,1.30416,,330.0
"1 HIGHFIELD COURT, TRARALGON",4.0,2.0,2,3844,205041493,House,167.11345,,3.42429,3.1841500000000003,4.56981,,3.49748,,450.0
"1 HODDLE LINK, MANOR LAKES",4.0,2.0,2,3024,213051579,House,38.74005,,1.28425,,,,,,1651.0
"1 HOLLYVIEW COURT, ROWVILLE",3.0,2.0,2,3178,211011256,House,37.57652,1.84036,1.44279,1.20833,,,,,495.0
"1 HOLMES COURT, WODONGA",3.0,1.0,3,3690,204031492,House,313.45956,0.04171,2.14952,2.22607,2.8136300000000003,3.65989,1.98899,,380.0
"1 HOLT PLACE, PAKENHAM",3.0,2.0,1,3810,212011552,House,61.62917,,2.03827,2.3355900000000003,6.14594,,,,335.0
"1 HONOUR LANE, CAROLINE SPRINGS",3.0,2.0,1,3023,213041360,House,32.79612,0.39591,1.68911,3.22384,,,,,395.0
"1 HUGHES PARADE, RESERVOIR",4.0,1.0,7,3073,209021524,House,15.06905,,0.74464,0.77309,,,,,562.5
"1 HUGHES STREET, CORINELLA",3.0,2.0,1,3984,205031093,House,113.38277,5.9331700000000005,0.95027,34.47618,12.57516,36.64767,14.21021,,290.0
"1 HUNTSMAN CL, TARNEIT, TARNEIT",3.0,2.0,2,3029,213051586,House,26.36296,,3.41122,,,,,,420.0
"1 HUON GROVE, ASHBURTON",2.0,1.0,2,3147,207011146,House,15.03483,0.05014,0.5228400000000001,,0.40382,,1.09474,,450.0
"1 IRONBARK GROVE, BURNSIDE HEIGHTS, BURNSIDE HEIGHTS",4.0,2.0,2,3023,213041462,House,31.82436,0.4001,0.3989,,,,,,450.0
"1 IRVINE AVENUE, MOUNT MARTHA",4.0,2.0,2,3934,214021382,House,78.68727,0.75039,1.43512,,,,,,1100.0
"1 JAMISON STREET, LAVERTON",3.0,1.0,2,3028,213051363,House,21.82624,0.37844,2.67158,,1.63704,,2.3442800000000004,,360.0
"1 JEAN COURT, MITCHELL PARK",3.0,1.0,2,3355,201011008,House,121.17559,0.9011,1.21256,1.5632,,,,2.38352,360.0
"1 JELLS COURT, WODONGA",2.0,1.0,1,3690,204031492,House,312.81294,0.69168,1.20234,1.06206,1.08853,1.88053,1.12323,,360.0
"1 JOAN ST, MELTON",3.0,1.0,0,3337,213041577,House,45.57079,0.1139599999999999,2.0758400000000004,,,,0.7734099999999999,,280.0
"1 JOAN STREET, MELTON",3.0,1.0,4,3337,213041577,House,45.58424,0.10051,2.06239,,,,0.7599600000000001,,283.3333333333333
"1 JOHNSON COURT, ROXBURGH PARK",3.0,2.0,1,3064,210051544,House,21.57227,,0.76144,1.65295,1.03451,,,,390.0
"1 JOYBELLE WAY, SOUTH MORANG",4.0,2.0,2,3752,209041436,House,25.90315,,1.9583,3.65996,3.87012,,,,530.0
"1 KATHLEEN STREET, MORWELL",3.0,1.0,1,3840,205041096,House,154.33159,1.32767,0.71963,0.4647699999999999,3.5427,4.09979,4.0025,,310.0
"1 KENDALL COURT, MINERS REST",3.0,2.0,2,3352,201011008,House,122.42629,4.31088,3.97122,4.75599,,,,5.57631,370.0
"1 KITCHENER PARADE, COCKATOO",3.0,1.0,2,3781,212011289,House,63.52273,2.61048,0.76773,5.25872,6.2182,,6.81792,,520.0
"1 KNEEBONE PLACE, CHARLEMONT",3.0,2.0,2,3217,203021485,House,90.35387,2.18814,,4.751,,,,,435.0
"1 KOSKY STREET, SUNSHINE WEST",3.0,1.0,2,3020,213011338,House,14.274629999999998,1.2593299999999998,1.09412,1.53503,2.89575,,,,360.0
"1 LAKE ROAD, DAYLESFORD",2.0,1.0,1,3460,201021011,Apartment,111.33885,1.15101,0.8764299999999999,2.76338,2.2077600000000004,2.06856,1.42162,,380.0
"1 LAKE ROAD, DAYLESFORD",2.0,1.0,1,3460,201021011,House,111.33885,1.15101,0.8764299999999999,2.76338,2.2077600000000004,2.06856,1.42162,,380.0
"1 LAMBERT STREET, TONGALA",3.0,1.0,2,3621,216011407,House,213.01048,9.81557,0.91465,15.95806,1.20502,16.39086,0.7904500000000001,,290.0
"1 LAMBERTIA CRESCENT, MANOR LAKES",4.0,2.0,2,3024,213051579,House,40.56359,,2.83026,,,,,,400.0
"1 LAMONT AVENUE, THE PATCH",3.0,2.0,9,3792,211051282,House,52.374300000000005,2.46122,1.25567,,,,8.03037,,600.0
"1 LAUREL COURT, SUNBURY",3.0,2.0,2,3429,210041240,House,36.946160000000006,1.30132,1.16884,4.37927,,,3.5974,,380.0
"1 LAURISTON COURT, MULGRAVE",3.0,1.0,2,3170,212051325,House,26.31842,2.8099000000000003,0.89173,1.69597,,,,,400.0
"1 LAVIAH COURT, TEMPLESTOWE",4.0,2.0,2,3106,207021159,House,25.92141,0.82712,2.98975,,,,,,555.0
"1 LAWRENCE PARK DRIVE, MCKENZIE HILL",5.0,2.0,3,3451,202021027,House,131.42903,2.57917,1.41328,2.96713,3.29922,4.60883,3.19983,,675.0
"1 LAZARUS STREET, WEST BENDIGO",3.0,1.0,1,3550,202011018,House,150.60831,0.74079,1.32953,2.2829200000000003,4.29798,3.4118000000000004,2.79049,3.40044,420.0
"1 LEIGH DRIVE, PAKENHAM",3.0,2.0,8,3810,212011549,House,62.18141000000001,1.44565,0.32158,,,,,,650.0
"1 LESDON AVENUE, CRANBOURNE",3.0,2.0,2,3977,212031300,House,49.39716000000001,5.71698,0.14815,2.7023,1.77677,,3.24241,2.75831,390.0
"1 LIGAR ST, BUNDALONG",4.0,2.0,4,3730,216021412,House,281.09669,42.76566,33.68565,,31.39843,,41.92996,,425.0
"1 LYELL STREET, ST KILDA",2.0,1.0,0,3182,206051513,Apartment,7.341810000000001,0.68101,0.89544,0.98045,,,,,430.0
"1 LYNCH COURT, WODONGA",3.0,2.0,2,3690,204031073,House,309.51609,0.1231,0.48806,0.60727,,,,,460.0
"1 LYNE STREET, TOORADIN",4.0,2.0,2,3980,212031308,House,70.93378,9.32889,0.81372,,5.017060000000001,,,,500.0
"1 LYNETTE CRESCENT, LALOR",3.0,2.0,1,3075,209041530,House,19.94846,,1.17079,1.72127,1.91117,,,,415.0
"1 LYONS AVENUE, FRANKSTON SOUTH",3.0,1.0,4,3199,214011373,House,56.25452,0.8854500000000001,2.36445,1.40186,,,,,470.0
"1 MACEY GR, RINGWOOD NORTH",4.0,2.0,2,3134,211031268,House,28.99994,0.83174,1.0351,2.02687,,,,,750.0
"1 MACEY GROVE, RINGWOOD NORTH",4.0,2.0,2,3134,211031268,House,28.99994,0.83174,1.0351,2.02687,,,,,750.0
"1 MADEIRA STREET, ARMSTRONG CREEK",4.0,2.0,2,3217,203021485,House,95.28356,6.298109999999999,,2.48269,,,,,600.0
"1 MAGNOLIA AVENUE, KINGS PARK",3.0,1.0,2,3021,213011333,House,25.94022,0.39192,1.07755,1.46561,,,,,855.0
"1 MALCALM AVENUE, SURF BEACH",4.0,2.0,3,3922,205031091,House,132.56791,5.08569,7.78088,3.03094,,,8.76707,,450.0
"1 MANSION PLACE, CHIRNSIDE PARK",3.0,2.0,4,3116,211051275,House,39.21514,2.6775300000000004,2.57107,3.67202,,,,,470.0
"1 MARLEE CRT, GROVEDALE",4.0,2.0,2,3216,203021487,House,86.78896,0.18347,0.92194,1.56955,3.65159,,,,550.0
"1 MARY BRYANT COURT, MILL PARK",4.0,2.0,2,3082,209041220,House,22.667060000000003,,0.3706,2.5365100000000003,,,,,390.0
"1 MARY COURT, LANCEFIELD",3.0,2.0,2,3435,210021235,House,74.7864,8.59,0.55483,16.01544,24.74387,,1.14458,,410.0
"1 MARY RD, WANDIN NORTH",3.0,2.0,2,3139,211051285,House,49.79489,,0.7367100000000001,,,,,,500.0
"1 MATONGA STREET, TALLANGATTA",3.0,1.0,0,3700,204031072,House,352.79503000000005,0.47135,0.04101,0.85492,1.18043,1.06052,0.6584,,390.0
"1 MAVIS AVENUE, BRIGHTON EAST",3.0,3.0,2,3187,208011170,House,14.52209,0.94396,0.36139,2.85287,,,,,1030.0
"1 MAXWELLS ROAD, COLDSTREAM",4.0,2.0,2,3770,211051278,House,59.92925,15.24929,10.98419,17.0254,10.63905,,21.20934,,520.0
"1 MCDONNELL LANE, MAIDEN GULLY",4.0,2.0,2,3551,202011023,House,150.95748,,3.6274,,,,,,500.0
"1 MCKILLOP PLACE, GEELONG",3.0,2.0,1,3220,203021039,House,79.5689,0.40002,0.90832,0.6437,1.0554400000000002,1.12027,1.20351,,520.0
"1 MCMAHONS ROAD, FERNTREE GULLY",3.0,2.0,2,3156,211011447,House,36.77584,1.96888,1.71523,1.46976,3.85979,,2.83889,2.76466,445.0
"1 MCNAMARA ROAD, LAVERTON",3.0,1.0,1,3028,213051363,House,20.8701,0.15193,0.60185,,1.71824,,1.35248,,320.0
"1 MERLOW STREET, ALTONA",3.0,2.0,1,3018,213021341,House,19.6067,0.15418,0.6618200000000001,0.33948,0.6077899999999999,2.63573,,,490.0
"1 MINIATA WAY, MANOR LAKES",4.0,2.0,2,3024,213051579,House,40.13479,,2.40147,,,,,,1542.0
"1 MITCHELL STREET, MARIBYRNONG",5.0,1.0,3,3032,213031349,House,9.22665,0.487,1.99524,0.6989099999999999,,,,1.3203399999999998,520.0
"1 MONASH PLACE, CANADIAN",3.0,1.0,2,3350,201011483,House,117.5436,1.05782,1.82836,2.38699,,,,,243.0
"1 MUIRHEAD CRESCENT, WERRIBEE",3.0,1.0,3,3030,213051467,House,33.00936,0.84408,0.5147999999999999,1.04963,,,,,300.0
"1 MURRAY STREET, MENTONE",4.0,2.0,2,3194,208031190,House,26.63871,0.3731,1.01929,1.81875,1.35677,,1.70704,0.59754,700.0
"1 MUSSERT AVE, DINGLEY VILLAGE",4.0,2.0,2,3172,212041313,House,31.91766,0.51767,0.36143,,,,,,580.0
"1 NIBLICK STREET, KINGSBURY",3.0,2.0,2,3083,209021205,House,14.72015,1.3242,0.16322,0.84323,1.9983,1.8111,,3.12311,470.0
"1 NIOKA COURT, PARK ORCHARDS",4.0,2.0,6,3114,211021261,House,27.7973,0.86461,1.05041,2.31489,,,,,1000.0
"1 NIOKA COURT,, PARK ORCHARDS",4.0,2.0,6,3114,211021261,House,27.7973,0.86461,1.05041,2.31489,,,,,1000.0
"1 NIRVANA CRESCENT, BULLEEN",4.0,2.0,3,3105,207021156,House,15.19033,1.07968,0.5149,2.67057,,,,0.53537,550.0
"1 NORWOOD ROAD, MILL PARK",3.0,2.0,2,3082,209041221,House,20.796560000000003,,1.68904,,,,,,410.0
"1 OLLERTON AVE, NEWBOROUGH",1.0,1.0,0,3825,205041095,Apartment,139.07389,1.76143,1.56115,0.84333,1.74449,0.48251,1.86962,,225.0
"1 OSBORNE AVENUE, NORTH GEELONG",3.0,2.0,1,3215,203021047,House,75.88292,0.8237300000000001,1.80583,1.4273,1.5681500000000002,,,,460.0
"1 PALMER CRESCENT, MERRIGUM",3.0,1.0,0,3618,216031419,House,187.95027,0.71102,0.4718299999999999,17.111189999999997,0.51965,16.468529999999998,16.836560000000002,,270.0
"1 PARDALOTE COURT, MORNINGTON",4.0,1.0,2,3931,214021591,House,71.38635000000001,0.22207,0.67211,3.41415,0.912,,,,510.0
"1 PARWAN ROAD, MADDINGLEY",3.0,1.0,2,3340,213041353,House,60.22641,0.61617,1.95188,0.22047,0.33843,1.36541,1.46512,,395.0
"1 PEACE STREET, KANGAROO FLAT",3.0,1.0,1,3555,202011022,House,145.3228,0.91389,0.86651,1.14875,1.46658,,,,340.0
"1 PEACOCKS ROAD, CAPE BRIDGEWATER",3.0,2.0,5,3305,217011420,House,375.91363,8.86707,15.49232,42.84736,41.60582,41.68499,41.712,,185.0
"1 PEGLAR AVENUE, MILDURA",3.0,1.0,2,3500,215021469,House,545.54556,0.35541,1.0955899999999998,2.59346,1.4373699999999998,1.99261,2.5122,,360.0
"1 PEVERIL STREET, GLEN WAVERLEY",3.0,2.0,2,3150,212051322,House,22.40637,1.74872,1.89211,3.01871,2.11956,,,3.09366,535.0
"1 PHOENIX ST, WARRAGUL",3.0,1.0,2,3820,205011079,House,106.74899,1.0662,1.48666,2.23873,1.4234,2.46387,1.07333,,400.0
"1 PHOENIX STREET, WARRAGUL",3.0,1.0,2,3820,205011079,House,106.74899,1.0662,1.48666,2.23873,1.4234,2.46387,1.07333,,400.0
"1 PINEWOOD AVENUE, RINGWOOD EAST",4.0,2.0,6,3135,211031267,House,30.81638,1.01659,0.77318,2.5325,1.77644,3.72167,,,1200.0
"1 PIONEER AVENUE, UPWEY",3.0,1.0,1,3158,211051284,House,43.27387,1.07987,0.5458500000000001,0.75803,0.52638,,,,480.0
"1 PIONEER DRIVE, MAIDEN GULLY",4.0,2.0,6,3551,202011023,House,150.83956,,3.21063,,,,,,550.0
"1 POINSETTIA COURT, BUNDOORA",2.0,2.0,1,3083,209041217,House,17.32512,1.02795,0.5176499999999999,0.89203,,,,,350.0
"1 PREMIER COURT, ALTONA MEADOWS",3.0,2.0,2,3028,213021342,House,25.32511,1.72395,2.28555,,,,,,400.0
"1 PRIDHAM STREET, MARIBYRNONG",3.0,1.0,2,3032,213031349,House,9.44971,0.7100599999999999,1.78297,0.47739,,,,1.10807,475.0
"1 PRINCES HIGHWAY, WARRNAMBOOL",1.0,1.0,0,3280,217041480,Apartment,258.66477,1.07631,2.49486,1.08738,1.18731,1.81607,0.93931,,212.0
"1 PRINCESS STREET, BUNYIP",4.0,2.0,2,3815,212011547,House,82.35539,0.53479,0.2898,9.00226,0.99131,0.4750299999999999,0.57202,,550.0
"1 RECEPTION AVENUE, STRATHDALE",2.0,1.0,2,3550,202011020,House,154.36345,2.72479,1.84774,3.0662800000000003,,,,,320.0
"1 REDAN STREET, BENDIGO",3.0,2.0,1,3550,202011018,House,153.36783,0.7784099999999999,0.5905900000000001,0.71068,2.63708,1.57416,2.68014,1.81124,420.0
"1 RHODES COURT,, GLENGARRY",3.0,2.0,1,3854,205041098,House,169.54036,9.34621,0.28437,,1.00259,,,,370.0
"1 RIDD COURT, SEYMOUR",3.0,1.0,3,3660,204011059,House,102.4167,2.33699,,1.20396,1.80969,1.65949,2.21027,,390.0
"1 RIDD CT, SEYMOUR",3.0,1.0,3,3660,204011059,House,102.4167,2.33699,,1.20396,1.80969,1.65949,2.21027,,390.0
"1 ROSE AVENUE, BULLEEN",4.0,2.0,2,3105,207021156,House,14.84506,1.71304,0.84856,2.3253000000000004,,,,1.0478599999999998,825.0
"1 SADLER COURT, ALLANSFORD",2.0,1.0,1,3277,217041480,House,246.59973,1.00801,1.75419,13.554,1.08124,14.28268,1.64246,,310.0
"1 SAFFRON STREET, NEWTOWN",4.0,2.0,2,3220,203021046,House,79.51682000000001,0.66814,0.66853,1.14464,,,,,690.0
"1 SARA DRIVE, WHEELERS HILL",3.0,2.0,1,3150,212051327,House,27.85296,1.0557999999999998,0.84819,1.50994,,,,3.47744,575.0
"1 SHABA COURT, ROXBURGH PARK",3.0,1.0,1,3064,210051247,House,21.5083,1.5809300000000002,1.37117,,,,,,410.0
"1 SHAFTESBURY PARADE, THORNBURY",2.0,1.0,0,3071,206021112,House,8.18664,1.67676,0.61986,1.56331,0.88385,,,,470.0
"1 SHAKESPEARE DRIVE, TEMPLESTOWE",5.0,3.0,2,3106,207021159,House,24.29831,0.33904,0.84453,,,,,,700.0
"1 SHELLEY AVENUE, BUNDOORA",3.0,1.0,1,3083,209011196,House,17.81401,1.06789,0.73536,2.36878,,,,1.44471,1651.0
"1 SHEOAK AVENUE, CAPEL SOUND",4.0,2.0,1,3940,214021384,House,93.32316,0.82709,1.65354,1.34856,,1.62843,1.82042,,590.0
"1 SHORT STREET, BOX HILL",3.0,1.0,2,3128,207031163,House,21.51594,0.33905,0.48208,0.77066,1.39452,1.86634,0.73862,1.3682,455.0
"1 SOUTHDOWNE CLOSE, SPRINGVALE",3.0,1.0,1,3171,212041317,House,28.56801,0.97092,0.59165,0.7646000000000001,0.72568,,1.2647,,400.0
"1 ST AUSTELL ROAD, BELGRAVE SOUTH",3.0,1.0,3,3160,211051274,House,47.5422,0.405,0.50249,4.2664,3.53839,,4.116029999999999,,530.0
"1 ST MICHAELS PLACE, LAKE GARDENS",4.0,2.0,2,3355,201011002,House,122.53688,0.35449,2.9041,1.35092,1.5403,3.89466,5.12859,,430.0
"1 STATION ROAD, WILLIAMSTOWN",3.0,1.0,0,3016,213021346,House,13.54212,0.49887,0.29024,0.6667000000000001,1.44362,1.02702,2.03365,,600.0
"1 STENT STREET, BAXTER",3.0,1.0,1,3911,214021385,House,61.18926999999999,0.7505,2.6056,5.2792,0.68348,,,,420.0
"1 STEVENSONS RISE, KYNETON",4.0,2.0,2,3444,202021030,House,85.08122999999999,3.83648,1.18529,1.4912999999999998,2.9815500000000004,3.59624,2.41102,,560.0
"1 STEVENSONS RSE, KYNETON",4.0,2.0,2,3444,202021030,House,85.08122999999999,3.83648,1.18529,1.4912999999999998,2.9815500000000004,3.59624,2.41102,,560.0
"1 STEWART STREET, NEWINGTON",3.0,1.0,2,3350,201011002,House,117.33845,0.95095,0.35473,0.50129,4.09816,1.89498,2.63043,,360.0
"1 STONY CREEK DOLLAR ROAD, STONY CREEK",3.0,1.0,2,3957,205031087,House,157.75614000000002,7.41686,4.33525,17.69409,5.33075,18.44904,7.2541,,325.0
"1 STRATHEARN AVENUE, COBURG",4.0,1.0,1,3058,206011498,House,7.94698,0.55465,1.02705,3.40721,0.68311,,2.8478600000000003,,580.0
"1 STREETON COURT, ROWVILLE",3.0,1.0,2,3178,211011258,House,33.52376,1.14968,0.87349,,,,,,381.6666666666667
"1 SWAN STREET, WODONGA",3.0,1.0,1,3690,204031492,House,313.89359,0.1907299999999999,1.48553,1.33757,2.779,1.85173,2.21989,,320.0
"1 THE AVENUE, POINT COOK",4.0,2.0,2,3030,213051580,House,26.05369,,1.235,1.24339,,,,,380.0
"1 THE BEND, PORT MELBOURNE",3.0,1.0,2,3207,206051130,House,7.41428,0.9016,1.61152,,1.82425,,2.41622,,735.0
"1 THE RIDGE, KNOXFIELD",6.0,3.0,1,3180,211011254,House,37.16829,1.7701900000000002,0.48793,2.18732,,,,3.39724,610.0
"1 THOM ST, NEW GISBORNE",3.0,1.0,1,3438,210021232,House,54.73989,3.19108,0.6454500000000001,4.03296,1.17279,,2.8702,,450.0
"1 THOM STREET, NEW GISBORNE",3.0,1.0,1,3438,210021232,House,54.73989,3.19108,0.6454500000000001,4.03296,1.17279,,2.8702,,450.0
"1 TIMOR COURT, COOLAROO",3.0,1.0,2,3048,210051243,House,19.648,1.1004500000000002,0.33322,1.50155,0.97777,,,2.16741,370.0
"1 TINGARA COURT, PATTERSON LAKES",3.0,2.0,2,3197,208031185,House,47.61692,2.1022800000000004,1.52749,,3.58984,,,,690.0
"1 TOM ROBERTS CRES, YALLAMBIE",3.0,2.0,2,3085,209011203,House,18.3199,1.86694,1.45301,2.2491,2.69387,,,,500.0
"1 TOM ROBERTS CRES, YALLAMBIE, YALLAMBIE",3.0,2.0,3,3085,209011203,House,18.3199,1.86694,1.45301,2.2491,2.69387,,,,500.0
"1 TOM ROBERTS CRESCENT, YALLAMBIE",3.0,2.0,3,3085,209011203,House,18.40634,1.78466,1.53944,2.3355300000000003,3.01189,,,,500.0
"1 TOOLANG COURT, MOUNT WAVERLEY",3.0,1.0,2,3149,212051324,House,22.03874,2.34625,0.27692,2.24373,,1.7699200000000002,2.57612,4.1726,470.0
"1 TOWNSEND STREET, MORTLAKE",2.0,1.0,3,3272,217041477,House,217.6098,13.51914,0.48669,1.96872,36.5401,1.44506,1.1131300000000002,,280.0
"1 TOY COURT, WEST WODONGA",4.0,2.0,3,3690,204031073,House,307.70675,0.60387,3.70084,2.75193,,,,,550.0
"1 TRISTAN DRIVE, SEBASTOPOL",3.0,2.0,2,3356,201011484,House,117.70613,1.2314,1.12947,1.2743,,,,,330.0
"1 TWEED STREET, RINGWOOD EAST",4.0,1.0,4,3135,211031267,House,29.6738,0.03503,0.73714,2.83578,0.64174,1.83129,,,400.0
"1 UNION PLACE, CARLTON",2.0,1.0,1,3053,206041117,House,1.9702,0.67711,1.2662,1.49528,1.88481,,0.44545,,610.0
"1 VALE ST, CAPEL SOUND, CAPEL SOUND",2.0,1.0,0,3940,214021384,House,94.3502,0.61748,2.68058,2.37561,,2.51759,2.84747,,350.0
"1 VALE STREET, CAPEL SOUND",2.0,1.0,0,3940,214021384,House,94.3502,0.61748,2.68058,2.37561,,2.51759,2.84747,,350.0
"1 VARDON AVENUE, BEAUMARIS",3.0,2.0,2,3193,208011168,House,22.67687,1.2309,0.51554,1.10858,,,1.8072,2.18941,995.0
"1 VILLAGE DRIVE, DINGLEY VILLAGE",3.0,2.0,2,3172,212041313,House,30.44229,1.18736,1.02477,,,,,,480.0
"1 WALLACE STREET, DELAHEY",3.0,2.0,1,3037,213011331,House,27.54761,0.45169,1.4706400000000002,0.90661,,,,,380.0
"1 WALSH STREET, DEEPDENE",4.0,2.0,1,3103,207011147,House,9.7706,0.36137,0.44702,1.24859,,,1.49901,,1250.0
"1 WALTHAM AVENUE, MILDURA",3.0,1.0,2,3500,215021469,House,541.41188,0.70056,0.37907,0.55375,3.80551,4.47379,3.37808,,310.0
"1 WALTON STREET, ROSEDALE",3.0,1.0,2,3847,205051102,House,186.72372,0.37416,1.21728,,0.7195199999999999,,0.98558,,340.0
"1 WANSTEAD ST, WARRNAMBOOL",3.0,1.0,1,3280,217041479,House,255.83438,0.8443099999999999,3.02848,1.3123900000000002,6.125979999999999,1.85797,,,330.0
"1 WANSTEAD STREET, WARRNAMBOOL",3.0,1.0,1,3280,217041479,House,255.83438,0.8443099999999999,3.02848,1.3123900000000002,6.125979999999999,1.85797,,,330.0
"1 WARRANWAH DRIVE, KENNINGTON",4.0,3.0,4,3550,202011020,House,154.50777,3.72091,1.45389,0.65946,,,,,580.0
"1 WARRAWEE CIRCUIT, FRANKSTON",3.0,1.0,2,3199,214011372,House,54.10443,0.8707999999999999,0.74952,1.5281900000000002,,,,2.62797,390.0
"1 WARREN PARADE, KILCUNDA",3.0,2.0,2,3995,205031093,House,120.86445,6.08804,8.699459999999998,13.22964,9.04409,15.40112,8.3291,,380.0
"1 WATERMAN PLACE, FRANKSTON",3.0,2.0,2,3199,214011371,House,55.91463,0.27512,0.8667,1.15984,1.7403499999999998,0.92775,2.49457,1.99045,470.0
"1 WATSON STREET, WARRACKNABEAL",3.0,1.0,2,3393,215011394,House,336.38719,3.18164,0.69414,2.02446,1.85458,0.5822200000000001,1.13471,,250.0
"1 WEBB STREET, KANIVA",3.0,1.0,1,3419,215011390,House,412.44694,25.78572,38.997620000000005,0.29412,1.15355,0.6594099999999999,1.06023,,220.0
"1 WELSH COURT, BAYSWATER",4.0,2.0,2,3153,211011251,House,33.202169999999995,2.83187,0.38126,1.15221,2.65376,,,1.45866,520.0
"1 WELSH CT, BAYSWATER",4.0,2.0,2,3153,211011251,House,33.22605,2.80798,0.35738,1.17609,2.62988,,,1.43478,520.0
"1 WENDY STREET, PIONEER BAY",3.0,1.0,2,3984,205031093,House,98.9181,8.88691,8.9732,35.21402,9.97039,37.3855,14.94804,,350.0
"1 WETHERALL DRIVE, CORINELLA",4.0,2.0,2,3984,205031093,House,112.89579,5.44619,0.83082,33.98921,12.08819,36.16069,13.72323,,480.0
"1 WHIDBURN PLACE, SEBASTOPOL",3.0,2.0,1,3356,201011484,House,119.63844,1.0584,2.52017,1.56618,,,,,330.0
"1 WHITEHAVEN CRESCENT, MULGRAVE",3.0,3.0,1,3170,212051325,House,30.26813,3.31496,0.25323,1.40776,,,,,530.0
"1 WILD OAK AVENUE, ARMSTRONG CREEK",4.0,2.0,2,3217,203031489,House,93.34953,4.46108,12.84561,1.26745,,,12.79937,,540.0
"1 WILLIAM CRESCENT, YINNAR",3.0,2.0,2,3869,205041094,House,162.45736,3.61548,1.57722,8.2542,,,9.12606,,420.0
"1 WILLS STREET, SUNBURY",3.0,1.0,1,3429,210041540,House,39.47071,1.13901,1.09482,,1.88683,,,,370.0
"1 WILTSHIRE ROAD, GLADSTONE PARK",4.0,1.0,2,3043,210051245,House,19.83682,1.17545,0.85002,0.72275,,,2.4397,1.46242,425.0
"1 WINFIELD ROAD, BALWYN NORTH",3.0,1.0,1,3104,207011148,House,16.98882,2.12279,0.70039,1.16787,,,,,495.0
"1 WINTERSUN PARADE, BANDIANA",3.0,2.0,0,3691,204031491,House,315.84694,0.6106699999999999,2.41822,6.03891,8.18103,,,,450.0
"1 WISTERIA DRIVE, YARRAGON",3.0,1.0,4,3823,205011078,House,117.68391,0.92496,1.1223299999999998,10.6747,1.75837,,1.90788,,430.0
"1 WOODSIDE CRESCENT, TOORAK",3.0,1.0,1,3142,206061138,House,6.9585,1.67552,0.94307,2.83746,2.74588,,,,850.0
"1 WREN COURT, WODONGA",3.0,2.0,2,3690,204031073,House,309.47447,0.29172,1.50575,1.62496,,,,,410.0
"1 WRIGHT COURT, MILL PARK",4.0,2.0,2,3082,209041220,House,22.36391,,0.5395700000000001,0.5973099999999999,,,,,440.0
"1 WRIGHT CT, MILL PARK",4.0,2.0,2,3082,209041220,House,22.35763,,0.5332899999999999,0.6303200000000001,,,,,440.0
"1 WRIGHT ROAD, AVONSLEIGH",4.0,2.0,3,3782,212011289,House,59.889300000000006,1.12072,3.6676,1.62528,3.98377,,3.18449,,500.0
"1 XAVIER COURT, WANDANA HEIGHTS",4.0,2.0,2,3216,203021042,House,83.58983,0.8100700000000001,1.72159,3.00783,,,,,520.0
"1 YANCHEP ST, SHEPPARTON NORTH",4.0,2.0,2,3631,216031416,House,185.10914,1.80588,3.30555,1.45952,,2.8223200000000004,,,470.0
"1, 14 VICTORIA STREET, WAHGUNYAH",2.0,2.0,2,3687,204021065,House,288.51034000000004,,0.5368999999999999,10.29962,0.7530800000000001,9.51744,9.38359,,500.0
"1, 147 AMERY ROAD SOUTH, THOONA",2.0,1.0,0,3726,204021064,House,249.19655,2.60056,1.98974,8.18486,19.17591,,,,420.0
"1, 147 AMERY ROAD SOUTH, THOONA, THOONA",2.0,1.0,0,3726,204021064,House,249.19655,2.60056,1.98974,8.18486,19.17591,,,,420.0
"1, 1687 POINT NEPEAN ROAD, CAPEL SOUND",2.0,1.0,1,3940,214021384,House,93.62755,0.70961,1.95793,1.65296,,1.35526,2.12482,,1608.0
