address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
"701 STEELS CREEK ROAD, STEELS CREEK",3.0,2.0,1,3775,211051276,House,56.5047,1.38106,0.50048,24.29976,9.24585,23.54101,8.998899999999999,,420.0
"701/6-8 HIGH STREET, NORTH MELBOURNE",1.0,1.0,0,3051,206041506,Apartment,2.07714,0.65176,1.23651,0.97762,2.19116,,,,257.5
"702 GREGORY STREET, SOLDIERS HILL",3.0,1.0,1,3350,201011482,House,115.99785,2.17265,0.8620099999999999,4.69403,2.54816,,,,290.0
"702 HAVELOCK STREET, BLACK HILL",3.0,2.0,1,3350,201011482,House,115.16088,1.86039,0.5079,4.17307,2.04757,,,,290.0
"702A GLENHUNTLY ROAD, CAULFIELD SOUTH",3.0,1.0,0,3162,208021178,House,12.5241,1.22484,0.73094,0.37894,,1.07838,0.91914,,480.0
"703/330 LYGON ST, BRUNSWICK EAST",2.0,2.0,1,3057,206011106,House,5.088010000000001,0.4027,1.12068,,,,,,480.0
"703/330 LYGON STREET, BRUNSWICK EAST",2.0,2.0,1,3057,206011106,House,5.088010000000001,0.4027,1.12068,,,,,,480.0
"703/4-6 STATION STREET, MOORABBIN",2.0,1.0,1,3189,208031191,Apartment,20.17305,3.3547800000000003,1.1492,0.49422,0.63737,5.20761,0.29231,,420.0
"704 YORK STREET, BALLARAT EAST",3.0,1.0,2,3350,201011481,House,113.2261,1.44642,2.08356,1.67605,1.91279,,,,267.5
"705 EYNESBURY ROAD, EYNESBURY",3.0,2.0,2,3338,213041573,House,53.16939,,7.12633,,,,,,340.0
"705/111 LEICESTER STREET, CARLTON",2.0,1.0,1,3053,206041117,Apartment,1.51044,0.58687,1.22533,0.89665,,,1.71501,,600.0
"705/118-120 HIGH STREET, KEW",1.0,1.0,1,3101,207011521,Apartment,6.33413,0.15172,1.0394100000000002,0.8690399999999999,,2.53814,0.66487,,360.0
"705/632-640 DONCASTER ROAD, DONCASTER",1.0,1.0,1,3108,207021157,Apartment,18.04268,1.68519,0.73324,1.63514,,,,0.8674700000000001,340.0
"706 DOVETON STREET, BALLARAT",3.0,1.0,2,3350,201011482,House,115.94405,1.99136,0.2589599999999999,4.51275,1.80136,,,,265.0
"706/3-5 ST KILDA ROAD, ST KILDA",1.0,1.0,1,3182,206051513,Apartment,6.49016,1.44628,1.66071,0.5347799999999999,,,,,420.0
"706/632-640 DONCASTER ROAD, DONCASTER",1.0,1.0,1,3108,207021157,Apartment,18.04754,1.69005,0.7381,1.64,,,,0.87234,360.0
"70A DUNBABBIN ROAD, THE GURDIES",3.0,1.0,2,3984,205031093,House,101.93663,11.59799,11.22467,37.92509,5.523569999999999,40.09658,17.659110000000002,,400.0
"71 ARGYLE STREET, MOONEE PONDS",2.0,1.0,1,3039,206031116,Apartment,8.00202,0.44719,0.57371,,1.19595,0.50683,1.88148,,460.0
"71 EARL CRESCENT, BANNOCKBURN",4.0,2.0,2,3331,203011034,House,88.74114999999999,,,,2.01809,,1.05608,,355.0
"71 MARGARET STREET, MOONEE PONDS",3.0,1.0,1,3039,206031116,House,7.671930000000001,0.59149,0.5941000000000001,,0.77831,1.43597,0.7726900000000001,,690.0
"71 MCIVOR FOREST DRIVE, JUNORTOUN",3.0,2.0,2,3551,202011024,House,157.8088,4.52959,4.473439999999999,2.27833,,,,,360.0
"71 OSBORNE AVENUE, NORTH GEELONG",3.0,1.0,2,3215,203021047,House,71.15597,0.07443,1.2467,0.86817,2.20025,,,,325.0
"71 RUSSELL STREET, NEWTOWN",3.0,2.0,2,3220,203021046,House,79.35752000000001,0.1224,0.24641,0.98534,,,,,450.0
"71 SUMMERHILL ROAD, RESERVOIR NORTH",2.0,1.0,2,3073,209021525,House,13.31064,1.54691,1.76655,1.98543,,,,,420.0
"71 TURNBULL STREET, ALBERTON",3.0,1.0,1,3971,205051104,House,216.61348,0.71305,0.67652,6.29387,0.60042,6.45439,6.136760000000001,,220.0
"71-73 FITZSIMONS LANE, TEMPLESTOWE",3.0,1.0,2,3106,207021159,House,19.83046,0.1629,1.81265,,,,,,545.0
"71-77 HEARD AVENUE, PLENTY",6.0,3.0,2,3090,209031213,House,28.43387,1.97552,2.09605,,,,,,650.0
"710 GEMBROOK ROAD, PAKENHAM UPPER",2.0,1.0,1,3810,212011289,House,68.71839999999999,6.65235,7.78495,16.9582,14.38216,,15.3509,,270.0
"710 SOUTH STREET, BALLARAT",2.0,1.0,2,3350,201011002,House,116.79392,1.61262,0.7940900000000001,1.77931,5.76743,1.36225,2.0859,,240.0
"710/6 ST KILDA ROAD, ST KILDA",2.0,2.0,1,3182,206051513,House,6.51448,1.47061,1.68503,0.5591,,,,,480.0
"712 / 52 PARK STREET, SOUTH MELBOURNE",2.0,1.0,1,3205,206051512,Apartment,3.5282,1.00457,1.64165,,1.6123599999999998,,1.16579,,500.0
"713 ARTHURS SEAT ROAD, ARTHURS SEAT",3.0,1.0,2,3936,214021377,House,89.06710000000001,1.66275,4.90312,8.03266,,,5.41716,,420.0
"716 HUMFFRAY STREET SOUTH, GOLDEN POINT",2.0,1.0,0,3451,201011483,House,115.59352,1.57849,0.801,1.53759,,,,,195.0
"716/131 PELHAM STREET, CARLTON",1.0,1.0,0,3053,206041117,Apartment,1.38073,0.20287,1.0956199999999998,0.7669400000000001,,,1.12914,,325.0
"7164 MIDLAND HIGHWAY, GUILDFORD",3.0,1.0,3,3451,202021028,House,138.97681,19.14845,1.4789,2.76887,0.02712,25.73646,16.14305,,350.0
"717/60 SIDDELEY STREET, DOCKLANDS",1.0,1.0,0,3008,206041118,Apartment,2.74799,0.69392,,,0.79516,,,0.98559,430.0
"71A HARDY AVENUE, CANNONS CREEK",2.0,1.0,1,3977,212031308,Apartment,68.28197999999999,9.56708,8.96729,,14.642,,,,300.0
"71A LANCASTER STREET, BENTLEIGH EAST",4.0,3.0,2,3165,208021426,House,17.67827,4.2278400000000005,1.55195,1.30709,,2.93088,,,1050.0
"71C PENDER STREET, THORNBURY",2.0,1.0,1,3071,206021112,House,9.64257,0.0982099999999999,0.46702,1.42394,1.38171,,,,460.0
"72 ALMA STREET, TOOTGAROOK",3.0,1.0,1,3941,214021383,House,96.15657,0.8200299999999999,1.58252,,,,3.29892,,310.0
"72 BOWCHER ROAD, CHESNEY VALE",3.0,1.0,2,3725,204021064,House,230.28347,19.74583,13.03565,17.33715,24.58339,,,,350.0
"72 CATHERINE AVENUE, MOUNT WAVERLEY",3.0,2.0,4,3149,212051324,House,21.14122,2.15321,1.58209,3.51695,,4.23662,1.8207,6.00437,440.0
"72 DRAPER STREET, ALBERT PARK",2.0,1.0,0,3206,206051512,House,4.71964,1.5014,0.47946,,0.76723,,0.93478,,470.0
"72 EDOLS STREET, BALLAN",3.0,1.0,1,3342,201021009,House,80.42199000000001,13.09079,0.40835,,0.49155,0.74383,0.81611,,280.0
"72 LYNCH'S ROAD, ILLOWA",5.0,2.0,2,3282,217041478,House,271.78481,6.2879700000000005,5.96711,33.27518,1.96619,6.42479,8.16863,,400.0
"72 MONASH STREET, MELTON SOUTH",4.0,1.0,1,3338,213041578,House,48.21856,,0.2115,0.7014,1.0118,,,,270.0
"72 NOLAN ROAD, BASS",4.0,2.0,3,3991,205031093,House,115.9042,5.06884,7.746189999999999,22.61703,7.68979,24.78852,2.46675,,280.0
"72 ONTARIO AVENUE, CORIO",3.0,1.0,1,3214,203021486,House,66.0565,0.10266,0.44312,1.75623,2.67368,,,,270.0
"72 ROYAL ST GEORGES CH, BOTANIC RIDGE",4.0,2.0,2,3977,212031303,House,57.36127,3.69147,2.61761,7.371869999999999,12.32968,,,,515.0
"72 ROYAL ST GEORGES CHASE, BOTANIC RIDGE",4.0,2.0,2,3977,212031303,House,56.86148,3.19167,2.11781,6.87208,11.82988,,,,515.0
"72 SPENCER ROAD, CAMBERWELL",3.0,2.0,2,3124,207011149,House,10.94561,0.63478,1.93311,0.5820599999999999,0.25184,,1.87451,,790.0
"72 THE GRANGE, HAMPTON PARK",3.0,1.0,2,3976,212031562,House,41.89993,,1.9367,2.29573,,,,1.68583,300.0
"72/80 TRENERRY CRESCENT, ABBOTSFORD",2.0,2.0,2,3067,206071139,House,4.7017,0.2231699999999999,0.23864,1.59,1.40777,,1.50428,,500.0
"720 TOMAHAWK CREEK ROAD, IRREWILLIPE",3.0,1.0,1,3249,217031473,House,169.98992,0.78927,2.8253600000000003,,6.89975,37.44264,37.04914,,210.0
"722 LATROBE STREET, BALLARAT",3.0,1.0,1,3350,201011002,House,114.15418,0.20931,1.06185,1.517,6.19657,1.67345,0.57277,,240.0
"724 GREGORY STREET, BALLARAT",2.0,1.0,3,3350,201011482,House,116.50261,2.4603200000000003,0.7080299999999999,4.98171,2.35992,,,,220.0
"729 A HEIDELBERG ROAD, ALPHINGTON",2.0,1.0,1,3078,206021110,House,9.37657,1.15254,1.26019,,0.62115,,,,450.0
"72A OAKLEIGH ROAD, CARNEGIE",2.0,1.0,1,3163,208021176,House,16.99091,1.02832,1.18452,,1.9311,,,,410.0
"72A WILLIAM STREET, NEWPORT",2.0,1.0,2,3015,213021344,House,11.35891,0.247,0.3233399999999999,2.37013,1.47273,,1.33247,,390.0
"72B STEPHEN STREET, YARRAVILLE",2.0,2.0,1,3013,213031352,House,7.60795,0.36899,1.00383,3.33307,0.5889500000000001,,0.41824,,595.0
"73 BALLARAT ROAD, HAMILTON",2.0,1.0,1,3300,217011421,Apartment,308.57431,1.39268,1.29905,1.34629,1.83352,2.2988600000000003,2.32809,,190.0
"73 BUNTING STREET, RICHMOND",3.0,2.0,1,3121,206071517,House,5.91927,1.24926,1.04351,1.60274,0.78359,,,,950.0
"73 CARBINE WAY, KEILOR DOWNS",3.0,1.0,3,3038,213011332,House,24.18285,0.66286,1.06376,2.4003,,,,,330.0
"73 FASSIFERN ROAD, TRAFALGAR EAST",3.0,2.0,0,3824,205011078,House,128.70852,4.51851,4.11226,5.093109999999999,3.90122,,4.881279999999999,,320.0
"73 FYANS STREET, SOUTH GEELONG",3.0,2.0,2,3220,203021039,House,80.78738,0.18002,0.7345,2.0630300000000004,0.61845,1.61899,2.62285,,230.0
"73 HAGELTHORN STREET, WONTHAGGI",3.0,1.0,1,3995,205031093,House,136.19994,0.5282,0.98692,1.32538,1.84022,0.67369,1.13183,,240.0
"73 HARLEY STREET NORTH, KNOXFIELD",3.0,2.0,2,3180,211011254,House,36.93075,1.22479,0.17311,1.33836,,,,2.17519,405.0
"73 LINTON-CARNGHAM ROAD, LINTON",3.0,1.0,1,3360,201031015,House,147.9193,1.2819200000000002,1.35686,,1.44468,,1.66043,,300.0
"73 MAIN ROAD, TYERS",3.0,1.0,2,3844,205041098,House,159.86223,0.33206,0.3300099999999999,,10.15858,,,,330.0
"73 PERTH STREET, PRAHRAN",3.0,1.0,2,3181,206061136,House,6.13298,,0.38043,1.09851,0.48487,,1.1726800000000002,,800.0
"73 RALEIGH ROAD, MARIBYRNONG",4.0,2.0,1,3032,213031349,House,8.738959999999999,0.1472,0.44626,2.05955,,,,1.62499,580.0
"73 SPRINGFIELD ROAD, BLACKBURN NORTH",3.0,1.0,1,3130,207031161,House,20.538400000000003,0.36834,0.6752400000000001,0.18464,1.4734,,,0.49898,400.0
"73 VICTORIA ST, ROCHESTER",3.0,1.0,2,3561,216011409,House,183.7863,1.83859,0.53076,0.24412,1.32067,1.79575,1.38416,,270.0
"73 VICTORIA STREET, ROCHESTER",3.0,1.0,4,3561,216011409,House,183.7863,1.83859,0.53076,0.24412,1.32067,1.79575,1.38416,,270.0
"730 MILLAR ROAD, YANAKIE",3.0,1.0,3,3960,205031087,House,193.89767,6.42337,25.03004,28.853630000000003,25.13941,28.74181,29.46778,,200.0
"730 TWOMEYS BRIDGE ROAD, YATCHAW",3.0,1.0,1,3301,217011423,House,288.58331,15.75207,15.18831,13.39935,15.97524,14.89925,14.94836,,220.0
"730 WHITEHORSE ROAD, MONT ALBERT",2.0,1.0,1,3127,207031167,House,19.43043,,0.82175,,0.12442,,,,410.0
"731 CHUM CREEK ROAD, CHUM CREEK",3.0,2.0,0,3777,211051276,House,65.61533,1.07153,2.49759,4.6715,2.02357,3.91276,1.98424,,385.0
"7316 GOULBURN VALLEY HIGHWAY, KOONOOMOO",1.0,1.0,1,3644,216021413,Apartment,256.12808,4.54622,10.31125,42.38677,9.80963,41.87174,40.74098,,200.0
"7316 GOULBURN VALLEY HIGWAY, KOONOOMOO",2.0,1.0,0,3644,216021413,Apartment,256.12377,4.54192,10.30694,42.38246,9.80533,41.86743,40.73667,,230.0
"732A PYRENEES HIGHWAY, CHEWTON",2.0,1.0,1,3451,202021027,House,115.3402,8.04501,1.41102,5.99054,2.20308,7.72032,6.311319999999999,,205.0
"735 BUNYIP MODELLA ROAD, IONA",4.0,1.0,1,3815,212011547,House,90.54666,12.88799,4.93769,21.97443,14.08779,13.95672,13.8666,,330.0
"736 WHITEHORSE ROAD, SURREY HILLS",3.0,1.0,4,3127,207031167,House,19.37003,,0.8817999999999999,,0.06402,,,,540.0
"738 HIGH STREET, ARMADALE",2.0,1.0,1,3143,206061135,Apartment,8.89333,1.19126,1.33178,,0.60709,,,,595.0
"7394 MIDLAND HIGHWAY, YAPEEN",3.0,1.0,2,3451,202021028,House,136.55739000000003,16.72904,1.54973,2.1600300000000003,2.39229,23.4928,13.89939,,295.0
"74 BOYCE STREET, AVOCA",3.0,1.0,2,3467,201031013,House,183.53894,1.5453,0.22669,8.10096,0.46473,,0.8682300000000001,,205.0
"74 FOAM STREET, ROSEBUD",2.0,1.0,2,3939,214021384,House,90.66204,0.7755599999999999,0.98812,1.32503,,3.45025,3.55988,,280.0
"74 GOLF LINKS ROAD, BERWICK",3.0,2.0,1,3806,212021554,House,47.74736,,0.64449,,,,,,355.0
"74 HALEY STREET, DIAMOND CREEK",3.0,1.0,1,3089,209031215,House,29.62389,0.99907,0.60719,0.81248,1.16052,,0.4685,,360.0
"74 HAMILTON STREET, YARRAVILLE",3.0,1.0,0,3013,213031352,House,8.413129999999999,0.9004800000000001,0.47897,2.6630100000000003,1.36867,,1.17749,,480.0
"74 MACDOUGALL ROAD, GOLDEN GULLY",3.0,1.0,1,3555,202011022,House,148.59381,0.94711,1.6149,0.5447799999999999,1.7641300000000002,,,,280.0
"74 MCILWRAITH STREET, CARLTON NORTH",3.0,1.0,1,3054,206071140,House,3.40329,2.59328,0.74386,0.44088,,,,,650.0
"74 NURLENDI ROAD, VERMONT",3.0,2.0,2,3133,211041272,House,28.18312,1.03191,1.17715,1.86183,,,,,490.0
"74 SELLARS STREET, WATSONIA NORTH",4.0,2.0,2,3087,209011204,House,20.13034,0.61372,1.36891,1.54843,2.13313,,,,400.0
"74 TWYFORD STREET, WILLIAMSTOWN",3.0,1.0,1,3016,213021346,House,13.50749,0.5246000000000001,0.50004,1.51782,0.70831,1.06432,1.1730999999999998,,570.0
"74 VICTORIA AVENUE, ALBERT PARK",2.0,1.0,0,3206,206051128,Apartment,5.70622,0.37493,0.51906,0.30977,2.23734,,3.71108,,696.25
"74 VICTORIA STREET, FITZROY",2.0,1.0,1,3065,206071142,Apartment,2.33897,0.74285,0.46923,0.33302,1.51556,1.60876,0.83663,,595.0
"74 WALKER STREET, COBDEN",2.0,1.0,1,3266,217031475,House,200.50431,0.1523499999999999,0.7066699999999999,2.41052,2.0308900000000003,33.37866,1.14866,,215.0
"74 WONGA ROAD, RINGWOOD NORTH",3.0,1.0,2,3134,211031266,House,29.72682,2.20663,0.88773,1.23983,3.46543,,3.17377,2.87921,365.0
"74-76 ENNISMORE CRESCENT, PARK ORCHARDS",3.0,2.0,2,3114,211021261,House,28.72145,0.5791499999999999,0.52139,3.39644,,,,,580.0
"7400 GOULBURN VALLEY HIGHWAY, KIALLA WEST",2.0,1.0,2,3631,216031593,House,171.16944,4.07963,0.18458,,,,,,245.0
"745 LOWER CAIRNBROOK ROAD, GLENGARRY",3.0,1.0,1,3854,205051102,House,179.40547,15.27294,18.01814,,16.88111,,16.35897,,230.0
"747 EUREKA STREET, BALLARAT EAST",3.0,2.0,3,3350,201011481,House,112.48153,0.76886,1.44776,0.93148,1.23523,,,,300.0
"74A WARATAH STREET, GEELONG WEST",3.0,2.0,2,3218,203021040,House,76.35728999999999,0.40464,0.79373,1.55814,,,,,400.0
"75 AMESS ROAD, RIDDELLS CREEK",3.0,2.0,4,3431,210021234,House,64.18133,7.8398,1.79321,,2.50347,,1.91349,,450.0
"75 BEVERIDGES ROAD, LAKE BUNGA",3.0,2.0,0,3909,205021084,House,322.00544,1.59498,2.38532,4.48384,,,4.42695,,250.0
"75 BROWNS ROAD, DEVON MEADOWS",3.0,2.0,0,3977,212031303,House,58.99999,5.33018,2.1650500000000004,2.37279,7.60085,,,,495.0
"75 COLONY CLUB DRIVE, NEWLANDS ARM",3.0,3.0,2,3875,205021086,House,297.04175,2.52527,11.37299,,,,,,380.0
"75 DYSON DRIVE, ALFREDTON",4.0,2.0,2,3350,201011001,House,125.16303,2.71696,2.31257,,,,,,312.0
"75 FACTORY RD, CALLIGNEE",4.0,2.0,3,3844,205041094,House,177.15832999999998,7.277399999999999,0.91672,12.95525,,,31.137310000000003,,500.0
"75 FACTORY ROAD, CALLIGNEE",4.0,2.0,3,3844,205041094,House,177.15832999999998,7.277399999999999,0.91672,12.95525,,,31.137310000000003,,500.0
"75 GALILEE DRIVE, SANDHURST",4.0,2.0,2,3977,214011376,House,47.02803,,4.81483,,,,,,520.0
"75 GOYNES ROAD, EPSOM",3.0,2.0,3,3551,202011025,House,159.18667000000002,1.61214,0.99534,5.56361,1.8305,,,,320.0
"75 HAMILTON PLACE, HAMILTON",3.0,1.0,1,3300,217011421,House,311.04475,1.24932,0.63501,0.98029,1.45227,1.39445,1.22903,,230.0
"75 HUNTER STREET, RICHMOND",3.0,1.0,0,3121,206071517,House,4.877140000000001,0.73833,1.50785,1.51096,1.24793,,,,800.0
"75 MADELINE STREET, GLEN IRIS",3.0,1.0,2,3146,207011150,House,15.40952,0.3714599999999999,3.43181,,1.62414,,,5.6255,450.0
"75 MAYFAIR DRIVE, WODONGA",4.0,1.0,2,3690,204031073,House,308.76031,0.64723,3.02696,1.23693,,,,,310.0
"75 PAY STREET, KERANG",2.0,1.0,0,3579,215031402,House,282.42816,,0.2806,2.3713,1.1586800000000002,2.28436,1.10034,,160.0
"75 RUDD ROAD, SHEPPARTON",3.0,2.0,2,3630,216031416,House,185.78228,1.06976,3.43976,3.36158,,4.40151,,,380.0
"75 TALBOT CRESCENT, KOOYONG",3.0,1.0,1,3144,208041194,House,9.83086,0.29886,1.98244,2.8090900000000003,0.80691,,2.48589,,700.0
"75 VARY STREET, MORWELL",2.0,1.0,0,3840,205041096,House,154.19028,0.8573099999999999,0.14341,0.6565,3.40139,3.95848,3.86119,,150.0
"754 MAIN STREET, SNAKE VALLEY",3.0,1.0,0,3351,201031014,House,154.25010999999998,24.76341,0.37977,33.07862,27.36648,32.22887,32.28978,,290.0
"759 WALNUT AVENUE, MILDURA SOUTH",3.0,2.0,2,3500,215021470,House,543.86931,2.20561,1.99472,2.74773,,,,,350.0
"76 CASTLEMAINE STREET, FRYERSTOWN",3.0,2.0,2,3451,202021028,House,124.20271,20.09227,8.976899999999999,9.33304,11.10823,27.9634,23.19987,,450.0
"76 CHURCHILL PARK DRIVE, LYSTERFIELD SOUTH",4.0,3.0,2,3156,212021453,House,38.41407,2.19959,3.00099,2.32493,,,,,695.0
"76 FONGEO DRIVE, POINT COOK",4.0,2.0,2,3030,213051466,House,29.13712,,2.43356,0.50568,,,,,420.0
"76 GATEHOUSE DRIVE, EASTWOOD",4.0,2.0,3,3875,205021081,House,283.64159,0.85253,0.97242,4.16245,4.50766,4.87567,3.3875300000000004,,435.0
"76 HONEYSUCKLE STREET, IRONBARK",2.0,1.0,1,3550,202011018,House,151.48148,0.26335,0.32556,1.37849,3.39356,2.50738,1.88606,2.49601,260.0
"76 MILLER ROAD, THE BASIN",3.0,1.0,3,3154,211011449,House,38.39629,1.50772,0.26209,2.20464,,,,,350.0
"76 STANLEY STREET, FRANKSTON",3.0,1.0,2,3199,214011371,House,52.81155,1.14928,0.94167,1.55444,1.60128,2.4921,1.80224,2.23221,340.0
"76 STATION STREET, PORT MELBOURNE",2.0,1.0,1,3207,206051130,Apartment,5.07649,0.4187099999999999,0.85188,,0.56201,,0.6901,,650.0
"76 TRAMWAY PARADE, BEAUMARIS",4.0,2.0,2,3193,208011168,House,24.13023,0.41399,1.11723,2.44062,,,1.56086,1.5235,950.0
"76 YEATS DRIVE, DELAHEY",3.0,2.0,1,3037,213011331,House,27.05672,0.67763,0.52916,0.8057000000000001,,,,,370.0
"76-78 MARLEY STREET, SALE",4.0,2.0,2,3850,205051103,House,214.46556,0.68855,0.45675,0.7892899999999999,1.66413,,1.65977,,395.0
"760 HOPKINS FALLS ROAD, WANGOOM",5.0,2.0,2,3279,217041477,House,255.46092,6.05679,5.14668,39.61067,10.31822,39.12307,38.79114,,290.0
"765/488 SWANSTON STREET, CARLTON",2.0,1.0,0,3053,206041117,Apartment,1.04902,0.6497200000000001,1.23029,0.43847,,,1.71997,,420.0
"765A ELTHAM YARRA GLEN RD., WATSONS CREEK",2.0,1.0,0,3775,209031212,Apartment,36.98024,0.50817,4.910010000000001,16.47346,,,,,450.0
"765A ELTHAM-YARRA GLEN ROAD, KANGAROO GROUND",2.0,1.0,0,3097,209031214,House,36.98723,5.06522,5.27222,8.026069999999999,,,,,450.0
"765B ELTHAM YARRA GLEN, KANGAROO GROUND",4.0,2.0,0,3097,209031212,House,36.99507,0.49334,4.89519,16.48829,,,,,550.0
"765B ELTHAM-YARRA GLEN ROAD, KANGAROO GROUND",4.0,2.0,0,3097,209031212,House,36.99507,0.49334,4.89519,16.48829,,,,,550.0
"768 LYGON STREET, CARLTON NORTH",3.0,2.0,2,3054,206071140,House,2.74229,1.93227,1.04617,0.97964,,,,,600.0
"76A GORE STREET, FITZROY",2.0,1.0,1,3065,206071142,Apartment,2.09022,0.9006799999999999,0.8573200000000001,1.1422,0.91345,1.36002,0.74029,,575.0
"76A WOOLNOUGHS ROAD, PORCUPINE RIDGE",1.0,1.0,2,3461,201021011,Apartment,102.95834,12.09331,4.76242,9.82696,8.94374,10.01433,9.89094,,285.0
"77 BORG CRES, SCORESBY",3.0,1.0,1,3179,211011254,House,35.19126,0.50459,0.9189,2.82345,,,,1.83357,390.0
"77 CIVIC PARADE, ALTONA",3.0,1.0,4,3018,213021341,House,17.465040000000002,0.50475,0.78322,1.83802,0.8741599999999999,1.06058,,,410.0
"77 DELANY AVENUE, BRIGHT",1.0,1.0,2,3741,204031069,Apartment,315.91588,0.75816,5.5361400000000005,29.37571,1.82422,29.70426,1.73345,,230.0
"77 EAGLE ROCK PARADE, AIREYS INLET",3.0,1.0,0,3231,203031049,House,124.19892,0.4099,12.47044,,,19.263,11.8274,,257.0
"77 GEORGE CHUDLEIGH DRIVE, HALLAM",3.0,1.0,4,3803,212021297,House,39.23267,1.10784,2.71535,2.2585900000000003,3.18789,,,,350.0
"77 MANSFIELD STREET, THORNBURY",3.0,2.0,2,3071,206021112,House,8.80735,0.5693400000000001,0.70641,0.83866,0.97055,,,,450.0
"77 MUSCATEL ST, INVERMAY",2.0,1.0,4,3352,201011482,House,118.29141,2.31319,0.80359,2.08112,5.74878,,,,400.0
"77 MUSCATEL STREET, INVERMAY",2.0,1.0,4,3352,201011482,House,118.29141,2.31319,0.80359,2.08112,5.74878,,,,393.3333333333333
"77 OLD ELTHAM ROAD, LOWER PLENTY",4.0,3.0,2,3093,209011202,House,20.53834,1.07498,0.52725,2.53768,2.6320300000000003,,,,740.0
"77 OSBORNE AVE, NORTH GEELONG",3.0,1.0,1,3215,203021047,House,71.08018,0.05958,1.17091,0.79238,2.3456,,,,280.0
"77 OSBORNE AVENUE, GEELONG NORTH",3.0,1.0,1,3215,203021047,House,71.08018,0.05958,1.17091,0.79238,2.3456,,,,280.0
"77 OSBORNE AVENUE, NORTH GEELONG",3.0,1.0,1,3215,203021047,House,71.08018,0.05958,1.17091,0.79238,2.3456,,,,280.0
"77 PARK ROAD, GLEN IRIS",4.0,3.0,2,3146,207011150,House,11.83547,0.5939500000000001,1.01707,,3.34394,,,1.94862,870.0
"77 SPRINGFIELD ROAD, BLACKBURN NORTH",3.0,1.0,2,3130,207031161,House,20.56847,0.3382699999999999,0.6451699999999999,0.1545699999999999,1.44333,,,0.46891,430.0
"77 WHATLEY STREET, CARRUM",2.0,1.0,2,3197,208031185,House,49.10351,2.57532,0.83038,,1.41408,,,,310.0
"775 CALLIGNEE SOUTH ROAD, CALLIGNEE",3.0,2.0,2,3844,205041094,House,173.36766,8.11154,5.04067,18.81116,,,27.34663,,290.0
"775 LOWER CAIRNBROOK ROAD, GLENGARRY",3.0,1.0,1,3854,205051102,House,179.02242,15.656,18.40119,,17.26416,,16.74203,,230.0
"775 WIGG ROAD, GIRGARRE",3.0,1.0,2,3624,216011410,House,199.05664,6.06203,7.14149,47.71868,6.69721,28.12722,11.85819,,250.0
"777 BOLGERS ROAD, DEVON NORTH",3.0,1.0,2,3971,205051104,House,222.44605,7.754119999999999,7.53024,14.32167,12.88843,12.72029,12.89494,,250.0
"7794 CASTERTON APSLEY ROAD, APSLEY",3.0,1.0,2,3319,215011393,House,424.56306,30.49487,5.2213,27.02717,43.05353,25.95877,5.121569999999999,,190.0
"77A SHELTONS ROAD, NEWHAM",2.0,1.0,1,3442,202021031,Apartment,83.91341,16.57487,7.155060000000001,,17.23501,,16.93032,,320.0
"78 ALEXANDRA AVE, SOMERS",3.0,1.0,4,3927,214021379,House,86.38071000000001,0.47617,0.65955,12.54366,8.95539,,12.43704,,350.0
"78 BULL STREET, CASTLEMAINE",3.0,1.0,1,3450,202021027,House,128.71809,4.09225,0.87866,1.1904,1.65559,1.60224,1.13573,,345.0
"78 ESTERLY RIDGE ROAD, CUDGEE",3.0,2.0,2,3265,217041477,House,246.72239,11.35298,1.03435,44.90686,6.50732,44.41926,44.08733,,350.0
"78 LARCH CRES, MOUNT WAVERLEY",3.0,2.0,1,3149,212051323,House,23.95887,2.2325100000000004,0.94651,1.50422,2.27529,,,,440.0
"78 LARCH CRESCENT, MOUNT WAVERLEY",3.0,2.0,1,3149,212051323,House,23.9613,2.23493,0.94893,1.50665,2.27771,,,,440.0
"78 MARRIAGE ROAD, BRIGHTON EAST",4.0,2.0,2,3187,208011170,House,17.09259,1.09426,1.04832,0.16426,,,,,800.0
"78 NORTH OATLANDS ROAD, YARRAMBAT",3.0,1.0,2,3091,209031213,House,31.38179,3.70474,1.01707,,,,,,500.0
"78 PARKMORE ROAD, BENTLEIGH EAST",4.0,2.0,1,3165,208021426,House,21.27222,2.22208,1.1061500000000002,1.63966,,2.59439,,,425.0
"78 PATTERSON STREET, MIDDLE PARK",3.0,1.0,2,3206,206051128,House,6.81806,2.43738,1.68784,2.49718,1.33119,,4.82292,,775.0
"78 PORTER STREET, TEMPLESTOWE",4.0,4.0,2,3106,207021159,House,18.81505,0.49498,1.15321,,,,,,400.0
"78 RAMSDEN STREET, CLIFTON HILL",3.0,1.0,2,3068,206071145,House,6.07259,0.55104,1.17094,3.92116,0.5458099999999999,2.38194,,,790.0
"78 ROSEBUD PARADE, ROSEBUD",2.0,1.0,0,3939,214021384,House,91.3855,0.90126,0.80952,2.04849,,2.61756,2.48844,,285.0
"78 SKENE STREET, NEWTOWN",4.0,3.0,2,3220,203021046,House,78.03121,0.27076,0.34757,0.54806,,,,,850.0
