address,latitude_ori,longitude_ori,year,month,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
"28 QUEENSBURY WAY, WERRIBEE",-37.890567,144.634401,2019,11,3.0,1.0,1,3030,213051468,House,37.58563,2.0521700000000003,1.20276,,19.09308,,,,310.0
"28 REILLY STREET, RINGWOOD",-37.8263611002,145.2346059002,2019,9,3.0,1.0,4,3134,211031267,House,28.92473,0.56951,0.51249,1.12973,1.15167,4.7768500000000005,,,470.0
"28 REX STREET, KINGS PARK",-37.7292595002,144.777168002,2019,12,3.0,1.0,3,3021,213011333,House,25.46407,0.22121,1.21204,1.42794,,,,,360.0
"28 RIDGE DRIVE, KENNETT RIVER",-38.66279001,143.85926001,2019,7,2.0,1.0,2,3233,217031476,House,164.6135,7.00429,47.02995,27.87556,51.49317,23.98477,24.24111,,285.0
"28 RITCHIE STREET, OUYEN",-35.06659669,142.32313493,2019,4,3.0,1.0,1,3490,215021398,House,441.486,1.41842,1.46786,0.4394599999999999,1.13196,2.11049,1.92863,,250.0
"28 SARGOOD STREET, COBURG",-37.747845,144.963683,2019,4,2.0,1.0,1,3058,206011497,Apartment,8.339139999999999,0.87982,0.96419,0.64059,,,,,460.0
"28 SAYWELL STREET, NORTH GEELONG",-38.12904888,144.34885643,2019,3,3.0,1.0,3,3215,203021047,House,76.74508999999999,0.83648,1.84079,2.98753,1.25836,,,,340.0
"28 SCOTSBURN WAY, ENDEAVOUR HILLS",-37.973271,145.26416,2019,3,3.0,1.0,1,3802,212021453,House,35.820519999999995,1.5822,0.6686799999999999,2.46321,,,,,380.0
"28 SOMERS AVENUE, MCCRAE",-38.360323,144.932042,2019,5,3.0,1.0,1,3938,214021384,House,89.37733,0.5760599999999999,3.06752,3.29561,,5.2693900000000005,6.22033,,315.0
"28 SOUTH HARBOURSIDE ESPLANADE, SAFETY BEACH",-38.3060407,145.0037275,2019,6,4.0,2.0,4,3936,214021377,House,80.29503,4.00166,12.43674,10.05856,,,7.57716,,725.0
"28 ST LEONARDS ROAD, HEALESVILLE",-37.64669939,145.52388574,2019,11,3.0,2.0,2,3777,211051276,House,67.17183,0.39038,1.66153,0.97074,1.93957,0.80108,1.83994,,440.0
"28 STATION STREET, GLENTHOMPSON",-37.638749,142.544545,2019,4,2.0,1.0,1,3293,217011423,House,259.2692,0.6498200000000001,0.17426,23.16501,0.2101599999999999,47.36957,18.49825,,150.0
"28 STATION STREET, GLENTHOMPSON",-37.638749,142.544545,2019,5,2.0,1.0,1,3293,217011423,House,259.2692,0.6498200000000001,0.17426,23.16501,0.2101599999999999,47.36957,18.49825,,150.0
"28 STOOKE STREET, YARRAVILLE",-37.817067,144.864133,2019,3,2.0,1.0,2,3013,213031352,House,11.8175,0.6772999999999999,1.25926,1.6121,3.29615,,3.10497,,420.0
"28 THE GALLEY, CAPEL SOUND",-38.367991,144.873576,2019,3,2.0,1.0,2,3940,214021384,House,93.6102,0.40818,1.94058,1.63561,,1.77758,2.10746,,355.0
"28 THE GALLEY, CAPEL SOUND",-38.367991,144.873576,2019,8,2.0,1.0,2,3940,214021384,House,93.6102,0.40818,1.94058,1.63561,,1.77758,2.10746,,340.0
"28 THE SEEKERS CRES, MILL PARK",-37.6520311,145.0624205,2019,10,3.0,2.0,1,3082,209041220,House,24.01684,,2.15744,2.75131,,,,,345.0
"28 THE SEEKERS CRESCENT, MILL PARK",-37.652052,145.062383,2019,10,3.0,2.0,1,3082,209041220,House,24.02083,,2.16144,2.7553,,,,,345.0
"28 THOMAS STREET, NOBLE PARK",-37.971123,145.177555,2019,8,3.0,1.0,1,3174,212041460,House,34.39584,0.97816,0.73325,,1.72399,,,,390.0
"28 THOMAS STREET, NOBLE PARK",-37.971123,145.177555,2019,9,3.0,1.0,1,3174,212041460,House,34.39584,0.97816,0.73325,,1.72399,,,,380.0
"28 TONGUE STREET, YARRAVILLE",-37.810642,144.890695,2019,12,3.0,1.0,1,3013,213031352,House,8.14771,1.05506,0.51222,3.2981100000000003,1.4656600000000002,,1.54793,,535.0
"28 TRENT CRESCENT, CHARLEMONT",-38.2124461002,144.3649811002,2019,6,4.0,2.0,2,3217,203021485,House,90.25495,2.16958,,4.555149999999999,,,,,430.0
"28 TROEDEL STREET, PEARCEDALE",-38.204766,145.23941,2019,9,3.0,2.0,8,3912,212031308,House,63.52842,1.44528,1.02434,,18.95252,,,,470.0
"28 URSA STREET, BELMONT",-38.1828716,144.3326394,2019,6,2.0,2.0,1,3216,203021037,House,87.27986,0.58385,1.03517,0.91848,,,,,370.0
"28 VAUTIER STREET, RIPPLESIDE",-38.1208614,144.3556403,2019,2,4.0,2.0,2,3215,203021047,House,71.02813,0.34825,0.14704,2.46543,0.60637,,,,600.0
"28 VIEW POINT DRIVE, CHIRNSIDE PARK",-37.756876,145.314788,2019,9,3.0,1.0,2,3116,211051275,House,37.62226,1.01632,1.13835,2.07913,,,,,410.0
"28 WALKER STREET, DONALD",-36.36958564,142.98754793,2019,2,3.0,1.0,4,3480,215031400,House,277.72803000000005,1.37753,0.36989,1.80421,0.15536,1.86245,0.71945,,250.0
"28 WALKER STREET, DONALD",-36.36958564,142.98754793,2019,3,3.0,1.0,4,3480,215031400,House,277.72803000000005,1.37753,0.36989,1.80421,0.15536,1.86245,0.71945,,250.0
"28 WALKER STREET, DONALD",-36.36958564,142.98754793,2019,8,3.0,1.0,4,3480,215031400,House,277.72803000000005,1.37753,0.36989,1.80421,0.15536,1.86245,0.71945,,250.0
"28 WALKER STREET, DONALD",-36.36958564,142.98754793,2019,9,3.0,1.0,4,3480,215031400,House,277.72803000000005,1.37753,0.36989,1.80421,0.15536,1.86245,0.71945,,250.0
"28 WEBB STREET, WARRANDYTE",-37.740093,145.222589,2019,5,1.0,1.0,2,3113,211021262,House,31.50129,1.0289,1.29657,4.68468,,,1.07133,,310.0
"28 WILSON STREET, PRINCES HILL",-37.784502,144.966922,2019,11,2.0,1.0,0,3054,206071140,House,3.55821,2.74819,0.89877,0.32266,,,,,600.0
"28 WILSON STREET, PRINCES HILL",-37.784502,144.966922,2019,12,2.0,1.0,0,3054,206071140,House,3.55821,2.74819,0.89877,0.32266,,,,,600.0
"28-30 STATION STREET, THORPDALE",-38.286981,146.176802,2019,8,4.0,1.0,2,3835,205011078,House,137.2997,11.98147,0.4518,10.80361,12.8435,,11.99132,,300.0
"28/1 EUCALYPTUS MEWS, NOTTING HILL",-37.90532,145.14057,2019,1,2.0,1.0,2,3168,212051567,Apartment,22.84928,1.1523800000000002,0.6461399999999999,1.17957,,,,,375.0
"28/12 CREFDEN STREET, MAIDSTONE",-37.7791973,144.8738791,2019,12,2.0,2.0,1,3012,213031347,House,11.27734,0.25729,1.6279100000000002,1.5471400000000002,3.33919,,1.14073,,390.0
"28/1650 DANDENONG ROAD, OAKLEIGH EAST",-37.9071712,145.1150177,2019,10,2.0,1.0,1,3166,212051326,House,20.25569,2.9277,1.47816,1.11344,2.36285,3.01161,2.96353,,380.0
"28/234 WARRIGAL ROAD, CAMBERWELL",-37.849425,145.09527,2019,10,1.0,1.0,0,3124,207011149,Apartment,14.50222,1.89052,1.12431,4.30211,2.21515,,3.97136,,245.0
"28/246 HIGH STREET, TEMPLESTOWE LOWER",-37.770344,145.117735,2019,5,3.0,2.0,1,3107,207021160,House,16.3821,2.64347,0.74239,1.05772,,,,,440.0
"28/40 MURRAY STREET, YARRAVILLE",-37.8155449,144.8897106,2019,3,3.0,1.0,2,3013,213031352,House,8.4574,0.6100099999999999,0.45147,2.51021,0.75462,,0.56343,,610.0
"28/86 BURNLEY STREET, RICHMOND",-37.815007,145.008938,2019,2,1.0,1.0,1,3121,206071518,Apartment,4.67956,0.71545,0.2152299999999999,0.8044199999999999,0.8160299999999999,,1.21853,,430.0
"28/87-115 NELSON PLACE, WILLIAMSTOWN",-37.864221,144.906176,2019,10,3.0,1.0,2,3016,213021346,House,13.614,0.37692,0.56597,2.16991,0.4743799999999999,1.90653,0.29667,,530.0
"280 ERAMOSA ROAD WEST, MOOROODUC",-38.213366,145.119282,2019,6,4.0,2.0,2,3933,214021385,House,65.94736999999999,4.0236,4.30785,5.01614,5.91465,,,,515.0
"280 GRANTS ROAD, WOODSTOCK",-37.5231334002,145.0608537002,2019,11,3.0,2.0,2,3751,209041225,House,37.6206,13.20957,6.05177,6.53261,12.15643,,6.70385,,400.0
"280 GRETA LURG ROAD, UPPER LURG",-36.571893,146.19252,2019,11,5.0,2.0,5,3673,204021064,House,225.75483,39.44076999999999,5.764069999999999,37.0321,40.35354,,,,595.0
"280 GRETA-LURG ROAD, UPPER LURG",-36.571893,146.19252,2019,11,5.0,2.0,3,3673,204021064,House,225.75483,39.44076999999999,5.764069999999999,37.0321,40.35354,,,,595.0
"280 HEIDELBERG-WARRANDYTE ROAD, WARRANDYTE",-37.74962365,145.18960945,2019,4,2.0,2.0,2,3113,211021262,House,27.66892,2.29252,2.28777,0.52503,,,3.08195,,450.0
"2803/483 SWANSTON STREET, MELBOURNE",-37.807218,144.962336,2019,8,2.0,1.0,0,3000,206041504,Apartment,0.85485,0.44727,,,0.67001,,0.40412,,590.0
"2807/100 HARBOUR ESPLANADE, DOCKLANDS",-37.818305,144.946966,2019,11,3.0,2.0,2,3008,206041118,Apartment,2.96705,0.47223,,,0.16624,,,1.41182,910.0
"2809/220 SPENCER STREET, MELBOURNE",-37.8157326,144.9529058,2019,2,1.0,1.0,0,3000,206041505,Apartment,1.76854,0.7882100000000001,,0.38936,0.92465,1.24104,,,480.0
"281 STATION STREET, CARLTON NORTH",-37.790414,144.974972,2019,2,2.0,1.0,0,3054,206071140,Apartment,3.11873,2.30871,0.30383,1.64999,,,,,620.0
"281 TRAFALGAR SOUTH ROAD, TRAFALGAR SOUTH",-38.257718,146.151096,2019,2,4.0,1.0,3,3824,205011078,House,133.49019,4.6144,6.835319999999999,6.99409,9.03398,,8.1818,,340.0
"281 TRAFALGAR SOUTH ROAD, TRAFALGAR SOUTH",-38.257718,146.151096,2019,3,4.0,1.0,3,3824,205011078,House,133.49019,4.6144,6.835319999999999,6.99409,9.03398,,8.1818,,340.0
"282 FRANKSTON FLINDERS ROAD, FRANKSTON SOUTH",-38.18258,145.139273,2019,4,3.0,2.0,3,3199,214011373,House,61.87714,1.38179,2.39858,1.7123199999999998,,,,,520.0
"282 GOOCH STREET, THORNBURY",-37.760453,145.022943,2019,2,3.0,2.0,3,3071,206021112,House,10.20408,1.06809,0.6059500000000001,1.22143,3.67271,,,,700.0
"283 FITZROY STREET, FITZROY",-37.800881,144.976787,2019,7,2.0,1.0,1,3065,206071142,Apartment,2.0986,0.3101,0.29797,0.55392,1.11275,1.3684,0.7581,,586.0
"2844 WILLOW GROVE ROAD, FUMINA SOUTH",-37.9745548,146.1383212,2019,3,5.0,1.0,2,3825,205011077,House,153.42342000000002,9.48181,4.89418,33.89569,,,43.05831,,250.0
"2847 PRINCES HIGHWAY, TOSTAREE",-37.74392001,148.1698001,2019,12,3.0,1.0,2,3888,205021085,House,341.56994,6.98947,7.800649999999999,29.60067,7.30654,30.64404,28.99842,,240.0
"285 LA TROBE STREET, MELBOURNE",-37.8107078,144.9608101,2019,9,1.0,1.0,1,3000,206041504,Apartment,0.7207,0.51337,,,0.53586,,0.48393,,580.0
"285 PHALPS ROAD, LARPENT",-38.368494,143.47087,2019,1,3.0,1.0,4,3249,217031473,House,164.49982999999995,6.75745,5.107600000000001,,4.42084,31.95256,31.55905,,270.0
"285 RATHDOWNE STREET, CARLTON",-37.800048,144.969789,2019,1,3.0,1.0,2,3053,206041117,House,1.83319,0.36084,0.60665,1.27139,2.25131,,0.41364,,693.0
"2855 KATAMATITE SHEPPARTON ROAD, TALLYGAROOPNA",-36.18819592,145.53859315,2019,12,4.0,1.0,2,3634,216021413,House,208.75953,9.34484,8.403229999999999,25.14207,22.1975,21.15768,22.69503,,400.0
"287 HEATHS RD, WERRIBEE",-37.876908,144.674707,2019,4,3.0,2.0,1,3030,213051467,House,30.88691,2.60937,1.78594,1.58394,,,,,350.0
"287 KING STREET, BENDIGO",-36.770475,144.2671044,2019,8,3.0,2.0,1,3550,202011022,House,149.55519,0.99728,0.19321,2.96485,1.05968,,,,320.0
"2870 WARBURTON HIGHWAY, WESBURN",-37.7675342,145.6457005,2019,10,3.0,1.0,2,3799,211051286,House,70.34836,0.97025,0.18908,3.3443400000000003,,,4.844600000000001,,340.0
"287A BLACKBURN ROAD, BURWOOD EAST",-37.846194,145.15403,2019,9,3.0,2.0,2,3151,207031166,Apartment,26.07085,1.78293,0.7347100000000001,1.72188,1.2894100000000002,,,,480.0
"287A BLACKBURN ROAD, BURWOOD EAST",-37.846194,145.15403,2019,10,3.0,2.0,2,3151,207031166,Apartment,26.07085,1.78293,0.7347100000000001,1.72188,1.2894100000000002,,,,460.0
"288 TOORONGA ROAD, GLEN IRIS",-37.852673,145.042463,2019,12,2.0,2.0,1,3146,208041194,House,10.70283,0.5177200000000001,0.7310099999999999,1.41061,0.45563,,1.64616,,805.0
"2897 WARBURTON HIGHWAY, WESBURN",-37.766791,145.644632,2019,5,2.0,1.0,0,3799,211051286,House,70.23051,1.0880999999999998,0.30692,3.2265,,,4.72675,,280.0
"28A ADAM CRESCENT, MONTMORENCY",-37.717043,145.133542,2019,2,3.0,1.0,1,3094,209011202,House,23.72618,2.30011,1.60488,3.34779,2.51493,,,,430.0
"28A JAMES CRESCENT, HAMPTON",-37.942828,145.020217,2019,3,2.0,1.0,1,3188,208011172,Apartment,19.68396,0.03835,1.18728,2.92202,3.96712,4.01852,,,470.0
"28A JERSEY STREET, COBURG",-37.734173,144.953246,2019,6,3.0,1.0,1,3058,206011498,House,10.78051,0.44306,0.3227799999999999,,2.17274,,1.43501,,460.0
"28A JERSEY STREET, COBURG",-37.734173,144.953246,2019,7,3.0,1.0,1,3058,206011498,House,10.78051,0.44306,0.3227799999999999,,2.17274,,1.43501,,460.0
"28A LESLIE ST, STAWELL",-37.06533001,142.76347001,2019,8,3.0,1.0,1,3380,215011392,House,234.44422,1.41396,0.7574299999999999,2.31857,1.36986,2.40237,2.59728,,270.0
"28A LESLIE STREET, STAWELL",-37.06533001,142.76347001,2019,8,3.0,1.0,1,3380,215011392,House,234.44422,1.41396,0.7574299999999999,2.31857,1.36986,2.40237,2.59728,,270.0
"28A NISBETT STREET, RESERVOIR",-37.727653,145.032778,2019,12,2.0,1.0,1,3073,209021525,Apartment,13.95457,0.90231,2.41049,2.62936,,,,,340.0
"28A SKINNER STREET, BITTERN",-38.337627,145.171908,2019,2,3.0,2.0,2,3918,214021379,House,81.24068,0.36034,0.24861,4.70536,0.7314400000000001,,4.213100000000001,,420.0
"28B TAYLOR STREET, BRIGHTON EAST",-37.90425,145.020533,2019,10,5.0,2.0,2,3187,208011170,House,14.87615,1.19682,0.66918,2.7390700000000003,,,,,950.0
"28B WINGROVE STREET, CHELTENHAM",-37.952589,145.063496,2019,1,3.0,1.0,1,3192,208031188,House,26.33506,1.00063,1.21183,0.57453,2.11288,,2.23741,1.92923,515.0
"29 ADELAIDE STREET, ST ALBANS",-37.741325,144.791064,2019,5,2.0,1.0,2,3021,213011334,House,23.88509,0.31421,0.78407,0.64943,2.03703,,0.66062,,350.0
"29 ADELAIDE STREET, ST ALBANS",-37.741325,144.791064,2019,6,2.0,1.0,2,3021,213011334,House,23.88509,0.31421,0.78407,0.64943,2.03703,,0.66062,,330.0
"29 BANKSIA CRESCENT, TYABB",-38.263421,145.185537,2019,6,3.0,2.0,2,3913,214021385,House,69.47838,0.54089,1.51118,1.16386,1.24729,,,,450.0
"29 BANKSIA CRESCENT, TYABB",-38.263421,145.185537,2019,12,3.0,2.0,2,3913,214021385,House,69.47838,0.54089,1.51118,1.16386,1.24729,,,,450.0
"29 BERRYBANK TERRACE, BOTANIC RIDGE",-38.14749001,145.29055001,2019,11,3.0,2.0,2,3977,212031303,House,59.66095,5.991140000000001,2.82602,3.50603,6.87887,,,,360.0
"29 BOLIVAR ST, TERANG",-38.2398561,142.9050796,2019,8,4.0,2.0,2,3264,217031474,House,220.19511,1.0545,0.42323,0.94152,0.93002,0.24588,1.5810799999999998,,330.0
"29 BOLIVAR STREET, TERANG",-38.23998,142.905023,2019,8,4.0,2.0,2,3264,217031474,House,220.20814,1.06753,0.43627,0.95455,0.94306,0.2952599999999999,1.59411,,330.0
"29 BURKE STREET, WANGARATTA",-36.368213,146.317519,2019,9,3.0,1.0,1,3677,204021066,House,240.55438,0.7948099999999999,0.43061,0.7535599999999999,2.16715,2.32638,1.17319,,270.0
"29 BURKE STREET, WANGARATTA",-36.368213,146.317519,2019,10,3.0,1.0,1,3677,204021066,House,240.55438,0.7948099999999999,0.43061,0.7535599999999999,2.16715,2.32638,1.17319,,270.0
"29 BURKE STREET, WANGARATTA",-36.368213,146.317519,2019,11,3.0,1.0,1,3677,204021066,House,240.55438,0.7948099999999999,0.43061,0.7535599999999999,2.16715,2.32638,1.17319,,270.0
"29 CAMBRIDGE WAY, CAMPBELLFIELD",-37.676966,144.966292,2019,5,3.0,1.0,3,3061,210051243,House,16.92808,2.50456,0.56902,5.29036,3.04586,,,5.22306,405.0
"29 CAVALRY CIRCUIT, MARIBYRNONG",-37.774751,144.880526,2019,2,2.0,1.0,1,3032,213031349,House,10.65064,0.90425,2.0585,1.31513,,,,1.43078,380.0
"29 CERBERUS CRESCENT, WILLIAMSTOWN",-37.855283,144.881965,2019,1,3.0,1.0,1,3016,213021346,House,14.03368,0.79598,1.19208,1.03135,1.89753,1.48093,2.6543400000000004,,440.0
"29 CHURCH STREET, COLERAINE",-37.603931,141.696698,2019,4,3.0,1.0,2,3315,217011423,House,344.92641,0.35002,0.34662,42.85583999999999,0.39405,1.10709,14.11669,,225.0
"29 CHURCH STREET, COLERAINE",-37.603931,141.696698,2019,8,3.0,1.0,2,3315,217011423,House,344.92641,0.35002,0.34662,42.85583999999999,0.39405,1.10709,14.11669,,210.0
"29 CHURCH STREET, COLERAINE",-37.603931,141.696698,2019,9,3.0,1.0,2,3315,217011423,House,344.92641,0.35002,0.34662,42.85583999999999,0.39405,1.10709,14.11669,,210.0
"29 CINNAMON DRIVE, LAKE GARDENS",-37.5407192002,143.8177822002,2019,6,4.0,2.0,2,3355,201011002,House,122.24823,1.34755,3.89716,2.34398,1.2516500000000002,4.644430000000001,6.121659999999999,,440.0
"29 CINNAMON DRIVE, LAKE GARDENS",-37.5407192002,143.8177822002,2019,9,4.0,2.0,2,3355,201011002,House,122.24823,1.34755,3.89716,2.34398,1.2516500000000002,4.644430000000001,6.121659999999999,,430.0
"29 CLUDEN STREET, BRIGHTON EAST",-37.912609,145.010983,2019,4,4.0,3.0,2,3187,208011170,House,15.73562,0.36517,1.7466,2.3476,,,,,1050.0
"29 CLUDEN STREET, BRIGHTON EAST",-37.912609,145.010983,2019,7,4.0,3.0,2,3187,208011170,House,15.73562,0.36517,1.7466,2.3476,,,,,1050.0
"29 COLLINS STREET, THORNBURY",-37.754861,145.003455,2019,11,2.0,1.0,0,3071,206021112,Apartment,8.72451,0.53362,0.4442799999999999,1.20038,0.64222,,,,580.0
"29 CONDOR DRIVE, MILDURA",-34.2075685,142.1178727,2019,7,3.0,2.0,2,3500,215021470,House,542.8465600000001,1.38746,1.43221,1.97245,,,,,350.0
"29 CORNISH AVENUE, TRESCO",-35.501895002,143.6723161002,2019,9,3.0,1.0,2,3583,215031405,House,320.9565,7.51484,0.44053,,0.5646100000000001,105.91038,7.01954,,250.0
"29 CRAVEN ST, LUCAS",-37.5508085002,143.77992911879002,2019,12,4.0,2.0,2,3350,201011001,House,125.9212,2.52658,2.12219,,,,,,425.0
"29 CRAVEN STREET, LUCAS",-37.5508104,143.7798457,2019,12,4.0,2.0,2,3350,201011001,House,125.92239,2.52777,2.12338,,,,,,425.0
"29 DAISY ST, NEWTOWN",-38.15702585,144.33478151,2019,4,2.0,1.0,1,3220,203021046,House,78.54245,0.5243300000000001,0.77375,0.97837,,,,,350.0
"29 DAISY STREET, NEWTOWN",-38.15702585,144.33478151,2019,4,2.0,1.0,1,3220,203021046,House,78.54245,0.5243300000000001,0.77375,0.97837,,,,,350.0
"29 DALY DRIVE, LUCAS",-37.5532805,143.7718219,2019,3,4.0,2.0,2,3350,201011001,House,126.67752,2.936,2.53161,,,,,,380.0
"29 DALY DRIVE, LUCAS",-37.5532805,143.7718219,2019,7,4.0,2.0,2,3350,201011001,House,126.67752,2.936,2.53161,,,,,,380.0
"29 DALY DRIVE, LUCAS",-37.5532805,143.7718219,2019,8,4.0,2.0,2,3350,201011001,House,126.67752,2.936,2.53161,,,,,,380.0
"29 DOBIE COURT, NORTH GEELONG",-37.3003698,142.9739787,2019,10,4.0,2.0,2,3215,215011386,House,200.7892,4.45934,4.05069,3.99508,4.62396,4.95917,5.01822,,545.0
"29 DUNN STREET, BROADMEADOWS",-37.691039,144.918572,2019,1,3.0,1.0,2,3047,210051242,House,15.39604,0.8563200000000001,0.96891,1.64403,1.4819,,1.79242,1.99337,325.0
"29 EDINBOROUGH STREET, HALLAM",-38.00172,145.266144,2019,11,3.0,1.0,3,3803,212021297,House,39.0287,0.5839099999999999,1.0062,0.54944,3.02671,,,,330.0
"29 ELEANOR DRIVE, LUCAS",-37.5487935,143.7771556,2019,9,4.0,2.0,2,3350,201011001,House,125.9643,2.78349,2.3791,,,,,,360.0
"29 EUGENE STREET, VIEWBANK",-37.72921,145.099201,2019,7,4.0,2.0,2,3084,209011203,House,18.7458,1.32331,1.56919,2.3652800000000003,3.35135,,,,530.0
"29 EVERWIN DRIVE, WERRIBEE",-37.895275,144.641524,2019,11,3.0,1.0,1,3030,213051468,House,36.74858999999999,2.06006,0.69897,,19.46517,,,,300.0
"29 FLINT CRESCENT, DELAHEY",-37.725412,144.767098,2019,3,3.0,1.0,0,3037,213011331,House,28.1911,0.53831,1.63714,1.07311,,,,,360.0
"29 FOLKSTONE CRESCENT, FERNTREE GULLY",-37.888639,145.258599,2019,7,4.0,2.0,1,3156,211011448,House,37.15221,1.71158,0.89487,3.97599,5.01222,6.12826,,1.80682,415.0
"29 FOLKSTONE CRESCENT, FERNTREE GULLY",-37.888639,145.258599,2019,8,4.0,2.0,1,3156,211011448,House,37.15221,1.71158,0.89487,3.97599,5.01222,6.12826,,1.80682,405.0
"29 FRANCIS COURT, KILMORE",-37.296087,144.952105,2019,6,3.0,2.0,2,3764,204011056,House,64.7848,,0.61234,0.8364,4.105090000000001,1.33176,1.4173399999999998,,350.0
"29 FRANCIS COURT, KILMORE",-37.296087,144.952105,2019,7,3.0,2.0,2,3764,204011056,House,64.7848,,0.61234,0.8364,4.105090000000001,1.33176,1.4173399999999998,,350.0
"29 FULLBROOK DRIVE, SUNBURY",-37.559194,144.707143,2019,3,3.0,1.0,2,3429,210041541,House,44.01228,4.23751,0.88197,4.443479999999999,,,,,360.0
"29 FULLBROOK DRIVE, SUNBURY",-37.559194,144.707143,2019,6,3.0,1.0,2,3429,210041541,House,44.01228,4.23751,0.88197,4.443479999999999,,,,,360.0
"29 GOODENIA AVENUE, MANOR LAKES",-37.8701783,144.59058,2019,1,4.0,2.0,2,3024,213051579,House,40.4222,,2.68888,,,,,,390.0
"29 GRENVILLE GROVE, CAPEL SOUND",-38.368489,144.866798,2019,10,3.0,1.0,3,3940,214021384,House,94.1201,0.72837,2.45047,2.1455,,2.04464,2.61736,,350.0
"29 HAMMOND STREET, YACKANDANDAH",-36.31098001,146.83715001,2019,8,4.0,2.0,1,3749,204031075,House,296.61341,11.15946,0.32089,,30.10279,1.02095,0.62589,,400.0
"29 HAYES STREET, IRONBARK",-36.75323001,144.26416001,2019,10,3.0,1.0,1,3550,202011018,House,152.04814000000002,0.45512,0.99177,1.39885,3.50049,2.61431,1.99299,2.6029400000000003,290.0
"29 HELEN RD, CHADSTONE",-37.888483002,145.1020321002,2019,11,3.0,1.0,1,3148,212051319,House,18.91826,2.12635,2.37566,1.86472,,,,,495.0
"29 HILTON WAY, MELTON WEST",-37.681799,144.556907,2019,4,3.0,1.0,4,3337,213041358,House,46.73007,,1.59275,1.61712,,,,1.59109,310.0
"29 HONEYSUCKLE STREET, BENDIGO",-36.763182,144.266711,2019,2,3.0,1.0,0,3550,202011018,House,149.91604999999998,0.67988,0.88803,1.06202,2.57798,3.08313,0.50169,1.6804400000000002,380.0
"29 HOWELL ROAD, PLENTY",-37.669595,145.122954,2019,4,4.0,2.0,2,3090,209031213,House,27.17628,0.24489,0.22384,,,,,,580.0
"29 HUME STREET, SUNBURY",-37.581203,144.716032,2019,10,3.0,2.0,1,3429,210041540,House,40.1076,0.95688,1.3233,,1.70471,,,,360.0
"29 HUME STREET, SUNBURY",-37.581203,144.716032,2019,11,3.0,2.0,1,3429,210041540,House,40.1076,0.95688,1.3233,,1.70471,,,,360.0
"29 HUNTER STREET, ABBOTSFORD",-37.801102,144.998179,2019,8,2.0,1.0,1,3067,206071139,House,4.35306,0.74125,0.7567200000000001,1.24137,1.05865,,1.15564,,650.0
"29 HUNTER STREET, ABBOTSFORD",-37.801102,144.998179,2019,9,2.0,1.0,1,3067,206071139,House,4.35306,0.74125,0.7567200000000001,1.24137,1.05865,,1.15564,,650.0
"29 ISABELLA STREET, SHEPPARTON",-36.391075,145.401937,2019,10,3.0,1.0,2,3630,216031594,House,179.83916,1.86765,0.5376299999999999,1.45654,1.41106,,1.62744,,300.0
"29 ISABELLA STREET, SHEPPARTON",-36.391075,145.401937,2019,11,3.0,1.0,2,3630,216031594,House,179.83916,1.86765,0.5376299999999999,1.45654,1.41106,,1.62744,,300.0
"29 JACKSON STREET, CROYDON",-37.794927,145.287207,2019,1,3.0,2.0,1,3136,211031450,House,33.148410000000005,1.21456,1.603,1.21714,,,1.53032,,480.0
"29 KENNY ROAD, YARROWEYAH",-35.922713,145.559103,2019,3,2.0,1.0,0,3644,216021413,House,246.50338,0.34952,7.77658,31.8438,0.51975,32.15219,31.02142,,240.0
"29 KINNOULL GROVE, GLEN WAVERLEY",-37.880177,145.155115,2019,9,5.0,4.0,2,3150,212051322,House,24.34516,2.5596300000000003,1.71754,1.34757,0.8497,,,1.42252,870.0
"29 LATROBE STREET, NEWPORT",-37.8479568002,144.8884982002,2019,8,4.0,2.0,1,3015,213021344,House,12.41576,0.09952,1.20784,2.64454,0.80872,,0.77465,,815.0
"29 LLANO CIRCUIT, BERWICK",-38.0410135,145.3236477,2019,7,2.0,1.0,1,3806,212021554,House,46.68513,,2.11154,,,,,,350.0
"29 LLANO CIRCUIT, BERWICK",-38.0410135,145.3236477,2019,11,2.0,1.0,1,3806,212021554,House,46.68513,,2.11154,,,,,,350.0
"29 LOWTHER STREET, MALDON",-36.9861999,144.0659357,2019,4,2.0,1.0,2,3463,202021028,House,143.04960999999997,1.76583,1.79186,26.25286,1.47243,1.1529,1.89118,,350.0
"29 LUCAS STREET, NEWCOMB",-38.163458,144.396727,2019,6,3.0,1.0,2,3219,203021045,House,83.85501,0.1051899999999999,0.34108,1.53428,,,,,300.0
"29 LYLE STREET, BACCHUS MARSH",-37.67015768,144.43112439,2019,9,3.0,1.0,1,3340,213041353,House,58.94973,1.36402,0.66311,2.2847600000000003,2.5773,1.03244,1.02163,,310.0
"29 LYLE STREET, BACCHUS MARSH",-37.67015768,144.43112439,2019,10,3.0,1.0,1,3340,213041353,House,58.94973,1.36402,0.66311,2.2847600000000003,2.5773,1.03244,1.02163,,310.0
"29 LYLE STREET, BACCHUS MARSH",-37.67015768,144.43112439,2019,11,3.0,1.0,1,3340,213041353,House,58.94973,1.36402,0.66311,2.2847600000000003,2.5773,1.03244,1.02163,,310.0
