,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$400 per week,Available Now,October 2014,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$400 pw,Available Now,October 2014,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$400 p.w.,Available Now,October 2014,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$390,Available Now,March 2012,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$390 p.w.,Available Now,March 2012,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$390 per week,Available Now,March 2012,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$390 pw,Available Now,March 2012,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$380,Available Now,September 2010,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$380 p.w.,Available Now,June 2010,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$380 pw,Available Now,June 2010,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$380,Available Now,June 2010,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$380 pw,Available Now,May 2010,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,Contact,Available Now,April 2010,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$380 pw,Available Now,November 2009,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$390 p.w.,Available Now,November 2009,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$390 pw,Available Now,November 2009,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$390,Available Now,November 2009,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$370 pw,Available Now,September 2008,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$370,Available Now,September 2008,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$300 pw,Available Now,July 2007,3108
0,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3,1,1,$300,Available Now,July 2007,3108
0,"14/832 DONCASTER ROAD, DONCASTER",-37.77447665002,145.17248380592602002,2,2,1,$550 per week,Available Now,August 2022,3108
0,"14/832 DONCASTER ROAD, DONCASTER",-37.77447665002,145.17248380592602002,2,2,1,$550 per week,Available Now,August 2022,3108
0,"2/21 ANTHONY AVENUE, DONCASTER",-37.7749923002,145.1077219002,4,2,2,$620,none,August 2022,3108
0,"2/21 ANTHONY AVENUE, DONCASTER",-37.7749923002,145.1077219002,4,2,2,$620,none,August 2022,3108
0,"1 CANTALA DRIVE, DONCASTER",-37.77585500,145.12720400,4,2,2,$700,Available Now,August 2022,3108
0,"1 CANTALA DRIVE, DONCASTER",-37.77585500,145.12720400,4,2,2,$700,Available Now,August 2022,3108
0,"1 CANTALA DRIVE, DONCASTER",-37.77585500,145.12720400,4,2,2,$700 pw,Available Now,August 2022,3108
0,"1 CANTALA DRIVE, DONCASTER",-37.77585500,145.12720400,4,2,2,$600 per week,Available Now,September 2020,3108
0,"1 CANTALA DRIVE, DONCASTER",-37.77585500,145.12720400,4,2,2,$680 pw,Available Now,March 2019,3108
0,"1 CANTALA DRIVE, DONCASTER",-37.77585500,145.12720400,4,2,2,$700 pw,Available Now,February 2018,3108
0,"34 NATHAN STREET, DONCASTER",-37.78469100,145.14168600,4,2,2,$650 pw,none,August 2022,3108
0,"34 NATHAN STREET, DONCASTER",-37.78469100,145.14168600,4,2,2,$650 pw,none,August 2022,3108
0,"34 NATHAN STREET, DONCASTER",-37.78469100,145.14168600,4,2,2,$550,none,June 2019,3108
0,"34 NATHAN STREET, DONCASTER",-37.78469100,145.14168600,4,2,2,$550 pw,none,June 2019,3108
0,"34 NATHAN STREET, DONCASTER",-37.78469100,145.14168600,4,2,2,$600,none,May 2019,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,"$450 - $1,955 pw",House,August 2022,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,"$450 - $1,955 pw",House,August 2022,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,"$450 - $1,955 pw",House,June 2020,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,"$400 - $1,738 pw",House,April 2015,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$395 per week,House,February 2015,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$395 pw,House,February 2015,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$395,House,February 2015,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$375,House,February 2012,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$375 p.w.,House,February 2012,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$375 per week,House,February 2012,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$375 pw,House,February 2012,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$380 p.w.,House,July 2010,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$380 pw,House,July 2010,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$365 pw,House,July 2009,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$365,House,July 2009,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$320,House,December 2007,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$300 pw,House,November 2007,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$300,House,November 2007,3108
0,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3,1,1,$320 pw,House,November 2007,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$600 p.w.,none,August 2022,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$600 p.w.,none,August 2022,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$500 Weekly,none,May 2017,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$500,none,May 2017,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$500 per week,none,May 2017,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$530,none,May 2017,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$550 per week,none,April 2017,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$495,none,October 2014,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$495 per week,none,October 2014,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$495 pw,none,October 2014,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$495 Weekly,none,October 2014,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$500 p.w.,none,October 2014,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$520 per week,none,September 2014,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$480 per week,none,October 2013,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$480 per week,none,September 2013,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$480 Weekly,none,September 2013,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$480 p.w.,none,September 2013,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$480 pw,none,September 2013,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$480,none,September 2013,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$480 pw,none,August 2013,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$480 per week,none,August 2013,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$460 per week,none,April 2011,3108
0,"12 SODERLUND DRIVE, DONCASTER",-37.7762050,145.1152050,4,2,1,$450,none,August 2009,3108
0,"12/222 WILLIAMSONS ROAD, DONCASTER",-37.768346,145.131026,2,2,1,$500 per week,none,August 2022,3108
0,"12/222 WILLIAMSONS ROAD, DONCASTER",-37.768346,145.131026,2,2,1,$500 per week,none,August 2022,3108
0,"12/222 WILLIAMSONS ROAD, DONCASTER",-37.768346,145.131026,2,2,1,$500,none,August 2022,3108
0,"12/222 WILLIAMSONS ROAD, DONCASTER",-37.768346,145.131026,2,2,1,$500 per week,none,July 2022,3108
0,"12/222 WILLIAMSONS ROAD, DONCASTER",-37.768346,145.131026,2,2,1,$450 pw,none,February 2017,3108
0,"12/222 WILLIAMSONS ROAD, DONCASTER",-37.768346,145.131026,2,2,1,$490 pw,none,February 2017,3108
0,"205/160 WILLIAMSONS ROAD, DONCASTER",-37.781864002,145.12376002,1,1,1,$400 per week,Unit/apmt,August 2022,3108
0,"205/160 WILLIAMSONS ROAD, DONCASTER",-37.781864002,145.12376002,1,1,1,$400 per week,Unit/apmt,August 2022,3108
0,"205/160 WILLIAMSONS ROAD, DONCASTER",-37.781864002,145.12376002,1,1,1,$420 per week,Unit/apmt,July 2022,3108
0,"205/160 WILLIAMSONS ROAD, DONCASTER",-37.781864002,145.12376002,1,1,1,$420 per week,Unit/apmt,June 2022,3108
0,"205/160 WILLIAMSONS ROAD, DONCASTER",-37.781864002,145.12376002,1,1,1,$420,Unit/apmt,June 2022,3108
0,"205/160 WILLIAMSONS ROAD, DONCASTER",-37.781864002,145.12376002,1,1,1,$350 per week,Unit/apmt,April 2021,3108
0,"205/160 WILLIAMSONS ROAD, DONCASTER",-37.781864002,145.12376002,1,1,1,$320,Unit/apmt,April 2021,3108
0,"205/160 WILLIAMSONS ROAD, DONCASTER",-37.781864002,145.12376002,1,1,1,$360,Unit/apmt,August 2020,3108
0,"205/160 WILLIAMSONS ROAD, DONCASTER",-37.781864002,145.12376002,1,1,1,$360,Unit/apmt,July 2020,3108
0,"205/160 WILLIAMSONS ROAD, DONCASTER",-37.781864002,145.12376002,1,1,1,$390 p.w.,Unit/apmt,June 2019,3108
0,"205/160 WILLIAMSONS ROAD, DONCASTER",-37.781864002,145.12376002,1,1,1,$390,Unit/apmt,June 2019,3108
0,"211/600 DONCASTER ROAD, DONCASTER",-37.78809001,145.12403001,2,2,1,$525 per week,Available,August 2022,3108
0,"211/600 DONCASTER ROAD, DONCASTER",-37.78809001,145.12403001,2,2,1,$525 per week,Available,August 2022,3108
0,"211/600 DONCASTER ROAD, DONCASTER",-37.78809001,145.12403001,2,2,1,$525,Available,August 2022,3108
0,"7/1-5 RATHMULLEN QUADRANT, DONCASTER",-37.7849970,145.1214730,2,1,1,$325 per week,none,August 2022,3108
0,"7/1-5 RATHMULLEN QUADRANT, DONCASTER",-37.7849970,145.1214730,2,1,1,$325 per week,none,August 2022,3108
0,"7/1-5 RATHMULLEN QUADRANT, DONCASTER",-37.7849970,145.1214730,2,1,1,$325,none,August 2022,3108
0,"7/1-5 RATHMULLEN QUADRANT, DONCASTER",-37.7849970,145.1214730,2,1,1,$260 per week,none,August 2012,3108
0,"306/91-93 TRAM ROAD, DONCASTER",-37.789167,145.124677,1,2,1,$365 per week,Unit/apmt,August 2022,3108
0,"306/91-93 TRAM ROAD, DONCASTER",-37.789167,145.124677,1,2,1,$365 per week,Unit/apmt,August 2022,3108
0,"306/91-93 TRAM ROAD, DONCASTER",-37.789167,145.124677,1,2,1,$365,Unit/apmt,August 2022,3108
0,"306/91-93 TRAM ROAD, DONCASTER",-37.789167,145.124677,1,2,1,$365 pw,Unit/apmt,February 2020,3108
0,"306/91-93 TRAM ROAD, DONCASTER",-37.789167,145.124677,1,2,1,$365,Unit/apmt,February 2020,3108
0,"306/91-93 TRAM ROAD, DONCASTER",-37.789167,145.124677,1,2,1,$365 per week,Unit/apmt,June 2018,3108
0,"306/91-93 TRAM ROAD, DONCASTER",-37.789167,145.124677,1,2,1,$365,Unit/apmt,June 2018,3108
0,"306/91-93 TRAM ROAD, DONCASTER",-37.789167,145.124677,1,2,1,$365 pw,Unit/apmt,June 2018,3108
0,"306/91-93 TRAM ROAD, DONCASTER",-37.789167,145.124677,1,2,1,$360 per week,Unit/apmt,July 2016,3108
0,"306/91-93 TRAM ROAD, DONCASTER",-37.789167,145.124677,1,2,1,$360 pw,Unit/apmt,July 2016,3108
0,"306/91-93 TRAM ROAD, DONCASTER",-37.789167,145.124677,1,2,1,$370 per week,Unit/apmt,April 2015,3108
0,"306/91-93 TRAM ROAD, DONCASTER",-37.789167,145.124677,1,2,1,$370 pw,Unit/apmt,January 2015,3108
0,"8 MARGOT AVENUE, DONCASTER",-37.77097001,145.13364001,4,2,2,$600 per week,House,August 2022,3108
0,"8 MARGOT AVENUE, DONCASTER",-37.77097001,145.13364001,4,2,2,$600 per week,House,August 2022,3108
0,"8 MARGOT AVENUE, DONCASTER",-37.77097001,145.13364001,4,2,2,$600,House,August 2022,3108
0,"8 MARGOT AVENUE, DONCASTER",-37.77097001,145.13364001,4,2,2,$550 pw,House,October 2019,3108
0,"8 MARGOT AVENUE, DONCASTER",-37.77097001,145.13364001,4,2,2,$550,House,October 2019,3108
0,"UG2/101-103 TRAM ROAD, DONCASTER",-37.7878623,145.124478,2,1,1,$400 per week,Unit/apmt,August 2022,3108
0,"UG2/101-103 TRAM ROAD, DONCASTER",-37.7878623,145.124478,2,1,1,$400 per week,Unit/apmt,August 2022,3108
0,"UG2/101-103 TRAM ROAD, DONCASTER",-37.7878623,145.124478,2,1,1,$400,Unit/apmt,August 2022,3108
0,"UG2/101-103 TRAM ROAD, DONCASTER",-37.7878623,145.124478,2,1,1,$390 per week,Unit/apmt,January 2020,3108
0,"UG2/101-103 TRAM ROAD, DONCASTER",-37.7878623,145.124478,2,1,1,$390 per week,Unit/apmt,December 2018,3108
0,"UG2/101-103 TRAM ROAD, DONCASTER",-37.7878623,145.124478,2,1,1,$390 per week,Unit/apmt,November 2018,3108
0,"UG2/101-103 TRAM ROAD, DONCASTER",-37.7878623,145.124478,2,1,1,$370 per week,Unit/apmt,April 2017,3108
0,"38 BORDEAUX STREET, DONCASTER",-37.78231001,145.11911001,3,2,2,$550 per week,none,August 2022,3108
0,"38 BORDEAUX STREET, DONCASTER",-37.78231001,145.11911001,3,2,2,$550 per week,none,August 2022,3108
0,"38 BORDEAUX STREET, DONCASTER",-37.78231001,145.11911001,3,2,2,$550,none,August 2022,3108
0,"915 /600 DONCASTER ROAD, DONCASTER",-37.78809001,145.12403001,2,2,none,$490 per week,Unit/apmt,August 2022,3108
0,"915 /600 DONCASTER ROAD, DONCASTER",-37.78809001,145.12403001,2,2,none,$490 per week,Unit/apmt,August 2022,3108
0,"915 /600 DONCASTER ROAD, DONCASTER",-37.78809001,145.12403001,2,2,none,$510 per week,Unit/apmt,June 2020,3108
0,"915 /600 DONCASTER ROAD, DONCASTER",-37.78809001,145.12403001,2,2,none,$480 per week,Unit/apmt,May 2020,3108
0,"715/600 DONCASTER ROAD, DONCASTER",-37.78809001,145.12403001,2,2,1,$550 per week,Unit/apmt,August 2022,3108
0,"715/600 DONCASTER ROAD, DONCASTER",-37.78809001,145.12403001,2,2,1,$550 per week,Unit/apmt,August 2022,3108
0,"715/600 DONCASTER ROAD, DONCASTER",-37.78809001,145.12403001,2,2,1,$550,Unit/apmt,August 2022,3108
0,"715/600 DONCASTER ROAD, DONCASTER",-37.78809001,145.12403001,2,2,1,$470 p.w.,Unit/apmt,July 2020,3108
0,"715/600 DONCASTER ROAD, DONCASTER",-37.78809001,145.12403001,2,2,1,$430 p.w.,Unit/apmt,July 2020,3108
0,"211/5 ELGAR COURT, DONCASTER",-37.78866001,145.12418001,2,1,1,Contact,Unit/apmt,August 2022,3108
0,"2/3 SOVEREIGN POINT COURT, DONCASTER",-37.7832791002,145.1239218002,2,1,1,$460 per week,Rental_residential,August 2022,3108
0,"2/3 SOVEREIGN POINT COURT, DONCASTER",-37.7832791002,145.1239218002,2,1,1,$460 per week,Rental_residential,August 2022,3108
0,"2/3 SOVEREIGN POINT COURT, DONCASTER",-37.7832791002,145.1239218002,2,1,1,$460,Rental_residential,August 2022,3108
0,"2/3 SOVEREIGN POINT COURT, DONCASTER",-37.7832791002,145.1239218002,2,1,1,$420,Rental_residential,June 2019,3108
0,"5 PHILIP AVENUE, DONCASTER",-37.7742460,145.1130240,3,2,2,$450 per week,Rental_residential,August 2022,3108
0,"5 PHILIP AVENUE, DONCASTER",-37.7742460,145.1130240,3,2,2,$450 per week,Rental_residential,August 2022,3108
0,"5 PHILIP AVENUE, DONCASTER",-37.7742460,145.1130240,3,2,2,$450,Rental_residential,August 2022,3108
0,"5 PHILIP AVENUE, DONCASTER",-37.7742460,145.1130240,3,2,2,"$380 - $1,651 pw",Rental_residential,April 2021,3108
0,"5 PHILIP AVENUE, DONCASTER",-37.7742460,145.1130240,3,2,2,$350 pw,Rental_residential,March 2011,3108
0,"5/736 DONCASTER ROAD, DONCASTER",-37.78712001,145.1349001,2,2,1,$450,Rental_residential,August 2022,3108
0,"5/736 DONCASTER ROAD, DONCASTER",-37.78712001,145.1349001,2,2,1,$450,Rental_residential,August 2022,3108
0,"5/736 DONCASTER ROAD, DONCASTER",-37.78712001,145.1349001,2,2,1,$450 per week,Rental_residential,August 2022,3108
0,"5/736 DONCASTER ROAD, DONCASTER",-37.78712001,145.1349001,2,2,1,$400,Rental_residential,May 2021,3108
0,"5/736 DONCASTER ROAD, DONCASTER",-37.78712001,145.1349001,2,2,1,$400 per week,Rental_residential,May 2021,3108
0,"5/736 DONCASTER ROAD, DONCASTER",-37.78712001,145.1349001,2,2,1,$495 per week,Rental_residential,April 2021,3108
0,"5/736 DONCASTER ROAD, DONCASTER",-37.78712001,145.1349001,2,2,1,$495,Rental_residential,April 2021,3108
0,"5/736 DONCASTER ROAD, DONCASTER",-37.78712001,145.1349001,2,2,1,$500,Rental_residential,December 2020,3108
0,"5/736 DONCASTER ROAD, DONCASTER",-37.78712001,145.1349001,2,2,1,$500 per week,Rental_residential,December 2020,3108
0,"203/18 BERKELEY STREET, DONCASTER",-37.785489,145.128105,1,1,1,$450 per week,Rental_residential,August 2022,3108
0,"203/18 BERKELEY STREET, DONCASTER",-37.785489,145.128105,1,1,1,$450 per week,Rental_residential,August 2022,3108
0,"2/313 GEORGE STREET, DONCASTER",-37.7780330,145.1286590,3,1,1,$430 per week,Rental_residential,August 2022,3108
0,"2/313 GEORGE STREET, DONCASTER",-37.7780330,145.1286590,3,1,1,$430 per week,Rental_residential,August 2022,3108
0,"2/313 GEORGE STREET, DONCASTER",-37.7780330,145.1286590,3,1,1,$430,Rental_residential,August 2022,3108
0,"306/600 DONCASTER RD, DONCASTER",-37.78809001,145.12403001,1,1,1,$390 Weekly,Rental_residential,August 2022,3108
0,"306/600 DONCASTER RD, DONCASTER",-37.78809001,145.12403001,1,1,1,$390 Weekly,Rental_residential,August 2022,3108
0,"306/600 DONCASTER RD, DONCASTER",-37.78809001,145.12403001,1,1,1,$370 Weekly,Rental_residential,June 2022,3108
0,"306/600 DONCASTER RD, DONCASTER",-37.78809001,145.12403001,1,1,1,$350 p.w.,Rental_residential,May 2021,3108
0,"306/600 DONCASTER RD, DONCASTER",-37.78809001,145.12403001,1,1,1,$350,Rental_residential,May 2021,3108
0,"705/632-640 DONCASTER ROAD, DONCASTER",-37.7878596,145.1264219,1,1,1,$330 per week,Rental_residential,August 2022,3108
0,"705/632-640 DONCASTER ROAD, DONCASTER",-37.7878596,145.1264219,1,1,1,$330 per week,Rental_residential,August 2022,3108
0,"705/632-640 DONCASTER ROAD, DONCASTER",-37.7878596,145.1264219,1,1,1,$330,Rental_residential,August 2022,3108
0,"705/632-640 DONCASTER ROAD, DONCASTER",-37.7878596,145.1264219,1,1,1,$340 pw,Rental_residential,December 2020,3108
0,"705/632-640 DONCASTER ROAD, DONCASTER",-37.7878596,145.1264219,1,1,1,$355 per week,Rental_residential,March 2019,3108
0,"705/632-640 DONCASTER ROAD, DONCASTER",-37.7878596,145.1264219,1,1,1,$355,Rental_residential,March 2019,3108
0,"705/632-640 DONCASTER ROAD, DONCASTER",-37.7878596,145.1264219,1,1,1,$340,Rental_residential,January 2018,3108
0,"705/632-640 DONCASTER ROAD, DONCASTER",-37.7878596,145.1264219,1,1,1,$340 per week,Rental_residential,January 2018,3108
0,"705/632-640 DONCASTER ROAD, DONCASTER",-37.7878596,145.1264219,1,1,1,Leased,Rental_residential,October 2016,3108
0,"705/632-640 DONCASTER ROAD, DONCASTER",-37.7878596,145.1264219,1,1,1,$340 pw,Rental_residential,September 2016,3108
0,"3 GILMORE ROAD, DONCASTER",-37.79044900,145.13083300,4,2,1,$600 per week,Available Now,August 2022,3108
0,"3 GILMORE ROAD, DONCASTER",-37.79044900,145.13083300,4,2,1,$600 per week,Available Now,August 2022,3108
0,"707/5 ELGAR COURT, DONCASTER",-37.78871,145.124006,2,2,1,$460 per week,Unit/apmt,August 2022,3108
0,"707/5 ELGAR COURT, DONCASTER",-37.78871,145.124006,2,2,1,$460 per week,Unit/apmt,August 2022,3108
0,"707/5 ELGAR COURT, DONCASTER",-37.78871,145.124006,2,2,1,$460,Unit/apmt,August 2022,3108
0,"707/5 ELGAR COURT, DONCASTER",-37.78871,145.124006,2,2,1,$510 Weekly,Unit/apmt,July 2020,3108
0,"707/5 ELGAR COURT, DONCASTER",-37.78871,145.124006,2,2,1,$510 p.w.,Unit/apmt,June 2020,3108
0,"707/5 ELGAR COURT, DONCASTER",-37.78871,145.124006,2,2,1,$510,Unit/apmt,April 2019,3108
0,"707/5 ELGAR COURT, DONCASTER",-37.78871,145.124006,2,2,1,$510 Weekly,Unit/apmt,April 2019,3108
0,"707/5 ELGAR COURT, DONCASTER",-37.78871,145.124006,2,2,1,$510 pw,Unit/apmt,April 2019,3108
0,"707/5 ELGAR COURT, DONCASTER",-37.78871,145.124006,2,2,1,$520,Unit/apmt,April 2018,3108
0,"707/5 ELGAR COURT, DONCASTER",-37.78871,145.124006,2,2,1,$520 pw,Unit/apmt,April 2018,3108
0,"13 RATHMULLEN QUADRANT, DONCASTER",-37.783893,145.121775,4,3,2,$650 per week,House,August 2022,3108
0,"13 RATHMULLEN QUADRANT, DONCASTER",-37.783893,145.121775,4,3,2,$650 per week,House,August 2022,3108
0,"13 RATHMULLEN QUADRANT, DONCASTER",-37.783893,145.121775,4,3,2,$650,House,August 2022,3108
0,"13 RATHMULLEN QUADRANT, DONCASTER",-37.783893,145.121775,4,3,2,$650 pw,House,July 2021,3108
0,"13 RATHMULLEN QUADRANT, DONCASTER",-37.783893,145.121775,4,3,2,$650,House,July 2021,3108
0,"13 RATHMULLEN QUADRANT, DONCASTER",-37.783893,145.121775,4,3,2,$700,House,August 2018,3108
0,"13 RATHMULLEN QUADRANT, DONCASTER",-37.783893,145.121775,4,3,2,$880,House,July 2018,3108
0,"13 RATHMULLEN QUADRANT, DONCASTER",-37.783893,145.121775,4,3,2,$430 per week,House,May 2014,3108
0,"13 RATHMULLEN QUADRANT, DONCASTER",-37.783893,145.121775,4,3,2,$430 Weekly,House,May 2014,3108
0,"13 RATHMULLEN QUADRANT, DONCASTER",-37.783893,145.121775,4,3,2,$430 pw,House,May 2014,3108
0,"2/37 HIGHVIEW DRIVE, DONCASTER",-37.79299,145.133657,3,2,2,$635,none,August 2022,3108
0,"2/37 HIGHVIEW DRIVE, DONCASTER",-37.79299,145.133657,3,2,2,$635,none,August 2022,3108
0,"2/37 HIGHVIEW DRIVE, DONCASTER",-37.79299,145.133657,3,2,2,$635,none,July 2022,3108
0,"2/37 HIGHVIEW DRIVE, DONCASTER",-37.79299,145.133657,3,2,2,$645 per week,none,June 2022,3108
0,"2/37 HIGHVIEW DRIVE, DONCASTER",-37.79299,145.133657,3,2,2,$645,none,June 2022,3108
0,"2/37 HIGHVIEW DRIVE, DONCASTER",-37.79299,145.133657,3,2,2,$550 pw,none,April 2017,3108
0,"2/37 HIGHVIEW DRIVE, DONCASTER",-37.79299,145.133657,3,2,2,$550 pw,none,November 2014,3108
0,"108/8-10 HEPBURN ROAD, DONCASTER",-37.78865001,145.13105001,2,2,1,"$490,000 - $510,000",Unit/apmt,August 2022,3108
0,"108/8-10 HEPBURN ROAD, DONCASTER",-37.78865001,145.13105001,2,2,1,"$490,000 - $510,000",Unit/apmt,August 2022,3108
0,"35 HARVEST COURT, DONCASTER",-37.7748909002,145.1293386002,3,2,1,"$959,000",Townhouse,August 2022,3108
0,"35 HARVEST COURT, DONCASTER",-37.7748909002,145.1293386002,3,2,1,"$959,000",Townhouse,August 2022,3108
0,"707/5 ELGAR CT, DONCASTER",-37.788674,145.124184,2,2,1,$460 per week,Unit/apmt,August 2022,3108
0,"707/5 ELGAR CT, DONCASTER",-37.788674,145.124184,2,2,1,$460 per week,Unit/apmt,August 2022,3108
0,"707/5 ELGAR CT, DONCASTER",-37.788674,145.124184,2,2,1,$510 Weekly,Unit/apmt,June 2020,3108
0,"405/88 TRAM ROAD, DONCASTER",-37.789314,145.125578,2,2,1,$410 per week,Rental_residential,August 2022,3108
0,"405/88 TRAM ROAD, DONCASTER",-37.789314,145.125578,2,2,1,$410 per week,Rental_residential,August 2022,3108
0,"405/88 TRAM ROAD, DONCASTER",-37.789314,145.125578,2,2,1,$410,Rental_residential,August 2022,3108
0,"405/88 TRAM ROAD, DONCASTER",-37.789314,145.125578,2,2,1,$410,Rental_residential,February 2021,3108
0,"405/88 TRAM ROAD, DONCASTER",-37.789314,145.125578,2,2,1,$475 p.w.,Rental_residential,January 2020,3108
0,"405/88 TRAM ROAD, DONCASTER",-37.789314,145.125578,2,2,1,$475 p.w.,Rental_residential,October 2018,3108
0,"405/88 TRAM ROAD, DONCASTER",-37.789314,145.125578,2,2,1,$500 p.w.,Rental_residential,November 2017,3108
0,"405/88 TRAM ROAD, DONCASTER",-37.789314,145.125578,2,2,1,$520 p.w.,Rental_residential,October 2017,3108
0,"603/642 DONCASTER ROAD, DONCASTER",-37.78759001,145.127001,2,1,1,$500,Available Now,August 2022,3108
0,"603/642 DONCASTER ROAD, DONCASTER",-37.78759001,145.127001,2,1,1,$500,Available Now,August 2022,3108
0,"603/642 DONCASTER ROAD, DONCASTER",-37.78759001,145.127001,2,1,1,$500 p.w.,Available Now,November 2019,3108
0,"T3/642 DONCASTER ROAD, DONCASTER",-37.78759001,145.127001,3,3,2,$750,Available Now,August 2022,3108
0,"T3/642 DONCASTER ROAD, DONCASTER",-37.78759001,145.127001,3,3,2,$750,Available Now,August 2022,3108
0,"4/317 GEORGE STREET, DONCASTER",-37.778073,145.128313,3,2,1,$590 pw,Townhouse,August 2022,3108
0,"4/317 GEORGE STREET, DONCASTER",-37.778073,145.128313,3,2,1,$590 pw,Townhouse,August 2022,3108
