,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"210/1 ACACIA PLACE, ABBOTSFORD",-37.8117547,145.0134629,1,1,1,$390 per week,Unit,September 2017,3067
0,"210/1 ACACIA PLACE, ABBOTSFORD",-37.8117547,145.0134629,1,1,1,$440 per week,Unit,August 2017,3067
0,"210/1 ACACIA PLACE, ABBOTSFORD",-37.8117547,145.0134629,1,1,1,$420 per week,Unit,January 2017,3067
0,"210/1 ACACIA PLACE, ABBOTSFORD",-37.8117547,145.0134629,1,1,1,$390 per week,Unit,August 2014,3067
0,"210/1 ACACIA PLACE, ABBOTSFORD",-37.8117547,145.0134629,1,1,1,$440 per week,Unit,July 2014,3067
0,"505/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,none,$325 per week,Unit,August 2022,3067
0,"505/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,none,$325 per week,Unit,August 2022,3067
0,"505/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,none,$325 per week,Unit,November 2021,3067
0,"505/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,none,$325,Unit,November 2021,3067
0,"505/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,none,$325 per week,Unit,December 2020,3067
0,"505/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,none,$335 per week,Unit,November 2020,3067
0,"505/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,none,$370,Unit,February 2018,3067
0,"505/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,none,$370 per week,Unit,February 2018,3067
0,"505/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,none,$330 per week,Unit,November 2015,3067
0,"620/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$540 per week,Unit,August 2022,3067
0,"620/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$540 per week,Unit,August 2022,3067
0,"620/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$510 per week,Unit,January 2022,3067
0,"620/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$540,Unit,January 2022,3067
0,"620/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$540 per week,Unit,January 2022,3067
0,"620/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$530 per week,Unit,December 2020,3067
0,"620/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$510 per week,Unit,April 2017,3067
0,"620/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$490 per week,Unit,August 2015,3067
0,"620/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$490 per week,Unit,July 2015,3067
0,"603/4 ACACIA PLACE, ABBOTSFORD",-37.8112614,145.0138478,1,1,1,$395 per week,Unit,August 2022,3067
0,"603/4 ACACIA PLACE, ABBOTSFORD",-37.8112614,145.0138478,1,1,1,$395 per week,Unit,August 2022,3067
0,"603/4 ACACIA PLACE, ABBOTSFORD",-37.8112614,145.0138478,1,1,1,$410 per week,Unit,November 2021,3067
0,"603/4 ACACIA PLACE, ABBOTSFORD",-37.8112614,145.0138478,1,1,1,$395 per week,Unit,November 2021,3067
0,"603/4 ACACIA PLACE, ABBOTSFORD",-37.8112614,145.0138478,1,1,1,$410,Unit,November 2021,3067
0,"603/4 ACACIA PLACE, ABBOTSFORD",-37.8112614,145.0138478,1,1,1,$390 per week,Unit,November 2016,3067
0,"603/4 ACACIA PLACE, ABBOTSFORD",-37.8112614,145.0138478,1,1,1,$390 per week,Unit,October 2016,3067
0,"420/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,1,$320 per week,Unit,August 2022,3067
0,"420/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,1,$320 per week,Unit,August 2022,3067
0,"420/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,1,$320 per week,Unit,January 2022,3067
0,"420/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,1,$320,Unit,January 2022,3067
0,"420/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,1,$370 per week,Unit,August 2020,3067
0,"420/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,1,$370 per week,Unit,March 2020,3067
0,"420/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,1,$390 per week,Unit,April 2018,3067
0,"420/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,1,$390,Unit,March 2018,3067
0,"420/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,1,$350 per week,Unit,January 2017,3067
0,"420/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,1,$400 per week,Unit,January 2016,3067
0,"615/6 ACACIA PLACE, ABBOTSFORD",-37.8117151,145.0134983,1,1,1,$350 per week,Unit,August 2022,3067
0,"615/6 ACACIA PLACE, ABBOTSFORD",-37.8117151,145.0134983,1,1,1,$350 per week,Unit,August 2022,3067
0,"615/6 ACACIA PLACE, ABBOTSFORD",-37.8117151,145.0134983,1,1,1,$350 per week,Unit,January 2022,3067
0,"615/6 ACACIA PLACE, ABBOTSFORD",-37.8117151,145.0134983,1,1,1,$350,Unit,January 2022,3067
0,"615/6 ACACIA PLACE, ABBOTSFORD",-37.8117151,145.0134983,1,1,1,$400 per week,Unit,August 2020,3067
0,"615/6 ACACIA PLACE, ABBOTSFORD",-37.8117151,145.0134983,1,1,1,$400 per week,Unit,May 2020,3067
0,"615/6 ACACIA PLACE, ABBOTSFORD",-37.8117151,145.0134983,1,1,1,$370 per week,Unit,July 2015,3067
0,"116/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$450 per week,Unit,August 2022,3067
0,"116/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$450 per week,Unit,August 2022,3067
0,"116/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$450 per week,Unit,November 2021,3067
0,"116/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$450,Unit,November 2021,3067
0,"116/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$490 per week,Unit,October 2019,3067
0,"116/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$490 per week,Unit,March 2019,3067
0,"116/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$490,Unit,August 2018,3067
0,"116/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$490 per week,Unit,August 2018,3067
0,"116/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$490 per week,Unit,July 2018,3067
0,"116/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$490 per week,Unit,December 2017,3067
0,"116/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$490 per week,Unit,November 2017,3067
0,"116/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$455 per week,Unit,January 2017,3067
0,"116/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$435 per week,Unit,October 2015,3067
0,"504/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$325 per week,Unit,August 2022,3067
0,"504/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$325 per week,Unit,August 2022,3067
0,"504/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$350 per week,Unit,January 2022,3067
0,"504/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$350,Unit,January 2022,3067
0,"504/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$350 per week,Unit,August 2015,3067
0,"804/11 FLOCKHART STREET, ABBOTSFORD",-37.809914,145.006884,2,2,1,$500 pw,Unit,August 2022,3067
0,"804/11 FLOCKHART STREET, ABBOTSFORD",-37.809914,145.006884,2,2,1,$500 pw,Unit,August 2022,3067
0,"804/11 FLOCKHART STREET, ABBOTSFORD",-37.809914,145.006884,2,2,1,"$550 - $2,390 pw",Unit,December 2021,3067
0,"804/11 FLOCKHART STREET, ABBOTSFORD",-37.809914,145.006884,2,2,1,$500,Unit,December 2021,3067
0,"804/11 FLOCKHART STREET, ABBOTSFORD",-37.809914,145.006884,2,2,1,"$550 - $2,390 pw",Unit,October 2021,3067
0,"713/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,none,$350 per week,Unit,August 2022,3067
0,"713/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,none,$350 per week,Unit,August 2022,3067
0,"713/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,none,$350 per week,Unit,January 2022,3067
0,"713/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,none,$350,Unit,January 2022,3067
0,"713/4 ACACIA PLACE, ABBOTSFORD",-37.8117308,145.0134839,1,1,none,$330 per week,Unit,December 2015,3067
0,"115/4 ACACIA PLACE, ABBOTSFORD",-37.8116332002,145.0136876002,1,1,1,$350 per week,Unit,August 2022,3067
0,"115/4 ACACIA PLACE, ABBOTSFORD",-37.8116332002,145.0136876002,1,1,1,$350 per week,Unit,August 2022,3067
0,"115/4 ACACIA PLACE, ABBOTSFORD",-37.8116332002,145.0136876002,1,1,1,$350 per week,Unit,January 2022,3067
0,"115/4 ACACIA PLACE, ABBOTSFORD",-37.8116332002,145.0136876002,1,1,1,$350,Unit,January 2022,3067
0,"115/4 ACACIA PLACE, ABBOTSFORD",-37.8116332002,145.0136876002,1,1,1,$410 per week,Unit,October 2019,3067
0,"210/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$450 per week,Unit,August 2022,3067
0,"210/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$450 per week,Unit,August 2022,3067
0,"210/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$450,Unit,December 2021,3067
0,"210/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$450 per week,Unit,December 2021,3067
0,"210/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$475 per week,Unit,November 2020,3067
0,"210/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$475 per week,Unit,October 2020,3067
0,"210/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$510 per week,Unit,July 2018,3067
0,"210/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$510,Unit,July 2018,3067
0,"210/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$490 per week,Unit,November 2015,3067
0,"313/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$350 per week,Unit,August 2022,3067
0,"313/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$350 per week,Unit,August 2022,3067
0,"313/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$350 per week,Unit,January 2022,3067
0,"313/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$350,Unit,January 2022,3067
0,"313/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$410 per week,Unit,November 2019,3067
0,"313/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$415 per week,Unit,November 2019,3067
0,"313/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$415,Unit,October 2019,3067
0,"313/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$410 per week,Unit,November 2018,3067
0,"313/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$410 per week,Unit,October 2018,3067
0,"313/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$410 per week,Unit,September 2018,3067
0,"313/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$380 per week,Unit,September 2016,3067
0,"313/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$360 per week,Unit,September 2015,3067
0,"706/251 JOHNSTON STREET, ABBOTSFORD",-37.8004001,144.99479001,1,1,1,$490 pw,Unit,August 2022,3067
0,"706/251 JOHNSTON STREET, ABBOTSFORD",-37.8004001,144.99479001,1,1,1,$490 pw,Unit,August 2022,3067
0,"706/251 JOHNSTON STREET, ABBOTSFORD",-37.8004001,144.99479001,1,1,1,$490 pw,Unit,July 2022,3067
0,"706/251 JOHNSTON STREET, ABBOTSFORD",-37.8004001,144.99479001,1,1,1,$490 pw,Unit,January 2022,3067
0,"706/251 JOHNSTON STREET, ABBOTSFORD",-37.8004001,144.99479001,1,1,1,$490,Unit,January 2022,3067
0,"706/251 JOHNSTON STREET, ABBOTSFORD",-37.8004001,144.99479001,1,1,1,$460 pw,Unit,January 2020,3067
0,"516/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$460 per week,Unit,August 2022,3067
0,"516/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$460 per week,Unit,August 2022,3067
0,"516/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$460 per week,Unit,January 2022,3067
0,"516/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$460,Unit,January 2022,3067
0,"516/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$460 per week,Unit,February 2020,3067
0,"516/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$445 per week,Unit,December 2016,3067
0,"516/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,2,1,1,$445 per week,Unit,October 2015,3067
0,"220/13 ACACIA PLACE, ABBOTSFORD",-37.8117719,145.0141433,2,2,1,$550 per week,Unit,August 2022,3067
0,"220/13 ACACIA PLACE, ABBOTSFORD",-37.8117719,145.0141433,2,2,1,$550 per week,Unit,August 2022,3067
0,"220/13 ACACIA PLACE, ABBOTSFORD",-37.8117719,145.0141433,2,2,1,$550 per week,Unit,January 2022,3067
0,"220/13 ACACIA PLACE, ABBOTSFORD",-37.8117719,145.0141433,2,2,1,$550,Unit,January 2022,3067
0,"220/13 ACACIA PLACE, ABBOTSFORD",-37.8117719,145.0141433,2,2,1,$560 per week,Unit,August 2018,3067
0,"220/13 ACACIA PLACE, ABBOTSFORD",-37.8117719,145.0141433,2,2,1,$575 per week,Unit,July 2018,3067
0,"220/13 ACACIA PLACE, ABBOTSFORD",-37.8117719,145.0141433,2,2,1,$620,Unit,June 2018,3067
0,"220/13 ACACIA PLACE, ABBOTSFORD",-37.8117719,145.0141433,2,2,1,$520 per week,Unit,August 2016,3067
0,"220/13 ACACIA PLACE, ABBOTSFORD",-37.8117719,145.0141433,2,2,1,$520 per week,Unit,July 2016,3067
0,"219/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$360 per week,Unit,August 2022,3067
0,"219/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$360 per week,Unit,August 2022,3067
0,"219/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$360 per week,Unit,February 2022,3067
0,"219/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$360,Unit,February 2022,3067
0,"219/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$405 per week,Unit,December 2019,3067
0,"219/4 ACACIA PLACE, ABBOTSFORD",-37.811731,145.0134841,1,1,1,$360 per week,Unit,September 2015,3067
0,"72/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7982038,144.9987247,2,2,2,$550 per week,Townhouse,August 2022,3067
0,"72/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7982038,144.9987247,2,2,2,$550 per week,Townhouse,August 2022,3067
0,"72/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7982038,144.9987247,2,2,2,$550 per week,Townhouse,March 2022,3067
0,"72/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7982038,144.9987247,2,2,2,$525 per week,Townhouse,March 2022,3067
0,"72/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7982038,144.9987247,2,2,2,$550,Townhouse,March 2022,3067
0,"72/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7982038,144.9987247,2,2,2,$500 per week,Townhouse,November 2019,3067
0,"72/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7982038,144.9987247,2,2,2,$500 per week,Townhouse,August 2019,3067
0,"72/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7982038,144.9987247,2,2,2,$550,Townhouse,June 2019,3067
0,"72/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7982038,144.9987247,2,2,2,$500 per week,Townhouse,November 2016,3067
0,"72/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7982038,144.9987247,2,2,2,$500 per week,Townhouse,February 2016,3067
0,"3/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7979300,144.9981840,1,1,1,$395 per week,Unit,August 2022,3067
0,"3/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7979300,144.9981840,1,1,1,$395 per week,Unit,August 2022,3067
0,"3/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7979300,144.9981840,1,1,1,$395 per week,Unit,March 2022,3067
0,"3/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7979300,144.9981840,1,1,1,$395,Unit,March 2022,3067
0,"3/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7979300,144.9981840,1,1,1,$410 per week,Unit,November 2020,3067
0,"3/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7979300,144.9981840,1,1,1,$410 per week,Unit,October 2020,3067
0,"3/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7979300,144.9981840,1,1,1,$370 per week,Unit,June 2015,3067
0,"3/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7979300,144.9981840,1,1,1,$360 per week,Unit,November 2013,3067
0,"3/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7979300,144.9981840,1,1,1,$380 per week,Unit,November 2013,3067
0,"3/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7979300,144.9981840,1,1,1,$380 per week,Unit,October 2013,3067
0,"3/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7979300,144.9981840,1,1,1,$410 per week,Unit,September 2012,3067
0,"3/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7979300,144.9981840,1,1,1,$370 per week,Unit,July 2011,3067
0,"3/80 TRENERRY CRESCENT, ABBOTSFORD",-37.7979300,144.9981840,1,1,1,$370 per week,Unit,October 2010,3067
0,"C304/11 SHAMROCK STREET, ABBOTSFORD",-37.8103013,145.008443,2,2,1,$475 per week,Unit,August 2022,3067
0,"C304/11 SHAMROCK STREET, ABBOTSFORD",-37.8103013,145.008443,2,2,1,$475 per week,Unit,August 2022,3067
0,"C304/11 SHAMROCK STREET, ABBOTSFORD",-37.8103013,145.008443,2,2,1,$475 per week,Unit,February 2022,3067
0,"C304/11 SHAMROCK STREET, ABBOTSFORD",-37.8103013,145.008443,2,2,1,$475,Unit,February 2022,3067
0,"C304/11 SHAMROCK STREET, ABBOTSFORD",-37.8103013,145.008443,2,2,1,$495 per week,Unit,March 2021,3067
0,"C304/11 SHAMROCK STREET, ABBOTSFORD",-37.8103013,145.008443,2,2,1,$450,Unit,February 2021,3067
0,"C304/11 SHAMROCK STREET, ABBOTSFORD",-37.8103013,145.008443,2,2,1,$495 per week,Unit,February 2021,3067
0,"C304/11 SHAMROCK STREET, ABBOTSFORD",-37.8103013,145.008443,2,2,1,$530 per week,Unit,July 2017,3067
0,"C304/11 SHAMROCK STREET, ABBOTSFORD",-37.8103013,145.008443,2,2,1,$495 per week,Unit,July 2014,3067
0,"C304/11 SHAMROCK STREET, ABBOTSFORD",-37.8103013,145.008443,2,2,1,$515 per week,Unit,May 2014,3067
0,"205/370-372 JOHNSTON STREET, ABBOTSFORD",-37.8000272,144.9977812,2,1,1,$490 per week,Unit,August 2022,3067
0,"205/370-372 JOHNSTON STREET, ABBOTSFORD",-37.8000272,144.9977812,2,1,1,$490 per week,Unit,February 2022,3067
0,"205/370-372 JOHNSTON STREET, ABBOTSFORD",-37.8000272,144.9977812,2,1,1,$490,Unit,November 2019,3067
0,"205/370-372 JOHNSTON STREET, ABBOTSFORD",-37.8000272,144.9977812,2,1,1,$490,Unit,September 2018,3067
0,"205/370-372 JOHNSTON STREET, ABBOTSFORD",-37.8000272,144.9977812,2,1,1,$490 pw,Unit,September 2018,3067
0,"5/87-89 STAFFORD ST, ABBOTSFORD",-37.80099001,144.99637001,1,1,1,$360 pw,none,August 2022,3067
0,"5/87-89 STAFFORD ST, ABBOTSFORD",-37.80099001,144.99637001,1,1,1,$360 pw,none,August 2022,3067
0,"5/87-89 STAFFORD ST, ABBOTSFORD",-37.80099001,144.99637001,1,1,1,$360,none,August 2022,3067
0,"C101/5 FLOCKHART STREET, ABBOTSFORD",-37.81032001,145.00684001,2,1,1,$460 per week,Unit/apmt,August 2022,3067
0,"C101/5 FLOCKHART STREET, ABBOTSFORD",-37.81032001,145.00684001,2,1,1,$460 per week,Unit/apmt,August 2022,3067
0,"C101/5 FLOCKHART STREET, ABBOTSFORD",-37.81032001,145.00684001,2,1,1,$420 per week,Unit/apmt,February 2022,3067
0,"C101/5 FLOCKHART STREET, ABBOTSFORD",-37.81032001,145.00684001,2,1,1,$420,Unit/apmt,February 2022,3067
0,"C101/5 FLOCKHART STREET, ABBOTSFORD",-37.81032001,145.00684001,2,1,1,$380,Unit/apmt,February 2021,3067
0,"C101/5 FLOCKHART STREET, ABBOTSFORD",-37.81032001,145.00684001,2,1,1,$380 per week,Unit/apmt,February 2021,3067
0,"422/20 SHAMROCK STREET, ABBOTSFORD",-37.8098262,145.008161,1,1,none,$380 per week,none,August 2022,3067
0,"422/20 SHAMROCK STREET, ABBOTSFORD",-37.8098262,145.008161,1,1,none,$380 per week,none,August 2022,3067
0,"422/20 SHAMROCK STREET, ABBOTSFORD",-37.8098262,145.008161,1,1,none,$380,none,August 2022,3067
0,"422/20 SHAMROCK STREET, ABBOTSFORD",-37.8098262,145.008161,1,1,none,$360,none,May 2021,3067
0,"422/20 SHAMROCK STREET, ABBOTSFORD",-37.8098262,145.008161,1,1,none,$360 per week,none,April 2021,3067
0,"422/20 SHAMROCK STREET, ABBOTSFORD",-37.8098262,145.008161,1,1,none,$375 per week,none,April 2020,3067
0,"422/20 SHAMROCK STREET, ABBOTSFORD",-37.8098262,145.008161,1,1,none,$375 per week,none,March 2020,3067
0,"422/20 SHAMROCK STREET, ABBOTSFORD",-37.8098262,145.008161,1,1,none,$350 per week,none,January 2018,3067
0,"422/20 SHAMROCK STREET, ABBOTSFORD",-37.8098262,145.008161,1,1,none,$350,none,January 2018,3067
0,"8/8 GROSVENOR STREET, ABBOTSFORD",-37.8086792002,145.0067071002,2,1,1,$500 per week,none,August 2022,3067
0,"8/8 GROSVENOR STREET, ABBOTSFORD",-37.8086792002,145.0067071002,2,1,1,$500 per week,none,August 2022,3067
0,"8/8 GROSVENOR STREET, ABBOTSFORD",-37.8086792002,145.0067071002,2,1,1,$500,none,August 2022,3067
0,"G09/63 WILLIAM STREET, ABBOTSFORD",-37.80769001,144.99722001,1,1,1,"$470 - $2,042 pw",Unit/apmt,August 2022,3067
0,"G09/63 WILLIAM STREET, ABBOTSFORD",-37.80769001,144.99722001,1,1,1,"$470 - $2,042 pw",Unit/apmt,August 2022,3067
0,"G09/63 WILLIAM STREET, ABBOTSFORD",-37.80769001,144.99722001,1,1,1,"$470 - $2,042 pw",Unit/apmt,May 2022,3067
0,"G09/63 WILLIAM STREET, ABBOTSFORD",-37.80769001,144.99722001,1,1,1,"$460 - $1,999 pw",Unit/apmt,August 2019,3067
0,"B513/8 GROSVENOR STREET, ABBOTSFORD",-37.8089283002,145.0066676002,2,2,1,$520,Unit/apmt,August 2022,3067
0,"B513/8 GROSVENOR STREET, ABBOTSFORD",-37.8089283002,145.0066676002,2,2,1,$520,Unit/apmt,August 2022,3067
0,"308C/11 SHAMROCK STREET, ABBOTSFORD",-37.81074001,145.0077001,2,2,1,$500,Unit/apmt,August 2022,3067
0,"308C/11 SHAMROCK STREET, ABBOTSFORD",-37.81074001,145.0077001,2,2,1,$500,Unit/apmt,August 2022,3067
0,"308C/11 SHAMROCK STREET, ABBOTSFORD",-37.81074001,145.0077001,2,2,1,$550,Unit/apmt,August 2022,3067
0,"308C/11 SHAMROCK STREET, ABBOTSFORD",-37.81074001,145.0077001,2,2,1,$550,Unit/apmt,June 2022,3067
0,"55 NICHOLSON STREET, ABBOTSFORD",-37.807872,144.996145,2,1,none,$750 pw,House,August 2022,3067
0,"55 NICHOLSON STREET, ABBOTSFORD",-37.807872,144.996145,2,1,none,$750 pw,House,August 2022,3067
0,"55 NICHOLSON STREET, ABBOTSFORD",-37.807872,144.996145,2,1,none,$675 per week,House,April 2021,3067
0,"55 NICHOLSON STREET, ABBOTSFORD",-37.807872,144.996145,2,1,none,$675,House,April 2021,3067
0,"55 NICHOLSON STREET, ABBOTSFORD",-37.807872,144.996145,2,1,none,$725 per week,House,April 2020,3067
0,"55 NICHOLSON STREET, ABBOTSFORD",-37.807872,144.996145,2,1,none,$700 per week,House,February 2019,3067
0,"55 NICHOLSON STREET, ABBOTSFORD",-37.807872,144.996145,2,1,none,$220,House,January 2007,3067
0,"UNIT 412/20 SHAMROCK ST, ABBOTSFORD",-37.80996001,145.00822001,2,1,none,$400 per week,Unit/apmt,August 2022,3067
0,"UNIT 412/20 SHAMROCK ST, ABBOTSFORD",-37.80996001,145.00822001,2,1,none,$400 per week,Unit/apmt,August 2022,3067
0,"UNIT 412/20 SHAMROCK ST, ABBOTSFORD",-37.80996001,145.00822001,2,1,none,$350 per week,Unit/apmt,July 2021,3067
0,"UNIT 412/20 SHAMROCK ST, ABBOTSFORD",-37.80996001,145.00822001,2,1,none,$395 per week,Unit/apmt,December 2020,3067
0,"UNIT 412/20 SHAMROCK ST, ABBOTSFORD",-37.80996001,145.00822001,2,1,none,$360 per week,Unit/apmt,December 2020,3067
0,"B513/8 GROSVENOR ST, ABBOTSFORD",-37.8089283002,145.0066676002,2,2,1,$520,Unit/apmt,August 2022,3067
0,"B513/8 GROSVENOR ST, ABBOTSFORD",-37.8089283002,145.0066676002,2,2,1,$520,Unit/apmt,August 2022,3067
0,"308C/11 SHAMROCK ST, ABBOTSFORD",-37.81074001,145.0077001,2,2,1,$500,Unit/apmt,August 2022,3067
0,"308C/11 SHAMROCK ST, ABBOTSFORD",-37.81074001,145.0077001,2,2,1,$500,Unit/apmt,August 2022,3067
0,"308C/11 SHAMROCK ST, ABBOTSFORD",-37.81074001,145.0077001,2,2,1,$550,Unit/apmt,June 2022,3067
0,"611/631 VICTORIA STREET, ABBOTSFORD",-37.81111001,145.00795001,2,2,1,$600 pw,Rental_residential,August 2022,3067
