,Unnamed: 0,bedrooms,bathrooms,carspaces,building_area,street_address,latitude,longitude,price,distance_to_city,weekly_rent
654,654,4.0,3.0,2.0,,10 Ridgegreen View Caroline Springs VIC 3023,-37.7289599,144.7280533,$550.00 Per Week,23.2325,550.0
655,655,4.0,2.0,2.0,,18 Counihan Avenue Caroline Springs VIC 3023,-37.7083275,144.7359261,$460 pw,23.7083,460.0
656,656,2.0,2.0,1.0,,1/15 Tulloch Street Deer Park VIC 3023,-37.7731088,144.7726826,$400,17.7946,400.0
657,657,4.0,2.0,2.0,,34 Cassan Way Caroline Springs VIC 3023,-37.7088494,144.73963740000005,$440,23.3987,440.0
659,659,4.0,3.0,2.0,,1 Chifley Circuit Burnside Heights VIC 3023,-37.72669570000001,144.7617376,$460,20.7142,460.0
660,660,3.0,2.0,2.0,,845A Ballarat Road Deer Park VIC 3023,-37.770032,144.7703755,$420 per week,18.0881,420.0
661,661,3.0,2.0,2.0,,2 Calthorpe Green Caroline Springs VIC 3023,-37.7386862,144.7297265,$420,22.6544,420.0
662,662,4.0,2.0,1.0,,20 Fydler Avenue Burnside VIC 3023,-37.7450637,144.7471895,$435.00 Per Week,20.962,435.0
663,663,3.0,2.0,1.0,,1/27 Katrina Drive Burnside Heights VIC 3023,-37.7272438,144.75831340000005,$500,20.9477,500.0
664,664,4.0,2.0,2.0,,36 Cloudburst Avenue Wyndham Vale VIC 3024,-37.867905,144.6183699,$470 pw,31.1283,470.0
665,665,4.0,2.0,2.0,,6 Huron Road Manor Lakes VIC 3024,-37.8800047,144.59535319999995,$420,33.3706,420.0
666,666,4.0,2.0,2.0,,70 Tathra Road Wyndham Vale VIC 3024,-37.8750532,144.62580730000005,$410,30.6385,410.0
668,668,4.0,2.0,2.0,,65 Bassett Avenue Wyndham Vale VIC 3024,-37.8644729,144.6229058,$380 per week,30.6701,380.0
669,669,4.0,2.0,2.0,,32 Drover Avenue Manor Lakes VIC 3024,-37.8688009,144.6017204,$410,32.5865,410.0
670,670,4.0,2.0,4.0,,6 Brumby Street Manor Lakes VIC 3024,-37.8703529,144.6023201,$450,32.5646,450.0
671,671,3.0,2.0,1.0,272.0,98 Millbrook Drive Wyndham Vale VIC 3024,-37.84776110000001,144.5956706,$370 per week,32.7969,370.0
672,672,4.0,2.0,2.0,,67 Bassett Avenue Wyndham Vale VIC 3024,-37.8644729,144.6229058,$360,30.6701,360.0
673,673,4.0,2.0,2.0,635.0,48 Haines Drive Wyndham Vale VIC 3024,-37.8922395,144.6109733,$420,32.3464,420.0
674,674,4.0,2.0,2.0,,8 Thrums Road Mambourin VIC 3024,-37.89512360000001,144.5901128,$420 weekly,34.2008,420.0
675,675,4.0,2.0,2.0,448.0,43 Millbrook Drive Wyndham Vale VIC 3024,-37.8470346,144.59539850000004,$420,32.8128,420.0
676,676,3.0,2.0,2.0,,15 Vessey Walk Wyndham Vale VIC 3024,-37.8480904,144.58964469999995,$340.00 per week,33.3276,340.0
677,677,3.0,2.0,2.0,251.0,1 Glee Street Wyndham Vale VIC 3024,-37.84815560000001,144.5930315,$360,33.0321,360.0
678,678,4.0,2.0,2.0,,35 Kinglake Drive Wyndham Vale VIC 3024,-37.8667751,144.6009065,$390 weekly,32.6191,390.0
679,679,3.0,2.0,2.0,,14 Lady Penryhn Avenue Wyndham Vale VIC 3024,-37.881543,144.62806840000005,$410,30.6015,410.0
680,680,4.0,2.0,2.0,,37 Stream Road Wyndham Vale VIC 3024,-37.8688339,144.6149147,$420,31.4454,420.0
681,681,4.0,2.0,1.0,,97 Kinglake Drive Manor Lakes VIC 3024,-37.87112020000001,144.5970515,$350.00 Per week,33.0354,350.0
682,682,4.0,2.0,2.0,,15 Mervyn Way Mambourin VIC 3024,-37.8884275,144.5972656,$390 per week,33.4115,390.0
683,683,4.0,2.0,2.0,,71 Callaway Street Wyndham Vale VIC 3024,-37.887206,144.59651609999997,$425 per week,33.4443,425.0
684,684,4.0,2.0,2.0,,13 Strawberry Road Manor Lakes VIC 3024,-37.86390859999999,144.59015569999997,$400,33.501999999999995,400.0
685,685,4.0,2.0,2.0,,28 Brookside Drive Wyndham Vale VIC 3024,-37.8525344,144.5892623,$420,33.4132,420.0
686,686,4.0,2.0,2.0,,14 Firecrest Road Manor Lakes VIC 3024,-37.8692407,144.5919117,$400,33.4442,400.0
687,687,4.0,2.0,2.0,,100 Eltham Parade Manor Lakes VIC 3024,-37.8653828,144.5979724,$390.00 Per Week,32.8486,390.0
688,688,5.0,2.0,2.0,,26 Truffle Circuit Manor Lakes VIC 3024,-37.8632065,144.5840437,$500 per week,34.0216,500.0
689,689,3.0,2.0,1.0,,44 Amaretto Circuit Manor Lakes VIC 3024,-37.861031,144.5925718,$360,33.2451,360.0
690,690,3.0,2.0,2.0,,9 Springwood Terrace Manor Lakes VIC 3024,-37.8712205,144.5907981,$355.00 Per Week,33.5783,355.0
691,691,4.0,2.0,2.0,,53 Generation Crescent Mambourin VIC 3024,-37.8892472,144.5910979,$400,33.9598,400.0
692,692,4.0,2.0,2.0,,76 Spearmint Boulevard Manor Lakes VIC 3024,-37.86224770000001,144.5940961,$430 per week,33.1321,430.0
693,693,3.0,2.0,1.0,,16 Melotte Place Wyndham Vale VIC 3024,-37.8892516,144.6213448,$350.00 per week,31.3809,350.0
694,694,4.0,2.0,2.0,476.12,23 Nectar Avenue Manor Lakes VIC 3024,-37.8653613,144.5787759,$600,34.515,600.0
695,695,4.0,3.0,2.0,,7 Ballister Street Wyndham Vale VIC 3024,-37.89,144.63,$650,30.6669,650.0
696,696,4.0,2.0,2.0,400.0,8 Thornton Grove Wyndham Vale VIC 3024,-37.8482875,144.5952457,$400,32.8399,400.0
697,697,4.0,2.0,2.0,,31 Grovedale Way Wyndham Vale VIC 3024,-37.87175480000001,144.5959378,$390,33.1443,390.0
698,698,4.0,2.0,2.0,,22 Narung Way Wyndham Vale VIC 3024,-37.8846971,144.6120872,$380 per week,32.0487,380.0
699,699,4.0,3.0,2.0,,9 Golders Crescent Wyndham Vale VIC 3024,-37.849116,144.5878306,$420.00 per week,33.4976,420.0
700,700,4.0,2.0,2.0,,35 Manuka Grove Wyndham Vale VIC 3024,-37.8985266,144.607589,$450,32.8168,450.0
701,701,6.0,3.0,2.0,,8 Michigan Crescent Manor Lakes VIC 3024,-37.8777726,144.59485949999996,$550,33.3631,550.0
702,702,4.0,2.0,2.0,,39 Hindmarsh Drive Manor Lakes VIC 3024,-37.8808353,144.6135438,$400,31.8278,400.0
703,703,4.0,2.0,2.0,,2 Cranwell Way Wyndham Vale VIC 3024,-37.8903007,144.6070321,$400 per week,32.628,400.0
704,704,3.0,2.0,1.0,,1/3 Eliza Grove Wyndham Vale VIC 3024,-37.8826005,144.6271257,$345 per week,30.7092,345.0
705,705,4.0,2.0,2.0,,27 Condamine Avenue Wyndham Vale VIC 3024,-37.87935170000001,144.60516869999995,$400 Per Week,32.5117,400.0
706,706,4.0,2.0,2.0,507.0,9 Tangerine Road Manor Lakes VIC 3024,-37.862823,144.5957665,$430,32.9964,430.0
707,707,4.0,2.0,2.0,,87 Wollahra Rise Wyndham Vale VIC 3024,-37.8735824,144.62125490000003,$400 per week,30.9974,400.0
708,708,4.0,2.0,2.0,,90 Kinglake Drive Manor Lakes VIC 3024,-37.8701943,144.5965803,$400 per week,33.0581,400.0
709,709,4.0,2.0,2.0,,40 Northam Street Mambourin VIC 3024,-37.8896528,144.595124,$400,33.6263,400.0
710,710,4.0,2.0,2.0,,33 Kakadu Drive Wyndham Vale VIC 3024,-37.8638454,144.6136295,$400,31.4629,400.0
711,711,4.0,2.0,2.0,,25 Mervyn Way Mambourin VIC 3024,-37.8890535,144.59739409999997,$440,33.4168,440.0
712,712,4.0,2.0,2.0,,28 Boxer Drive Wyndham Vale VIC 3024,-37.8662599,144.62207859999995,$440,30.7754,440.0
713,713,4.0,2.0,2.0,,36 Weavers Street Manor Lakes VIC 3024,-37.8660916,144.6039907,$390,32.3393,390.0
714,714,4.0,2.0,2.0,,67 Heidelberg Street Mambourin VIC 3024,-37.8901599,144.5956336,$410.00,33.5962,410.0
715,715,4.0,2.0,2.0,,21 Field Street Manor Lakes VIC 3024,-37.8697259,144.6027699,$450,32.5134,450.0
716,716,4.0,2.0,2.0,,11 Cranberry Crescent Manor Lakes VIC 3024,-37.8659318,144.5889565,$400 per week,33.6406,400.0
717,717,3.0,2.0,2.0,,4 Derby Court Wyndham Vale VIC 3024,-37.8945982,144.629868,$365 Per Week,30.8147,365.0
718,718,4.0,2.0,2.0,,26 Perceval Place Mambourin VIC 3024,-37.8913818,144.59703009999996,$420 Per Week,33.5096,420.0
719,719,4.0,2.0,2.0,,19 Papas View Wyndham Vale VIC 3024,-37.84808560000001,144.5904977,$370 weekly,33.2529,370.0
720,720,4.0,2.0,2.0,,33 Merula Drive Mambourin VIC 3024,-37.8968623,144.59178319999995,$420.00 per week,34.1076,420.0
721,721,4.0,2.0,2.0,,6 Thrums Road Mambourin VIC 3024,-37.8948475,144.59015569999997,$420,34.1895,420.0
722,722,4.0,2.0,2.0,,3 Cogley Street Manor Lakes VIC 3024,-37.87212460000001,144.59722280000003,$420,33.0405,420.0
723,723,4.0,2.0,4.0,,26 Lansell Road Wyndham Vale VIC 3024,-37.88921060000001,144.6176995,$365 pw,31.6898,365.0
724,724,4.0,2.0,2.0,,20 Nettle Street Mambourin VIC 3024,-37.8955649,144.59086430000005,$380 per week,34.1492,380.0
726,726,3.0,2.0,2.0,,5 Manuka Grove Wyndham Vale VIC 3024,-37.898937,144.609731,$360 weekly,32.6482,360.0
727,727,3.0,2.0,2.0,,792 Armstrong Road Wyndham Vale VIC 3024,-37.8777279,144.6085315,$400,32.1853,400.0
728,728,5.0,3.0,2.0,,3 Cloudburst Avenue Wyndham Vale VIC 3024,-37.8681027,144.6156431,$440 Per Week,31.368000000000002,440.0
729,729,4.0,2.0,2.0,,23 Dajarra Avenue Wyndham Vale VIC 3024,-37.8633755,144.61268700000005,$370.00 per week,31.5364,370.0
730,730,4.0,2.0,2.0,,37 Ruthven Way Mambourin VIC 3024,-37.8898202,144.59371059999995,$420 weekly,33.7514,420.0
731,731,4.0,2.0,2.0,,5 Fig Street Manor Lakes VIC 3024,-37.8798941,144.59451819999995,$410.00 per week,33.4399,410.0
732,732,4.0,2.0,2.0,,35 Wollahra Rise Wyndham Vale VIC 3024,-37.87497070000001,144.61712240000003,$420.00 per week,31.384,420.0
733,733,4.0,2.0,2.0,,8 Midewin Way Wyndham Vale VIC 3024,-37.8643951,144.6169145,$430,31.1879,430.0
734,734,4.0,2.0,2.0,,39 Ellimatta Road Mambourin VIC 3024,-37.8889076,144.5987648,$390 Per Week,33.296,390.0
735,735,3.0,2.0,1.0,,10 Cogley Street Manor Lakes VIC 3024,-37.87188010000001,144.5977796,$350 per week,32.9875,350.0
736,736,4.0,2.0,2.0,,7 Anniversary Avenue Wyndham Vale VIC 3024,-37.8530391,144.5871919,$390,33.6004,390.0
737,737,3.0,2.0,2.0,,29 Mayesbrook Road Manor Lakes VIC 3024,-37.8682851,144.6025985,$380,32.5006,380.0
738,738,4.0,2.0,2.0,,204 Manor Lakes Boulevard Manor Lakes VIC 3024,-37.8740187,144.5943817,$410,33.3245,410.0
739,739,4.0,2.0,2.0,,"15 Maryborough drive, Wyndham Vale VIC 3024",-37.8516451,144.59002719999995,$400,33.3354,400.0
740,740,4.0,2.0,2.0,,25 Lenigas Crescent Manor Lakes VIC 3024,-37.8767975,144.59452180000005,$405 per week,33.371,405.0
741,741,4.0,2.0,2.0,,45 Ruthven Way Mambourin VIC 3024,-37.8897608,144.5927469,$400 weekly,33.8322,400.0
742,742,4.0,2.0,2.0,,8 Sedge Street Mambourin VIC 3024,-37.8939109,144.59323940000004,$380 per week,33.9013,380.0
743,743,4.0,2.0,2.0,,5 Swiss Way Manor Lakes VIC 3024,-37.8660851,144.5920402,$410,33.3757,410.0
744,744,4.0,2.0,2.0,,24 Wetherby Road Wyndham Vale VIC 3024,-37.8894269,144.62128059999995,$400 per week,31.3912,400.0
745,745,4.0,3.0,2.0,,50 Fitzrovia Drive Wyndham Vale VIC 3024,-37.8487205,144.5956732,$400.00 Per Week,32.8074,400.0
746,746,4.0,2.0,2.0,,5 Notting Walk Wyndham Vale VIC 3024,-37.8440455,144.59300469999997,$370 per week,32.9921,370.0
748,748,3.0,2.0,2.0,,3 Burdekin Street Manor Lakes VIC 3024,-37.8787299,144.60668940000005,$360 pw,32.3666,360.0
749,749,4.0,2.0,2.0,,51 Bursa Drive Wyndham Vale VIC 3024,-37.86982070000001,144.6128155,$400.00 Per Week,31.6466,400.0
751,751,4.0,2.0,2.0,,6 Course Street Mambourin VIC 3024,-37.8924101,144.5940532,$380 per week,33.791,380.0
752,752,3.0,2.0,1.0,,99A Seventh Avenue Altona North VIC 3025,-37.8370094,144.848135,$580 per week,10.6452,580.0
753,753,3.0,2.0,2.0,,13 Farrington Avenue Altona North VIC 3025,-37.8375081,144.8613264,$560 per week,9.5235,560.0
754,754,3.0,2.0,2.0,,4 Amaranth Avenue Altona North VIC 3025,-37.8311951,144.8544938,$550pw,9.9831,550.0
755,755,3.0,2.0,2.0,,2/21 Mahon Avenue Altona North VIC 3025,-37.8295008,144.8506484,$545,10.2929,545.0
756,756,4.0,3.0,2.0,,80c First Ave Altona North VIC 3025,-37.83319779999999,144.8552887,$800 weekly,9.9492,800.0
757,757,3.0,3.0,2.0,,31a Knapp St Altona North VIC 3025,-37.82706350000001,144.8349033,$775 weekly,11.6417,775.0
758,758,3.0,2.0,2.0,,11 Knapp Street Altona North VIC 3025,-37.8285429,144.8346456,$480 per week,11.6795,480.0
759,759,3.0,2.0,1.0,,29A Bunting Court Altona North VIC 3025,-37.840419,144.8430655,$600.00,11.1606,600.0
760,760,3.0,2.0,2.0,,110A Fifth Avenue Altona North VIC 3025,-37.8330124,144.8512714,$480,10.2941,480.0
761,761,3.0,2.0,3.0,,8A Chambers Road Altona North VIC 3025,-37.8413479,144.84180890000005,$560,11.2915,560.0
762,762,3.0,3.0,2.0,,181a Millers Road Altona North VIC 3025,-37.8334504,144.8481481,$560,10.573,560.0
763,763,2.0,2.0,1.0,,4/185 Millers Road Altona North VIC 3025,-37.83371070000001,144.8482424,$460,10.5695,460.0
764,764,3.0,2.0,1.0,,42A The Broadway Altona North VIC 3025,-37.8330018,144.8614225,$560 per week,9.4142,560.0
765,765,3.0,2.0,1.0,,10A Murphy Street Altona North VIC 3025,-37.8344585,144.84439730000003,$580 per week,10.9167,580.0
766,766,2.0,2.0,1.0,,2/73 Hansen Street Altona North VIC 3025,-37.834588200000006,144.8651932,$450 per week,9.1219,450.0
767,767,3.0,2.0,2.0,,1/10 Murphy Street Altona North VIC 3025,-37.8344585,144.84439730000003,$580,10.9167,580.0
769,769,3.0,2.0,2.0,,7 Farrington Avenue Altona North VIC 3025,-37.8381832,144.86208080000003,$600,9.4763,600.0
770,770,3.0,2.0,2.0,,5 Farrington Avenue Altona North VIC 3025,-37.8381832,144.86208080000003,$600,9.4763,600.0
772,772,3.0,2.0,1.0,,5 Bright Avenue Altona North VIC 3025,-37.8380693,144.8589026,$510.00 weekly,9.7452,510.0
773,773,3.0,2.0,1.0,,108B Fifth Avenue Altona North VIC 3025,-37.8336975,144.8511425,$530 per week,10.3178,530.0
774,774,4.0,2.0,1.0,,1/25 Ross Road Altona North VIC 3025,-37.8462663,144.8477054,$460,10.9316,460.0
775,775,4.0,2.0,1.0,,41 Ginifer Avenue Altona North VIC 3025,-37.8366176,144.843087,$650 Per Week,11.0724,650.0
776,776,3.0,2.0,2.0,,99A Seventh Avenue Altona North VIC 3025,-37.8370094,144.848135,$580 per week,10.6452,580.0
777,777,4.0,2.0,3.0,,11 Abbeygate Street Altona North VIC 3025,-37.8407959,144.86265790000004,$450,9.5001,450.0
778,778,4.0,2.0,1.0,,66A Fourth Avenue Altona North VIC 3025,-37.8349692,144.8519396,$550.00 per week,10.2736,550.0
779,779,3.0,2.0,1.0,,1/18 Langshaw Street Altona North VIC 3025,-37.825758,144.8481516,$450 per week,10.4688,450.0
780,780,4.0,2.0,3.0,,44 Coleridge Circuit Williams Landing VIC 3027,-37.8646955,144.7377495,$485,20.7943,485.0
781,781,5.0,2.0,2.0,,63 Australis Drive Williams Landing VIC 3027,-37.8623796,144.74448610000005,$490 per week,20.157,490.0
782,782,3.0,2.0,2.0,,61 Williams Landing Blvd Williams Landing VIC 3027,-37.86234279999999,144.7514514,$440 weekly,19.5629,440.0
783,783,4.0,2.0,2.0,,27 appleby Williams Landing VIC 3027,-37.85990770000001,144.7541199,$435,19.2689,435.0
784,784,4.0,2.0,2.0,,24 De Havilland Circuit Williams Landing VIC 3027,-37.8561618,144.7448294,$500 Per Week,19.9703,500.0
785,785,4.0,2.0,2.0,,16 Quimby Street Williams Landing VIC 3027,-37.86321450000001,144.7507512,$470 Per Week,19.6469,470.0
786,786,4.0,2.0,2.0,,5 Bristlebird Way Williams Landing VIC 3027,-37.85903589999999,144.732601,$495,21.0885,495.0
787,787,4.0,2.0,2.0,,17 McLachlan Drive Williams Landing VIC 3027,-37.8572367,144.7427054,$650,20.1781,650.0
788,788,3.0,2.0,2.0,,34 Australis Drive Williams Landing VIC 3027,-37.86035,144.74281259999995,$435 per week,20.2463,435.0
789,789,4.0,2.0,2.0,,20 Wetlands Boulevard Williams Landing VIC 3027,-37.8553625,144.7383502,$530.00 per week,20.5092,530.0
790,790,4.0,2.0,2.0,462.0,12 Australis Drive Williams Landing VIC 3027,-37.858592,144.7418257,$490,20.2865,490.0
791,791,3.0,2.0,2.0,,52 Bushlark Crescent Williams Landing VIC 3027,-37.8548245,144.7340168,$400,20.8706,400.0
792,792,4.0,2.0,2.0,,117 Sayers Road Williams Landing VIC 3027,-37.853722,144.7377066,$420 per week,20.5287,420.0
793,793,2.0,2.0,1.0,,109/115 Overton Road Williams Landing VIC 3027,-37.8662889,144.7430915,$400,20.3856,400.0
794,794,4.0,2.0,2.0,,49 Newport Avenue Williams Landing VIC 3027,-37.8631917,144.7343171,$460 pw,21.0462,460.0
795,795,2.0,2.0,1.0,,103/2 Clark street Williams Landing VIC 3027,-37.8664039,144.7426398,$400,20.4273,400.0
796,796,4.0,2.0,2.0,,21 Fantail Crescent Williams Landing VIC 3027,-37.8551065,144.73569009999997,$465 pw,20.7326,465.0
797,797,2.0,2.0,1.0,,108/1 Clark Street Williams Landing VIC 3027,-37.8662331,144.74181389999995,$400 per Week,20.4924,400.0
798,798,3.0,2.0,,,10 Walters Court Altona Meadows VIC 3028,-37.8747771,144.77229630000005,$440 per week,18.226,440.0
800,800,3.0,2.0,2.0,503.0,15 Marlin Terrace Seabrook VIC 3028,-37.8858177,144.7541414,$430 per week,20.1563,430.0
801,801,4.0,2.0,2.0,,8 Ocean Court Altona Meadows VIC 3028,-37.8810428,144.788695,$465 per week,17.1534,465.0
802,802,3.0,2.0,2.0,,37 Crellin Avenue Altona Meadows VIC 3028,-37.8723451,144.7553001,$460 pw,19.5493,460.0
803,803,3.0,2.0,1.0,,1/26 Wackett Street Laverton VIC 3028,-37.8535048,144.7701501,$420 Per Week,17.7334,420.0
804,804,3.0,2.0,2.0,,5 Lempriere Court Altona Meadows VIC 3028,-37.8829775,144.78019469999995,$380,17.9235,380.0
805,805,3.0,2.0,1.0,,13 Tyquin Street Laverton VIC 3028,-37.8476086,144.7798513,$470,16.7626,470.0
806,806,4.0,2.0,2.0,586.0,48 Truganina Avenue Seabrook VIC 3028,-37.886173600000006,144.76193080000004,$490 Per Week,19.5383,490.0
807,807,4.0,3.0,2.0,,6/15 Barwise Street Laverton VIC 3028,-37.85304420000001,144.7748718,$550,17.3174,550.0
808,808,3.0,2.0,1.0,,2/42 Wackett Street Laverton VIC 3028,-37.8550666,144.7705901,$430,17.7351,430.0
809,809,3.0,2.0,4.0,,311 Victoria Street Altona Meadows VIC 3028,-37.8881748,144.7771898,$340,18.4027,340.0
810,810,4.0,2.0,2.0,,1 Peppermint Court Altona Meadows VIC 3028,-37.8687494,144.7887379,$520 Per Week,16.6389,520.0
811,811,4.0,2.0,3.0,,12 Oconnor Court Altona Meadows VIC 3028,-37.88082970000001,144.78285630000005,$400 per week,17.6137,400.0
812,812,3.0,2.0,2.0,,93 Merton Street Altona Meadows VIC 3028,-37.87287,144.7775977,$390 Per Week,17.7155,390.0
813,813,3.0,2.0,1.0,,128 Alma Avenue Laverton VIC 3028,-37.8673874,144.7653858,$490,18.5378,490.0
814,814,3.0,2.0,1.0,,1/5 Bellin Street Laverton VIC 3028,-37.8524334,144.7772649,$450,17.0972,450.0
815,815,3.0,2.0,1.0,,1B Allen Street Laverton VIC 3028,-37.8628597,144.7692595,$440,18.0679,440.0
816,816,4.0,2.0,1.0,,16 Mildenhall Court Altona Meadows VIC 3028,-37.8742288,144.7843159,$400.00 weekly,17.2165,400.0
817,817,3.0,2.0,,,11 Bladin Street Laverton VIC 3028,-37.849275,144.77436740000005,$390,17.2718,390.0
818,818,3.0,2.0,2.0,,66 Mintaro Way Seabrook VIC 3028,-37.8775619,144.7611797,$440,19.2498,440.0
819,819,3.0,2.0,6.0,,14 Addison Place Seabrook VIC 3028,-37.8808896,144.75989669999996,$410,19.4851,410.0
820,820,3.0,2.0,2.0,,2 Canonbury Circle Seabrook VIC 3028,-37.8801714,144.7615851,$400 Per Week,19.317999999999998,400.0
821,821,3.0,2.0,1.0,,151 Merton Street Altona Meadows VIC 3028,-37.877848,144.776929,$360,17.9679,360.0
823,823,4.0,2.0,2.0,,13 Tilton Street Truganina VIC 3029,-37.8259773,144.71200119999997,$500,22.423000000000002,500.0
824,824,3.0,2.0,2.0,315.0,34 Elsmore Street Tarneit VIC 3029,-37.84145,144.6812185,$410,25.2443,410.0
825,825,3.0,2.0,2.0,,32 Colonial Circuit Tarneit VIC 3029,-37.8196859,144.6912055,$420,24.236,420.0
826,826,4.0,2.0,2.0,,18 Rio Way Truganina VIC 3029,-37.7669248,144.692767,$440,24.77,440.0
827,827,3.0,2.0,1.0,,13 Crissa Street Tarneit VIC 3029,-37.84016099999999,144.6562679,$410,27.4142,410.0
828,828,3.0,2.0,1.0,,12 Leafton Street Truganina VIC 3029,-37.8395894,144.7364195,$395,20.3978,395.0
829,829,3.0,2.0,1.0,,15 Elderwood Avenue Truganina VIC 3029,-37.8445709,144.7387364,$400,20.268,400.0
830,830,4.0,2.0,2.0,,2 Carisbrook Circuit Truganina VIC 3029,-37.8372767,144.7089001,$440,22.7772,440.0
831,831,3.0,2.0,2.0,,12 Burdock Walk Truganina VIC 3029,-37.8203271,144.7168072,$390,21.9854,390.0
832,832,3.0,2.0,1.0,,2/11 Acer Street. Hoppers Crossing VIC 3029,-37.85990109999999,144.7171078,$380 Per Week,22.4399,380.0
833,833,4.0,2.0,2.0,370.0,3 Pauline Way Tarneit VIC 3029,-37.8404843,144.6682284,$450,26.3704,450.0
834,834,3.0,2.0,1.0,,7 Barnsley Street Truganina VIC 3029,-37.84946619999999,144.7367627,$390,20.5248,390.0
835,835,4.0,2.0,2.0,,11 Moonlight Place Tarneit VIC 3029,-37.8442102,144.6966341,$550.00 per week,23.9315,550.0
836,836,4.0,2.0,2.0,505.0,38 Borboleta Street Tarneit VIC 3029,-37.85067700000001,144.6577341,$420,27.4142,420.0
837,837,4.0,2.0,2.0,,24 Bradman Drive Tarneit Gardens VIC 3029,-37.8669995,144.6560107,$420,27.8589,420.0
838,838,4.0,2.0,2.0,,39 Aquarius Street Truganina VIC 3029,-37.8327649,144.7226786,$450 per week,21.528000000000002,450.0
839,839,3.0,2.0,2.0,,54 Antonio Road Tarneit VIC 3029,-37.83206120000001,144.6548093,$460 per week,27.4777,460.0
840,840,3.0,2.0,2.0,,43 Bourke Crescent Hoppers Crossing VIC 3029,-37.8703356,144.686857,$420,25.2875,420.0
841,841,3.0,2.0,2.0,,24 Moombil Road Truganina VIC 3029,-37.7664874,144.6916852,$420,24.8739,420.0
842,842,4.0,2.0,2.0,,35 Hoffman Cr Truganina VIC 3029,-37.8237152,144.7154563,$500,22.1112,500.0
843,843,3.0,2.0,2.0,,20 Sark Court Hoppers Crossing VIC 3029,-37.8522241,144.67459430000005,$385,25.9701,385.0
844,844,4.0,2.0,2.0,,15 Travel Ave Tarneit VIC 3029,-37.8266573,144.67174319999995,$430 Per Week,25.9631,430.0
845,845,4.0,2.0,2.0,,16 Aylesbury Avenue Truganina VIC 3029,-37.8333024,144.7081926,$410 pw,22.8026,410.0
846,846,4.0,2.0,2.0,,4 Gila Way Truganina VIC 3029,-37.7676196,144.69397080000005,$425,24.6491,425.0
847,847,3.0,2.0,1.0,,11 Rejoice Street Tarneit VIC 3029,-37.8167302,144.6890544,$360,24.4255,360.0
848,848,4.0,2.0,2.0,,13 Falu Parade Tarneit VIC 3029,-37.8140013,144.6832355,$460.00 per week,24.9413,460.0
849,849,4.0,2.0,2.0,,97 Marquands Road Truganina VIC 3029,-37.8444052,144.7276243,$480,21.2326,480.0
850,850,3.0,2.0,1.0,238.0,27 Ravenshaw Chase Tarneit VIC 3029,-37.8456685,144.64666699999995,$390pw,28.314,390.0
851,851,4.0,2.0,2.0,,12 Wayland Road Truganina VIC 3029,-37.830757,144.7196236,$480.00,21.7805,480.0
852,852,3.0,2.0,1.0,,7/12-15 Vilnius Way Truganina VIC 3029,-37.84413710000001,144.7227524,$370 weekly,21.6529,370.0
853,853,3.0,2.0,1.0,,10 Sahara Way Truganina VIC 3029,-37.83922670000001,144.7274956,$380,21.1727,380.0
854,854,4.0,2.0,2.0,,13 Sherwood Street Tarneit VIC 3029,-37.83717860000001,144.6577039,$420,27.2611,420.0
855,855,3.0,2.0,2.0,,2 Beverley Court Hoppers Crossing VIC 3029,-37.868347,144.7049757,$350,23.6873,350.0
856,856,3.0,2.0,2.0,569.9,16 Herbert Avenue Hoppers Crossing VIC 3029,-37.8759486,144.699872,$370,24.3325,370.0
857,857,3.0,2.0,1.0,,45 Bayview Crescent Hoppers Crossing VIC 3029,-37.8707374,144.7078064,$360 Per Week,23.5102,360.0
858,858,3.0,2.0,2.0,,4 Bianca Boulevard Tarneit VIC 3029,-37.8425822,144.6548051,$380,27.5673,380.0
859,859,4.0,2.0,2.0,,5 Trevor Crescent Truganina VIC 3029,-37.8335449,144.71346819999997,$420.00 Per Week,22.342,420.0
860,860,4.0,2.0,2.0,,8 Clearwood Drive Truganina VIC 3029,-37.84172720000001,144.71917319999997,$475PW/$2064,21.9313,475.0
861,861,4.0,2.0,2.0,,35 Maling Road Truganina VIC 3029,-37.8139679,144.7173397,$460 pw,21.9429,460.0
862,862,4.0,2.0,2.0,,41 Maling Road Truganina VIC 3029,-37.8139679,144.7173397,$460 pw,21.9429,460.0
863,863,3.0,2.0,2.0,,73 Baden Powell Drive Tarneit VIC 3029,-37.84183549999999,144.6962911,$410 Per Week,23.9312,410.0
864,864,3.0,2.0,2.0,,19 Samaria Street Tarneit VIC 3029,-37.8396641,144.6846058,$390,24.9284,390.0
865,865,3.0,2.0,3.0,,37 Award Crescent Truganina VIC 3029,-37.8484376,144.7159131,$410,22.3158,410.0
866,866,4.0,2.0,2.0,,1 Senegal Way Tarneit VIC 3029,-37.8342523,144.67011409999995,$460,26.1495,460.0
867,867,4.0,2.0,2.0,,11 Bronze Street Tarneit VIC 3029,-37.8418463,144.6411274,$480 weekly,28.7567,480.0
868,868,3.0,2.0,1.0,,16 Caulonia Drive Truganina VIC 3029,-37.7517161,144.67735180000003,$350 pw,26.5151,350.0
869,869,4.0,4.0,2.0,,109 Inverell Parkway Tarneit VIC 3029,-37.8439208,144.68497030000003,$700 per week,24.945999999999998,700.0
