,bedrooms,bathrooms,carspaces,building_area,street_address,latitude,longitude,price,distance_to_city,postcode
1496,3.0,2.0,2.0,,7/137 Northumberland Rd Pascoe Vale VIC 3044,-37.717798200000004,144.93241310000002,$530.00,11.5659,3044
1497,5.0,3.0,4.0,,3 Thistle Street Pascoe Vale South VIC 3044,-37.7405597,144.934579,$990pw / $4301pcm,9.0831,3044
1498,3.0,2.0,1.0,,13 Elgin Street Pascoe Vale South VIC 3044,-37.7474226,144.9467726,$400.00 Per Week,8.0603,3044
1499,2.0,2.0,1.0,,4/7 Mccracken Avenue Pascoe Vale VIC 3044,-37.7292439,144.926752,"$460.00pw / $1,999.00pcm",10.4981,3044
1500,2.0,2.0,2.0,,6/14 McCracken Avenue Pascoe Vale VIC 3044,-37.728354100000004,144.9271852,$360 per week,10.5789,3044
1501,2.0,2.0,1.0,,5/10 Park Street Pascoe Vale VIC 3044,-37.7292438,144.9263219,$420 Per Week,10.5109,3044
1502,3.0,2.0,2.0,,35 Shanley Street Pascoe Vale VIC 3044,-37.719525899999994,144.9409444,$440 per week,11.2041,3044
1503,2.0,2.0,1.0,,6/21-23 Westgate Street Pascoe Vale VIC 3044,-37.7377692,144.94206269999998,$420,9.2011,3044
1504,2.0,2.0,1.0,,1/430-432 Gaffney Street Pascoe Vale VIC 3044,-37.730106,144.9288593,$650.00,10.3465,3044
1505,4.0,3.0,2.0,,17 Sutherland Street Hadfield VIC 3046,-37.7084893,144.9478265,$600,12.313,3046
1506,3.0,2.0,2.0,,1/31-33 Davies Street Hadfield VIC 3046,-37.712290100000004,144.9465361,$550,11.9104,3046
1507,2.0,2.0,1.0,,3/75 Station Road Glenroy VIC 3046,-37.7085309,144.91793669999998,$480pw/ $2086pcm,12.9307,3046
1508,3.0,2.0,2.0,,1/47 Davies Street Hadfield VIC 3046,-37.711179200000004,144.9467081,$520 pw,12.0304,3046
1509,3.0,2.0,1.0,,1/101 Bindi Street Glenroy VIC 3046,-37.695255100000004,144.9269185,$460.00 pw,14.1159,3046
1510,3.0,2.0,2.0,219.0,2/44 Gladstone Parade Glenroy VIC 3046,-37.708265999999995,144.9101328,$500 per week,13.2023,3046
1511,2.0,2.0,1.0,,8/6 Lytton Street Glenroy VIC 3046,-37.7048591,144.9146043,$425,13.4145,3046
1512,4.0,3.0,2.0,,1/27 Langton Street Glenroy VIC 3046,-37.692635700000004,144.9138029,$560 per week,14.7226,3046
1513,3.0,2.0,1.0,,23 Harold Street Glenroy VIC 3046,-37.707083700000005,144.92593490000002,"$500 PW / $2,173 PCM",12.8685,3046
1514,2.0,2.0,1.0,,4/8 Murrell Street Glenroy VIC 3046,-37.7040954,144.9206887,$400.00pw/1738.00pcm,13.3216,3046
1515,3.0,2.0,1.0,,18 Coupling Way Glenroy VIC 3046,-37.696833399999996,144.91388999999998,"$480 PW / $2,086 PCM",14.2776,3046
1516,2.0,2.0,1.0,,2/14 York Street Glenroy VIC 3046,-37.7047603,144.9098532,$410 pw,13.5736,3046
1517,3.0,2.0,1.0,177.22,2/39 Beatty Avenue Glenroy VIC 3046,-37.702626,144.9257199,$470,13.3508,3046
1518,2.0,2.0,2.0,,7/9-11 Nerissa Grove Oak Park VIC 3046,-37.7202505,144.9236128,$400 pw,11.5342,3046
1519,4.0,2.0,2.0,,45 Rhodes Parade Oak Park VIC 3046,-37.715583,144.927028,$750,11.9344,3046
1520,3.0,2.0,2.0,,2/12 Ogden Street Glenroy VIC 3046,-37.7020753,144.9490094,$530 per week,13.0078,3046
1521,2.0,2.0,1.0,,124A Daley Street Glenroy VIC 3046,-37.6965093,144.9243868,$390 Per Week,14.0383,3046
1522,3.0,2.0,1.0,,4/141 Loongana Avenue Glenroy VIC 3046,-37.707426899999994,144.90662859999998,$495 PW / $2151 PCM,13.4077,3046
1523,3.0,2.0,2.0,,66C Paget Avenue Glenroy VIC 3046,-37.700799100000005,144.92550490000002,$500 pw,13.5518,3046
1524,3.0,2.0,2.0,,3/8 Mikado Street Hadfield VIC 3046,-37.7052614,144.94004119999997,$570 PW / $2477 PCM,12.7775,3046
1525,4.0,3.0,2.0,,1/45 May Street Glenroy VIC 3046,-37.698714100000004,144.9464285,$550 per week,13.4078,3046
1526,6.0,2.0,,,32 Devereaux Street Oak Park VIC 3046,-37.7142586,144.91028319999998,$550 PW / $2390 PCM,12.5819,3046
1527,2.0,2.0,1.0,,5/902 Pascoe Vale Road Glenroy VIC 3046,-37.6983135,144.9153675,$380PW/$1651PCM,14.0796,3046
1528,3.0,2.0,2.0,,24 Walter Street Hadfield VIC 3046,-37.711845600000004,144.9414606,$490,12.034,3046
1529,3.0,2.0,2.0,,2/133 Augustine Terrace Glenroy VIC 3046,-37.694931,144.91131330000002,$400 Per Week,14.5525,3046
1530,3.0,2.0,3.0,,115 Justin Avenue Glenroy VIC 3046,-37.697486299999994,144.9350091,$450 PW / $1955 PCM,13.7126,3046
1531,3.0,2.0,2.0,,39 Snell Grove Oak Park VIC 3046,-37.7172987,144.9280421,$470pw/$2042pm,11.7257,3046
1532,2.0,2.0,1.0,,3/40 Sutherland Street Hadfield VIC 3046,-37.706736,144.94891069999997,$370 pw,12.494,3046
1533,3.0,2.0,2.0,,40 Hartington Street Glenroy VIC 3046,-37.6985711,144.91668969999998,$520 PW / $2260 PCM,14.0154,3046
1534,2.0,2.0,2.0,,1A Isla Avenue Glenroy VIC 3046,-37.70617319999999,144.930945,$420 PW / $1825 PCM,12.8505,3046
1535,3.0,3.0,2.0,,35D Snell Grove Oak Park VIC 3046,-37.717238099999996,144.9283595,$550pw/$2390pcm,11.724,3046
1536,3.0,2.0,1.0,,3/12 Ogden Street Glenroy VIC 3046,-37.7020753,144.9490094,$500 per week,13.0078,3046
1537,3.0,2.0,2.0,,1/29 Volga Street Hadfield VIC 3046,-37.706795899999996,144.9406864,$500 pw,12.5991,3046
1538,2.0,2.0,1.0,,3/880 Pascoe Vale Road Glenroy VIC 3046,-37.7001375,144.91529690000002,"$445 PW / $1,934 PCM",13.8895,3046
1539,3.0,2.0,2.0,,21 Centreway Glenroy VIC 3046,-37.7050668,144.90538180000001,$450,13.6924,3046
1540,3.0,2.0,2.0,,87 Leonard Ave Glenroy VIC 3046,-37.698784100000005,144.9309888,$450,13.6485,3046
1541,4.0,2.0,2.0,,1/108 Winifred Street Oak Park VIC 3046,-37.7173345,144.911702,$695pw/$3020pcm,12.218,3046
1542,4.0,3.0,2.0,,37A Melbourne Avenue Glenroy VIC 3046,-37.7047657,144.9347081,$550pw/$2390pcm,12.9261,3046
1543,3.0,2.0,2.0,,225 West Street Glenroy VIC 3046,-37.6973674,144.9413315,$420 PW / $1825 PCM,13.623,3046
1544,3.0,2.0,2.0,,1/19 Winifred Street Oak Park VIC 3046,-37.7166402,144.90976719999998,$470 Per Week,12.3572,3046
1545,4.0,2.0,1.0,700.0,28 Langton Street Glenroy VIC 3046,-37.6999742,144.9141528,$420 per week,13.9398,3046
1546,4.0,2.0,1.0,,24 Regent Street Hadfield VIC 3046,-37.7029831,144.9452241,"$500 PW / $2,173 PCM",12.9521,3046
1547,3.0,2.0,2.0,,37 Stonewood Circuit Hadfield VIC 3046,-37.711875899999995,144.94516240000002,$430,11.9746,3046
1548,3.0,2.0,1.0,,1/57 Pecham Street Glenroy VIC 3046,-37.6975375,144.9112376,$430 per week,14.2818,3046
1549,4.0,2.0,2.0,,2/92 West Street Hadfield VIC 3046,-37.709902500000005,144.93810569999997,$550.00,12.3039,3046
1550,2.0,2.0,1.0,,9 Coupling Way Glenroy VIC 3046,-37.696833399999996,144.91388999999998,$410 per week,14.2776,3046
1551,3.0,2.0,1.0,,2/38 View Str Glenroy VIC 3046,-37.6965366,144.9332888,$430,13.8475,3046
1552,3.0,2.0,1.0,,48 John Street Glenroy VIC 3046,-37.6984191,144.94602319999998,$500 per week,13.4451,3046
1553,3.0,2.0,2.0,,2/38 View Street Glenroy VIC 3046,-37.6965366,144.9332888,$430,13.8475,3046
1554,3.0,2.0,2.0,,30 Plumpton Avenue Oak Park VIC 3046,-37.712651799999996,144.9236128,$610 weekly,12.336,3046
1555,3.0,2.0,2.0,,724 Pascoe Vale Rd Oak Park VIC 3046,-37.712077,144.91731399999998,$550,12.578,3046
1556,3.0,2.0,2.0,,2/30 Snell Grove Oak Park VIC 3046,-37.7177476,144.9319163,$470,11.5829,3046
1557,3.0,2.0,3.0,590.0,69 Augustine terrace Glenroy VIC 3046,-37.6992216,144.9098962,$486 per week,14.1471,3046
1558,2.0,2.0,1.0,,3/33 William Street Glenroy VIC 3046,-37.709933299999996,144.9093803,$420,13.0562,3046
1559,3.0,2.0,1.0,,38A Hubert Avenue Glenroy VIC 3046,-37.702785399999996,144.9335038,$470 weekly,13.1645,3046
1560,3.0,2.0,2.0,,2/133 Augustine Terrace Glenroy VIC 3046,-37.694931,144.91131330000002,$400 per week,14.5525,3046
1561,4.0,2.0,1.0,210.0,90A Wheatsheaf Road Glenroy VIC 3046,-37.706264000000004,144.91931399999999,$615 pw Furnished,13.1299,3046
1562,3.0,2.0,2.0,,1 Rodney Court Broadmeadows VIC 3047,-37.68199310000001,144.93095569999997,$500 per week,15.4738,3047
1563,3.0,2.0,1.0,,3/17 Cuthbert Street Broadmeadows VIC 3047,-37.685301700000004,144.934106,"$410 PW / $1,782 PCM",15.058,3047
1564,3.0,2.0,1.0,,1/81-83 Lahinch Street Broadmeadows VIC 3047,-37.6880038,144.9238621,"$420 PW / $1,825 PCM",14.9648,3047
1565,2.0,2.0,,,4/15 Railway Crescent Broadmeadows VIC 3047,-37.683924299999994,144.91961369999999,$390 per week,15.5006,3047
1566,2.0,2.0,1.0,,3/15 Railway Crescent Broadmeadows VIC 3047,-37.683924299999994,144.91961369999999,$390 per week,15.5006,3047
1567,2.0,2.0,1.0,,2/15 Railway Crescent Broadmeadows VIC 3047,-37.683924299999994,144.91961369999999,$380 per week,15.5006,3047
1568,5.0,2.0,2.0,,45 Edmund Street Dallas VIC 3047,-37.667962700000004,144.9427939,$495,16.8436,3047
1569,3.0,2.0,1.0,,1/15 Railway Crescent Broadmeadows VIC 3047,-37.683924299999994,144.91961369999999,$440 per week,15.5006,3047
1570,4.0,2.0,1.0,,2 Meredith Street Broadmeadows VIC 3047,-37.6913091,144.9248383,$500 pw,14.587,3047
1571,4.0,2.0,3.0,,13 Landy Street Broadmeadows VIC 3047,-37.7096646,144.99165980000004,$380,12.2648,3047
1572,3.0,2.0,1.0,,3/134 Kitchener Street Broadmeadows VIC 3047,-37.6823446,144.92313969999998,$390 per week,15.5907,3047
1573,3.0,2.0,2.0,,2/141 Cuthbert Street Broadmeadows VIC 3047,-37.6838995,144.9223041,$400,15.4415,3047
1574,2.0,2.0,1.0,,1/80 Dallas Drive Dallas VIC 3047,-37.66772329999999,144.939396,$370 pw,16.9101,3047
1575,3.0,2.0,1.0,,76 Academy Drive Broadmeadows VIC 3047,-37.6743805,144.94662209999998,$410 pw,16.0944,3047
1576,4.0,3.0,1.0,,2/1417 Pascoe Vale Road Meadow Heights VIC 3048,-37.6588534,144.9257629,$465 Per Week,18.089,3048
1577,3.0,2.0,1.0,,3/20 Shankland Blvd Meadow Heights VIC 3048,-37.6488906,144.91959319999998,$360 Per Week,19.2867,3048
1578,4.0,2.0,2.0,,11 Werona Court Meadow Heights VIC 3048,-37.66022589999999,144.92243019999998,$420.00 pw,18.0007,3048
1579,3.0,2.0,1.0,,18/4-16 Melaleuca Drive Meadow Heights VIC 3048,-37.646538299999996,144.91503830000002,$400 pw,19.6317,3048
1580,4.0,2.0,1.0,,59B Shankland Boulevard Meadow Heights VIC 3048,-37.646526,144.923046,$500.00 pw,19.4815,3048
1581,4.0,2.0,2.0,,8 Colignan Court Meadow Heights VIC 3048,-37.6547987,144.9256124,$450 per week,18.5341,3048
1582,3.0,2.0,,, 9 Paltara Close Meadow Heights VIC 3048,-37.6476107,144.9306654,"$1,690 pm",19.2409,3048
1583,5.0,3.0,1.0,,3 Elder Close Meadow Heights VIC 3048,-37.64269470000001,144.9127984,"$480 P/W $2,085 PCM",20.0939,3048
