,Unnamed: 0.2,Unnamed: 0.1,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
26981,26981,26981,"10 POULTER STREET, ASHBURTON",-37.86376,145.089173,3.0,1.0,1,$600_per_week,House,December 2021,3147,2021,12,ASHBURTON,600,House
26982,26982,26982,"10 POULTER STREET, ASHBURTON",-37.86376,145.089173,3.0,1.0,1,$600_per_week,House,June 2021,3147,2021,6,ASHBURTON,600,House
26983,26983,26983,"86 DENT ST, ASHBURTON",-37.86671001,145.0778001,8.0,2.0,0,$170_per_week,House,December 2021,3147,2021,12,ASHBURTON,170,House
26984,26984,26984,"86 DENT ST, ASHBURTON",-37.86671001,145.0778001,8.0,2.0,0,$170_per_week,House,June 2021,3147,2021,6,ASHBURTON,170,House
26985,26985,26985,"4 STOCKS AVENUE, ASHBURTON",-37.8640481002,145.0850713002,2.0,1.0,1,$385_per_week,House,December 2021,3147,2021,12,ASHBURTON,385,House
26986,26986,26986,"4 STOCKS AVENUE, ASHBURTON",-37.8640481002,145.0850713002,2.0,1.0,1,$385,House,September 2021,3147,2021,9,ASHBURTON,385,House
26987,26987,26987,"10/151-153 HUNTINGDALE ROAD, ASHWOOD",-37.86755001,145.11142001,2.0,2.0,1,$460_pw,Unit,December 2021,3147,2021,12,ASHWOOD,460,Apartment
26988,26988,26988,"10/151-153 HUNTINGDALE ROAD, ASHWOOD",-37.86755001,145.11142001,2.0,2.0,1,$450,Unit,September 2021,3147,2021,9,ASHWOOD,450,Apartment
26989,26989,26989,"10/151-153 HUNTINGDALE ROAD, ASHWOOD",-37.86755001,145.11142001,2.0,2.0,1,$470_pw,Unit,August 2021,3147,2021,8,ASHWOOD,470,Apartment
26990,26990,26990,"10/151-153 HUNTINGDALE ROAD, ASHWOOD",-37.86755001,145.11142001,2.0,2.0,1,$470_pw,Unit,July 2021,3147,2021,7,ASHWOOD,470,Apartment
26991,26991,26991,"10/151-153 HUNTINGDALE ROAD, ASHWOOD",-37.86755001,145.11142001,2.0,2.0,1,$470_pw,Unit,April 2021,3147,2021,4,ASHWOOD,470,Apartment
26992,26992,26992,"6/151-153 HUNTINGDALE ROAD, ASHWOOD",-37.8708911002,145.1111637002,2.0,2.0,1,$440,Unit,January 2021,3147,2021,1,ASHWOOD,440,Apartment
26993,26993,26993,"206/151-153 HUNTINGDALE ROAD, ASHWOOD",-37.86755001,145.11142001,2.0,2.0,1,$450,Unit,July 2021,3147,2021,7,ASHWOOD,450,Apartment
26994,26994,26994,"206/151-153 HUNTINGDALE ROAD, ASHWOOD",-37.86755001,145.11142001,2.0,2.0,1,$450,Unit,June 2021,3147,2021,6,ASHWOOD,450,Apartment
26995,26995,26995,"1 CLEARVIEW CL, ASHWOOD",-37.8633396002,145.1016391002,4.0,2.0,2,$720,House,July 2021,3147,2021,7,ASHWOOD,720,House
26996,26996,26996,"1/1 KATTA COURT, ASHWOOD",-37.870462,145.1028148,3.0,3.0,2,$600_per_week,Townhouse,August 2021,3147,2021,8,ASHWOOD,600,House
26997,26997,26997,"4/43-45 WINBIRRA PARADE, ASHWOOD",-37.870509,145.099701,3.0,2.0,0,$535_per_week,Townhouse,September 2021,3147,2021,9,ASHWOOD,535,House
26998,26998,26998,"4/43-45 WINBIRRA PARADE, ASHWOOD",-37.870509,145.099701,3.0,2.0,0,$535_per_week,Townhouse,July 2021,3147,2021,7,ASHWOOD,535,House
26999,26999,26999,"4/43-45 WINBIRRA PARADE, ASHWOOD",-37.870509,145.099701,3.0,2.0,0,$535_per_week,Townhouse,June 2021,3147,2021,6,ASHWOOD,535,House
27000,27000,27000,"2/20 YOORALLA ST, ASHWOOD",-37.86903001,145.10449001,4.0,2.0,2,$599_Weekly,Townhouse,June 2021,3147,2021,6,ASHWOOD,599,House
27001,27001,27001,"2/20 YOORALLA ST, ASHWOOD",-37.86903001,145.10449001,4.0,2.0,2,$625_Weekly,Townhouse,May 2021,3147,2021,5,ASHWOOD,625,House
27002,27002,27002,"2/20 YOORALLA STREET, ASHWOOD",-37.869048,145.104684,4.0,2.0,2,$599_p.w.,Townhouse,August 2021,3147,2021,8,ASHWOOD,599,House
27003,27003,27003,"2/20 YOORALLA STREET, ASHWOOD",-37.869048,145.104684,4.0,2.0,2,$625_p.w.,Townhouse,July 2021,3147,2021,7,ASHWOOD,625,House
27004,27004,27004,"2/20 YOORALLA STREET, ASHWOOD",-37.869048,145.104684,4.0,2.0,2,$599_Weekly,Townhouse,June 2021,3147,2021,6,ASHWOOD,599,House
27005,27005,27005,"2/20 YOORALLA STREET, ASHWOOD",-37.869048,145.104684,4.0,2.0,2,$625_Weekly,Townhouse,May 2021,3147,2021,5,ASHWOOD,625,House
27006,27006,27006,"1/31 ASHWOOD DRIVE, ASHWOOD",-37.8575372,145.1040179,3.0,3.0,2,$690_per_week,none,February 2021,3147,2021,2,ASHWOOD,690,Other
27007,27007,27007,"7 KANOOKA AVENUE, ASHWOOD",-37.859034,145.104026,3.0,2.0,1,$400_per_week,Rental_residential,July 2021,3147,2021,7,ASHWOOD,400,Other
27008,27008,27008,"89 HUNTINGDALE ROAD, ASHWOOD",-37.861607,145.11269,3.0,2.0,3,$590_pw,none,March 2021,3147,2021,3,ASHWOOD,590,Other
27009,27009,27009,"89 HUNTINGDALE ROAD, ASHWOOD",-37.861607,145.11269,3.0,2.0,3,$590_pw,none,February 2021,3147,2021,2,ASHWOOD,590,Other
27010,27010,27010,"1/5 MONTROSE STREET, ASHWOOD",-37.868678,145.093588,3.0,1.0,1,$375_per_week,House,December 2021,3147,2021,12,ASHWOOD,375,House
27011,27011,27011,"1/22 EILDON ROAD, ASHWOOD",-37.862526,145.110535,3.0,1.0,2,$500_per_week,House,December 2021,3147,2021,12,ASHWOOD,500,House
27012,27012,27012,"2/32 WINBIRRA PARADE, ASHWOOD",-37.8723515002,145.1001311002,4.0,2.0,1,$580_p.w.,Townhouse,May 2021,3147,2021,5,ASHWOOD,580,House
27013,27013,27013,"2/32 WINBIRRA PARADE, ASHWOOD",-37.8723515002,145.1001311002,4.0,2.0,1,$580_p.w.,Townhouse,April 2021,3147,2021,4,ASHWOOD,580,House
27014,27014,27014,"60 SILVER ASH AVENUE, ASHWOOD",-37.862419,145.10449,3.0,1.0,2,$450,House,July 2021,3147,2021,7,ASHWOOD,450,House
27015,27015,27015,"2/5 HARCOURT STREET, ASHWOOD",-37.86815001,145.1064001,4.0,3.0,2,$900_pw,Townhouse,December 2021,3147,2021,12,ASHWOOD,900,House
27016,27016,27016,"2/5 HARCOURT ST, ASHWOOD",-37.86815001,145.1064001,4.0,3.0,0,$900_pw,Townhouse,December 2021,3147,2021,12,ASHWOOD,900,House
27017,27017,27017,"7 STATION AVENUE, ASHWOOD",-37.8709001,145.10609001,2.0,1.0,3,$370_per_week,none,December 2021,3147,2021,12,ASHWOOD,370,Other
27018,27018,27018,"143 HUNTINGDALE ROAD, ASHWOOD",-37.866596,145.111605,3.0,1.0,2,$450,Available Now,February 2021,3147,2021,2,ASHWOOD,450,Other
27019,27019,27019,"18 DOUGLAS STREET, ASHWOOD",-37.864193,145.095416,4.0,1.0,3,$485_per_week,House,February 2021,3147,2021,2,ASHWOOD,485,House
27020,27020,27020,"2/8 MURRA COURT, ASHWOOD",-37.871675,145.101901,2.0,1.0,1,$390,Rental_residential,August 2021,3147,2021,8,ASHWOOD,390,Other
27021,27021,27021,"26 VANNAM DRIVE, ASHWOOD",-37.861645,145.103311,4.0,2.0,2,$720,none,June 2021,3147,2021,6,ASHWOOD,720,Other
27022,27022,27022,"63 VANNAM DRIVE, ASHWOOD",-37.864457,145.102799,4.0,2.0,1,$650_per_week,House,June 2021,3147,2021,6,ASHWOOD,650,House
27023,27023,27023,"3/24 MULGRAVE STREET, ASHWOOD",-37.870056,145.104166,2.0,1.0,1,$395_per_week,Rental_residential,July 2021,3147,2021,7,ASHWOOD,395,Other
27024,27024,27024,"8/473 WARRIGAL ROAD, ASHWOOD",-37.863181,145.093519,2.0,1.0,1,$350_per_week,none,September 2021,3147,2021,9,ASHWOOD,350,Other
27025,27025,27025,"14C MAY PARK AVE, ASHWOOD",-37.86743001,145.09626001,3.0,2.0,2,$710,Rental_residential,September 2021,3147,2021,9,ASHWOOD,710,Other
27026,27026,27026,"14C MAY PARK AVE, ASHWOOD",-37.86743001,145.09626001,3.0,2.0,2,$695,Rental_residential,May 2021,3147,2021,5,ASHWOOD,695,Other
27027,27027,27027,"2/5 WUGGA COURT, ASHWOOD",-37.86898,145.103271,3.0,2.0,1,$600,Townhouse,June 2021,3147,2021,6,ASHWOOD,600,House
27028,27028,27028,"134 HIGH STREET ROAD, ASHWOOD",-37.8672862,145.1057124,2.0,1.0,0,$480_per_week,Rental_residential,April 2021,3147,2021,4,ASHWOOD,480,Other
27029,27029,27029,"134 HIGH STREET ROAD, ASHWOOD",-37.8672862,145.1057124,2.0,1.0,0,$400_per_week,Rental_residential,April 2021,3147,2021,4,ASHWOOD,400,Other
27030,27030,27030,"3 MULGRAVE STREET, ASHWOOD",-37.869203,145.101597,2.0,1.0,1,$345_p.w.,House,August 2021,3147,2021,8,ASHWOOD,345,House
27031,27031,27031,"3 MULGRAVE STREET, ASHWOOD",-37.869203,145.101597,2.0,1.0,1,$345_Weekly,House,June 2021,3147,2021,6,ASHWOOD,345,House
27032,27032,27032,"3 MULGRAVE ST, ASHWOOD",-37.869203,145.101597,2.0,1.0,1,$345_Weekly,House,June 2021,3147,2021,6,ASHWOOD,345,House
27033,27033,27033,"17 EILDON ROAD, ASHWOOD",-37.862091,145.110302,3.0,1.0,2,$540_per_week,House,January 2021,3147,2021,1,ASHWOOD,540,House
27034,27034,27034,"2/473 WARRIGAL ROAD, ASHWOOD",-37.863187,145.093684,1.0,1.0,1,$350_per_week,Rental_residential,April 2021,3147,2021,4,ASHWOOD,350,Other
27035,27035,27035,"3/9-11 WOOLERT STREET, ASHWOOD",-37.870011,145.101758,3.0,2.0,2,$545,Available Now,March 2021,3147,2021,3,ASHWOOD,545,Other
27036,27036,27036,"1/6 HAROLD STREET, ASHWOOD",-37.8650141002,145.0962746002,3.0,2.0,2,$690_per_week,Rental_residential,February 2021,3147,2021,2,ASHWOOD,690,Other
27037,27037,27037,"42 SILVER ASH AVENUE, ASHWOOD",-37.861033,145.104743,3.0,1.0,2,$550,none,July 2021,3147,2021,7,ASHWOOD,550,Other
27038,27038,27038,"42 SILVER ASH AVENUE, ASHWOOD",-37.861033,145.104743,3.0,1.0,2,$620,none,July 2021,3147,2021,7,ASHWOOD,620,Other
27039,27039,27039,"18 TECK STREET, ASHWOOD",-37.869339,145.108195,2.0,1.0,1,$385,House,January 2021,3147,2021,1,ASHWOOD,385,House
27040,27040,27040,"49 WINBIRRA PARADE, ASHWOOD",-37.87112,145.099691,3.0,2.0,2,$580_per_week,House,February 2021,3147,2021,2,ASHWOOD,580,House
27041,27041,27041,"1C ROCKLANDS ROAD, ASHWOOD",-37.86355001,145.11006001,4.0,2.0,2,$735_Weekly,House,November 2021,3147,2021,11,ASHWOOD,735,House
27042,27042,27042,"1C ROCKLANDS ROAD, ASHWOOD",-37.86355001,145.11006001,4.0,2.0,2,$697,House,July 2021,3147,2021,7,ASHWOOD,697,House
27043,27043,27043,"13 LORENZO WAY, ASPENDALE GARDENS",-38.021775,145.121801,3.0,3.0,2,$720_p.w.,House,September 2021,3195,2021,9,GARDENS,720,House
27044,27044,27044,"13 LORENZO WAY, ASPENDALE GARDENS",-38.021775,145.121801,3.0,3.0,2,$720_Weekly,House,August 2021,3195,2021,8,GARDENS,720,House
27045,27045,27045,"13 LORENZO WAY, ASPENDALE GARDENS",-38.021775,145.121801,3.0,3.0,2,$700_per_week,House,August 2021,3195,2021,8,GARDENS,700,House
27046,27046,27046,"4 REEF COURT, ASPENDALE GARDENS",-38.0179123002,145.1197105002,3.0,2.0,4,$620_per_week,House,February 2021,3195,2021,2,GARDENS,620,House
27047,27047,27047,"8 CUNNINGHAM CLOSE, ASPENDALE GARDENS",-38.024516,145.117016,4.0,2.0,2,$620_per_week,House,October 2021,3195,2021,10,GARDENS,620,House
27048,27048,27048,"53 BRANAGAN DRIVE, ASPENDALE GARDENS",-38.028597,145.128041,4.0,2.0,2,$680,House,January 2021,3195,2021,1,GARDENS,680,House
27049,27049,27049,"18 SUTHERLAND AVENUE, ASPENDALE GARDENS",-38.0164049002,145.1144955002,3.0,1.0,2,$565_per_week,House,December 2021,3195,2021,12,GARDENS,565,House
27050,27050,27050,"18 SUTHERLAND AVENUE, ASPENDALE GARDENS",-38.0164049002,145.1144955002,3.0,1.0,2,$565_per_week,House,September 2021,3195,2021,9,GARDENS,565,House
27051,27051,27051,"18 SUTHERLAND AVENUE, ASPENDALE GARDENS",-38.0164049002,145.1144955002,3.0,1.0,2,$565_per_week,House,August 2021,3195,2021,8,GARDENS,565,House
27052,27052,27052,"15/1-3 MCINTOSH COURT, ASPENDALE GARDENS",-38.0197703002,145.1170979002,2.0,1.0,1,$380,none,March 2021,3195,2021,3,GARDENS,380,Other
27053,27053,27053,"26 WILDOER DRIVE, ASPENDALE GARDENS",-38.0277,145.127699,3.0,2.0,2,$460_Weekly,House,March 2021,3195,2021,3,GARDENS,460,House
27054,27054,27054,"20 WILDOER DRIVE, ASPENDALE GARDENS",-38.027436,145.128082,3.0,2.0,2,$480_per_week,House,July 2021,3195,2021,7,GARDENS,480,House
27056,27056,27056,"26 WILDOER DR, ASPENDALE GARDENS",-38.027637,145.12763,3.0,2.0,2,$460_Weekly,House,March 2021,3195,2021,3,GARDENS,460,House
27057,27057,27057,"2 DEGG COURT, ASPENDALE GARDENS",-38.016108,145.11453,3.0,2.0,2,$510,House,March 2021,3195,2021,3,GARDENS,510,House
27058,27058,27058,"2 DEGG CT, ASPENDALE GARDENS",-38.01611001,145.11453001,3.0,2.0,2,$510_Weekly,House,March 2021,3195,2021,3,GARDENS,510,House
27059,27059,27059,"12 LYNDA COURT, ASPENDALE GARDENS",-38.0206313002,145.1124993002,3.0,2.0,4,$600_per_week,House,July 2021,3195,2021,7,GARDENS,600,House
27060,27060,27060,"38 PACIFIC DRIVE, ASPENDALE GARDENS",-38.021291,145.125525,4.0,2.0,2,$650,Rental_residential,January 2021,3195,2021,1,GARDENS,650,Other
27061,27061,27061,"10 MERTHYR PLACE, ASPENDALE GARDENS",-38.02733001,145.12747001,3.0,2.0,2,$620_per_week,Rental_residential,August 2021,3195,2021,8,GARDENS,620,Other
27062,27062,27062,"7 HAYNES CT, ASPENDALE GARDENS",-38.025267,145.125375,3.0,2.0,2,$550_per_week,House,December 2021,3195,2021,12,GARDENS,550,House
27063,27063,27063,"7 HAYNES COURT, ASPENDALE GARDENS",-38.025267,145.125375,3.0,2.0,2,$550_per_week,House,December 2021,3195,2021,12,GARDENS,550,House
27064,27064,27064,"9 CONNEWARRA AVENUE, ASPENDALE",-38.0202644002,145.1042387002,5.0,3.0,2,$940_pw,House,December 2021,3195,2021,12,ASPENDALE,940,House
27065,27065,27065,"33/50 NEPEAN HIGHWAY, ASPENDALE",-38.0121602002,145.090183002,1.0,1.0,1,$360_per_week,none,March 2021,3195,2021,3,ASPENDALE,360,Other
27067,27067,27067,"2 TAYLOR AVENUE, ASPENDALE",-38.026308,145.100484,4.0,2.0,2,$685_per_week,Rental_residential,February 2021,3195,2021,2,ASPENDALE,685,Other
27068,27068,27068,"2 TAYLOR AVENUE, ASPENDALE",-38.026308,145.100484,4.0,2.0,2,$685,Rental_residential,January 2021,3195,2021,1,ASPENDALE,685,Other
27069,27069,27069,"10/34-35 NEPEAN HIGHWAY, ASPENDALE",-38.014534,145.091835,2.0,1.0,1,$345_per_week,none,January 2021,3195,2021,1,ASPENDALE,345,Other
27070,27070,27070,"2/202 NEPEAN HIGHWAY, ASPENDALE",-38.033623,145.105365,3.0,2.0,2,$560_per_week,Townhouse,July 2021,3195,2021,7,ASPENDALE,560,House
27071,27071,27071,"4 GALE STREET, ASPENDALE",-38.018197,145.09821,3.0,1.0,2,$435_per_week,House,April 2021,3195,2021,4,ASPENDALE,435,House
27072,27072,27072,"3/11 LAWRENCE AVENUE, ASPENDALE",-38.0258592002,145.1037674002,4.0,2.0,2,$720_p.w.,Townhouse,September 2021,3195,2021,9,ASPENDALE,720,House
27073,27073,27073,"3/11 LAWRENCE AVENUE, ASPENDALE",-38.0258592002,145.1037674002,4.0,2.0,2,$720_per_week,Townhouse,July 2021,3195,2021,7,ASPENDALE,720,House
27074,27074,27074,"30 ALBANY CRESCENT, ASPENDALE",-38.0234212002,145.1046812002,3.0,2.0,2,$395,House,August 2021,3195,2021,8,ASPENDALE,395,House
27075,27075,27075,"2/24 LAURA ST, ASPENDALE",-38.021173,145.0994,3.0,2.0,2,$550_Weekly,Townhouse,May 2021,3195,2021,5,ASPENDALE,550,House
27076,27076,27076,"2/24 LAURA STREET, ASPENDALE",-38.021067,145.099628,3.0,2.0,2,$550_Weekly,Townhouse,May 2021,3195,2021,5,ASPENDALE,550,House
27077,27077,27077,"2/24 LAURA STREET, ASPENDALE",-38.021067,145.099628,3.0,2.0,2,$530_p.w.,Townhouse,May 2021,3195,2021,5,ASPENDALE,530,House
27078,27078,27078,"9 ROYCROFT AVENUE, ASPENDALE",-38.028372,145.101172,4.0,2.0,2,$670_per_week,Rental_residential,February 2021,3195,2021,2,ASPENDALE,670,Other
27079,27079,27079,"9 ROYCROFT AVENUE, ASPENDALE",-38.028372,145.101172,4.0,2.0,2,$670_p.w.,Rental_residential,January 2021,3195,2021,1,ASPENDALE,670,Other
27080,27080,27080,"9 ROYCROFT AVE, ASPENDALE",-38.028372,145.101172,4.0,2.0,2,$670_Weekly,House,January 2021,3195,2021,1,ASPENDALE,670,House
27081,27081,27081,"55 EULINGA AVENUE, ASPENDALE",-38.013882,145.099973,2.0,1.0,2,$480_per_week,House,July 2021,3195,2021,7,ASPENDALE,480,House
27082,27082,27082,"55 EULINGA AVENUE, ASPENDALE",-38.013882,145.099973,2.0,1.0,2,$450,House,July 2021,3195,2021,7,ASPENDALE,450,House
27083,27083,27083,"12 MILL STREET, ASPENDALE",-38.01364,145.094979,4.0,2.0,2,$520_p.w.,House,January 2021,3195,2021,1,ASPENDALE,520,House
27084,27084,27084,"12 MILL ST, ASPENDALE",-38.0135758002,145.0957511002,4.0,2.0,2,$520_Weekly,House,January 2021,3195,2021,1,ASPENDALE,520,House
27085,27085,27085,"4/97 STATION STREET, ASPENDALE",-38.023329,145.100185,2.0,1.0,1,$550,none,July 2021,3195,2021,7,ASPENDALE,550,Other
27086,27086,27086,"10/143 NEPEAN HIGHWAY, ASPENDALE",-38.02709001,145.10152001,1.0,1.0,1,$350_per_week,Rental_residential,February 2021,3195,2021,2,ASPENDALE,350,Other
27087,27087,27087,"1A ANCHOR STREET, ASPENDALE",-38.01818001,145.09637001,4.0,3.0,2,$800,House,October 2021,3195,2021,10,ASPENDALE,800,House
27088,27088,27088,"1A ANCHOR STREET, ASPENDALE",-38.01818001,145.09637001,4.0,3.0,2,$800_per_week,House,July 2021,3195,2021,7,ASPENDALE,800,House
27089,27089,27089,"1A ANCHOR ST, ASPENDALE",-38.01818001,145.09637001,4.0,3.0,2,$800_per_week,House,July 2021,3195,2021,7,ASPENDALE,800,House
27090,27090,27090,"20/32 RAILTON STREET, ASPLEY",-27.3627891002,153.0093103002,3.0,2.0,2,$510_per_week,none,February 2021,3319,2021,2,ASPLEY,510,Other
27091,27091,27091,"11 LEESIDE STREET, ASPLEY",-27.37376,153.021538,3.0,1.0,2,$485_p.w.,House,October 2021,3319,2021,10,ASPLEY,485,House
27092,27092,27092,"1/48 BRICKFIELD ROAD, ASPLEY",-27.3574048,153.0189335,3.0,2.0,1,$450_p.w.,Townhouse,August 2021,3319,2021,8,ASPLEY,450,House
27093,27093,27093,"4 GAIRDNER PLACE, ASPLEY",-27.3669681,153.0102915,4.0,3.0,2,$760_p.w.,none,August 2021,3319,2021,8,ASPLEY,760,Other
27094,27094,27094,"10 BANIM STREET, ASPLEY",-27.366121,153.021622,3.0,1.0,1,$450_per_week,House,February 2021,3319,2021,2,ASPLEY,450,House
27095,27095,27095,"70 KELLY ROAD, ATHLONE",-38.245285,145.807847,3.0,1.0,4,$400_per_week,House,August 2021,3818,2021,8,ATHLONE,400,House
27096,27096,27096,"59 DANA AVENUE, BLAIRGOWRIE",-38.373256,144.76861,3.0,2.0,4,$550,Available Now,May 2021,3942,2021,5,BLAIRGOWRIE,550,Other
27098,27098,27098,"27 BARTON ST, BLAIRGOWRIE",-38.366173,144.768564,6.0,4.0,4,$1400_per_week,House,October 2021,3942,2021,10,BLAIRGOWRIE,1400,House
27099,27099,27099,"127 ST JOHNS WOOD ROAD, BLAIRGOWRIE",-38.3612999002,144.7807672002,2.0,1.0,2,$700_per_week,House,October 2021,3942,2021,10,BLAIRGOWRIE,700,House
27100,27100,27100,"10 SHIPMAN STREET, BLAIRGOWRIE",-38.376933,144.783134,4.0,2.0,2,$990_per_week,House,October 2021,3942,2021,10,BLAIRGOWRIE,990,House
27101,27101,27101,"13 CHARLES STREET, BLAIRGOWRIE",-38.362514,144.774277,4.0,2.0,2,$800_per_week,House,March 2021,3942,2021,3,BLAIRGOWRIE,800,House
27102,27102,27102,"13 CHARLES STREET, BLAIRGOWRIE",-38.362514,144.774277,4.0,2.0,2,$800_per_week,House,February 2021,3942,2021,2,BLAIRGOWRIE,800,House
27103,27103,27103,"5 NICHOLAS STREET, BLAIRGOWRIE",-38.371232,144.776364,4.0,2.0,4,$900_pw,House,November 2021,3942,2021,11,BLAIRGOWRIE,900,House
27104,27104,27104,"240 DAYLESFORD CLUNES ROAD, BLAMPIED",-37.36441001,144.01481001,4.0,1.0,0,$900_per_week,House,December 2021,3364,2021,12,BLAMPIED,900,House
27105,27105,27105,"250 KANGAROO HILLS ROAD, BLAMPIED",-37.3453825,144.00764488,4.0,2.0,4,$550_per_week,Rental_residential,May 2021,3364,2021,5,BLAMPIED,550,Other
27106,27106,27106,"5 CORMORANT CLOSE, BLIND BIGHT",-38.211308,145.343204,3.0,2.0,2,$400_pw,none,December 2021,3980,2021,12,BIGHT,400,Other
27107,27107,27107,"9 ALBATROSS CLOSE, BLIND BIGHT",-38.214272,145.337465,4.0,2.0,2,$450_per_week,House,November 2021,3980,2021,11,BIGHT,450,House
27108,27108,27108,"1 BLIND BIGHT ROAD, BLIND BIGHT",-38.210748,145.343839,3.0,1.0,4,$400_per_week,House,August 2021,3980,2021,8,BIGHT,400,House
27109,27109,27109,"27 FISHERMANS DRIVE, BLIND BIGHT",-38.213629,145.338432,3.0,1.0,2,$400_per_week,House,May 2021,3980,2021,5,BIGHT,400,House
27110,27110,27110,"5 FALCON CLOSE, BLIND BIGHT",-38.21631,145.33732,3.0,2.0,3,$380_Wk,House,May 2021,3980,2021,5,BIGHT,380,House
27111,27111,27111,"5 FALCON CL, BLIND BIGHT",-38.21629001,145.33728001,3.0,2.0,0,$380_Wk,House,May 2021,3980,2021,5,BIGHT,380,House
27112,27112,27112,"4 FALCON CLOSE, BLIND BIGHT",-38.216372,145.338125,4.0,2.0,0,$490_per_week,House,January 2021,3980,2021,1,BIGHT,490,House
27113,27113,27113,"508 MILLERS ROAD, BLOWHARD",-37.429204,143.788813,3.0,1.0,0,$320_per_week,Rental_residential,November 2021,3352,2021,11,BLOWHARD,320,Other
27114,27114,27114,"89 MCINTYRE LANE, BOLINDA",-37.4325372002,144.7685604002,4.0,2.0,2,$780_per_week,House,December 2021,3432,2021,12,BOLINDA,780,House
27115,27115,27115,"89 MCINTYRE LANE, BOLINDA",-37.4325372002,144.7685604002,4.0,2.0,2,$820,House,August 2021,3432,2021,8,BOLINDA,820,House
27116,27116,27116,"89 MCINTYRE LANE, BOLINDA",-37.4325372002,144.7685604002,4.0,2.0,2,$820_per_week,House,July 2021,3432,2021,7,BOLINDA,820,House
27117,27117,27117,"89 MCINTYRE LANE, BOLINDA, BOLINDA",-37.4325372002,144.7685604002,4.0,2.0,2,$820_per_week,House,August 2021,3432,2021,8,BOLINDA,820,House
27118,27118,27118,"89 MCINTYRE LANE, BOLINDA, BOLINDA",-37.4325372002,144.7685604002,4.0,2.0,2,$820_per_week,House,February 2021,3432,2021,2,BOLINDA,820,House
27119,27119,27119,"66 GOLDEN AVENUE, BONBEACH",-38.05637001,145.12666001,4.0,1.0,2,$410_per_week,Rental_residential,September 2021,3196,2021,9,BONBEACH,410,Other
27120,27120,27120,"66 GOLDEN AVENUE, BONBEACH",-38.05637001,145.12666001,4.0,1.0,2,$410_per_week,Rental_residential,August 2021,3196,2021,8,BONBEACH,410,Other
27121,27121,27121,"1/533-535 NEPEAN HIGHWAY, BONBEACH",-38.063151,145.119145,2.0,1.0,1,$370,Rental_residential,August 2021,3196,2021,8,BONBEACH,370,Other
27122,27122,27122,"11 TROY STREET, BONBEACH",-38.058716,145.126982,5.0,2.0,3,$690_per_week,House,September 2021,3196,2021,9,BONBEACH,690,House
27123,27123,27123,"402 STATION STREET, BONBEACH",-38.062107,145.120056,2.0,1.0,1,$350_per_week,House,May 2021,3196,2021,5,BONBEACH,350,House
27124,27124,27124,"3/533-535 NEPEAN HIGHWAY, BONBEACH",-38.063088,145.119305,2.0,1.0,1,$350_per_week,none,January 2021,3196,2021,1,BONBEACH,350,Other
27125,27125,27125,"3/430 STATION STREET, BONBEACH",-38.0651369,145.1203097,2.0,1.0,1,$420,Townhouse,May 2021,3196,2021,5,BONBEACH,420,House
27126,27126,27126,"1/35 CANNES AVENUE, BONBEACH",-38.0646083002,145.1215135002,3.0,2.0,2,$560,House,December 2021,3196,2021,12,BONBEACH,560,House
27127,27127,27127,"1/35 CANNES AVENUE, BONBEACH",-38.0646083002,145.1215135002,3.0,2.0,2,$560,House,August 2021,3196,2021,8,BONBEACH,560,House
27128,27128,27128,"1/35 CANNES AVENUE, BONBEACH",-38.0646083002,145.1215135002,3.0,2.0,2,$560,House,June 2021,3196,2021,6,BONBEACH,560,House
27129,27129,27129,"5/38 BONDI ROAD, BONBEACH",-38.0613052002,145.1268148002,3.0,2.0,2,$595_per_week,Rental_residential,September 2021,3196,2021,9,BONBEACH,595,Other
27130,27130,27130,"2/19 CANNES AVENUE, BONBEACH",-38.06351,145.122585,3.0,1.0,2,$465_per_week,none,June 2021,3196,2021,6,BONBEACH,465,Other
27131,27131,27131,"2/435 STATION STREET, BONBEACH",-38.0661162,145.1206208,2.0,2.0,1,$420_pw,Townhouse,September 2021,3196,2021,9,BONBEACH,420,House
27132,27132,27132,"1/419 STATION STREET, BONBEACH",-38.064088,145.120321,3.0,2.0,2,$560_p.w.,Townhouse,March 2021,3196,2021,3,BONBEACH,560,House
27133,27133,27133,"1/419 STATION STREET, BONBEACH",-38.064088,145.120321,3.0,2.0,2,$495,Townhouse,March 2021,3196,2021,3,BONBEACH,495,House
27134,27134,27134,"1 BRIXTON STREET, BONBEACH",-38.065533,145.121075,2.0,1.0,1,$420_per_week,House,August 2021,3196,2021,8,BONBEACH,420,House
27135,27135,27135,"1/419 STATION ST, BONBEACH",-38.064088,145.120321,3.0,2.0,2,$495_Weekly,Townhouse,March 2021,3196,2021,3,BONBEACH,495,House
27136,27136,27136,"2/599A NEPEAN HIGHWAY, BONBEACH",-38.070846,145.120712,4.0,3.0,2,$1400,House,February 2021,3196,2021,2,BONBEACH,1400,House
27137,27137,27137,"2/15 BONDI AVENUE, BONBEACH",-38.06269001,145.12193001,2.0,3.0,1,$540_per_week,Townhouse,September 2021,3196,2021,9,BONBEACH,540,House
27138,27138,27138,"2/15 BONDI AVENUE, BONBEACH",-38.06269001,145.12193001,2.0,3.0,1,$560_per_week,Townhouse,September 2021,3196,2021,9,BONBEACH,560,House
