,year,SA2 code,pred
2946,2027,211051285,578.0
2947,2027,211051286,542.0
2948,2027,212011289,605.0
2949,2027,212011546,865.0
2950,2027,212011547,562.0
2951,2027,212011548,554.0
2952,2027,212011549,1115.0
2953,2027,212011550,657.0
2954,2027,212011551,679.0
2955,2027,212011552,1293.0
2956,2027,212021293,1664.0
2957,2027,212021295,2645.0
2958,2027,212021297,1831.0
2959,2027,212021299,767.0
2960,2027,212021453,1388.0
2961,2027,212021454,3098.0
2962,2027,212021455,3332.0
2963,2027,212021456,1996.0
2964,2027,212021553,1916.0
2965,2027,212021554,2167.0
2966,2027,212031300,1953.0
2967,2027,212031303,688.0
2968,2027,212031304,1417.0
2969,2027,212031306,2009.0
2970,2027,212031308,645.0
2971,2027,212031457,2441.0
2972,2027,212031458,2783.0
2973,2027,212031555,847.0
2974,2027,212031556,658.0
2975,2027,212031557,1512.0
2976,2027,212031558,1130.0
2977,2027,212031559,1465.0
2978,2027,212031560,2895.0
2979,2027,212031561,2023.0
2980,2027,212031562,2989.0
2981,2027,212041309,2507.0
2982,2027,212041310,2126.0
2983,2027,212041312,2967.0
2984,2027,212041313,2012.0
2985,2027,212041316,2585.0
2986,2027,212041317,2437.0
2987,2027,212041318,3288.0
2988,2027,212041459,3592.0
2989,2027,212041460,4341.0
2990,2027,212041563,3072.0
2991,2027,212041564,674.0
2992,2027,212041565,2941.0
2993,2027,212041566,826.0
2994,2027,212051319,3154.0
2995,2027,212051321,2923.0
2996,2027,212051322,3073.0
2997,2027,212051323,2961.0
2998,2027,212051324,2621.0
2999,2027,212051325,2281.0
3000,2027,212051326,2636.0
3001,2027,212051327,2568.0
3002,2027,212051567,2057.0
3003,2027,212051568,3335.0
3004,2027,213011328,2106.0
3005,2027,213011329,2466.0
3006,2027,213011331,3099.0
3007,2027,213011332,2444.0
3008,2027,213011333,3869.0
3009,2027,213011334,3627.0
3010,2027,213011335,3280.0
3011,2027,213011336,2505.0
3012,2027,213011337,1990.0
3013,2027,213011338,1935.0
3014,2027,213011339,3541.0
3015,2027,213011340,1541.0
3016,2027,213011569,2520.0
3017,2027,213011570,929.0
3018,2027,213021341,1308.0
3019,2027,213021342,2419.0
3020,2027,213021343,1399.0
3021,2027,213021344,2489.0
3022,2027,213021345,3833.0
3023,2027,213021346,2663.0
3024,2027,213031347,2755.0
3025,2027,213031348,3471.0
3026,2027,213031349,2435.0
3027,2027,213031350,5748.0
3028,2027,213031351,2386.0
3029,2027,213031352,3121.0
3030,2027,213041353,612.0
3031,2027,213041358,1157.0
3032,2027,213041359,597.0
3033,2027,213041360,2898.0
3034,2027,213041461,2285.0
3035,2027,213041462,2448.0
3036,2027,213041463,2750.0
3037,2027,213041571,1135.0
3038,2027,213041572,630.0
3039,2027,213041573,584.0
3040,2027,213041574,586.0
3041,2027,213041575,2406.0
3042,2027,213041576,623.0
3043,2027,213041577,1360.0
3044,2027,213041578,1513.0
3045,2027,213051361,2330.0
3046,2027,213051362,3284.0
3047,2027,213051363,881.0
3048,2027,213051368,621.0
3049,2027,213051464,988.0
3050,2027,213051466,1379.0
3051,2027,213051467,3021.0
3052,2027,213051468,649.0
3053,2027,213051579,639.0
3054,2027,213051580,2704.0
3055,2027,213051581,2453.0
3056,2027,213051582,606.0
3057,2027,213051583,2277.0
3058,2027,213051584,641.0
3059,2027,213051585,2696.0
3060,2027,213051586,666.0
3061,2027,213051587,1398.0
3062,2027,213051588,2193.0
3063,2027,213051589,619.0
3064,2027,213051590,2686.0
3065,2027,214011370,1522.0
3066,2027,214011371,2495.0
3067,2027,214011372,2039.0
3068,2027,214011373,1788.0
3069,2027,214011374,1165.0
3070,2027,214011375,1900.0
3071,2027,214011376,1058.0
3072,2027,214021377,756.0
3073,2027,214021378,531.0
3074,2027,214021379,687.0
3075,2027,214021381,1328.0
3076,2027,214021382,1067.0
3077,2027,214021383,806.0
3078,2027,214021384,1389.0
3079,2027,214021385,692.0
3080,2027,214021591,1505.0
3081,2027,214021592,1954.0
3082,2027,215011386,632.0
3083,2027,215011387,580.0
3084,2027,215011388,734.0
3085,2027,215011389,515.0
3086,2027,215011390,533.0
3087,2027,215011391,550.0
3088,2027,215011392,534.0
3089,2027,215011393,542.0
3090,2027,215011394,541.0
3091,2027,215021395,611.0
3092,2027,215021396,638.0
3093,2027,215021398,559.0
3094,2027,215021399,537.0
3095,2027,215021469,1253.0
3096,2027,215021470,858.0
3097,2027,215031400,600.0
3098,2027,215031401,482.0
3099,2027,215031402,570.0
3100,2027,215031403,554.0
3101,2027,215031404,657.0
3102,2027,215031405,568.0
3103,2027,216011406,606.0
3104,2027,216011407,572.0
3105,2027,216011408,571.0
3106,2027,216011409,528.0
3107,2027,216011410,509.0
3108,2027,216021411,566.0
3109,2027,216021412,565.0
3110,2027,216021413,584.0
3111,2027,216021414,628.0
3112,2027,216031415,757.0
3113,2027,216031416,822.0
3114,2027,216031418,547.0
3115,2027,216031419,521.0
3116,2027,216031593,626.0
3117,2027,216031594,760.0
3118,2027,217011420,548.0
3119,2027,217011421,613.0
3120,2027,217011422,728.0
3121,2027,217011423,556.0
3122,2027,217031471,590.0
3123,2027,217031472,757.0
3124,2027,217031473,524.0
3125,2027,217031474,565.0
3126,2027,217031475,537.0
3127,2027,217031476,542.0
3128,2027,217041477,559.0
3129,2027,217041478,570.0
3130,2027,217041479,861.0
3131,2027,217041480,657.0
